Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Britt Reames","STL",2,1,2.8770488204894993,8,7,3,0,0,0,,,40.2,170,30,17,13,4,23,1,1,2,1,31,"Britt Reames",794,337392
"Mark Petkovsek","ANA",4,2,4.333334455765124,64,1,0,0,0,2,,,81,341,86,40,39,8,23,6,3,3,0,31,"Mark Petkovsek",1010242,120472
"Kent Mercker","ANA",1,3,6.517240779209986,21,7,0,0,0,0,,,48.1,225,57,35,35,12,29,3,2,2,0,30,"Kent Mercker",439,118967
"Ramiro Mendoza","NYY",7,4,4.248730697082388,14,9,5,1,1,0,,,65.2,281,66,32,31,9,20,1,4,0,0,30,"Ramiro Mendoza",836,118947
"Andrew Lorraine","- - -",1,2,5.879032845861889,18,5,1,0,0,0,,,41.1,189,44,29,27,6,23,1,0,0,1,30,"Andrew Lorraine",1583,117929
"John Frascatore","TOR",2,4,5.424659235076664,60,0,0,0,0,0,,,73,335,87,51,44,14,33,2,7,3,0,30,"John Frascatore",1004304,114388
"Donne Wall","SDP",5,2,3.354037664429761,44,0,0,0,0,1,,,53.2,211,36,20,20,4,21,1,0,1,0,29,"Donne Wall",39,123849
"Danny Patterson","DET",5,1,3.970589749953904,58,0,0,0,0,0,,,56.2,244,69,26,25,4,14,2,2,1,0,29,"Danny Patterson",485,120285
"Braden Looper","FLA",5,1,4.410892921667652,73,0,0,0,0,2,,,67.1,311,71,41,33,3,36,6,5,5,0,29,"Braden Looper",526,131702
"Pedro Borbon","TOR",1,1,6.480003955080539,59,0,0,0,0,1,,,41.2,213,45,37,30,5,38,5,5,0,0,29,"Pedro Borbon",1289,111228
"John Parrish","BAL",2,4,7.183484981521994,8,8,2,0,0,0,,,36.1,180,40,32,29,6,35,0,1,1,0,28,"John Parrish",160,332292
"Billy Wagner","HOU",2,4,6.18072473800433,28,0,0,0,0,6,,,27.2,129,28,19,19,6,18,0,1,7,0,28,"Billy Wagner",578,123790
"Darwin Cubillan","- - -",1,0,9.450004145624073,20,0,0,0,0,0,,,33.1,172,52,36,35,9,25,0,1,1,0,27,"Darwin Cubillan",771,319114
"Matt Whiteside","SDP",2,3,4.135135135135135,28,0,0,0,0,0,,,37,159,32,21,17,6,17,3,1,2,1,27,"Matt Whiteside",1956,124209
"Alex Fernandez","FLA",4,4,4.127388936171702,8,8,4,0,0,0,,,52.1,222,59,25,24,7,16,1,0,0,0,27,"Alex Fernandez",1003993,114073
"Onan Masaoka","LAD",1,1,4.000000565140415,29,0,0,0,0,0,,,27,116,23,12,12,2,15,1,1,2,0,27,"Onan Masaoka",1008209,150385
"Jeff Wallace","PIT",2,0,7.065424842913702,38,0,0,0,0,0,,,35.2,185,42,32,28,5,34,1,4,5,0,27,"Jeff Wallace",1013550,123862
"Alan Benes","STL",2,2,5.673914455060824,30,0,0,0,0,0,,,46,214,54,33,29,7,23,2,2,5,0,26,"Alan Benes",265,110853
"Lorenzo Barcelo","CHW",4,2,3.692308053462498,22,1,0,0,0,0,,,39,157,34,17,16,5,9,1,0,1,0,26,"Lorenzo Barcelo",1435,150311
"Derrick Turnbow","ANA",0,0,4.736841837785266,24,1,0,0,0,0,,,38,181,36,21,20,7,36,0,2,3,1,25,"Derrick Turnbow",1694,276913
"Matt Kinney","MIN",2,2,5.102362817762819,8,8,5,0,0,0,,,42.1,186,41,26,24,7,25,1,0,4,0,24,"Matt Kinney",737,150219
"Guillermo Mota","MON",1,1,6.00000076293955,29,0,0,0,0,0,,,30,126,27,21,20,3,12,0,2,1,1,24,"Guillermo Mota",1467,150407
"Andy Larkin","- - -",0,3,7.961542549925427,21,0,0,0,0,1,,,26,127,35,24,23,6,16,2,0,2,0,24,"Andy Larkin",1007345,117500
"Trey Moore","MON",1,5,6.622640317765665,8,8,0,0,0,0,,,35.1,178,55,31,26,7,21,1,4,1,1,24,"Trey Moore",1009130,134340
"Jeff Sparks","TBD",0,1,3.540985820949005,15,0,0,0,0,0,,,20.1,90,13,8,8,2,18,1,2,3,0,24,"Jeff Sparks",1012304,237163
"Jonathan Johnson","TEX",1,1,6.206896143492591,15,0,0,0,0,0,,,29,144,34,23,20,3,19,2,6,2,0,23,"Jonathan Johnson",59,150282
"Ed Vosberg","PHI",1,1,4.1250006556511964,31,0,0,0,0,0,,,24,106,21,11,11,4,18,0,0,1,0,23,"Ed Vosberg",1426,123756
"Bobby Chouinard","COL",2,2,3.8571436078487333,31,0,0,0,0,0,,,32.2,140,35,17,14,4,9,2,1,0,0,23,"Bobby Chouinard",1002204,112257
"Scott Forster","MON",0,1,7.875005163255739,42,0,0,0,0,0,,,32,154,28,31,28,5,25,1,2,2,0,23,"Scott Forster",1004235,327692
"Tony McKnight","HOU",4,1,3.857142857142857,6,6,4,1,0,0,,,35,156,35,19,15,4,9,0,2,2,0,23,"Tony McKnight",1008602,150062
"Ugueth Urbina","MON",0,1,4.050000675916785,13,0,0,0,0,8,,,13.1,54,11,6,6,1,5,0,0,1,0,22,"Ugueth Urbina",216,123584
"Amaury Telemaco","PHI",1,3,6.657533550781506,13,2,1,0,0,0,,,24.1,107,25,22,18,6,14,0,0,1,0,22,"Amaury Telemaco",1802,123176
"Tim Belcher","ANA",4,5,6.860656166743055,9,9,4,1,0,0,,,40.2,186,45,31,31,8,22,1,2,1,1,22,"Tim Belcher",1000789,110809
"Wayne Franklin","HOU",0,0,5.484377288260521,25,0,0,0,0,0,,,21.1,103,24,14,13,2,12,1,4,0,1,21,"Wayne Franklin",557,276356
"Tom Martin","CLE",1,0,4.049999691009545,31,0,0,0,0,0,,,33.1,143,32,16,15,3,15,2,1,1,0,21,"Tom Martin",1219,118353
"Yorkis Perez","HOU",2,1,5.161767022421006,33,0,0,0,0,0,,,22.2,111,25,18,13,4,14,2,0,1,0,21,"Yorkis Perez",1513,120417
"Scott Aldred","PHI",1,3,5.754100339767698,23,0,0,0,0,0,,,20.1,95,23,14,13,3,10,0,1,1,0,21,"Scott Aldred",1000115,110118
"Matt Wise","ANA",3,3,5.544644745637603,8,6,4,0,0,0,,,37.1,163,40,23,23,7,13,1,1,1,0,20,"Matt Wise",42,277184
"Ricardo Rincon","CLE",2,0,2.700002059938095,35,0,0,0,0,0,,,20,90,17,7,6,1,13,1,1,1,0,20,"Ricardo Rincon",401,121215
"Mark Wohlers","CIN",1,2,4.50000061307643,20,0,0,0,0,0,,,28,119,19,14,14,3,17,0,0,2,0,20,"Mark Wohlers",414,124498
"Adam Bernero","DET",0,1,4.194173980606601,12,4,1,0,0,0,,,34.1,141,33,18,16,3,13,1,1,1,0,20,"Adam Bernero",460,333293
"Rudy Seanez","ATL",2,4,4.2857158427341435,23,0,0,0,0,2,,,21,89,15,11,10,3,9,1,1,0,0,20,"Rudy Seanez",1279,121955
"Bobby Jones","NYM",0,1,4.1538462757358925,11,1,0,0,0,0,,,21.2,99,18,11,10,2,14,1,3,0,0,20,"Bobby Jones",1454,116718
"Jesus Pena","- - -",2,1,5.126585125294405,22,0,0,0,0,1,,,26.1,123,28,19,15,7,19,0,1,1,0,20,"Jesus Pena",1010146,227494
"Allen Watson","NYY",0,0,10.22727361395347,17,0,0,0,0,0,,,22,115,30,25,25,6,18,0,2,2,0,20,"Allen Watson",1013675,123982
"Brian Williams","- - -",1,1,7.2283469994873135,29,0,0,0,0,1,,,42.1,203,51,36,34,6,31,3,4,4,0,20,"Brian Williams",1013978,124291
"Ray King","MIL",3,2,1.255814232008786,36,0,0,0,0,0,,,28.2,111,18,7,4,1,10,1,0,1,0,19,"Ray King",693,150037
"Jason Green","HOU",1,1,6.622639602764892,14,0,0,0,0,0,,,17.2,87,15,16,13,3,20,1,1,0,0,19,"Jason Green",1004998,276357
"Mark Holzemer","PHI",0,1,7.714287625173501,24,0,0,0,0,0,,,25.2,121,36,23,22,4,8,1,1,2,0,19,"Mark Holzemer",1005990,116116
"Jeremy Powell","MON",0,3,7.961540505731419,11,4,1,0,0,0,,,26,121,35,27,23,6,9,0,0,1,0,19,"Jeremy Powell",1010490,136262
"Ariel Prieto","OAK",1,2,5.11578896012668,8,6,1,0,0,0,,,31.2,148,42,21,18,3,13,0,1,0,0,19,"Ariel Prieto",1010536,120768
"Frankie Rodriguez","SEA",2,1,6.274649067262017,23,0,0,0,0,0,,,47.1,214,60,33,33,8,22,2,0,3,0,19,"Frankie Rodriguez",1011106,121355
"Jason Ryan","MIN",0,1,7.615386291368842,16,1,0,0,0,0,,,26,125,37,24,22,8,10,0,1,2,0,19,"Jason Ryan",1011340,150042
"Steve Schrenk","PHI",2,3,7.3285694316947305,20,0,0,0,0,0,,,23.1,109,25,20,19,3,13,0,1,0,0,19,"Steve Schrenk",1011614,150112
"Mark Thompson","STL",1,1,5.040001153564718,20,0,0,0,0,0,,,25,116,24,21,14,4,15,0,3,3,0,19,"Mark Thompson",1013019,123296
"Calvin Maduro","BAL",0,0,9.642860821316624,15,2,0,0,0,0,,,23.1,113,29,25,25,8,16,1,2,1,0,18,"Calvin Maduro",151,118130
"Luis Vizcaino","OAK",0,1,7.448276351946887,12,0,0,0,0,0,,,19.1,96,25,17,16,2,11,0,2,1,0,18,"Luis Vizcaino",714,150430
"Al Reyes","- - -",1,0,4.57627177820649,19,0,0,0,0,0,,,19.2,86,15,10,10,2,12,1,0,0,0,18,"Al Reyes",1005,121099
"Rich Rodriguez","NYM",0,1,7.783787796323517,32,0,0,0,0,0,,,37,185,59,40,32,7,15,0,3,2,1,18,"Rich Rodriguez",1276,121363
"John Riedling","CIN",3,1,2.347825697554597,13,0,0,0,0,1,,,15.1,63,11,7,4,1,8,0,1,1,0,18,"John Riedling",1515,150180
"Jason Dickson","ANA",2,2,6.107144937224026,6,6,3,0,0,0,,,28,125,39,20,19,5,7,0,1,0,0,18,"Jason Dickson",1003278,113344
"Joe Strong","FLA",1,1,7.322037685607747,18,0,0,0,0,1,,,19.2,95,26,16,16,3,12,1,2,2,0,18,"Joe Strong",1012630,313392
"Jason Marquis","ATL",1,0,5.014285987542615,15,0,0,0,0,0,,,23.1,103,23,16,13,4,12,1,1,1,0,17,"Jason Marquis",105,150302
"Dan Wheeler","TBD",1,1,5.478259506658594,11,2,0,0,0,0,,,23,111,29,14,14,2,11,2,2,2,0,17,"Dan Wheeler",120,235095
"Rodrigo Lopez","SDP",0,3,8.756755628230684,6,6,1,0,0,0,,,24.2,120,40,24,24,5,13,0,0,0,0,17,"Rodrigo Lopez",150,150438
"Kris Wilson","KCR",0,1,4.19417584462697,20,0,0,0,0,0,,,34.1,145,38,16,16,3,11,3,0,0,0,17,"Kris Wilson",636,330892
"Mike Magnante","OAK",1,1,4.310927548170766,55,0,0,0,0,0,,,39.2,189,50,22,19,3,19,7,2,1,0,17,"Mike Magnante",929,118141
"David Coggin","PHI",2,0,5.333333333333333,5,5,1,0,0,0,,,27,126,35,20,16,2,12,0,1,1,0,17,"David Coggin",951,150102
"Carlos Reyes","- - -",1,3,5.717648085228071,22,0,0,0,0,1,,,28.1,121,25,18,18,7,13,0,1,1,1,17,"Carlos Reyes",1721,121095
"Paxton Crawford","BOS",2,1,3.413793103448276,7,4,2,0,0,0,,,29,123,25,15,11,0,13,2,2,0,0,17,"Paxton Crawford",1002747,275929
"Dave Eiland","TBD",2,3,7.243903281502989,17,10,3,0,0,0,,,54.2,260,77,46,44,8,18,0,4,1,0,17,"Dave Eiland",1003714,113782
"Ryan Kohlmeier","BAL",0,1,2.392405178813943,25,0,0,0,0,13,,,26.1,120,30,9,7,1,15,2,0,0,0,17,"Ryan Kohlmeier",1007082,332792
"Mike Maddux","HOU",2,2,6.256096978899609,21,0,0,0,0,0,,,27.1,128,31,20,19,6,12,0,2,0,0,17,"Mike Maddux",1007951,118121
"Darren Holmes","- - -",0,1,13.03449229593782,18,0,0,0,0,1,,,19.1,103,37,28,28,6,9,0,2,0,0,16,"Darren Holmes",95,116100
"Sean DePaula","CLE",0,0,5.940006344611269,13,0,0,0,0,0,,,16.2,83,20,11,11,3,14,2,0,0,0,16,"Sean DePaula",377,234994
"Jay Powell","HOU",1,1,5.666667467282255,29,0,0,0,0,0,,,27,127,29,18,17,1,19,1,0,0,0,16,"Jay Powell",1271,120717
"Scott Eyre","CHW",1,1,6.631577199846554,13,1,0,0,0,0,,,19,93,29,15,14,3,12,0,1,0,0,16,"Scott Eyre",1300,113961
"Pete Munro","TOR",1,1,5.961038444230846,9,3,2,0,0,0,,,25.2,127,38,22,17,1,16,0,3,1,0,16,"Pete Munro",1546,133729
"Jamie Arnold","- - -",0,3,6.17796360518423,14,4,0,0,0,1,,,39.1,181,38,31,27,1,24,0,4,2,0,16,"Jamie Arnold",1000319,150374
"Mark Clark","TEX",3,5,7.977276012425948,12,8,1,0,0,0,,,44,220,66,42,39,10,24,2,3,1,0,16,"Mark Clark",1002296,112332
"Miguel Del Toro","SFG",2,0,5.19230693049696,9,1,0,0,0,0,,,17.1,77,17,10,10,3,6,2,2,2,0,16,"Miguel Del Toro",1003184,150267
"Dan Murray","KCR",0,0,4.655172719966804,10,0,0,0,0,0,,,19.1,86,20,10,10,7,10,0,1,2,0,16,"Dan Murray",1009384,150240
"Jaime Navarro","- - -",0,6,10.529997991562272,12,7,0,0,0,0,,,33.1,174,54,44,39,9,23,3,1,1,0,16,"Jaime Navarro",1009465,119667
"Chris Peters","PIT",0,1,2.8588246199668106,18,0,0,0,0,1,,,28.1,121,23,9,9,2,14,2,1,3,0,16,"Chris Peters",1010225,120454
"Jason Rakers","KCR",2,0,9.138461002146736,11,0,0,0,0,0,,,21.2,102,33,22,22,5,7,0,0,3,0,16,"Jason Rakers",1010660,132680
"Joey Hamilton","TOR",2,1,3.5454545454545454,6,6,4,0,0,0,,,33,135,28,13,13,3,12,0,2,0,0,15,"Joey Hamilton",328,115383
"Giovanni Carrara","COL",0,1,12.825006726983737,8,0,0,0,0,0,,,13.1,72,21,19,19,5,11,2,1,0,0,15,"Giovanni Carrara",643,112030
"Mike Lincoln","MIN",0,3,10.887100123467022,8,4,0,0,0,0,,,20.2,109,36,25,25,10,13,0,2,1,0,15,"Mike Lincoln",1457,150221
"Gregg Olson","LAD",0,1,5.094340905977154,13,0,0,0,0,0,,,17.2,81,21,11,10,4,7,0,1,0,0,15,"Gregg Olson",1009791,120002
"José Rosado","KCR",2,2,5.855421013956068,5,5,2,0,0,0,,,27.2,122,29,18,18,4,9,0,4,0,1,15,"Jose Rosado",1011192,121443
"Ben Weber","- - -",1,1,6.352941755605044,19,0,0,0,0,0,,,22.2,103,28,19,16,0,6,1,0,2,0,14,"Ben Weber",41,276533
"Brian Powell","HOU",2,1,5.744682220702802,9,5,2,0,0,0,,,31.1,140,34,21,20,8,13,0,1,0,0,14,"Brian Powell",490,150064
"Travis Harper","TBD",1,2,4.7812500356230885,6,5,2,1,1,0,,,32,141,30,17,17,5,15,0,1,1,0,14,"Travis Harper",1211,150135
"Rick Croushore","- - -",2,1,7.875000469386606,11,0,0,0,0,0,,,16,80,19,14,14,1,11,2,2,2,0,14,"Rick Croushore",1002819,131701
"Brett Laxton","KCR",0,1,8.100003205777483,6,1,0,0,0,0,,,16.2,79,23,15,15,0,10,1,2,1,0,14,"Brett Laxton",1007412,150423
"Greg McMichael","ATL",0,0,4.408161549407978,15,0,0,0,0,0,,,16.1,61,12,8,8,3,4,1,0,1,0,14,"Greg McMichael",1008640,118825
"Bryan Ward","- - -",0,0,3.2926842288420115,27,0,0,0,0,0,,,27.1,115,22,11,10,3,10,0,0,3,0,14,"Bryan Ward",1013603,135785
"Dave Maurer","SDP",1,0,3.6818200172480755,14,0,0,0,0,0,,,14.2,64,15,8,6,2,5,1,2,1,0,13,"Dave Maurer",394,276531
"Hector Mercado","CIN",0,0,4.500000306538194,12,0,0,0,0,0,,,14,60,12,7,7,2,8,0,0,2,0,13,"Hector Mercado",960,280059
"Horacio Estrada","MIL",3,0,6.2876720543001845,7,4,1,0,0,0,,,24.1,123,30,18,17,5,20,4,2,3,0,13,"Horacio Estrada",1003843,216194
"Orel Hershiser","LAD",1,5,13.13513699720366,10,6,1,0,0,0,,,24.2,136,42,36,36,5,14,1,11,2,0,13,"Orel Hershiser",1005741,115861
"Billy Taylor","TBD",1,3,8.56098078717256,17,0,0,0,0,0,,,13.2,62,13,13,13,2,9,2,2,0,0,13,"Billy Taylor",1012859,123163
"Randy Choate","NYY",0,1,4.764705347767398,22,0,0,0,0,0,,,17,75,14,10,9,3,8,0,1,1,0,12,"Randy Choate",813,329092
"Gene Stechschulte","STL",1,0,6.311688468033641,20,0,0,0,0,0,,,25.2,116,24,22,18,6,17,1,0,2,0,12,"Gene Stechschulte",1184,276536
"Luke Prokopec","LAD",1,1,3,5,3,1,0,0,0,,,21,88,19,10,7,2,9,0,2,0,0,12,"Luke Prokopec",1320,150389
"Clayton Andrews","TOR",1,2,10.016127491592977,8,2,0,0,0,0,,,20.2,102,34,23,23,6,9,0,0,0,1,12,"Clayton Andrews",1000247,150467
"Brandon Kolb","SDP",0,1,4.499999386923737,11,0,0,0,0,0,,,14,66,16,8,7,0,11,1,0,2,0,12,"Brandon Kolb",1007084,276524
"Matt Whisenant","SDP",2,2,3.7968755657785485,24,0,0,0,0,0,,,21.1,95,16,12,9,1,17,1,0,5,0,12,"Matt Whisenant",1013843,124150
"Ted Lilly","NYY",0,0,5.6250050291464,7,0,0,0,0,0,,,8,39,8,6,5,1,5,0,0,1,1,11,"Ted Lilly",833,150404
"Trever Miller","- - -",0,0,10.46938857015404,16,0,0,0,0,0,,,16.1,90,27,22,19,3,12,1,2,1,0,11,"Trever Miller",1672,119125
"Mark Johnson","DET",0,1,7.5,9,3,0,0,0,0,,,24,116,25,23,20,3,16,1,1,2,0,11,"Mark Johnson",1006485,276342
"Matt Skrmetta","- - -",2,2,11.659097479398348,14,0,0,0,0,0,,,14.2,73,19,22,19,3,9,0,1,3,0,11,"Matt Skrmetta",1012044,282882
"Jay Spurgeon","BAL",1,1,6,7,4,1,0,0,0,,,24,110,26,16,16,5,15,0,2,3,0,11,"Jay Spurgeon",1012369,335992
"Joel Pineiro","SEA",1,0,5.586206161734987,8,1,1,0,0,0,,,19.1,94,25,13,12,3,13,0,0,0,0,10,"Joel Pineiro",1094,334492
"Mike Mohler","- - -",1,2,9.00000429153647,24,0,0,0,0,0,,,20,102,27,21,20,2,15,1,2,2,0,10,"Mike Mohler",1009033,119228
"Jim Morris","TBD",0,0,4.354842460865787,16,0,0,0,0,0,,,10.1,48,10,9,5,1,7,1,0,1,0,10,"Jim Morris",1009213,242062
"Jose Parra","PIT",0,1,6.942857521212852,6,2,0,0,0,0,,,11.2,57,17,9,9,3,7,0,1,0,0,9,"Jose Parra",70,120244
"Chad Bradford","CHW",1,0,1.9756099858644516,12,0,0,0,0,0,,,13.2,52,13,4,3,0,1,1,0,0,0,9,"Chad Bradford",904,136268
"Allen Levrault","MIL",0,1,4.5,5,1,1,0,0,0,,,12,51,10,7,6,0,7,0,0,0,0,9,"Allen Levrault",925,276368
"Brian Boehringer","SDP",0,3,5.744682133279018,7,3,0,0,0,0,,,15.2,74,18,15,10,4,10,0,0,0,0,9,"Brian Boehringer",984,111145
"Gabe Molina","- - -",0,0,9,11,0,0,0,0,0,,,15,85,28,18,15,3,10,0,1,0,0,9,"Gabe Molina",1575,150023
"Eric Cammack","NYM",0,0,6.300000600814877,8,0,0,0,0,0,,,10,48,7,7,7,1,10,1,1,0,0,9,"Eric Cammack",1001864,276507
"Jeff D'Amico","KCR",0,1,9.219516484105405,7,1,0,0,0,0,,,13.2,71,19,14,14,2,15,1,0,1,2,9,"Jeff D'Amico",1002961,150419
"Jerry Dipoto","COL",0,0,3.9512235560960645,17,0,0,0,0,0,,,13.2,59,16,6,6,1,5,2,0,0,0,9,"Jerry Dipoto",1003321,113386
"Mike Garcia","PIT",0,2,11.117646435140362,13,0,0,0,0,0,,,11.1,59,21,15,14,1,7,1,0,1,0,9,"Mike Garcia",1004507,237694
"Larry Luebbers","CIN",0,2,6.196724024104645,14,1,1,0,0,1,,,20.1,94,27,15,14,1,12,2,0,1,0,9,"Larry Luebbers",1007817,117988
"Kevin McGlinchy","ATL",0,0,2.160000329589894,10,0,0,0,0,0,,,8.1,42,11,4,2,1,6,1,0,1,0,9,"Kevin McGlinchy",1008531,150304
"Craig Dingman","NYY",0,0,6.545455112930221,10,0,0,0,0,0,,,11,51,18,8,8,1,3,0,0,0,0,8,"Craig Dingman",318,276374
"Tony Fiore","TBD",1,1,8.399998931884902,11,0,0,0,0,0,,,15,74,21,16,14,3,9,2,2,1,0,8,"Tony Fiore",726,150106
"Mike Matthews","STL",0,0,11.571433694997449,14,0,0,0,0,0,,,9.1,54,15,12,12,2,10,2,1,0,0,8,"Mike Matthews",1170,150347
"Tim Byrdak","KCR",0,1,11.368432750344095,12,0,0,0,0,0,,,6.1,34,11,8,8,3,4,0,0,1,0,8,"Tim Byrdak",1995,136263
"Jim Bruske","MIL",1,0,6.480002471924771,15,0,0,0,0,0,,,16.2,85,22,15,12,5,12,1,2,0,0,8,"Jim Bruske",1001598,111636
"Cameron Cairncross","CLE",1,0,3.8571465356044428,15,0,0,0,0,0,,,9.1,40,11,4,4,1,3,1,0,0,0,8,"Cameron Cairncross",1001823,331792
"Brad Clontz","PIT",0,0,5.142860295823143,5,0,0,0,0,0,,,7,37,7,4,4,1,11,2,0,1,0,8,"Brad Clontz",1002360,112413
"Craig House","COL",1,1,7.243907325402991,16,0,0,0,0,0,,,13.2,69,13,11,11,3,17,0,2,0,0,8,"Craig House",1006055,331633
"Joey Nation","CHC",0,2,6.942860926416085,2,2,0,0,0,0,,,11.2,55,12,9,9,2,8,0,2,0,0,8,"Joey Nation",1009462,349192
"Vicente Palacios","SDP",0,1,6.750000402331376,7,0,0,0,0,0,,,10.2,46,12,10,8,4,5,1,0,0,0,8,"Vicente Palacios",1009965,120185
"Jim Poole","- - -",1,0,10.968759602526227,23,0,0,0,0,0,,,10.2,58,21,14,13,5,4,1,1,0,0,8,"Jim Poole",1010435,120666
"Eric Weaver","ANA",0,2,6.872731324505633,17,0,0,0,0,0,,,18.1,92,20,16,14,5,16,1,0,1,0,8,"Eric Weaver",1013695,134261
"Rocky Biddle","CHW",1,2,8.338237632930316,4,4,0,0,0,0,,,22.2,105,31,25,21,5,8,0,0,2,0,7,"Rocky Biddle",223,335092
"Scott Mullen","KCR",0,0,4.3548392455610765,11,0,0,0,0,0,,,10.1,44,10,5,5,2,3,0,0,0,0,7,"Scott Mullen",618,150206
"Nelson Figueroa","ARI",0,1,7.468088137073979,3,3,0,0,0,0,,,15.2,68,17,13,13,4,5,0,0,2,0,7,"Nelson Figueroa",683,150153
"Bill Pulsipher","NYM",0,2,12.150012456191435,2,2,0,0,0,0,,,6.2,39,12,9,9,1,6,0,1,0,0,7,"Bill Pulsipher",842,120802
"Chris Nichting","CLE",0,0,7.000005933978555,7,0,0,0,0,0,,,9,46,13,7,7,0,5,1,2,1,0,7,"Chris Nichting",1414,119775
"Kevin Hodges","SEA",0,0,5.192308073213143,13,0,0,0,0,0,,,17.1,73,18,10,10,4,12,0,2,1,0,7,"Kevin Hodges",1005885,277406
"Allen McDill","DET",0,0,7.2000006866455735,13,0,0,0,0,0,,,10,43,13,9,8,2,1,0,1,1,0,7,"Allen McDill",1008453,118637
"Brian O'Connor","PIT",0,0,5.1081082397695035,6,1,0,0,0,0,,,12.1,62,12,11,7,2,11,0,1,4,0,7,"Brian O'Connor",1009709,150256
"Rich Sauveur","OAK",0,0,4.354838039823034,10,0,0,0,0,0,,,10.1,43,13,5,5,3,1,0,0,0,0,7,"Rich Sauveur",1011465,121716
"Don Wengert","ATL",0,1,7.200001373291277,10,0,0,0,0,0,,,10,47,12,9,8,2,5,0,0,0,0,7,"Don Wengert",1013777,124085
"Matt Williams","MIL",0,0,7.00000296698802,11,0,0,0,0,0,,,9,46,7,7,7,2,13,0,1,0,0,7,"Matt Williams",1014023,276370
"Matt Ginter","CHW",1,0,13.500004598074163,7,0,0,0,0,0,,,9.1,52,18,14,14,5,7,0,0,1,0,6,"Matt Ginter",233,215197
"Scott Linebrink","- - -",0,0,6.000000476837196,11,0,0,0,0,0,,,12,63,18,8,8,4,8,0,3,0,0,6,"Scott Linebrink",564,276530
"Jack Cressend","MIN",0,0,5.268295501401867,11,0,0,0,0,0,,,13.2,61,20,8,8,0,6,0,0,0,0,6,"Jack Cressend",723,150162
"Randy Keisler","NYY",1,0,11.812500704079909,4,1,0,0,0,0,,,10.2,52,16,14,14,1,8,0,0,0,0,6,"Randy Keisler",830,342892
"John Bale","TOR",0,0,14.727259959082206,2,0,0,0,0,0,,,3.2,22,5,7,6,1,3,0,2,0,0,6,"John Bale",864,150469
"Grant Roberts","NYM",0,0,11.571435074420613,4,1,0,0,0,0,,,7,38,11,10,9,0,4,1,0,0,0,6,"Grant Roberts",894,150241
"Ryan Vogelsong","SFG",0,0,0,4,0,0,0,0,0,,,6,24,4,0,0,0,2,0,0,0,0,6,"Ryan Vogelsong",1011,285064
"Tom Davey","SDP",2,1,0.7105263514531964,11,0,0,0,0,0,,,12.2,50,12,1,1,0,2,0,0,1,0,6,"Tom Davey",1026,150470
"Matt DeWitt","TOR",1,0,8.560969436690806,8,0,0,0,0,0,,,13.2,68,20,13,13,4,9,0,2,1,0,6,"Matt DeWitt",1028,150451
"Phil Norton","CHC",0,1,9.346150418006303,2,2,0,0,0,0,,,8.2,47,14,10,9,5,7,0,0,0,0,6,"Phil Norton",1714,150041
"David Lee","COL",0,0,11.11764269304282,7,0,0,0,0,1,,,5.2,35,10,9,7,3,6,0,1,0,0,6,"David Lee",1843,150049
"Thomas Jacquez","PHI",0,0,11.045453587839509,9,0,0,0,0,1,,,7.1,34,10,9,9,2,3,1,0,0,0,6,"Thomas Jacquez",1006332,344924
"Sang-Hoon Lee","BOS",0,0,3.085714706109552,9,0,0,0,0,0,,,11.2,49,11,4,4,2,4,0,2,0,0,6,"Sang-Hoon Lee",1007465,275931
"Sean Spencer","MON",0,0,5.399998970031935,8,0,0,0,0,0,,,6.2,28,7,4,4,2,3,0,0,4,0,6,"Sean Spencer",1012327,211686
"Paul Spoljaric","KCR",0,0,6.517239236095285,13,0,0,0,0,0,,,9.2,40,9,7,7,4,5,0,0,0,0,6,"Paul Spoljaric",1012349,122605
"Bobby Witt","CLE",0,1,7.630434940803257,7,2,0,0,0,0,,,15.1,77,28,13,13,4,6,1,0,2,0,6,"Bobby Witt",1014170,124492
"Tim Young","BOS",0,0,6.428574931866745,8,0,0,0,0,0,,,7,29,7,5,5,3,2,0,1,0,0,6,"Tim Young",1014392,136662
"Tim Drew","CLE",1,0,10,3,3,0,0,0,0,,,9,51,17,12,10,1,8,0,1,0,0,5,"Tim Drew",380,282328
"Dennis Springer","NYM",0,1,8.73529656783176,2,2,0,0,0,0,,,11.1,59,20,11,11,2,5,0,1,2,0,5,"Dennis Springer",672,122618
"Mike Buddie","MIL",0,0,4.500002861024768,5,0,0,0,0,0,,,6,27,8,3,3,0,1,1,0,0,0,5,"Mike Buddie",678,133322
"Jay Tessmer","NYY",0,0,6.750003540517756,7,0,0,0,0,0,,,6.2,31,9,6,5,3,1,1,0,0,0,5,"Jay Tessmer",851,136585
"Chad Zerbe","SFG",0,0,4.5,4,0,0,0,0,0,,,6,24,6,3,3,1,1,0,0,0,0,5,"Chad Zerbe",1140,345792
"Ben Ford","NYY",0,1,9,4,2,1,0,0,0,,,11,52,14,11,11,1,7,0,3,0,0,5,"Ben Ford",1858,136421
"Lesli Brea","BAL",0,1,11.000004953810485,6,1,0,0,0,0,,,9,49,12,11,11,1,10,0,1,1,0,5,"Lesli Brea",1001372,276506
