Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Bobby Jones","NYM",3,3,5.612358768756052,12,9,5,0,0,0,,,59.1,253,69,37,37,3,11,0,2,0,0,31,"Bobby Jones",1039,116717
"Doug Linton","BAL",1,4,5.9491525423728815,14,8,3,0,0,0,,,59,264,69,41,39,14,25,1,2,4,0,31,"Doug Linton",1662,117800
"Mike Mohler","STL",1,1,4.378379506904888,48,0,0,0,0,1,,,49.1,211,47,26,24,3,23,2,1,1,0,31,"Mike Mohler",1009033,119228
"Alvin Morman","KCR",2,4,4.050000965595475,49,0,0,0,0,1,,,53.1,246,66,27,24,6,23,0,4,1,0,31,"Alvin Morman",1009193,119387
"Carlos Almánzar","SDP",0,0,7.4732130130336945,28,0,0,0,0,0,,,37.1,173,48,32,31,6,15,2,3,2,0,30,"Carlos Almanzar",308,110179
"Ricardo Rincon","CLE",2,3,4.432838723347525,59,0,0,0,0,0,,,44.2,193,41,22,22,6,24,5,1,2,1,30,"Ricardo Rincon",401,121215
"Eric Gagne","LAD",1,1,2.1,5,5,3,0,0,0,,,30,119,18,8,7,3,15,0,0,1,0,30,"Eric Gagne",650,150378
"Archie Corbin","FLA",0,1,7.285716932648044,16,0,0,0,0,0,,,21,104,25,20,17,2,15,0,1,3,0,30,"Archie Corbin",1002612,112670
"Tony Saunders","TBD",3,3,6.428571428571429,9,9,2,0,0,0,,,42,204,53,39,30,6,29,0,4,3,0,30,"Tony Saunders",1011463,121711
"B.J. Ryan","- - -",1,0,3.098360849496863,14,0,0,0,0,0,,,20.1,82,13,7,7,0,13,1,0,1,0,29,"B.J. Ryan",168,124805
"Kip Wells","CHW",4,1,4.037382601817107,7,7,1,0,0,0,,,35.2,153,33,17,16,2,15,0,3,1,2,29,"Kip Wells",1012,150337
"Buddy Carlyle","SDP",1,3,5.973452335704084,7,7,3,0,0,0,,,37.2,162,36,28,25,7,17,0,2,1,0,29,"Buddy Carlyle",2010,234194
"Paul Assenmacher","CLE",2,1,8.181822910784467,55,0,0,0,0,0,,,33,165,50,32,30,6,17,5,1,1,1,29,"Paul Assenmacher",1000344,110358
"Paul Quantrill","TOR",3,2,3.3287686018503853,41,0,0,0,0,0,,,48.2,212,53,19,18,5,17,1,4,0,0,28,"Paul Quantrill",669,120824
"Jose Cabrera","HOU",4,0,2.1477273658287466,26,0,0,0,0,0,,,29.1,119,21,7,7,3,9,2,0,4,0,28,"Jose Cabrera",679,111850
"Ted Lilly","MON",0,1,7.605635386283613,9,3,1,0,0,0,,,23.2,110,30,20,20,7,9,0,3,1,0,28,"Ted Lilly",833,150404
"Billy Brewer","PHI",1,1,7.012987707855196,25,0,0,0,0,2,,,25.2,118,30,20,20,4,14,1,0,1,0,28,"Billy Brewer",1001404,111447
"Mike Grace","PHI",1,4,7.690908824195556,27,5,0,0,0,0,,,55,273,80,48,47,5,30,0,6,4,0,28,"Mike Grace",1004915,115008
"Mike Lincoln","MIN",3,10,6.838428232385737,18,15,4,0,0,0,,,76.1,353,102,59,58,11,26,0,1,4,0,27,"Mike Lincoln",1457,150221
"Guillermo Mota","MON",2,4,2.9277109106525954,51,0,0,0,0,0,,,55.1,243,54,24,18,5,25,3,2,1,1,27,"Guillermo Mota",1467,150407
"Jeff Montgomery","KCR",1,4,6.837663015158816,49,0,0,0,0,12,,,51.1,237,72,40,39,7,21,3,2,1,0,27,"Jeff Montgomery",1009071,119266
"Mike Munoz","TEX",2,1,3.930380505985406,56,0,0,0,0,1,,,52.2,221,52,24,23,5,18,2,1,2,0,27,"Mike Munoz",1009328,119525
"Mike Fyhrie","ANA",0,4,5.051613524850849,16,7,4,0,0,0,,,51.2,235,61,32,29,8,21,1,0,0,0,26,"Mike Fyhrie",1447,114499
"Yorkis Perez","PHI",3,1,3.9375021122407325,35,0,0,0,0,0,,,32,137,29,15,14,4,15,1,0,5,0,26,"Yorkis Perez",1513,120417
"Jamie Arnold","LAD",2,4,5.478261172433448,36,3,1,0,0,1,,,69,313,81,50,42,6,34,2,6,3,0,26,"Jamie Arnold",1000319,150374
"Ricky Bones","BAL",0,3,5.977101085945276,30,2,0,0,0,0,,,43.2,207,59,29,29,7,19,0,2,3,0,26,"Ricky Bones",1001161,111191
"Josias Manzanillo","NYM",0,0,5.785715665136394,12,0,0,0,0,0,,,18.2,80,19,12,12,5,4,1,2,0,0,25,"Josias Manzanillo",996,118268
"Heath Murray","SDP",0,4,5.759999230957134,22,8,1,0,0,0,,,50,234,60,33,32,7,26,4,1,1,1,25,"Heath Murray",1510,119583
"Rod Beck","- - -",2,5,5.931818696093012,43,0,0,0,0,10,,,44,196,50,29,29,5,18,3,1,1,0,25,"Rod Beck",1730,110763
"Dan Naulty","NYY",1,0,4.378380522579243,33,0,0,0,0,0,,,49.1,206,40,24,24,8,22,0,4,2,0,25,"Dan Naulty",1009464,119665
"Tom Gordon","BOS",0,2,5.603773181571731,21,0,0,0,0,11,,,17.2,82,17,11,11,2,12,2,1,0,0,24,"Tom Gordon",282,114971
"Scott Strickland","MON",0,1,4.500000476837209,17,0,0,0,0,0,,,18,78,15,10,9,3,11,0,0,0,0,23,"Scott Strickland",897,232994
"Carlos Castillo","CHW",2,2,5.7073184007129205,18,2,0,0,0,0,,,41,178,45,26,26,10,14,1,0,0,2,23,"Carlos Castillo",1002060,112111
"Bobby Chouinard","ARI",5,2,2.6776865413383857,32,0,0,0,0,1,,,40.1,161,31,16,12,3,12,2,0,1,0,23,"Bobby Chouinard",1002204,112257
"Scott Schoeneweis","ANA",1,1,5.491525068669396,31,0,0,0,0,0,,,39.1,175,47,27,24,4,14,1,0,1,0,22,"Scott Schoeneweis",33,150011
"Chris Haney","CLE",0,2,4.685951890536187,13,4,1,0,0,0,,,40.1,178,43,22,21,3,16,0,3,0,0,22,"Chris Haney",192,115415
"Will Cunnane","SDP",2,1,5.225807416203545,24,0,0,0,0,0,,,31,130,34,19,18,8,12,3,0,3,0,22,"Will Cunnane",274,112940
"Justin Speier","ATL",0,0,5.651162164026952,19,0,0,0,0,0,,,28.2,127,28,18,18,8,13,1,0,0,0,22,"Justin Speier",451,133221
"Mike Fetters","BAL",1,0,5.806451255647521,27,0,0,0,0,0,,,31,151,35,23,20,5,22,2,2,1,1,22,"Mike Fetters",988,114097
"Jim Corsi","- - -",1,3,4.339286748852295,36,0,0,0,0,0,,,37.1,166,40,19,18,6,20,3,2,0,0,22,"Jim Corsi",1002644,112704
"Mike Judd","LAD",3,1,5.464287017073261,7,4,1,0,0,0,,,28,120,30,17,17,4,12,0,1,3,0,22,"Mike Judd",1006639,116781
"Jim Poole","- - -",2,1,4.706424792712942,54,0,0,0,0,1,,,36.1,173,50,22,19,3,18,2,3,4,1,22,"Jim Poole",1010435,120666
"Mark Thompson","STL",1,3,2.7613639356183937,5,5,4,0,0,0,,,29.1,130,26,12,9,1,17,1,2,1,0,22,"Mark Thompson",1013019,123296
"Donovan Osborne","STL",1,3,5.522727871236787,6,6,2,0,0,0,,,29.1,130,34,18,18,4,10,0,2,1,0,21,"Donovan Osborne",299,120085
"Mark Brownson","COL",0,2,7.88764061847731,7,7,2,0,0,0,,,29.2,139,42,26,26,8,8,0,1,2,0,21,"Mark Brownson",1001544,136301
"Greg McMichael","- - -",1,1,5.079208304468159,36,0,0,0,0,0,,,33.2,153,35,19,19,6,20,5,2,4,0,21,"Greg McMichael",1008640,118825
"J.D. Smart","MON",0,1,5.019232242065501,29,0,0,0,0,0,,,52,223,56,30,29,4,17,0,0,0,0,21,"J.D. Smart",1012081,150412
"Lou Pote","ANA",1,1,2.1477276451332172,20,0,0,0,0,3,,,29.1,118,23,9,7,1,12,1,0,1,0,20,"Lou Pote",30,150010
"Armando Almanza","FLA",0,1,1.723405059617963,14,0,0,0,0,0,,,15.2,64,8,4,3,1,9,1,1,0,1,20,"Armando Almanza",507,150355
"Dan Reichert","KCR",2,2,9.081819756563318,8,8,1,0,0,0,,,36.2,183,48,38,37,2,32,1,2,0,0,20,"Dan Reichert",624,150209
"Miguel Del Toro","SFG",0,0,4.183097355424293,14,0,0,0,0,0,,,23.2,102,24,11,11,5,11,0,0,0,0,20,"Miguel Del Toro",1003184,150267
"John Hudek","- - -",0,2,8.43749776831887,20,0,0,0,0,0,,,21.1,112,33,22,20,3,15,0,1,0,0,20,"John Hudek",1006128,116255
"Alan Newman","TBD",2,2,6.893618140300692,18,0,0,0,0,0,,,15.2,76,22,12,12,2,9,0,1,2,1,20,"Alan Newman",1009540,150141
"Jesus Pena","CHW",0,0,5.311476738470543,26,0,0,0,0,0,,,20.1,106,21,15,12,3,23,5,1,3,0,20,"Jesus Pena",1010146,227494
"Jim Pittsley","- - -",1,3,6.0000008174352395,20,5,0,0,0,0,,,42,200,53,34,28,5,25,0,2,4,0,20,"Jim Pittsley",1010379,120609
"Francisco Cordero","DET",2,2,3.315789140822848,20,0,0,0,0,0,,,19,91,19,7,7,2,18,2,0,1,0,19,"Francisco Cordero",1243,150188
"Terry Mathews","KCR",2,1,4.3846147413085435,24,1,0,0,0,1,,,39,175,44,21,19,4,17,1,2,0,0,19,"Terry Mathews",1008241,118420
"Jim Brower","CLE",3,1,4.558442348854175,9,2,0,0,0,0,,,25.2,113,27,13,13,8,10,1,1,0,0,18,"Jim Brower",313,150342
"Sean DePaula","CLE",0,0,4.628578491221714,11,0,0,0,0,0,,,11.2,45,8,6,6,0,3,0,0,0,0,18,"Sean DePaula",377,234994
"Matt Herges","LAD",0,2,4.068492087666737,17,0,0,0,0,0,,,24.1,104,24,13,11,5,8,0,1,0,0,18,"Matt Herges",780,150382
"David Lundquist","CHW",1,1,8.590911325344951,17,0,0,0,0,0,,,22,106,28,21,21,3,12,0,1,0,0,18,"David Lundquist",1046,150326
"Mike Duvall","TBD",1,1,4.050001544952982,40,0,0,0,0,0,,,40,188,46,21,18,5,27,1,2,4,1,18,"Mike Duvall",1003603,137004
"Steve Sinclair","- - -",0,1,6.517243736848538,21,0,0,0,0,0,,,19.1,95,22,16,14,5,14,2,2,0,0,18,"Steve Sinclair",1012004,132061
"David Wainhouse","COL",0,0,6.906976897372243,19,0,0,0,0,0,,,28.2,131,37,22,22,6,16,0,0,1,0,18,"David Wainhouse",1013492,123794
"Mike Holtz","ANA",2,3,8.059703328079298,28,0,0,0,0,0,,,22.1,106,26,20,20,3,15,1,2,3,0,17,"Mike Holtz",920,116114
"Scott Eyre","CHW",1,1,7.560004037477742,21,0,0,0,0,0,,,25,129,38,22,21,6,15,2,1,1,0,17,"Scott Eyre",1300,113961
"Matt Perisho","TEX",0,0,2.612904029632085,4,1,1,0,0,0,,,10.1,40,8,3,3,0,2,1,0,1,0,17,"Matt Perisho",1423,120419
"Dan Serafini","CHC",3,2,6.930484393740091,42,4,0,0,0,1,,,62.1,302,86,51,48,9,32,3,1,3,0,17,"Dan Serafini",1812,122007
"Tim Byrdak","KCR",0,3,7.662163544607028,33,0,0,0,0,1,,,24.2,128,32,24,21,5,20,2,1,3,1,17,"Tim Byrdak",1995,136263
"Scott Radinsky","STL",2,1,4.879520539190726,43,0,0,0,0,3,,,27.2,126,27,16,15,2,18,3,1,3,1,17,"Scott Radinsky",1010641,120877
"Anthony Shumaker","PHI",0,3,5.955883271760324,8,4,2,0,0,0,,,22.2,105,23,17,15,3,14,0,1,1,1,17,"Anthony Shumaker",1011943,150113
"Jeff Sparks","TBD",0,0,5.40000051498418,8,0,0,0,0,1,,,10,49,6,6,6,1,12,1,1,1,0,17,"Jeff Sparks",1012304,237163
"David Riske","CLE",1,1,8.357143426428074,12,0,0,0,0,0,,,14,68,20,15,13,2,6,0,0,0,0,16,"David Riske",402,228594
"Vic Darensbourg","FLA",0,1,8.826926638390212,56,0,0,0,0,0,,,34.2,180,50,36,34,3,21,1,5,1,3,16,"Vic Darensbourg",516,133240
"Jin Ho Cho","BOS",2,3,5.720339480041645,9,7,2,0,0,0,,,39.1,171,45,26,25,7,8,0,2,0,0,16,"Jin Ho Cho",1002203,135380
"Joe Grahe","PHI",1,4,3.857143495242833,13,5,2,0,0,0,,,32.2,153,40,16,14,1,17,0,3,2,1,16,"Joe Grahe",1004939,115035
"Larry Luebbers","STL",3,3,5.124087020530197,8,8,3,1,0,0,,,45.2,199,46,27,26,8,16,0,3,1,1,16,"Larry Luebbers",1007817,117988
"Rafael Medina","FLA",1,1,5.785710817455891,20,0,0,0,0,0,,,23.1,110,20,15,15,3,20,2,1,2,1,16,"Rafael Medina",1008716,133241
"Ron Mahay","OAK",2,0,1.8620692716909724,6,1,0,0,0,1,,,19.1,68,8,4,4,2,3,0,0,0,0,15,"Ron Mahay",290,118158
"Chad Harville","OAK",0,2,6.906979195166014,15,0,0,0,0,0,,,14.1,69,18,11,11,2,10,1,0,3,1,15,"Chad Harville",915,150420
"Jim Mecir","TBD",0,1,2.612904029632085,17,0,0,0,0,0,,,20.2,91,15,7,6,0,14,0,1,0,0,15,"Jim Mecir",930,118898
"Cliff Politte","PHI",1,0,7.132074958364022,13,0,0,0,0,0,,,17.2,85,19,14,14,2,15,0,0,2,0,15,"Cliff Politte",967,131700
"Jose Santiago","KCR",3,4,3.422534751551621,34,0,0,0,0,2,,,47.1,203,46,23,18,7,14,2,2,2,1,15,"Jose Santiago",972,121696
"Dan Kolb","TEX",2,1,4.645160718713488,16,0,0,0,0,0,,,31,139,33,18,16,2,15,0,1,2,0,15,"Dan Kolb",1257,150285
"Brian Cooper","ANA",1,1,4.879517511630057,5,5,2,0,0,0,,,27.2,124,23,15,15,3,18,0,4,0,0,15,"Brian Cooper",1295,150001
"Butch Henry","SEA",2,0,5.040000769043086,7,4,2,0,0,0,,,25,112,30,15,14,1,10,0,2,0,0,15,"Butch Henry",1005667,115783
"Ramon Martinez","BOS",2,1,3.048386627876124,4,4,2,0,0,0,,,20.2,84,14,8,7,2,8,0,2,0,0,15,"Ramon Martinez",1008193,118378
"Juan Pena","BOS",2,0,0.6923076923076923,2,2,2,0,0,0,,,13,49,9,1,1,0,3,0,0,0,0,15,"Juan Pena",1010149,150170
"Jason Ryan","MIN",1,4,4.868852763495071,8,8,4,1,0,0,,,40.2,182,46,23,22,9,17,0,3,0,0,15,"Jason Ryan",1011340,150042
"Gabe Molina","BAL",1,2,6.652176119655483,20,0,0,0,0,0,,,23,102,22,19,17,4,16,1,0,4,0,14,"Gabe Molina",1575,150023
"Brett Hinchliffe","SEA",0,4,8.804345818233408,11,4,0,0,0,0,,,30.2,153,41,31,30,10,21,0,4,2,0,14,"Brett Hinchliffe",1005840,150120
"Rich Loiselle","PIT",3,2,5.282608148055683,13,0,0,0,0,0,,,15.1,69,16,9,9,2,9,2,2,1,0,14,"Rich Loiselle",1007711,117874
"Eric Weaver","SEA",0,1,10.607139966926583,8,0,0,0,0,0,,,9.1,52,14,12,11,2,8,1,0,5,0,14,"Eric Weaver",1013695,134261
"Jimmy Anderson","PIT",2,1,3.988635628799897,13,4,1,0,0,0,,,29.1,127,25,15,13,2,16,2,1,4,0,13,"Jimmy Anderson",977,150247
"Joel Bennett","PHI",2,1,8.999994824917348,5,3,0,0,0,0,,,17,83,26,17,17,10,7,0,0,0,0,13,"Joel Bennett",1000845,150098
"Ed Yarnall","NYY",1,0,3.7058823529411766,5,2,1,0,0,0,,,17,77,17,8,7,1,10,0,0,0,0,13,"Ed Yarnall",1014322,150097
"Chad Fox","MIL",0,0,10.800007209782645,6,0,0,0,0,0,,,6.2,36,11,8,8,1,4,0,1,1,1,12,"Chad Fox",684,114354
"Reid Cornelius","FLA",1,0,3.2586196180476423,5,2,2,0,0,0,,,19.1,76,16,7,7,0,5,1,0,1,0,12,"Reid Cornelius",1002634,112692
"Jack McDowell","ANA",0,4,8.052631578947368,4,4,1,0,0,0,,,19,93,31,17,17,4,5,0,2,0,0,12,"Jack McDowell",1008473,118656
"Brian McNichol","CHC",0,2,6.750000402331376,4,2,0,0,0,0,,,10.2,54,15,8,8,4,7,0,1,0,0,12,"Brian McNichol",1008670,150038
"Steve Rain","CHC",0,1,9.2045482475904,16,0,0,0,0,0,,,14.2,79,28,17,15,1,7,0,1,1,0,12,"Steve Rain",1010657,219494
"Mickey Callaway","TBD",1,2,7.448277086763889,5,4,1,0,0,0,,,19.1,99,30,20,16,2,14,1,0,1,0,11,"Mickey Callaway",7,209068
"Mark Redman","MIN",1,0,8.52631653841189,5,1,0,0,0,0,,,12.2,65,17,13,12,3,7,0,1,0,0,11,"Mark Redman",491,150230
"Kevin Jarvis","OAK",0,1,11.571428571428571,4,1,0,0,0,0,,,14,75,28,19,18,6,6,0,1,0,0,11,"Kevin Jarvis",1037,116496
"Aaron Myette","CHW",0,2,6.319147653955571,4,3,1,0,0,0,,,15.2,80,17,11,11,2,14,1,2,2,0,11,"Aaron Myette",1263,150329
"Jeff Brantley","PHI",1,2,5.192310358647017,10,0,0,0,0,5,,,8.2,40,5,6,5,0,8,0,0,0,0,11,"Jeff Brantley",1001358,111397
"Robinson Checo","LAD",2,2,10.340431616611012,9,2,0,0,0,0,,,15.2,85,24,20,18,5,13,1,0,2,0,11,"Robinson Checo",1002172,112226
"Reggie Harris","MIL",0,0,3.000000238418598,8,0,0,0,0,0,,,12,53,8,4,4,1,7,0,2,2,0,11,"Reggie Harris",1005428,115531
"Robert Ramsay","SEA",0,2,6.381816217643775,6,3,1,0,0,0,,,18.1,81,23,13,13,3,9,1,0,1,0,11,"Robert Ramsay",1010682,150171
"Mike Porzio","COL",0,0,8.590912256360236,16,0,0,0,0,0,,,14.2,75,21,14,14,5,10,0,0,0,0,10,"Mike Porzio",252,150053
"Luther Hackman","COL",1,2,10.6875,5,3,0,0,0,0,,,16,84,26,19,19,5,12,0,0,0,0,10,"Luther Hackman",1155,235097
"Mel Rojas","- - -",0,0,17.99999754769495,13,0,0,0,0,0,,,14,79,22,28,28,6,9,1,5,1,0,10,"Mel Rojas",1011153,121404
"Don Wengert","KCR",0,1,9.246574376085425,11,1,0,0,0,0,,,24.1,116,41,26,25,6,5,0,0,0,0,10,"Don Wengert",1013777,124085
"Matt Whiteside","SDP",1,0,13.909083673780438,10,0,0,0,0,0,,,11,55,19,17,17,1,5,0,0,1,0,9,"Matt Whiteside",1956,124209
"Will Brunson","DET",1,0,6.000004291537493,17,0,0,0,0,0,,,12,58,18,9,8,3,6,1,0,0,0,9,"Will Brunson",1001596,133981
"Mike Garcia","PIT",1,0,1.28571446087898,7,0,0,0,0,0,,,7,25,2,1,1,1,3,0,0,0,0,9,"Mike Garcia",1004507,237694
"Kip Gross","BOS",0,2,7.8157904544366605,11,1,0,0,0,0,,,12.2,64,15,11,11,3,8,2,3,1,0,9,"Kip Gross",1005089,115190
"Jeff Juden","NYY",0,1,1.5882343363190194,2,1,0,0,0,0,,,5.2,29,5,9,1,1,3,0,1,0,0,9,"Jeff Juden",1006643,116785
"Matt Karchner","CHC",1,0,2.49999867545304,16,0,0,0,0,0,,,18,80,16,5,5,3,9,0,2,1,0,9,"Matt Karchner",1006697,116840
"Brett Laxton","OAK",0,1,7.448273320828283,3,2,0,0,0,0,,,9.2,50,12,12,8,1,7,1,2,3,0,9,"Brett Laxton",1007412,150423
"Dan Murray","- - -",0,0,7.838704854470004,5,0,0,0,0,0,,,10.1,51,13,11,9,4,6,0,1,1,0,9,"Dan Murray",1009384,150240
"Hector Ramirez","MIL",1,2,3.428573296995597,15,0,0,0,0,0,,,21,88,19,8,8,1,11,2,0,0,1,9,"Hector Ramirez",1010669,150082
"Ken Ryan","PHI",1,2,6.319150731271586,15,0,0,0,0,0,,,15.2,71,16,11,11,2,11,2,0,1,0,9,"Ken Ryan",1011345,121596
"Wade Miller","HOU",0,1,9.58064810865098,5,1,0,0,0,0,,,10.1,52,17,11,11,4,5,0,0,0,0,8,"Wade Miller",568,150063
"Tomo Ohka","BOS",1,2,6.230767859510013,8,2,0,0,0,0,,,13,65,21,12,9,2,6,0,0,0,0,8,"Tomo Ohka",788,219594
"Jeff Tam","- - -",0,0,5.400002073731538,10,0,0,0,0,0,,,11.2,47,8,7,7,3,4,1,0,0,0,8,"Jeff Tam",940,134641
"Tom Martin","CLE",0,1,8.67857172416182,6,0,0,0,0,0,,,9.1,44,13,9,9,2,3,1,0,0,0,8,"Tom Martin",1219,118353
"Ed Vosberg","- - -",0,1,8.181821019197297,19,0,0,0,0,0,,,11,60,22,12,10,1,3,0,2,1,0,8,"Ed Vosberg",1426,123756
"Hector Almonte","FLA",0,2,4.199999465942451,15,0,0,0,0,0,,,15,67,20,7,7,1,6,2,0,2,0,8,"Hector Almonte",1729,150356
"Michael Tejera","FLA",0,0,11.368408784324803,3,1,0,0,0,0,,,6.1,31,10,8,8,1,5,0,0,0,0,7,"Michael Tejera",542,150373
"Orber Moreno","KCR",0,0,5.625,7,0,0,0,0,0,,,8,34,4,5,5,1,6,0,0,0,0,7,"Orber Moreno",617,150205
"Jeff Williams","LAD",2,0,4.07547096477887,5,3,0,0,0,0,,,17.2,73,12,10,8,2,9,0,0,0,0,7,"Jeff Williams",674,237796
"Todd Williams","SEA",0,0,4.655174097748956,13,0,0,0,0,0,,,9.2,47,11,5,5,1,7,0,1,0,0,7,"Todd Williams",805,124343
"Jason Phillips","PIT",0,0,11.57143487736014,6,0,0,0,0,0,,,7,37,11,9,9,2,6,1,0,2,0,7,"Jason Phillips",1549,150259
"Tim Harikkala","BOS",1,1,6.230769687855771,7,0,0,0,0,0,,,13,58,15,9,9,0,6,1,1,1,0,7,"Tim Harikkala",1909,115475
"Brian Barber","KCR",1,3,9.642858949243145,8,3,0,0,0,1,,,18.2,95,31,20,20,6,10,2,2,0,0,7,"Brian Barber",1000525,110548
"Doug Bochtler","LAD",0,0,5.5384611321624515,12,0,0,0,0,0,,,13,58,11,8,8,3,6,1,1,1,0,7,"Doug Bochtler",1001107,111135
"Mike Busby","STL",0,1,7.1320764983665175,15,0,0,0,0,0,,,17.2,86,21,15,14,2,14,0,2,1,0,7,"Mike Busby",1001743,111785
"Rich DeLucia","CLE",0,1,6.74999333280132,6,0,0,0,0,0,,,9.1,50,13,7,7,4,9,2,0,1,0,7,"Rich DeLucia",1003185,113247
"Eddie Gaillard","TBD",1,0,2.076925971808321,8,0,0,0,0,0,,,8.2,43,12,9,2,1,4,0,1,0,0,7,"Eddie Gaillard",1004431,114517
"Tim Kubinski","OAK",0,0,5.837837536897529,14,0,0,0,0,0,,,12.1,57,14,8,8,3,5,1,1,0,0,7,"Tim Kubinski",1007191,117345
"Brad Woodall","CHC",0,1,5.62499664724073,6,3,0,0,0,0,,,16,71,17,12,10,5,6,0,1,1,0,7,"Brad Woodall",1014206,124545
"Matt Riley","BAL",0,0,7.363629979541103,3,3,0,0,0,0,,,11,59,17,9,9,4,13,0,0,0,2,6,"Matt Riley",164,235494
"Ryan Franklin","SEA",0,0,4.764706416938604,6,0,0,0,0,0,,,11.1,51,10,6,6,2,8,1,1,0,0,6,"Ryan Franklin",1076,211041
"Doug Creek","CHC",0,0,10.5,3,0,0,0,0,0,,,6,32,6,7,7,1,8,1,0,1,0,6,"Doug Creek",1202,150034
"Erik Sabel","ARI",0,0,6.5172424509184035,7,0,0,0,0,0,,,9.2,48,12,7,7,1,6,2,2,1,0,6,"Erik Sabel",1517,219294
"Eric Gunderson","TEX",0,0,7.199998626709246,11,0,0,0,0,0,,,10,51,20,8,8,1,2,0,0,3,0,6,"Eric Gunderson",1005144,115249
"Mike Johnson","MON",0,0,8.640003295899694,3,1,0,0,0,0,,,8.1,44,12,8,8,2,7,1,0,2,0,6,"Mike Johnson",1006487,116611
"Bronswell Patrick","SFG",1,0,10.125002413988689,6,0,0,0,0,1,,,5.1,28,9,7,6,1,3,0,0,0,0,6,"Bronswell Patrick",1010054,132940
"Sean Runyan","DET",0,1,3.3750014081603203,12,0,0,0,0,0,,,10.2,45,9,4,4,2,3,1,1,2,0,6,"Sean Runyan",1011305,132784
"Dave Stevens","CLE",0,0,10.000004238554315,5,0,0,0,0,0,,,9,44,10,10,10,1,8,1,0,1,0,6,"Dave Stevens",1012508,122764
"Antonio Osuna","LAD",0,0,7.714282035829391,5,0,0,0,0,0,,,4.2,22,4,5,4,0,3,0,1,1,0,5,"Antonio Osuna",249,120107
"Valerio De Los Santos","MIL",0,1,6.480005438236986,7,0,0,0,0,0,,,8.1,43,12,6,6,1,7,0,1,1,0,5,"Valerio De Los Santos",681,136304
"Ray King","CHC",0,0,5.9062508800999645,10,0,0,0,0,0,,,10.2,50,11,8,7,2,10,0,1,1,0,5,"Ray King",693,150037
"Pat Daneker","CHW",0,0,4.2,3,2,1,0,0,0,,,15,64,14,8,7,1,6,0,0,0,0,5,"Pat Daneker",1002964,218994
"Horacio Estrada","MIL",0,0,7.363639555688145,4,0,0,0,0,0,,,7.1,36,10,6,6,4,4,0,0,0,0,5,"Horacio Estrada",1003843,216194
"Steve Falteisek","MIL",0,0,7.500002384186549,10,0,0,0,0,0,,,12,52,18,10,10,3,3,0,0,0,0,5,"Steve Falteisek",1003919,113996
"Kirt Ojala","FLA",0,1,14.3437522175376,8,1,0,0,0,0,,,10.2,56,21,17,17,1,6,0,0,0,0,5,"Kirt Ojala",1009755,119963
"Derek Wallace","KCR",0,1,3.240001606751285,8,0,0,0,0,0,,,8.1,34,7,4,3,2,5,0,0,0,0,5,"Derek Wallace",1013544,123856
"Denny Stark","SEA",0,0,9.94736892034475,5,0,0,0,0,0,,,6.1,31,10,8,7,0,4,0,0,0,0,4,"Denny Stark",452,150128
"Glendon Rusch","- - -",0,1,12.600010213860209,4,0,0,0,0,0,,,5,26,8,7,7,1,3,0,1,0,0,4,"Glendon Rusch",707,121556
"J.C. Romero","MIN",0,0,3.724140380425539,5,0,0,0,0,0,,,9.2,39,13,4,4,0,0,0,0,0,0,4,"J.C. Romero",754,240694
"John Bale","TOR",0,0,13.5,1,0,0,0,0,0,,,2,10,2,3,3,1,2,0,0,0,0,4,"John Bale",864,150469
"Cory Lidle","TBD",1,0,7.200003089906112,5,1,0,0,0,0,,,5,24,8,4,4,0,2,0,0,0,0,4,"Cory Lidle",926,117756
"Jason Boyd","PIT",0,0,3.3749983906753585,4,0,0,0,0,0,,,5.1,24,5,2,2,0,2,0,1,1,0,4,"Jason Boyd",1020,150150
"Juan Alvarez","ANA",0,1,3.0000021457687467,8,0,0,0,0,0,,,3,14,1,1,1,0,4,0,0,1,0,4,"Juan Alvarez",1432,235094
"Shayne Bennett","MON",0,1,14.29412165645197,5,1,0,0,0,0,,,11.1,59,24,18,18,4,3,0,1,0,0,4,"Shayne Bennett",1000847,110875
"Melvin Bunch","SEA",0,0,11.699996373654535,5,1,0,0,0,0,,,10,55,20,13,13,3,7,0,0,0,0,4,"Melvin Bunch",1001651,111689
"Carl Dale","MIL",0,1,20.250020518919754,4,0,0,0,0,0,,,4,27,8,9,9,2,6,0,1,0,0,4,"Carl Dale",1002937,150418
"Derrin Ebert","ATL",0,1,5.624998658895812,5,0,0,0,0,1,,,8,35,9,5,5,2,5,1,0,0,0,4,"Derrin Ebert",1003654,150297
"Todd Erdos","NYY",0,0,3.8571433826369397,4,0,0,0,0,0,,,7,31,5,4,3,2,4,0,0,1,0,4,"Todd Erdos",1003804,113875
"Domingo Guzman","SDP",0,1,21.600004119873834,7,0,0,0,0,0,,,5,33,13,12,12,1,3,2,0,0,0,4,"Domingo Guzman",1005158,150436
"Rick Heiserman","STL",0,0,8.307692917141027,3,0,0,0,0,0,,,4.1,24,8,4,4,2,4,0,0,2,0,4,"Rick Heiserman",1005602,150453
"Marino Santana","BOS",0,0,15.75,3,0,0,0,0,0,,,4,22,8,7,7,3,3,0,0,1,0,4,"Marino Santana",1011439,136661
