Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Zack Wheeler","PHI",200,118.41282091917591,121.88020583190392,96.15660777385159,91.46892857142859,117.25959287531806,105.93009463722402,,,,110.06214125918824,104.20097794822621,113.34263342921064,"Zack Wheeler",10310,554430
"Greg Weissert","BOS",63.1,116.74119148936174,118.49901162790701,,,115.33061797752808,,75.58593406593407,,,108.59425781250002,107.58386718750003,113.32042968750008,"Greg Weissert",20375,669711
"Bryan Woo","SEA",121.1,115.5794517282479,126.00040609137056,,,105.92006289308176,,84.50135802469137,,,107.00321074138932,109.88493870402802,113.28187974314076,"Bryan Woo",30279,693433
"Anthony Bender","MIA",53,73.07794871794871,104.64162412993038,,,127.69928571428572,,83.74972972972975,,,117.48951295336784,99.84555440414503,113.26014507772017,"Anthony Bender",19742,669622
"Joe Ryan","MIN",135,118.78299999999999,118.04984126984125,,97.37806451612903,115.82906122448982,,,,,105.00798287345388,110.37780209324455,113.25613701236914,"Joe Ryan",21390,657746
"Dylan Cease","SDP",189.1,105.38559077809796,,91.65894736842105,,122.53487350199735,,96.74142857142859,102.24462151394421,,109.77129559748421,103.53666666666666,113.06290566037735,"Dylan Cease",18525,656302
"Collin Snider","SEA",41.2,104.45597122302159,93.53764705882354,112.07454545454543,,124.90346456692915,,,,,113.74397037037038,106.0939555555556,112.97208888888885,"Collin Snider",23307,676092
"Jose A. Ferrer","WSN",32,91.77113924050633,127.93021428571436,,,78.76538461538462,,99.86175824175822,,,118.56122362869206,98.28544303797466,112.84776371308018,"Jose A. Ferrer",24017,678606
"Grayson Rodriguez","BAL",116.2,109.4237070938215,157.38272727272727,,,118.3566891891892,107.11331034482758,118.56637974683545,,,107.68981549815494,105.60374275171324,112.77544544016868,"Grayson Rodriguez",24492,680570
"Brendon Little","TOR",45.2,,114.58392947103276,105.32487179487183,,,,,111.65013574660635,,116.77740259740258,92.49818181818182,112.6503896103896,"Brendon Little",21574,663893
"Jordan Romano","TOR",13.2,96.47572815533981,,,,127.23117117117114,,,,,103.06666666666665,104.53793427230048,112.56441314553992,"Jordan Romano",16122,605447
"Spencer Schwellenbach","ATL",123.2,106.21894353369765,105.92387596899226,117.22063091482653,114.4417355371901,118.98450928381962,111.86821818181818,,,,107.04770212765953,106.78605319148939,112.52041489361697,"Spencer Schwellenbach",31846,680885
"Michael Kopech","- - -",67.2,114.54369710467705,,120.87533333333333,,94.33504,,,,,127.33876906504217,86.0054887358028,112.45157809748477,"Michael Kopech",17282,656629
"Logan Webb","SFG",204.2,63.09411764705884,110.72397807361,86.05333333333334,,121.29328424153164,,119.43448484848486,,,108.93711062362902,104.25727984957699,112.37064243183957,"Logan Webb",17995,657277
"Zack Kelly","BOS",56.2,84.46404188800355,,115.14143540669859,,131.69124329968673,,123.91580000000002,,,114.77284143033538,99.37618891296687,112.06420735003147,"Zack Kelly",20349,677161
"Ben Joyce","LAA",34.2,110.10615384615383,115.59602094240837,,,105.73390243902438,,116.88571428571429,,,127.9202382255083,85.30470018484287,112.05086025878003,"Ben Joyce",31461,690829
"George Kirby","SEA",191,106.64164846077459,123.08319543509273,82.18181818181817,100.52013245033116,114.23529914529915,,,113.29028806584364,,104.14894967916247,109.90483620398507,112.03644714623435,"George Kirby",25436,669923
"Tarik Skubal","DET",192,106.66885350318472,108.3180412371134,,,110.87116389548694,,123.82610389610386,100.72783333333334,,112.19324152542372,100.0975564971752,112.02959745762716,"Tarik Skubal",22267,669373
"Tyler Glasnow","LAD",134,114.12435359116023,106.75691428571427,,,115.2739928057554,102.5554545454546,,,,107.53906514172053,100.35201392342115,111.73309796121332,"Tyler Glasnow",14374,607192
"Tyler Zuber","TBR",3.1,96.39125,,113.24875,,128.97777777777776,,,,,114.4824,97.73626666666665,111.71866666666669,"Tyler Zuber",20379,676604
"Robert Suarez","SDP",65,115.30748221906113,110.8868027210885,87.09,,,,88.20471544715447,,,116.13734693877554,97.0009183673469,111.37367346938774,"Robert Suarez",30115,663158
"Matt Strahm","PHI",62.2,122.51419962335214,103.99496503496505,86.51344827586207,,101.56338624338622,,,,,115.10006066734073,101.07629929221427,111.29842264914052,"Matt Strahm",13799,621381
"Blake Snell","SFG",104,97.88241169305728,,,,89.14203389830509,125.5083731019523,138.03877813504826,,,105.40034032898473,102.86879183210438,111.28287010777085,"Blake Snell",13543,605483
"Aaron Nola","PHI",199.1,99.82868094701242,113.78380368098159,88.80911564625849,,,,81.88403908794787,134.25439466158247,,111.60371815036174,101.2371689210444,111.18878892733561,"Aaron Nola",16149,605400
"Luis García","- - -",59,80.33022050290135,115.33324840764332,45.239999999999995,120.40826347305388,105.95757894736839,,,,,105.26506200983361,105.09863994935566,111.04922370445205,"Luis Garcia",6984,472610
"Hunter Bigge","- - -",17.1,112.87887005649718,,,,104.57243026788181,125.34456632653061,,,,103.84954074074072,106.56849629629629,111.0195398148148,"Hunter Bigge",26259,685801
"Mitch White","- - -",23.2,90.7725,89.90877192982455,,,130.94375285714284,115.26697660098523,,,,95.37424133461417,115.85660592562375,111.01812634882619,"Mitch White",19225,669952
"Alex Speas","HOU",2,82.03999999999999,,65.42,,131.14,,,,,119.99384615384616,89.22974358974359,110.9574358974359,"Alex Speas",21859,666208
"Andrew Kittredge","STL",70.2,122.92155038759695,104.80813471502591,64.86,,113.15428007889544,,,,,99.46218536585361,112.47732682926824,110.90885853658541,"Andrew Kittredge",12828,552640
"Logan Gilbert","SEA",208.2,100.55616204690831,88.02088888888888,105.18230529595014,102.88771498771497,128.67588053553038,106.69122905027933,,,,96.24569078947366,112.57998026315795,110.85804605263158,"Logan Gilbert",22250,669302
"Blake Treinen","LAD",46.2,83.12853658536584,118.63944444444446,112.08436974789912,,111.33787985865726,,,,,104.83355102040807,108.99205442176863,110.77425850340137,"Blake Treinen",12572,595014
"Cristopher Sánchez","PHI",181.2,,109.34586102719032,67.86,,117.39833333333335,,109.58509018036075,,,106.63715619389586,103.19092280071813,110.74886175942547,"Cristopher Sanchez",20778,650911
"Justin Slaten","BOS",55.1,105.58793248945148,,113.20392156862744,,110.05279999999999,120.635,,,,108.06471604938278,100.36646913580243,110.72822222222224,"Justin Slaten",25648,686580
"Spencer Bivens","SFG",48.2,56.229361702127655,108.61988826815642,134.00894736842105,,122.41010864731867,,104.02923076923078,,,103.78739743836671,105.538561248074,110.64372837217515,"Spencer Bivens",30226,702352
"Trent Thornton","SEA",72.1,114.64763157894734,96.58723809523816,82.62880000000001,,115.07966101694915,101.47718518518518,102.70357142857142,,,108.48015873015869,105.42760141093473,110.40888888888882,"Trent Thornton",17948,663423
"Seranthony Domínguez","- - -",58.2,103.9734418604651,123.8311224489796,,,113.65408943359282,,41.163333333333334,,,117.96256639315952,92.53140354674971,110.40049817183242,"Seranthony Dominguez",19249,622554
"Framber Valdez","HOU",176.1,88.818,109.32062237174097,,,94.30486486486487,118.27691738594328,104.58123348017624,,,107.29225980015373,100.5937740199846,110.37486548808606,"Framber Valdez",17295,664285
"Yusei Kikuchi","- - -",175.2,110.97531295487626,,,,121.10454689801135,110.8147449807094,83.46413580246914,,,103.91337339323516,106.31497119784622,110.27727834192369,"Yusei Kikuchi",20633,579328
"Aaron Ashby","MIL",28.1,83.74285714285715,106.88654545454546,,,104.09575757575757,122.88554838709678,112.08804123711339,,,108.65441737953697,104.70125996810206,110.1961838480499,"Aaron Ashby",23550,676879
"Chris Roycroft","STL",34.1,89.36300518134716,133.64697841726618,,,100.30072000000003,,,,,109.04529247910864,104.3640111420613,110.18818941504172,"Chris Roycroft",31261,688297
"Tim Hill","- - -",67,90.03875000000001,119.73638518518518,,,83.96978939724038,,,,,116.37541858125478,98.02719160240527,110.17885675349427,"Tim Hill",16814,657612
"Jared Jones","PIT",121.2,107.02163481953293,,,,116.90110944527736,95.69269662921347,117.93111111111111,,,103.78157949790793,104.89171548117157,110.13030334728036,"Jared Jones",27863,683003
"Jeff Hoffman","PHI",66.1,120.87452685421992,121.17048780487806,,95.231,109.42036199095023,,,,,114.90598726114649,98.70647861692444,110.06050955414015,"Jeff Hoffman",17432,656546
"Jorge Alcala","MIN",58.1,100.96228155339804,118.46771428571425,,,124.41284916201117,,90.07483146067416,,,106.69135775862065,101.6940517241379,110.03403017241381,"Jorge Alcala",19459,660896
"Hunter Gaddis","CLE",74.2,107.25300970873784,,,,121.43907563025215,,85.93215469613259,,,99.11908239700377,110.07629213483152,109.94529962546818,"Hunter Gaddis",25636,683769
"José Soriano","LAA",113,81.38062992125982,121.77389578163775,,103.08978723404255,97.14625000000001,,,109.81678004535146,,106.59938106490833,102.44792048694273,109.91023262972834,"Jose Soriano",22100,667755
"Chris Sale","ATL",177.2,99.60274436090228,108.05881188118812,,,119.82412698412696,,110.08995169082127,,,104.22758179231865,110.8340967283073,109.77763157894742,"Chris Sale",10603,519242
"Sean Hjelle","SFG",80.2,152.07999999999998,113.71696240601501,67.9259375,,,,,115.43403846153848,,106.7477268942548,105.29976686094922,109.71127393838468,"Sean Hjelle",21481,663546
"Cole Ragans","KCR",186.1,111.42102839600919,,100.36260623229464,,116.9356281407035,,109.92443243243241,103.57461300309599,,109.8906366559486,99.33703536977501,109.70629581993572,"Cole Ragans",21846,666142
"Michael McGreevy","STL",23,89.0032786885246,118.61541284403671,107.84058823529413,,115.88474576271187,91.28105263157894,111.05172413793103,,,90.93254228870002,118.23759489221736,109.66874692811207,"Michael McGreevy",29869,700241
"Kris Bubic","KCR",30.1,115.1917874396135,96.92769230769233,75.53999999999999,,107.03098507462687,,108.60519480519478,,,94.98521327014217,116.1375987361769,109.60205371248028,"Kris Bubic",21455,663460
"Ryan Walker","SFG",80,-43.75333333333334,99.10887892376684,,,124.7345905309644,,,,,111.32352110040821,105.21865519380162,109.54935714261234,"Ryan Walker",20423,676254
"Zach Pop","TOR",48.1,,115.15150735294117,95.49304347826086,,93.35214953271024,,,,,110.76253711201076,99.39838056680159,109.47168690958169,"Zach Pop",20185,647315
"Raisel Iglesias","ATL",69.1,104.39393939393939,96.23112299465241,,,96.3011965811966,,117.42750877192984,,,107.48685032139576,103.2416896235078,109.40086317722682,"Raisel Iglesias",17130,628452
"Sam Hentges","CLE",23.2,92.94240740740742,90.96321428571427,,,122.46346666666668,127.49392857142858,,,,100.19342857142853,111.67794285714284,109.39959999999998,"Sam Hentges",18548,656529
"Daniel Robert","TEX",5.2,98.06382978723404,71.22000000000001,,,124.77018867924528,,,,,112.67308411214955,99.3085981308411,109.36504672897198,"Daniel Robert",21229,642016
"Keegan Akin","BAL",78.2,111.48739568345324,,,,109.55931873479318,,96.69641791044774,,,111.18338461538458,100.40364372469634,109.31023481781386,"Keegan Akin",19362,669211
"Tyson Miller","- - -",62,105.09349887133182,111.9625,,,115.09951030187544,104.14733333333335,83.60000000000001,,,104.09277569246879,105.6395836738312,109.24577518553095,"Tyson Miller",19976,668338
"Grant Anderson","TEX",26.2,95.22736842105265,124.58172413793103,,,114.87469387755101,,80.43055555555556,,,105.56993762993764,105.72112266112268,109.20511434511434,"Grant Anderson",20546,681982
"David Robertson","TEX",72,,93.74352941176471,112.87638020833326,,100.56700000000001,,75.7104761904762,105.55086419753087,,111.79049586776854,97.00325619834707,109.18715702479338,"David Robertson",8241,502085
"Andrew Nardi","MIA",49.2,105.5474410163339,,,,114.33959537572254,,126.16857142857144,,,106.45112831858401,104.06373893805309,109.07225663716817,"Andrew Nardi",25942,677053
"Chris Martin","BOS",44.1,101.4563725490196,106.05258064516129,116.6730434782609,103.60976744186043,112.10666666666664,,,,,104.29587786259538,110.03752671755728,109.06418320610696,"Chris Martin",11847,455119
"Tyler Ferguson","OAK",51.1,111.90050632911394,97.02837988826816,103.21359223300969,,121.98070000000001,,72.53900000000002,,,113.52709046454768,98.8210024449878,109.05447432762836,"Tyler Ferguson",19481,621053
"Hunter Harvey","- - -",50.2,107.1050883392226,,,122.06638095238091,91.42904761904762,100.29071428571429,,,,105.58190877151334,105.23717394069413,108.94194198302398,"Hunter Harvey",15507,640451
"Anthony Banda","LAD",49.2,98.91397058823533,127.41090909090909,,,106.5640182648402,,106.72770833333334,,,105.94147181639377,103.0936878328583,108.93587793940799,"Anthony Banda",14706,607455
"Jhony Brito","SDP",43.2,88.65796407185628,125.1701282051282,,,83.55456790123456,,123.88435185185186,100.76285714285714,,103.56187004754358,102.93264659270999,108.91293185419971,"Jhony Brito",25386,666745
"Kyle Leahy","STL",48.2,101.58214285714286,,,,120.54738351254478,93.89727272727274,101.99343750000001,,,93.41965467625897,109.58046043165467,108.74687769784177,"Kyle Leahy",24763,681517
"Clayton Beeter","NYY",3.2,98.40882352941176,,,,129.18117647058824,,,,,104.55019607843138,107.67921568627452,108.66627450980393,"Clayton Beeter",27494,690925
"Alex Vesia","LAD",66.1,108.48289772727271,,,,112.45270114942535,,80.99719298245614,,,114.0763636363637,96.58207272727276,108.66379999999994,"Alex Vesia",25007,681911
"Josh Winckowski","BOS",76,79.40317460317459,119.49558752997602,109.72348623853212,,98.72412121212123,,96.8137106918239,,,104.71585200920849,102.46401901106876,108.61279594824322,"Josh Winckowski",22387,670174
"Nick Pivetta","BOS",145.2,107.74604651162791,,95.27352112676057,,115.86588706767694,103.10688946015422,,,,102.781132217906,106.99990991257758,108.60930283601922,"Nick Pivetta",15454,601713
"Sean Guenther","DET",21,72.27250000000001,117.91978260869568,,106.26973684210526,102.49014925373133,,,,,93.66065843621398,114.58954732510291,108.5190946502058,"Sean Guenther",20045,674944
"Hunter Greene","CIN",150.1,106.510988700565,,,97.8196261682243,114.10129105322765,108.72958333333332,,,,113.13361535448493,96.31962397179787,108.47872307089696,"Hunter Greene",22182,668881
"Brandon Pfaadt","ARI",181.2,110.10075026795285,100.75064516129032,,78.4,123.33082785808146,97.89537414965986,89.15169329073483,,,102.97356527977044,107.2825466284075,108.45778335724529,"Brandon Pfaadt",27782,694297
"Matt Bowman","- - -",30.2,92.16666666666667,120.50528497409329,81.36224489795919,109.85226666666667,110.18270235655739,,,,,106.2689645565702,99.17866493076103,108.43290421260596,"Matt Bowman",13528,621199
"Bryce Miller","SEA",180.1,111.61230636833047,116.20417021276596,72.93269841269841,107.15982942430703,97.53952277657264,,,111.95491803278688,,105.39031341107867,102.87217201166179,108.39497813411086,"Bryce Miller",29837,682243
"Camilo Doval","SFG",59,,86.83745222929939,99.68443298969075,,120.2952631578947,,,,,111.39820305480684,91.75944294699003,108.28524707996405,"Camilo Doval",21992,666808
"José Ruiz","PHI",51,105.21938325991184,99.03360406091372,,,67.1339393939394,120.88854651162788,78.02444444444446,,,105.00337320574162,105.02985645933012,108.27418660287087,"Jose Ruiz",14552,614179
"Gregory Santos","SEA",7.1,-9.74666666666666,92.64540540540541,,,130.77424242424243,,127.38,,,106.73118644067797,101.09322033898304,108.25440677966102,"Gregory Santos",21894,666619
"Cade Smith","CLE",75.1,110.11764267990074,,,104.86746887966807,101.66857142857148,,,,,104.04350515463916,105.86637457044661,108.14058419243985,"Cade Smith",27867,671922
"Ryan Pepiot","TBR",130,104.7525,,99.96453125000001,,110.91242666666669,67.34310344827585,119.85277777777777,,,109.68328052190121,98.33146318732523,108.06315936626282,"Ryan Pepiot",26221,686752
"Pete Fairbanks","TBR",45.1,100.13977900552486,,,,116.53264516129032,,115.38952380952382,,,115.67711815561957,93.79536023054756,107.94429394812677,"Pete Fairbanks",17998,664126
"Ranger Suárez","PHI",150.2,95.70928104575162,128.63719298245613,101.9082105263158,,156.1,103.7158004158004,91.82854166666668,,,97.4348100725565,110.97094323516855,107.88209133589415,"Ranger Suarez",17277,624133
"John King","STL",60,110.44461538461539,112.76781746031746,,,120.83786407766989,,91.01601694915256,,,102.23775700934574,106.87621495327102,107.70577102803738,"John King",22051,667463
"Paul Sewald","ARI",39.2,103.9387234042553,,,,114.16433734939758,,54.015,,,117.023821656051,92.42493630573247,107.67216560509553,"Paul Sewald",13892,623149
"Angel Zerpa","KCR",53.2,82.48605128205129,123.07642512077292,,,116.04308943089433,-34.646666666666654,77.5269387755102,,,111.07156677181915,96.41301787592013,107.61106203995799,"Angel Zerpa",22717,672582
"Kodai Senga","NYM",5.1,92,,88.14,,97.48,155.88,,,136.96,107.05123287671233,102.46849315068494,107.54739726027398,"Kodai Senga",31838,673540
"Gus Varland","- - -",26.1,107.70197530864196,102.94533333333334,,,109.47379310344824,,56.44260869565219,,,99.33025769093815,108.00085301542374,107.47295151661402,"Gus Varland",24737,681402
"Anthony Veneziano","- - -",13.1,91.02912280701756,,,,128.57309734513274,,75.94133333333335,,,104.13876033057853,107.2280165289256,107.41206611570246,"Anthony Veneziano",27453,685107
"Tanner Houck","BOS",178.2,,107.42006779661014,81.2645,101.55782032400589,111.71849557522124,,,,,103.97354838709674,105.08587243401757,107.34314516129034,"Tanner Houck",19879,656557
"Vinny Nittoli","- - -",12,,69.38666666666667,113.79844660194173,,108.40113207547171,80.63333333333335,54.11,,,107.3814606741573,101.40719101123595,107.3067415730337,"Vinny Nittoli",16754,657697
"Erik Sabrowski","CLE",12.2,111.21070175438595,,,,104.55454545454542,100.30901960784314,,,,104.31646464646462,104.59636363636362,107.29333333333334,"Erik Sabrowski",24978,681870
"Kevin Ginkel","ARI",70,94.85814332247558,119.98556521739128,,,118.89261538461533,,,,,94.93951137320973,112.10220724515588,107.1658803706824,"Kevin Ginkel",19876,656464
"Sonny Gray","STL",166.1,111.14299663299661,113.51013574660631,104.57936651583711,,116.73731999999998,90.1431976744186,88.6817610062893,,,97.323784876668,105.54772341285889,107.14019409623941,"Sonny Gray",12768,543243
"Spencer Strider","ATL",9,112.83384615384617,,,,113.36068965517242,69.57238095238095,95.68,,,107.35797752808989,102.33865168539324,107.13067415730336,"Spencer Strider",27498,675911
"Austin Pruitt","TEX",4.1,88.4352380952381,111.71999999999998,,,107.60518518518519,110.26999999999998,135.02,,,87.80759493670887,107.59215189873416,106.9782278481013,"Austin Pruitt",15290,643493
"Trey Wingenter","- - -",8.1,98.63865168539326,,,108.34,116.01270394577583,,,,,105.92370311252994,99.85029435237783,106.97733815313833,"Trey Wingenter",17793,622259
"Gerrit Cole","NYY",95,101.7210155148096,152.01333333333335,108.46263999999998,,114.32834782608695,,74.78459016393442,123.07623693379793,,106.90644908616187,100.41877284595297,106.93317232375978,"Gerrit Cole",13125,543037
"Nate Pearson","- - -",66.1,103.37995918367346,126.08888888888889,,200.76,118.20189376443417,76.71508943089431,,,,112.84400377714827,94.3760717658168,106.91101038715767,"Nate Pearson",20160,663878
