Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Ryan Webb","MIA",80.1,0.24225865,0.61778471,0.44453782,0.60150376,0.84848485,0.78638941,0.53865546,23.57819905,"Ryan Webb",7474,444436
"Zac Rosscup","CHC",6.2,0.23880597,0.61702128,0.39473684,0.3125,0.93103448,0.71111111,0.4122807,23.55172414,"Zac Rosscup",9419,573127
"Hiroki Kuroda","NYY",201.1,0.30358191,0.64583333,0.46317769,0.63636364,0.86264308,0.7834912,0.4663115,23.54390564,"Hiroki Kuroda",3283,493133
"Casey Fien","MIN",62,0.30714286,0.67166979,0.51101784,0.55813953,0.76815642,0.71252567,0.55928646,23.50357654,"Casey Fien",3926,502272
"Pedro Strop","- - -",57.1,0.29471545,0.63146998,0.46153846,0.46206897,0.8557377,0.72888889,0.49538462,23.4978355,"Pedro Strop",4070,467008
"Jared Burton","MIN",66,0.33398821,0.68113208,0.51106833,0.60588235,0.80055402,0.73822976,0.51010587,23.48780488,"Jared Burton",8346,454537
"Greg Reynolds","CIN",29.1,0.25570776,0.64516129,0.46252677,0.75,0.91875,0.875,0.53104925,23.45151515,"Greg Reynolds",5712,453353
"Evan Reed","DET",23.1,0.26153846,0.6875,0.47286822,0.62745098,0.88636364,0.81420765,0.49612403,23.44981413,"Evan Reed",1349,519175
"Pedro Feliciano","NYM",11.1,0.19230769,0.60869565,0.41764706,0.46666667,0.83928571,0.76056338,0.54117647,23.44715447,"Pedro Feliciano",1601,408230
"Fernando Salas","STL",28,0.27659574,0.6953125,0.51801802,0.69230769,0.85393258,0.8173913,0.57657658,23.4433657,"Fernando Salas",4971,477569
"Shawn Camp","CHC",23,0.24418605,0.63333333,0.45811518,0.66666667,0.89473684,0.84,0.54973822,23.43726236,"Shawn Camp",1855,425861
"Ramon Troncoso","CHW",30,0.18253968,0.64981949,0.42722117,0.60869565,0.86111111,0.80973451,0.52362949,23.40826873,"Ramon Troncoso",4685,470462
"Bud Norris","- - -",176.2,0.25508059,0.63853904,0.45704809,0.56593407,0.87080868,0.79027576,0.52669983,23.37804318,"Bud Norris",9492,502032
"Brad Lincoln","TOR",31.2,0.22569444,0.60344828,0.41522491,0.61538462,0.86857143,0.8,0.5017301,23.37115839,"Brad Lincoln",4241,453184
"David Martinez","HOU",11.1,0.2826087,0.73972603,0.48484848,0.69230769,0.90740741,0.8375,0.44242424,23.34545455,"David Martinez",8893,451075
"Matt Shoemaker","LAA",5,0.39622642,0.6,0.48387097,0.71428571,0.875,0.8,0.43010753,23.32394366,"Matt Shoemaker",4776,533167
"Buddy Boshers","LAA",15.1,0.25,0.63461538,0.41129032,0.47222222,0.89393939,0.74509804,0.41935484,23.30601093,"Buddy Boshers",8490,542953
"Jake Arrieta","- - -",75.1,0.27533784,0.5799701,0.4369548,0.71779141,0.89690722,0.84392015,0.53053132,23.30477223,"Jake Arrieta",4153,453562
"Alex Cobb","TBR",143.1,0.31780056,0.57130125,0.44738041,0.60117302,0.88611544,0.78716904,0.51116173,23.29871795,"Alex Cobb",6562,502171
"Ted Lilly","LAD",23,0.28350515,0.61032864,0.45454545,0.72727273,0.83076923,0.8,0.52334152,23.28911565,"Ted Lilly",833,150404
"Alfredo Simon","CIN",87.2,0.29810726,0.66666667,0.4881589,0.61375661,0.86888889,0.79342723,0.51566081,23.28618063,"Alfredo Simon",2155,430580
"Zack Greinke","LAD",177.2,0.28960223,0.65670554,0.46916221,0.61686747,0.84572697,0.77355623,0.48912656,23.27920792,"Zack Greinke",1943,425844
"Zach Putnam","CHC",3.1,0.3030303,0.7027027,0.51428571,0.5,0.88461538,0.77777778,0.52857143,23.2745098,"Zach Putnam",9080,474029
"Matt Daley","NYY",6,0.20689655,0.66666667,0.5060241,0.5,0.75,0.71428571,0.65060241,23.27419355,"Matt Daley",7952,457935
"Brad Peacock","HOU",83.1,0.21900826,0.61923584,0.42356902,0.61006289,0.89148936,0.82034976,0.51111111,23.25898618,"Brad Peacock",5401,502748
"James Russell","CHC",52.2,0.27837838,0.6790393,0.5,0.69902913,0.84565916,0.80917874,0.5531401,23.25666667,"James Russell",4089,460701
"Luke Gregerson","SDP",66.1,0.35758836,0.58974359,0.47207587,0.52325581,0.80797101,0.69866071,0.49315068,23.24598071,"Luke Gregerson",4090,502381
"Shaun Marcum","NYM",78.1,0.31260794,0.63117284,0.4808476,0.63535912,0.87041565,0.79830508,0.52811736,23.23361144,"Shaun Marcum",6204,451788
"Yoervis Medina","SEA",68,0.26949153,0.57647059,0.41181818,0.47169811,0.88435374,0.73951435,0.46363636,23.230563,"Yoervis Medina",10498,500721
"Aaron Laffey","- - -",12.2,0.21052632,0.63414634,0.4140625,0.67857143,0.91025641,0.8490566,0.48046875,23.22994652,"Aaron Laffey",6248,444836
"Madison Bumgarner","SFG",201.1,0.27542088,0.64761344,0.47391578,0.5599022,0.83985441,0.76392573,0.53331238,23.22518264,"Madison Bumgarner",5524,518516
"Darin Downs","DET",35.1,0.32550336,0.62081784,0.46560847,0.45360825,0.86826347,0.71590909,0.47442681,23.21568627,"Darin Downs",5903,445153
"Franklin Morales","BOS",25.1,0.22325581,0.59555556,0.41363636,0.625,0.82089552,0.76923077,0.51136364,23.2038835,"Franklin Morales",5088,462985
"Bobby Parnell","NYM",50,0.32112676,0.64302059,0.49873737,0.60526316,0.87900356,0.8,0.55176768,23.19175627,"Bobby Parnell",9926,458730
"Félix Hernández","SEA",204.1,0.31097179,0.61607143,0.46221941,0.52217742,0.88612836,0.7626539,0.4957319,23.17717056,"Felix Hernandez",4772,433587
"Carlos Villanueva","CHC",128.2,0.26446281,0.62711864,0.44901065,0.609375,0.83465819,0.76949153,0.50887874,23.16997792,"Carlos Villanueva",4138,453646
"Ryan Brasier","LAA",9,0.2,0.76190476,0.51327434,0.6,0.8125,0.77586207,0.55752212,23.16666667,"Ryan Brasier",5615,518489
"Casper Wells","- - -",1.2,0.23333333,0.68181818,0.42307692,0.85714286,0.86666667,0.86363636,0.42307692,23.16666667,"Casper Wells",9700,489413
"David Carpenter","ATL",65.2,0.30490405,0.65979381,0.50142721,0.54545455,0.82552083,0.74952562,0.55375833,23.16537468,"David Carpenter",3959,502304
"Michael Kirkman","TEX",22,0.24489796,0.62114537,0.44680851,0.625,0.85106383,0.79365079,0.53664303,23.15974441,"Michael Kirkman",9877,457779
"Chad Gaudin","SFG",97,0.22727273,0.62470024,0.44278283,0.56875,0.86372361,0.79441997,0.54226268,23.15154265,"Chad Gaudin",1783,429985
"David Robertson","NYY",66.1,0.2371134,0.55141844,0.40610105,0.52173913,0.84565916,0.75821596,0.53765491,23.14819588,"David Robertson",8241,502085
"Brian Wilson","LAD",13.2,0.12871287,0.6509434,0.39613527,0.53846154,0.8115942,0.76829268,0.51207729,23.14649682,"Brian Wilson",6485,451216
"Will Harris","ARI",52.2,0.27619048,0.64989059,0.4709236,0.5862069,0.84848485,0.7748184,0.52109464,23.14465409,"Will Harris",3192,501789
"Arquimedes Caminero","MIA",13,0.1744186,0.70588235,0.48292683,0.66666667,0.82142857,0.7979798,0.5804878,23.1409396,"Arquimedes Caminero",8992,491708
"Joe Savery","PHI",20,0.25966851,0.63095238,0.43839542,0.63829787,0.9245283,0.83660131,0.48137536,23.13043478,"Joe Savery",2835,456045
"Joakim Soria","TEX",23.2,0.2460733,0.6255144,0.45852535,0.65957447,0.82236842,0.7839196,0.55990783,23.12962963,"Joakim Soria",6941,465657
"David Hernandez","ARI",62.1,0.26260504,0.6714032,0.48411935,0.48,0.80952381,0.72763419,0.54186718,23.12566845,"David Hernandez",4259,456696
"Craig Kimbrel","ATL",67,0.3187251,0.59099437,0.4589372,0.45625,0.81587302,0.69473684,0.51497585,23.11725067,"Craig Kimbrel",6655,518886
"Justin Wilson","PIT",73.2,0.24657534,0.66814815,0.48650927,0.65079365,0.85365854,0.80935875,0.56913997,23.10853659,"Justin Wilson",4301,458677
"AJ Ramos","MIA",80,0.26127527,0.62657343,0.45360825,0.48214286,0.83705357,0.74025974,0.52650957,23.09127789,"AJ Ramos",8350,573109
"Craig Breslow","BOS",59.2,0.27356322,0.6937355,0.48267898,0.67226891,0.89966555,0.83492823,0.49769053,23.07333333,"Craig Breslow",4363,444520
"Danny Duffy","KCR",24.1,0.25311203,0.65929204,0.4496788,0.60655738,0.83892617,0.77142857,0.48394004,23.06376812,"Danny Duffy",3542,518633
"Chris Archer","TBR",128.2,0.28989613,0.62826718,0.45697897,0.63192182,0.8798151,0.80020921,0.49378585,23.03383214,"Chris Archer",6345,502042
"Gonzalez Germen","NYM",34.1,0.30769231,0.69961977,0.4829932,0.51,0.7826087,0.68661972,0.44727891,23.02517162,"Gonzalez Germen",5876,542674
"Homer Bailey","CIN",209,0.31693649,0.64255828,0.48307411,0.5913556,0.86139535,0.77462121,0.51021653,23.02322635,"Homer Bailey",8362,456701
"Jorge De Leon","HOU",10,0.26213592,0.71232877,0.44886364,0.74074074,0.82692308,0.79746835,0.41477273,23,"Jorge De Leon",5397,501529
"David Aardsma","NYM",39.2,0.28055556,0.69142857,0.48309859,0.57425743,0.82231405,0.74927114,0.49295775,22.99807322,"David Aardsma",1902,430911
"Cesar Jimenez","PHI",17,0.20529801,0.65562914,0.43046358,0.51612903,0.86868687,0.78461538,0.5,22.99537037,"Cesar Jimenez",3762,462945
"Julio Teheran","ATL",185.2,0.27925117,0.67234848,0.49651082,0.65363128,0.82816901,0.78425861,0.55268667,22.99013807,"Julio Teheran",6797,527054
"Manny Corpas","COL",41.2,0.2278481,0.64126984,0.43423138,0.58333333,0.85148515,0.7810219,0.49920761,22.98850575,"Manny Corpas",2807,466918
"Andrew Bailey","BOS",28.2,0.25581395,0.62637363,0.46311475,0.50909091,0.8128655,0.73893805,0.55942623,22.98567335,"Andrew Bailey",1368,457732
"Wilton Lopez","COL",75.1,0.34790875,0.73657718,0.5543672,0.67213115,0.87471526,0.81511254,0.5311943,22.98145695,"Wilton Lopez",4227,446641
"Roy Oswalt","COL",32.1,0.27340824,0.60990712,0.45762712,0.75342466,0.84263959,0.81851852,0.54745763,22.97447796,"Roy Oswalt",571,400061
"Donnie Veal","CHW",29.1,0.23076923,0.58227848,0.39839034,0.38333333,0.88405797,0.73232323,0.47686117,22.96505376,"Donnie Veal",4741,453264
"Alfredo Figaro","MIL",74,0.26978417,0.67897271,0.48600509,0.71333333,0.88888889,0.84293194,0.52841391,22.96449704,"Alfredo Figaro",8404,451628
"Rafael Soriano","WSN",66.2,0.28094303,0.65434084,0.48629531,0.65034965,0.87223587,0.81454545,0.54995579,22.96251511,"Rafael Soriano",1100,400089
"Hiram Burgos","MIL",29.1,0.26022305,0.6,0.42883895,0.68571429,0.89308176,0.82969432,0.49625468,22.94722955,"Hiram Burgos",9412,572744
"Mat Latos","CIN",210.2,0.30550033,0.62852113,0.47681295,0.55097614,0.87955182,0.78067885,0.53034547,22.93819973,"Mat Latos",3815,502009
"Jake Diekman","PHI",38.1,0.26551724,0.66961652,0.48330684,0.44155844,0.80176211,0.71052632,0.53895072,22.93453725,"Jake Diekman",5003,518617
"Dan Jennings","MIA",40.2,0.23391813,0.62385321,0.4245142,0.5125,0.87254902,0.77112676,0.48878924,22.93390192,"Dan Jennings",8073,543359
"Rafael Dolis","CHC",5,0.19230769,0.67346939,0.50666667,0.8,0.84848485,0.84210526,0.65333333,22.91666667,"Rafael Dolis",4185,503569
"Adam Wainwright","STL",241.2,0.30375847,0.62651236,0.47786606,0.56997972,0.89336692,0.79869359,0.53944381,22.91484282,"Adam Wainwright",2233,425794
"Josh Tomlin","CLE",2,0.52941176,0.78947368,0.66666667,1,0.8,0.875,0.52777778,22.91304348,"Josh Tomlin",9388,458708
"Joe Kelly","STL",124,0.26073298,0.62951807,0.44900051,0.69477912,0.90749601,0.84703196,0.51050743,22.90242113,"Joe Kelly",9761,523260
"Sonny Gray","OAK",64,0.22016461,0.56581532,0.39698492,0.47663551,0.86458333,0.75949367,0.51155779,22.90138889,"Sonny Gray",12768,543243
"Carlos Carrasco","CLE",46.2,0.33333333,0.69873418,0.51861361,0.640625,0.90942029,0.82425743,0.50706033,22.89603025,"Carlos Carrasco",6632,471911
"Josh Edgin","NYM",28.2,0.23744292,0.6536965,0.46218487,0.51923077,0.92261905,0.82727273,0.53991597,22.89442815,"Josh Edgin",10796,572831
"Cesar Cabral","NYY",3.2,0.33333333,0.42857143,0.38181818,0.22222222,0.83333333,0.57142857,0.50909091,22.87179487,"Cesar Cabral",6741,501627
"Aroldis Chapman","CIN",63.2,0.32882012,0.58864028,0.46630237,0.47058824,0.73099415,0.64453125,0.5291439,22.85925926,"Aroldis Chapman",10233,547973
"Tom Wilhelmsen","SEA",59,0.23799127,0.64166667,0.4445629,0.50458716,0.83766234,0.75059952,0.51172708,22.81602374,"Tom Wilhelmsen",9975,452666
"Robert Coello","LAA",17,0.152,0.62569832,0.43092105,0.47368421,0.77678571,0.73282443,0.58881579,22.80701754,"Robert Coello",1149,445193
"B.J. Rosenberg","PHI",19.2,0.32631579,0.69871795,0.49421965,0.72580645,0.82568807,0.78947368,0.45086705,22.80632411,"B.J. Rosenberg",7183,543725
"Scott Feldman","- - -",181.2,0.24281806,0.60013175,0.42483221,0.64225352,0.90120746,0.828594,0.50939597,22.80073126,"Scott Feldman",6283,444857
"Josh Wall","LAD",7,0.28915663,0.57575758,0.41610738,0.54166667,0.92105263,0.77419355,0.44295302,22.8,"Josh Wall",4436,476205
"Jose Mijares","SFG",49,0.2125,0.69650655,0.47086247,0.52941176,0.86520376,0.79455446,0.53379953,22.7936772,"Jose Mijares",4140,467726
"Ryan Dempster","BOS",171.1,0.26346154,0.63102725,0.43931795,0.61557178,0.84496124,0.77321157,0.47843531,22.78925808,"Ryan Dempster",517,133225
"Joba Chamberlain","NYY",42,0.23513514,0.58987342,0.41830065,0.52873563,0.8583691,0.76875,0.51633987,22.7876588,"Joba Chamberlain",2692,501955
"Brandon League","LAD",54.1,0.24065421,0.68839104,0.47986942,0.53398058,0.88757396,0.80498866,0.53427639,22.7460815,"Brandon League",3731,434181
"Zeke Spruill","ARI",11.1,0.31,0.63917526,0.47208122,0.58064516,0.91935484,0.80645161,0.49238579,22.74452555,"Zeke Spruill",3873,543809
"Dustin McGowan","TOR",25.2,0.24782609,0.62272727,0.43111111,0.54385965,0.79562044,0.72164948,0.48888889,22.74233129,"Dustin McGowan",8600,430661
"Alex Torres","TBR",58,0.24423963,0.67692308,0.46569179,0.61320755,0.75649351,0.71980676,0.51181102,22.7421875,"Alex Torres",7038,456776
"Mickey Storey","TOR",4,0.3030303,0.675,0.50684932,0.5,0.7037037,0.64864865,0.54794521,22.73584906,"Mickey Storey",4721,493547
"Liam Hendriks","MIN",47.1,0.25185185,0.65145228,0.46899662,0.68627451,0.8566879,0.81490385,0.54340474,22.72575758,"Liam Hendriks",3548,521230
"Kameron Loe","- - -",26.2,0.31162791,0.66094421,0.49330357,0.64179104,0.93506494,0.84615385,0.52008929,22.72204473,"Kameron Loe",4422,434180
"Francisley Bueno","KCR",8.1,0.12195122,0.7037037,0.45263158,0,0.86842105,0.76744186,0.56842105,22.69354839,"Francisley Bueno",5980,499107
"Chris Capuano","LAD",105.2,0.28,0.61801596,0.45676804,0.5625,0.86531365,0.7767624,0.52295766,22.69224422,"Chris Capuano",1701,425626
"Tommy Hanson","LAA",73,0.25199362,0.58766234,0.41834272,0.65189873,0.88950276,0.81730769,0.49557522,22.6751663,"Tommy Hanson",9129,462102
"Anthony Swarzak","MIN",96,0.26276276,0.60653753,0.45308311,0.65142857,0.88223553,0.82248521,0.5536193,22.66942149,"Anthony Swarzak",7466,461872
"Kris Johnson","PIT",10.1,0.28735632,0.6125,0.44311377,0.48,0.87755102,0.74324324,0.47904192,22.65137615,"Kris Johnson",886,453241
"Brett Cecil","TOR",60.2,0.27058824,0.58471074,0.43784378,0.47826087,0.83038869,0.72864322,0.53245325,22.64019449,"Brett Cecil",2660,446399
"Michael Blazek","- - -",17.1,0.30113636,0.65822785,0.47005988,0.58490566,0.875,0.77707006,0.47305389,22.63445378,"Michael Blazek",9654,518468
"Jon Lester","BOS",213.1,0.27380248,0.64592275,0.46891702,0.64146868,0.88787375,0.81943611,0.52433193,22.63071512,"Jon Lester",4930,452657
"Matt Thornton","- - -",43.1,0.31736527,0.63812155,0.4841954,0.64150943,0.92207792,0.83382789,0.52011494,22.62601626,"Matt Thornton",1918,407819
"Rex Brothers","COL",67.1,0.28494624,0.65217391,0.46756757,0.44025157,0.85555556,0.7283237,0.4972973,22.62095731,"Rex Brothers",9794,571521
"Alberto Cabrera","CHC",6,0.18644068,0.66666667,0.4159292,0.54545455,0.83333333,0.76595745,0.47787611,22.6125,"Alberto Cabrera",8352,501227
"Jeremy Affeldt","SFG",33.2,0.2345679,0.70588235,0.47590361,0.68421053,0.88333333,0.83544304,0.51204819,22.61046512,"Jeremy Affeldt",583,346793
"Kevin Chapman","HOU",20.1,0.18543046,0.57831325,0.39116719,0.67857143,0.875,0.83064516,0.52365931,22.59069767,"Kevin Chapman",11240,502087
"Sam Freeman","STL",12.1,0.30434783,0.67857143,0.50980392,0.5,0.89473684,0.78846154,0.54901961,22.58108108,"Sam Freeman",6832,518693
"Kyle Farnsworth","- - -",38.1,0.24334601,0.65495208,0.46701389,0.578125,0.86341463,0.79553903,0.54340278,22.57070707,"Kyle Farnsworth",278,150035
"Chaz Roe","ARI",22.1,0.3006993,0.55440415,0.44642857,0.53488372,0.85046729,0.76,0.57440476,22.56557377,"Chaz Roe",9866,475054
"C.J. Wilson","LAA",212.1,0.25380711,0.56055734,0.41110195,0.57777778,0.89674952,0.80080214,0.51277824,22.55939279,"C.J. Wilson",3580,450351
"Jarrod Parker","OAK",197,0.28176432,0.64653397,0.46034946,0.63084112,0.85987261,0.78832117,0.48958333,22.53658537,"Jarrod Parker",4913,519105
"Jenrry Mejia","NYM",27.1,0.29441624,0.60084034,0.46206897,0.36206897,0.88811189,0.73631841,0.54712644,22.53605016,"Jenrry Mejia",8476,516769
"Wily Peralta","MIL",183.1,0.25631068,0.6643209,0.45178692,0.61616162,0.89512712,0.81268657,0.47909643,22.53292279,"Wily Peralta",7738,503449
"Pedro Beato","BOS",10,0.26027397,0.6875,0.50295858,0.52631579,0.90909091,0.82352941,0.56804734,22.5210084,"Pedro Beato",1330,474039
"Brian Matusz","BAL",51,0.25699746,0.66083151,0.47411765,0.58415842,0.79470199,0.74193548,0.53764706,22.51815182,"Brian Matusz",2646,451085
"Jon Rauch","MIA",16.2,0.29007634,0.6969697,0.51689189,0.68421053,0.86956522,0.82352941,0.55743243,22.50943396,"Jon Rauch",1475,400010
"Yovani Gallardo","MIL",180.2,0.22333752,0.61469161,0.40928548,0.62921348,0.90868095,0.82864039,0.47513994,22.50295052,"Yovani Gallardo",8173,451596
"Shelby Miller","STL",173.1,0.25842697,0.64806867,0.47269049,0.64927536,0.85714286,0.80599144,0.54989885,22.49743829,"Shelby Miller",10197,571946
"Donnie Joseph","KCR",5.2,0.23404255,0.56521739,0.39784946,0.18181818,0.92307692,0.7027027,0.49462366,22.49122807,"Donnie Joseph",6491,548348
"Felix Doubront","BOS",162.1,0.20093823,0.62571977,0.43455313,0.64980545,0.86707566,0.82186235,0.54996481,22.48805461,"Felix Doubront",1478,467094
"Nick Vincent","SDP",46.1,0.28846154,0.68947368,0.50867052,0.62222222,0.83587786,0.78125,0.54913295,22.48261759,"Nick Vincent",7555,543883
"Edgmer Escalona","COL",46,0.24458204,0.66666667,0.49560853,0.75949367,0.86075949,0.84050633,0.59473024,22.4676007,"Edgmer Escalona",8574,467850
"Scott Baker","CHC",15,0.32926829,0.72881356,0.565,0.66666667,0.91860465,0.85840708,0.59,22.46153846,"Scott Baker",6176,435044
"Michael Tonkin","MIN",11.1,0.28169014,0.57843137,0.4566474,0.7,0.91525424,0.86075949,0.58959538,22.45762712,"Michael Tonkin",10315,543859
"Jeremy Bonderman","- - -",55,0.24123711,0.7002457,0.45067265,0.60683761,0.91929825,0.82835821,0.45627803,22.45327103,"Jeremy Bonderman",1667,425827
"Preston Claiborne","NYY",50.1,0.30508475,0.61165049,0.45818182,0.63492063,0.82142857,0.75925926,0.49939394,22.44630872,"Preston Claiborne",10500,502011
"Brandon Morrow","TOR",54.1,0.2039312,0.664,0.45755237,0.56626506,0.88253012,0.81927711,0.55126792,22.44131455,"Brandon Morrow",9346,453344
"Alfredo Aceves","BOS",37,0.21,0.63141994,0.43106181,0.74603175,0.86124402,0.83455882,0.52456418,22.4368071,"Alfredo Aceves",5164,469686
"Luis Mendoza","KCR",94,0.26408451,0.68975069,0.45933926,0.65333333,0.92971888,0.84370678,0.45870394,22.43185841,"Luis Mendoza",3126,434669
"Erik Davis","WSN",8.2,0.34666667,0.58333333,0.47169811,0.53846154,0.89795918,0.77333333,0.52830189,22.41666667,"Erik Davis",8422,458530
"J.J. Hoover","CIN",66,0.25729927,0.67425569,0.47006256,0.75177305,0.81558442,0.79847909,0.51027703,22.41273585,"J.J. Hoover",9037,543331
"Mike Fiers","MIL",22.1,0.23195876,0.62980769,0.43781095,0.8,0.81679389,0.8125,0.51741294,22.4084507,"Mike Fiers",7754,571666
"Johnny Cueto","CIN",60.2,0.31083845,0.66593886,0.48257656,0.63815789,0.83606557,0.7702407,0.48363252,22.39565217,"Johnny Cueto",6893,456501
"Pedro Hernandez","MIN",56.2,0.20253165,0.63568773,0.43280632,0.71875,0.9122807,0.86986301,0.53162055,22.39202201,"Pedro Hernandez",4578,517060
"Luis Perez","TOR",5,0.19354839,0.7037037,0.51764706,0.83333333,0.76315789,0.77272727,0.63529412,22.390625,"Luis Perez",6389,469802
"Joe Martinez","CLE",5,0.32142857,0.68421053,0.53030303,0.44444444,0.92307692,0.8,0.57575758,22.38297872,"Joe Martinez",3935,458155
"Miguel González","BAL",171.1,0.29715166,0.66168091,0.48649649,0.7253886,0.87621098,0.83193916,0.51942286,22.37847398,"Miguel Gonzalez",7024,456068
"Rubby De La Rosa","BOS",11.1,0.28395062,0.66666667,0.5026455,0.60869565,0.86111111,0.8,0.57142857,22.37593985,"Rubby De La Rosa",3862,523989
"Ross Ohlendorf","WSN",60.1,0.31291028,0.66536965,0.49948507,0.67832168,0.87134503,0.81443299,0.52935118,22.37011173,"Ross Ohlendorf",8268,456027
"Vance Worley","MIN",48.2,0.25287356,0.66457023,0.46820175,0.85454545,0.92744479,0.90866511,0.52302632,22.34467456,"Vance Worley",6435,474699
"Rick Porcello","DET",177,0.28219971,0.61917999,0.45409429,0.63846154,0.88103255,0.80718189,0.5101028,22.34330554,"Rick Porcello",2717,519144
"Adam Ottavino","COL",78.1,0.27659574,0.60746269,0.44964871,0.46745562,0.83538084,0.72743056,0.52302888,22.34042553,"Adam Ottavino",1247,493603
"Wade Davis","KCR",135.1,0.24496644,0.60725552,0.43170732,0.68493151,0.88181818,0.82768362,0.51544715,22.33501967,"Wade Davis",7441,451584
"Josh Roenicke","MIN",62,0.27818182,0.63802559,0.45761167,0.69281046,0.8739255,0.8187251,0.49863263,22.33167082,"Josh Roenicke",3241,502158
"Daniel Bard","BOS",1,0.15789474,0.375,0.22222222,0.66666667,0.66666667,0.66666667,0.2962963,22.31578947,"Daniel Bard",7115,453268
"Burke Badenhop","MIL",62.1,0.23636364,0.56808511,0.40769231,0.65384615,0.93632959,0.85714286,0.51648352,22.31107739,"Burke Badenhop",9736,488674
"CC Sabathia","NYY",211,0.27104042,0.62417219,0.46371575,0.62591687,0.85145889,0.79155844,0.54561879,22.30267062,"CC Sabathia",404,282332
"Ryan Cook","OAK",67.1,0.27128713,0.66614173,0.49122807,0.53284672,0.85579196,0.77678571,0.55701754,22.29699248,"Ryan Cook",8855,475857
"Jaime García","STL",55.1,0.30232558,0.6309795,0.47699758,0.53846154,0.8700361,0.7715736,0.531477,22.29233512,"Jaime Garcia",8137,448802
"Casey Janssen","TOR",52.2,0.2278481,0.61390887,0.42610837,0.66666667,0.84765625,0.80057803,0.5135468,22.28873239,"Casey Janssen",7355,445163
"Aaron Crow","KCR",48,0.27440633,0.6313253,0.46095718,0.48076923,0.8778626,0.76502732,0.52267003,22.27031802,"Aaron Crow",10149,543070
"Jose Quintana","CHW",200,0.25508906,0.6369863,0.45637786,0.61845387,0.8718638,0.80487805,0.52707581,22.24949372,"Jose Quintana",11423,500779
"Steve Delabar","TOR",58.2,0.30208333,0.65810277,0.48478702,0.49655172,0.78078078,0.69456067,0.51318458,22.24929577,"Steve Delabar",11827,447755
"Craig Stammen","WSN",81.2,0.34642356,0.64620939,0.47750592,0.53846154,0.84916201,0.72231405,0.43725335,22.23934426,"Craig Stammen",7274,489334
"Chris Volstad","COL",8.1,0.29069767,0.67741935,0.49162011,0.84,0.9047619,0.88636364,0.51955307,22.20895522,"Chris Volstad",9901,458690
"Jon Garland","COL",68,0.24124514,0.63879004,0.44888476,0.68548387,0.92479109,0.86335404,0.52230483,22.20488467,"Jon Garland",232,279782
"Onelki Garcia","LAD",1.1,0.14285714,0.41666667,0.28888889,0.66666667,0.9,0.84615385,0.53333333,22.2,"Onelki Garcia",13674,607162
"Kevin Gausman","BAL",47.2,0.31941032,0.66404199,0.48604061,0.55384615,0.92094862,0.79634465,0.48350254,22.1858864,"Kevin Gausman",14107,592332
"Cole De Vries","MIN",15,0.25625,0.59574468,0.41528239,0.80487805,0.83333333,0.824,0.46843854,22.1719457,"Cole De Vries",8201,453301
"Jeanmar Gómez","PIT",80.2,0.28453947,0.6329331,0.45507976,0.65317919,0.8699187,0.80073801,0.48950462,22.16203704,"Jeanmar Gomez",9033,491646
"Jordan Walden","ATL",47,0.33676093,0.68449198,0.50720839,0.49618321,0.81640625,0.70801034,0.49017038,22.15454545,"Jordan Walden",3271,477229
"Ryan Mattheus","WSN",35.1,0.2654321,0.64983165,0.44927536,0.68604651,0.92746114,0.85304659,0.47826087,22.13245033,"Ryan Mattheus",7169,458919
"Alex Wilson","BOS",27.2,0.24017467,0.57894737,0.41596639,0.50909091,0.91608392,0.8030303,0.51890756,22.13166144,"Alex Wilson",9239,543935
"Esmil Rogers","TOR",137.2,0.25551783,0.62081784,0.4299024,0.69767442,0.89071856,0.83075335,0.47737356,22.13130056,"Esmil Rogers",6317,469134
"Kevin Siegrist","STL",39.2,0.22580645,0.56593407,0.40949555,0.64285714,0.83495146,0.78623188,0.54005935,22.10763209,"Kevin Siegrist",8180,543779
"Kelvin Herrera","KCR",58.1,0.29875519,0.66923077,0.49101796,0.53472222,0.77011494,0.70121951,0.51896208,22.09817672,"Kelvin Herrera",6033,516969
"Roberto Hernandez","TBR",151,0.28623519,0.60979463,0.45958527,0.6656051,0.8873057,0.82320442,0.53575963,22.08916084,"Roberto Hernandez",3273,433584
"Lance Lynn","STL",201.2,0.26125,0.65676756,0.46792002,0.60526316,0.86173913,0.79336735,0.52253059,22.08702791,"Lance Lynn",2520,458681
"Justin Verlander","DET",218.1,0.27920228,0.66233766,0.47961957,0.64693878,0.82823529,0.77790368,0.52309783,22.07991038,"Justin Verlander",8700,434378
"Barry Zito","SFG",133.1,0.25276596,0.62585616,0.43875373,0.71380471,0.88098495,0.83268482,0.49850619,22.07664454,"Barry Zito",944,217096
"Bartolo Colon","OAK",190.1,0.26885537,0.63515152,0.48649622,0.78547855,0.89503817,0.87046632,0.59416637,22.06189258,"Bartolo Colon",375,112526
"Taylor Jordan","WSN",51.2,0.33506494,0.62790698,0.48186528,0.62790698,0.86419753,0.78225806,0.50129534,22.04411765,"Taylor Jordan",10466,518863
"Kyle Gibson","MIN",51,0.27813163,0.61124122,0.43652561,0.61068702,0.91187739,0.81122449,0.47550111,22.0416,"Kyle Gibson",10123,502043
