Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Chad Bradford","NYM",4,2,2,70,0,62,6.532260074080213,1.8870973547342837,0.1451613349795603,0.3005181347150259,0.7082153,0.632978723,0.025641025,,2.903226699591206,,2.533844365488048,3.2092162144904166,1.5170786380767822,"Chad Bradford",904,136268
"Kyle Lohse","- - -",5,10,0,34,19,126.2,6.892104882626013,3.1263156168612842,1.065789414839074,0.3341584158415842,0.65363128,0.429975429,0.09868421,,5.826315467786939,,4.338852977184711,4.487780569565368,1.5094896536320448,"Kyle Lohse",739,346798
"Justin Duchscherer","OAK",2,1,9,53,0,55.2,8.245511618909154,1.4550902856898507,0.6467067936399337,0.3018867924528302,0.78014184,0.36875,0.066666666,,2.9101805713797013,,2.787466227824006,3.3698627776767816,1.495025873184204,"Justin Duchscherer",910,407113
"Bob Howry","CHC",4,5,5,84,0,76.2,8.334784544023988,1.9956526373015184,0.9391306528477733,0.28837209302325584,0.78680203,0.377880184,0.083333333,,3.169565953361235,,3.4337043682163446,3.8389927595209823,1.484743595123291,"Bob Howry",237,133982
"Luke Hudson","KCR",7,6,0,26,15,102,5.647059193119483,3.3529413959146925,0.6176470992474434,0.3119266055045872,0.63031161,0.490963855,0.075268817,,5.117647393764531,,4.019296856560834,4.409993936769267,1.48269634693861,"Luke Hudson",1542,346873
"Kiko Calero","OAK",3,2,2,70,0,58,10.396559929599048,3.724140870304137,0.6206901450506894,0.3150684931506849,0.76023392,0.348993288,0.06060606,,3.4137957977787923,,2.9743338506654444,3.6788528664427655,1.4807639122009277,"Kiko Calero",1676,425606
"Juan Rincon","MIN",3,1,1,75,0,74.1,7.869956503206348,2.9058300934915744,0.24215250779096453,0.334841628959276,0.72854291,0.509174311,0.033333333,,2.9058300934915744,,2.837330686557737,3.623250967735143,1.42763090133667,"Juan Rincon",752,346799
"Rich Hill","CHC",6,7,0,17,16,99.1,8.154362833643297,3.533557227912095,1.4496645037588083,0.24814814814814815,0.71850394,0.3003663,0.113475177,,4.1677854483065735,,4.666882085871054,4.570108432918852,1.4118747264146805,"Rich Hill",4806,448179
"Elizardo Ramirez","CIN",4,9,0,21,19,104,5.971153572378086,2.5096152695502103,1.2115384059897567,0.3159420289855073,0.64102564,0.44,0.120689655,,5.365384369383208,,4.637132326897083,4.456479683244141,1.4068950414657593,"Elizardo Ramirez",1946,430579
"Paul Maholm","PIT",8,10,0,30,30,176,5.982954545454546,4.142045454545454,0.9715909090909091,0.32737030411449014,0.73397914,0.530465949,0.128378378,,4.755681818181818,,4.805838688937101,4.585589589280161,1.3870707750320435,"Paul Maholm",8678,430904
"Hung-Chih Kuo","LAD",1,5,0,28,5,59.2,10.70949697847213,4.977653525205356,0.45251395683685053,0.34,0.69212411,0.44295302,0.057692307,,4.2234635971439385,,3.1299880036670484,3.70256993015631,1.3834159597754478,"Hung-Chih Kuo",7016,425539
"Jonathan Broxton","LAD",4,1,3,68,0,76.1,11.436681984759467,3.890829953577963,0.825327565910477,0.2967032967032967,0.82159624,0.392473118,0.093333333,,2.593886635718642,,3.133647342292057,3.3239322497423625,1.3794819116592407,"Jonathan Broxton",4759,455009
"Trevor Hoffman","SDP",0,2,46,65,0,63,7.142857142857143,1.8571428571428572,0.8571428571428571,0.23595505617977527,0.85820896,0.322404371,0.072289156,,2.142857142857143,,3.464208097306509,4.079780936454024,1.3358386754989624,"Trevor Hoffman",1035,116034
"Michael Gonzalez","PIT",3,4,24,54,0,54,10.666667420187167,5.1666670316531595,0.1666666784404245,0.3014705882352941,0.8423913,0.366412213,0.021276595,,2.1666668197255183,,2.8504514626187705,3.834322834378926,1.3349672555923462,"Michael Gonzalez",1794,283166
"Francisco Cordero","- - -",10,5,22,77,0,75.1,10.035401956656854,3.823010269202611,0.8362834963880711,0.3163265306122449,0.76433121,0.398989898,0.092105263,,3.7035411982900293,,3.5184293337964454,3.7299172181478037,1.3061905801296234,"Francisco Cordero",1243,150188
"Odalis Perez","- - -",6,8,0,32,20,126.1,5.770449390980222,2.20844359407885,1.2823220868844936,0.3431818181818182,0.61867267,0.43721973,0.12,,6.197890086608386,,4.524056687981388,4.342395663593443,1.3052267115563154,"Odalis Perez",668,136602
"Enrique Gonzalez","ARI",3,7,0,22,18,106.1,5.586206913252107,2.8777429553116916,1.1849529815989317,0.29069767441860467,0.61178248,0.438395415,0.109375,,5.670846411937744,,4.689067533673373,4.671162866348504,1.2903036512434483,"Enrique Gonzalez",2568,434619
"Noah Lowry","SFG",7,10,0,27,27,159.1,4.744769571550468,3.163179714366979,1.186192392887617,0.2777777777777778,0.6998993,0.363809523,0.088235294,,4.744769571550468,,4.973107495879507,5.361389405115565,1.2773871421813965,"Noah Lowry",1833,430161
"Mike Stanton","- - -",7,7,8,82,0,67.2,6.384238672649505,3.5911342533653463,0.26600994469372935,0.3222748815165877,0.71725572,0.421052631,0.024390243,,3.99014917040594,,3.397979394279158,4.718779180477164,1.2410831451416016,"Mike Stanton",849,122681
"Joaquín Benoit","TEX",1,1,0,56,0,79.2,9.602514445179187,4.292888810785989,0.5648537908928933,0.2916666666666667,0.58823529,0.372727272,0.051546391,,4.857742601678883,,3.372689296203349,4.269916913593773,1.229133129119873,"Joaquin Benoit",1437,276542
"Tim Wakefield","BOS",7,11,0,23,23,140,5.785713655121541,3.27857107123554,1.2214284383034364,0.2636363636363636,0.68476978,0.393873085,0.094059405,,4.628570924097233,,4.932461870933087,5.198277672511487,1.2034269571304321,"Tim Wakefield",219,123801
"Adam Wainwright","STL",2,1,3,61,0,75,8.64,2.64,0.72,0.28292682926829266,0.78431373,0.475490196,0.083333333,,3.12,,3.3067477798461917,3.6174688076972963,1.2021206617355347,"Adam Wainwright",2233,425794
"Aaron Sele","LAD",8,6,0,28,15,103.1,4.964515548670397,2.6129029203528407,0.9580644041293749,0.31054131054131057,0.6954612,0.456090651,0.079710144,,4.52903172861159,,4.356425057787321,4.851581268485754,1.200826644897461,"Aaron Sele",34,121986
"Geoff Geary","PHI",7,1,1,81,0,91.1,5.912410570033728,1.9708035233445762,0.5912410570033728,0.32550335570469796,0.78772803,0.5,0.065217391,,2.956205285016864,,3.5409084845151066,4.104165209980721,1.191575050354004,"Geoff Geary",1813,407783
"Ricky Nolasco","FLA",11,11,0,35,22,140,6.364285540872696,2.635714213896773,1.2857142506813526,0.309255079006772,0.67777778,0.388392857,0.111111111,,4.821428440055072,,4.682462023715585,4.63432054447078,1.181878924369812,"Ricky Nolasco",3830,445060
"Woody Williams","SDP",12,5,0,25,24,145.1,4.458715284244972,2.167431040952417,1.3004586245714502,0.26789366053169733,0.7654921,0.358870967,0.098591549,,3.6536694690340745,,4.901334812998147,5.0849900390501634,1.1735439859330654,"Woody Williams",1190,124315
"Scott Proctor","NYY",6,4,1,83,0,102.1,7.827364870380881,2.9022813564333605,1.05537503870304,0.2655172413793103,0.77425373,0.329966329,0.08219178,,3.5179167956768005,,3.957823041071676,4.4407759127196,1.1723661422729492,"Scott Proctor",1911,429984
"Mark Redman","KCR",11,10,0,29,29,167,4.095808383233533,3.395209580838323,1.0239520958083832,0.31881533101045295,0.66152597,0.447552447,0.093596059,,5.712574850299402,,4.9910591570917004,5.222323931628715,1.1687023639678955,"Mark Redman",491,150230
"Cory Lidle","- - -",12,10,0,31,30,170.2,6.8554686989227775,3.0585937272117008,1.5820312382129487,0.2926356589147287,0.72115385,0.499072356,0.169491525,,4.851562463853043,,5.121357140134204,4.295414897323388,1.1541686840355396,"Cory Lidle",926,117756
"Wandy Rodriguez","HOU",9,10,0,30,24,135.2,6.501227857611099,4.179360765607135,1.127764016116211,0.32084309133489464,0.6375502,0.450574712,0.119718309,,5.638820080581055,,4.856821320623713,4.700512874449323,1.1438039243221283,"Wandy Rodriguez",2586,434643
"Rafael Soriano","SEA",1,2,2,53,0,60,9.750004339220071,3.150001401901869,0.9000004005433911,0.2585034013605442,0.88737201,0.271523178,0.073170731,,2.250001001358478,,3.4300812392765185,4.052982979757955,1.1394468545913696,"Rafael Soriano",1100,400089
"Braden Looper","STL",9,3,0,69,0,73.1,5.031819054312108,2.454545880152248,0.3681818820228372,0.30165289256198347,0.7249467,0.493617021,0.042253521,,3.55909152622076,,3.4603841978656456,4.290799014830533,1.1214863061904907,"Braden Looper",526,131702
"Jason Davis","CLE",3,2,1,39,0,55.1,6.018073672116215,2.2771089570169467,0.16265063978692476,0.34554973821989526,0.6779661,0.486631016,0.016949152,,3.740964715099269,,2.9660248467496086,4.23132145986577,1.1108800172805786,"Jason Davis",1598,425186
"Cla Meredith","SDP",5,1,0,45,0,50.2,6.572368750942067,1.0657895271797946,0.5328947635898973,0.19708029197080293,0.94674556,0.688405797,0.142857142,,1.0657895271797946,,2.9296425057910485,2.7430705717732713,1.1092638969421387,"Cla Meredith",7613,448592
"Ramon E Ramirez","COL",4,3,0,61,0,67.2,8.11330079753484,3.5911331398924706,0.6650246555356427,0.2774869109947644,0.73417722,0.407216494,0.056818181,,3.458128208785342,,3.5457625731675773,4.414965968687525,1.0786300897598267,"Ramon E Ramirez",7986,430673
"Salomon Torres","PIT",3,6,12,94,0,93.1,6.942859791347969,3.664287112100317,0.5785716492789974,0.31833910034602075,0.74850299,0.552447552,0.08,,3.278572679247652,,3.853890906742744,4.148802593894777,1.0682302713394165,"Salomon Torres",1628,123415
"Brad Lidge","HOU",1,5,32,78,0,75,12.48000126953138,4.32000043945317,1.200000122070325,0.32065217391304346,0.65979381,0.438502673,0.161290322,,5.28000053710943,,3.786747844950365,3.2165353387060227,1.0667130947113037,"Brad Lidge",563,400058
"Alan Embree","SDP",4,3,0,73,0,52.1,9.114653224931743,2.579618837244833,0.6878983565986222,0.3087248322147651,0.74074074,0.429530201,0.072727272,,3.2675171938434553,,2.9747731906965362,3.4598381987725055,1.065948247909546,"Alan Embree",1030,113833
"Kyle Farnsworth","NYY",3,6,6,72,0,66,10.227273909513752,3.8181822595518007,1.0909092170148003,0.3050847457627119,0.71428571,0.342541436,0.101265822,,4.363636868059201,,3.7679599728685083,3.8763400548450977,1.0641294717788696,"Kyle Farnsworth",278,150035
"Todd Coffey","CIN",6,7,8,81,0,78,6.923078277407578,3.11538522483341,0.8076924656975508,0.319672131147541,0.76775432,0.520325203,0.104477611,,3.576923776660582,,3.8903376689010796,3.9322488531953823,1.0494675636291504,"Todd Coffey",2467,434298
"John Patterson","WSN",1,2,0,8,8,40.2,9.295080804658383,1.9918030295696534,0.885245790919846,0.2857142857142857,0.63679245,0.300884955,0.06557377,,4.42622895459923,,3.24510842328173,4.07692140067237,1.0481195449829102,"John Patterson",71,279568
"Manny Delcarmen","BOS",2,0,0,50,0,53.1,7.5937528967868415,2.8687510943416954,0.3375001287460818,0.3728813559322034,0.65320665,0.442528735,0.038461538,,5.062501931191227,,3.015497729778271,3.899824111033292,1.044653058052063,"Manny Delcarmen",3180,434668
"Zach Miner","DET",7,6,0,27,16,93,5.709678766010772,3.0967749239380464,1.0645163801037034,0.30067567567567566,0.67753002,0.470198675,0.113402061,,4.8387108186531975,,4.447823355528496,4.377706176150031,1.037615329027176,"Zach Miner",3193,435261
"Joe Saunders","LAA",7,3,0,13,13,70.2,6.495283252618295,3.6933963593319716,0.76415097089627,0.3023255813953488,0.63714903,0.479452054,0.085714285,,4.712264320526998,,4.080710077608299,4.370663978809252,1.0365967750549316,"Joe Saunders",4366,434578
"Kevin Correia","SFG",2,0,0,48,0,69.2,7.363637438853496,2.842105678153981,0.6459331086713593,0.28365384615384615,0.75609756,0.341232227,0.05376344,,3.4880387868253404,,3.5199535759674214,4.4651848083377335,1.0360876321792603,"Kevin Correia",1767,429781
"Boof Bonser","MIN",7,6,0,18,18,100.1,7.53488410290102,2.1528240294002914,1.6146180220502186,0.2945205479452055,0.761079,0.41693811,0.135338345,,4.215947057575571,,4.552063465704715,4.084931970929813,1.0320175886154175,"Boof Bonser",2159,425818
"Brett Tomko","LAD",8,7,0,44,15,112.1,6.089020737050785,2.323442123348326,1.3620177964455704,0.2888283378746594,0.66820276,0.374663072,0.102409638,,4.727002940605215,,4.5888842702003245,4.700713744931669,1.0281911790370941,"Brett Tomko",1056,123387
"Tom Gorzelanny","PIT",2,5,0,11,11,61.2,5.837837356333358,4.524323951158352,0.43783780172500186,0.24867724867724866,0.69306931,0.491712707,0.05,,3.7945942816166824,,4.184585532083233,4.921127053614857,1.0196735858917236,"Tom Gorzelanny",6244,452733
"Wilfredo Ledezma","DET",3,3,0,24,7,60.1,5.817679496705287,3.4309391903646564,0.7458563457314471,0.28205128205128205,0.73076923,0.335078534,0.057471264,,3.580110459510946,,4.174372078409518,5.125903999028944,1.0170416831970215,"Wilfredo Ledezma",1669,425656
"Todd Jones","DET",2,6,37,62,0,64,3.9375,1.546875,0.5625,0.2920353982300885,0.67602041,0.538461538,0.06060606,,3.9375,,3.7404977798461916,4.3789676339831205,1.002081274986267,"Todd Jones",436,116734
"John Rheinecker","TEX",4,6,0,21,13,70.2,3.566037527307079,2.4198111792440895,0.7641508987086598,0.3684210526315789,0.68027211,0.588888888,0.101694915,,5.8584902234330585,,4.392030725889934,4.462970294901987,0.9974558874964714,"John Rheinecker",2165,425850
"Casey Janssen","TOR",6,10,0,19,17,94,4.212766555813848,2.0106385834566094,1.1489363334037768,0.28173374613003094,0.63922942,0.527607361,0.117647058,,5.0744688058666805,,4.7637692861181735,4.6309406418173875,0.9965867660939693,"Casey Janssen",7355,445163
"Josh Beckett","BOS",16,11,0,33,33,204.2,6.94788256349141,3.2540715803693945,1.583061849909435,0.2622673434856176,0.69011576,0.451043338,0.153846153,,5.013029191379878,,5.120689098869067,4.442700111835535,0.9854403734207153,"Josh Beckett",510,277417
"Eric Milton","CIN",8,8,0,26,26,152.2,5.305677209424495,2.475982697731431,1.7096071008145595,0.2701612903225806,0.68476978,0.307992202,0.1124031,,5.187773271437284,,5.360721726494932,5.269059774328234,0.9687051177024841,"Eric Milton",743,132980
"Justin Speier","TOR",2,0,0,58,0,51.1,9.642860964633284,3.681819641041799,0.8766237240575713,0.3,0.82258065,0.3006993,0.069444444,,2.980520661795742,,3.5558388510730583,4.263061412319409,0.9658520817756653,"Justin Speier",451,133221
"Jon Lester","BOS",7,2,0,15,15,81.1,6.639344677493279,4.758197018870183,0.7745902123742158,0.3333333333333333,0.74303406,0.40625,0.072916666,,4.758197018870183,,4.560682294497537,5.102552444594315,0.9541292786598206,"Jon Lester",4930,452657
"Scott Linebrink","SDP",7,4,2,73,0,75.2,8.088107629742506,2.6167407037402226,1.0704848333482728,0.2850467289719626,0.77114428,0.393665158,0.097826086,,3.568282777827576,,3.8075408868512985,3.9720003771168355,0.9540237188339233,"Scott Linebrink",564,276530
"Ryan Dempster","CHC",1,9,24,74,0,75,8.040000817871176,4.32000043945317,0.6000000610351625,0.3116883116883117,0.63302752,0.513043478,0.071428571,,4.8000004882813,,3.786747844950365,4.233282223007209,0.9463611841201782,"Ryan Dempster",517,133225
"Jeremy Sowers","CLE",7,4,0,14,14,88.1,3.566037325181801,2.0377356143896006,1.0188678071948003,0.25597269624573377,0.76344086,0.483221476,0.111111111,,3.566037325181801,,4.573162709918912,4.535012861795758,0.9461779594421387,"Jeremy Sowers",9083,460265
"Victor Santos","PIT",5,9,0,25,19,115.1,6.320810154496254,3.2774571171462057,1.2485550922461737,0.35356200527704484,0.66820276,0.436363636,0.120300751,,5.696532608373166,,4.742123731049635,4.56117985309419,0.9317018687725067,"Victor Santos",446,276343
"Brian Fuentes","COL",3,4,30,66,0,65.1,10.056123231858486,3.581632931894803,1.1020409021214779,0.2608695652173913,0.80508475,0.347305389,0.096385542,,3.4438778191296184,,3.9732784564373,4.168907382885978,0.9300816059112549,"Brian Fuentes",429,150118
"Dennys Reyes","MIN",5,0,0,66,0,50.2,8.703952392550645,2.664475222209381,0.5328950444418762,0.25196850393700787,0.91703057,0.697674418,0.115384615,,0.888158407403127,,2.87043183087633,2.822708668545841,0.9256904125213623,"Dennys Reyes",444,121096
"Jose Valverde","ARI",2,3,18,44,0,49.1,12.587838162289135,4.0135136169617525,1.0945946228077508,0.3548387096774194,0.6402439,0.354330708,0.115384615,,5.837837988308004,,3.3899910293590256,3.291965128358116,0.9106423258781433,"Jose Valverde",1726,407878
"Jesse Crain","MIN",4,5,1,68,0,76.2,7.0434798963583,2.11304396890749,0.70434798963583,0.3054393305439331,0.75055188,0.551867219,0.103448275,,3.52173994817915,,3.3815304430581348,3.4285660465798085,0.908846914768219,"Jesse Crain",4817,430884
"Ryan Madson","PHI",11,9,2,50,17,134.1,6.632754216863775,3.3498758671029165,1.3399503468411667,0.35374149659863946,0.69230769,0.427927927,0.127388535,,5.694788974074958,,4.948236579488204,4.657163394649892,0.898110032081604,"Ryan Madson",1852,425492
"Danys Baez","- - -",5,6,9,57,0,59.2,5.882682285104744,2.5642461242764267,0.45251402193113416,0.29842931937172773,0.61403509,0.396825396,0.0375,,4.525140219311341,,3.6998204733175784,4.93267122194748,0.8969677984714508,"Danys Baez",367,276056
"David Wells","- - -",3,5,0,13,13,75.1,4.53982320042092,1.4336283790802904,1.3141593474902662,0.3269961977186312,0.72649573,0.488888888,0.122222222,,4.420354168830896,,4.514004474709802,4.296704859713309,0.8855846039950848,"David Wells",855,124071
"Tony Armas","WSN",9,12,0,30,30,154,5.668831730516283,3.7402601108561044,1.110389720410406,0.296,0.68077277,0.387225548,0.095959595,,5.025974523962891,,4.990903806726632,5.196009099739286,0.877237856388092,"Tony Armas",761,150393
"Tomo Ohka","MIL",4,5,0,18,18,97,4.639175257731959,3.247422680412371,1.1134020618556701,0.26959247648902823,0.66006601,0.391719745,0.096,,4.824742268041237,,4.961180769536913,5.1660790564934,0.8744502067565918,"Tomo Ohka",788,219594
"Matt Thornton","CHW",5,3,2,63,0,54,8.166672435811668,3.5000024724907153,0.8333339220215988,0.271523178807947,0.78688525,0.493333333,0.104166666,,3.3333356880863954,,3.7578593226620307,3.8048232705155063,0.8743777871131897,"Matt Thornton",1918,407819
"Pedro Feliciano","NYM",7,2,0,64,0,60.1,8.055251335102342,2.9834264204082745,0.596685284081655,0.29714285714285715,0.8719346,0.494252873,0.078431372,,2.0883984942857925,,3.362217465764567,3.6896825696355813,0.8712249994277954,"Pedro Feliciano",1601,408230
"George Sherrill","SEA",2,4,1,72,0,40,9.450004506113293,6.075002896787117,0,0.2857142857142857,0.66666667,0.303030303,0,,4.2750020384798235,,3.0717477440833876,4.8304999210695705,0.8706787824630737,"George Sherrill",6291,430941
"Horacio Ramirez","ATL",5,5,0,14,14,76.1,4.3624452695073535,3.655021712289945,0.7074235572174087,0.305019305019305,0.69892473,0.536679536,0.089552238,,4.480349195710255,,4.574695330525776,4.787827267557468,0.8635625243186951,"Horacio Ramirez",110,400141
"John Maine","NYM",6,5,0,16,15,90,7.100000601874508,3.30000027974449,1.5000001271565864,0.22131147540983606,0.77108434,0.375494071,0.12605042,,3.600000305175807,,4.902303484222047,4.596004873931347,0.8552866408135742,"John Maine",4773,429720
"Jamey Wright","SFG",6,10,0,34,21,156,4.557692586317588,3.692307918029438,0.9230769795073595,0.2978303747534517,0.66788655,0.582524271,0.132231404,,5.1923080097288965,,4.890337630026759,4.648332035437792,0.8430085778236389,"Jamey Wright",715,124604
"Rafael Betancourt","CLE",3,4,3,50,0,56.2,7.623528727495196,1.7470586667176489,1.1117646060930493,0.2727272727272727,0.71428571,0.239520958,0.081395348,,3.811764363747598,,3.6408653825542134,4.170314018767386,0.8296170234680176,"Rafael Betancourt",177,429783
"Chan Ho Park","SDP",7,7,0,24,21,136.2,6.321951072461406,2.8975609082114775,1.3170731400961262,0.2889908256880734,0.69186047,0.438202247,0.119047619,,4.80731696135086,,4.82967456996902,4.656817353555178,0.8091332167387009,"Chan Ho Park",1267,120221
"Jimmy Gobble","KCR",4,6,2,60,6,84,8.571430323075633,3.107143492114917,1.285714548461345,0.3346774193548387,0.68391867,0.380392156,0.116504854,,5.14285819384538,,4.170557512880226,4.038665941639621,0.8014380633831024,"Jimmy Gobble",1791,425471
"John Koronka","TEX",7,7,0,23,23,125,4.392,3.384,1.224,0.3018867924528302,0.67551963,0.422988505,0.101190476,,5.688,,5.186747779846192,5.309757218837738,0.799890398979187,"John Koronka",2130,425655
"Duaner Sanchez","NYM",5,1,0,49,0,55.1,7.1566271638642425,3.9036148166532234,0.4879518520816529,0.2597402597402597,0.77844311,0.523178807,0.057692307,,2.6024098777688156,,3.7792779584705567,4.396700708150846,0.7942624092102051,"Duaner Sanchez",1518,400093
"Pat Neshek","MIN",4,2,0,32,0,37,12.891895879352429,1.4594599108700863,1.4594599108700863,0.2328767123287671,0.97087379,0.315789473,0.146341463,,2.1891898663051297,,2.876477425981361,2.3274784426033293,0.7930987477302551,"Pat Neshek",4682,450212
"Jason Johnson","- - -",3,12,0,24,20,115,4.226086676152326,2.7391302530616923,1.095652101224677,0.34844868735083534,0.63192905,0.592505854,0.141414141,,6.104347421108915,,4.833704189668313,4.4623399186285715,0.791198655962944,"Jason Johnson",147,116595
"Aaron Fultz","PHI",3,1,0,66,1,71.1,7.822431497032117,3.5327109986596654,0.8831777496649164,0.3348623853211009,0.70858283,0.381818181,0.081395348,,4.542056998276713,,3.945813362876354,4.366403524256949,0.7708177492022514,"Aaron Fultz",1113,150269
"Joe Kennedy","OAK",4,1,1,39,0,35,7.457145295435866,3.342858235885043,0.2571429412219264,0.3173076923076923,0.81545064,0.485714285,0.03030303,,2.3142864709973376,,3.0610334661055494,4.0162062164903025,0.7573551535606384,"Joe Kennedy",1217,406773
"LaTroy Hawkins","BAL",3,2,0,60,0,60.1,4.027624903586673,2.2375693908814855,0.5966851709017295,0.3209302325581395,0.7038835,0.442396313,0.053333333,,4.475138781762971,,3.859455067312146,4.746611225280256,0.7496299147605896,"LaTroy Hawkins",729,115629
"Mike MacDougal","- - -",1,1,1,29,0,29,6.5172388074524426,1.8620682307006977,0.31034470511678297,0.24691358024691357,0.86466165,0.641975308,0.083333333,,1.5517235255839148,,2.8708858197423845,3.0048172444118775,0.7427230626344681,"Mike MacDougal",612,213680
"J.P. Howell","TBD",1,3,0,8,8,42.1,7.015746977836582,2.976377505748853,0.8503935730711009,0.3609022556390977,0.69400631,0.452554744,0.1,,5.102361438426605,,4.020763396613712,4.121866755298709,0.7402795553207397,"J.P. Howell",8245,434442
"Joe Borowski","FLA",3,3,36,72,0,69.2,8.2679437909934,4.263158517230972,0.9043063521399031,0.2828282828282828,0.75963719,0.325,0.07070707,,3.746412030293884,,4.1228244773940235,4.816027057041389,0.7342666983604431,"Joe Borowski",267,111244
"Kameron Loe","TEX",3,6,0,15,15,78.1,3.9063824714326287,2.5276592462211127,1.1489360210095967,0.32646048109965636,0.64912281,0.505050505,0.111111111,,5.859573707148943,,4.819087988204604,4.77606794733648,0.7291150093078613,"Kameron Loe",4422,434180
"Arthur Rhodes","PHI",0,5,4,55,0,45.2,9.459856121838673,5.912410076149171,0.39416067174327807,0.3409090909090909,0.6824147,0.364341085,0.037735849,,5.321169068534254,,3.7160909723642597,4.779690992045544,0.7208084464073181,"Arthur Rhodes",1097,121125
"Brandon Medders","ARI",5,3,0,60,0,71.2,5.902325790842661,3.516279194544564,0.627906999025815,0.3034188034188034,0.6969697,0.418803418,0.055555555,,3.641860594349727,,3.997910600747852,4.8578654642085874,0.7087467312812805,"Brandon Medders",8604,430665
"Chuck James","ATL",11,4,0,25,18,119,6.882353382421758,3.5546220766354137,1.5126051389937931,0.23823529411764705,0.79365079,0.27665706,0.108695652,,3.781512847484483,,5.138344546188019,5.129001663276377,0.7065717652440071,"Chuck James",4886,460580
"Tom Gordon","PHI",3,4,34,59,0,59.1,10.314606962624174,3.3370787232019388,1.3651685685826114,0.2875816993464052,0.83596215,0.452830188,0.18,,3.3370787232019388,,3.9894444271194085,3.203209357470455,0.704982340335846,"Tom Gordon",282,114971
"Jeremy Accardo","- - -",2,4,3,65,0,69,7.043478260869565,2.608695652173913,0.9130434782608695,0.3209302325581395,0.63073394,0.422727272,0.098591549,,5.3478260869565215,,3.813414446512858,3.9423575772107515,0.6948223263025284,"Jeremy Accardo",6428,435618
"Rick Bauer","TEX",3,1,2,58,1,71,4.436621506095204,3.169015361496574,0.5070424578394519,0.2948717948717949,0.73651452,0.527659574,0.057142857,,3.549297204876163,,4.118579157371808,4.773369209219273,0.6885881423950195,"Rick Bauer",125,407400
"Brandon Lyon","ARI",2,4,0,68,0,69.1,5.971155598319303,2.8557700687614056,0.9086541127877199,0.2798165137614679,0.72319202,0.428571428,0.097222222,,3.8942319119473714,,4.0842480549446325,4.232864595027961,0.6861900687217712,"Brandon Lyon",1312,407193
"Chris Britton","BAL",0,2,1,52,0,53.2,6.875776723341698,2.850931812117289,0.6708074852040681,0.2641509433962264,0.71428571,0.310559006,0.049382716,,3.3540374260203403,,3.5380521462152315,4.692718413197936,0.6832356452941895,"Chris Britton",3600,461904
"Hector Carrasco","LAA",7,3,1,56,3,100.1,6.458471597095588,2.4219268489108456,0.8970099440410539,0.2739273927392739,0.74774775,0.5,0.104166666,,3.408637787356005,,3.964023506639152,4.014576024810735,0.6753409057855606,"Hector Carrasco",1240,112031
"Tom Martin","COL",2,0,0,68,0,60.1,6.861881634652068,3.7292834970935154,0.5966853595349625,0.31016042780748665,0.6323185,0.491978609,0.075471698,,5.071825556047181,,3.925753665905726,4.299859752281812,0.6733601093292236,"Tom Martin",1219,118353
"Kevin Gregg","LAA",3,4,0,32,3,78.1,8.157447934062349,2.412766290356469,1.1489363287411758,0.3291139240506329,0.72164948,0.356557377,0.088495575,,4.136170783468232,,3.8744074547156035,4.24450692263207,0.6728546917438507,"Kevin Gregg",1793,276514
"Rich Harden","OAK",4,0,0,9,9,46.2,9.449998970031851,5.014285167772003,0.9642856091869235,0.23636363636363636,0.70588235,0.434782608,0.135135135,,4.242856680422464,,4.1753190963122435,3.8980128325739702,0.6610487699508667,"Rich Harden",1772,425848
"Taylor Buchholz","HOU",6,10,0,22,19,113,6.132744087442189,2.70796492172772,1.6725665693024152,0.25,0.55846422,0.437325905,0.153284671,,5.893806006113272,,5.18214625042585,4.472050119471088,0.6589406430721283,"Taylor Buchholz",2168,430587
"Chad Billingsley","LAD",7,4,0,18,16,90,5.900000109407639,5.800000107553272,0.7000000129805674,0.3079710144927536,0.76815642,0.482014388,0.07,,3.800000070465937,,4.880081145321881,5.432304567426834,0.653969014150789,"Chad Billingsley",5842,451532
"Luis Vizcaino","ARI",4,6,0,70,0,65.1,9.918366960861558,3.9948978036803497,1.102040773429062,0.27044025157232704,0.7967033,0.451219512,0.13559322,,3.5816325136444513,,4.049808969183895,3.728580356739136,0.6470729112625122,"Luis Vizcaino",714,150430
"Elmer Dessens","- - -",5,8,2,62,0,77,6.077923583470031,2.5714292083911667,0.935065166687697,0.3107569721115538,0.67484663,0.452755905,0.1,,4.558442687602523,,4.042851897921902,4.154021869021352,0.6408379971981049,"Elmer Dessens",317,113296
"Will Ohman","CHC",1,1,0,78,0,65.1,10.193880725434198,4.683674927902199,0.8265308696297998,0.2694610778443114,0.73529412,0.335260115,0.078947368,,4.132654348148999,,3.866135758968425,4.308973877046645,0.6342890858650208,"Will Ohman",296,349193
"Macay McBride","ATL",4,1,1,71,0,56.2,7.305885139915183,5.082354879940997,0.3176471799963123,0.30357142857142855,0.69711538,0.473053892,0.036363636,,3.6529425699575917,,3.729100943172764,4.635896445922553,0.6226294040679932,"Macay McBride",3475,434680
