Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Scott Linebrink","SDP",7,4,3.568282777827576,73,0,0,0,0,2,36,9,75.2,314,70,31,30,9,22,3,1,2,0,68,"Scott Linebrink",564,276530
"Ryan Dempster","CHC",1,9,4.8000004882813,74,0,0,0,0,24,2,9,75,342,77,47,40,5,36,3,3,6,0,67,"Ryan Dempster",517,133225
"Kiko Calero","OAK",3,2,3.4137957977787923,70,0,0,0,0,2,23,3,58,241,50,22,22,4,24,3,0,1,0,67,"Kiko Calero",1676,425606
"Jorge De La Rosa","- - -",5,6,6.493671199637845,28,13,1,0,0,0,1,0,79,367,81,59,57,14,54,1,2,6,1,67,"Jorge De La Rosa",2047,407822
"Huston Street","OAK",4,4,3.3113212313844547,69,0,0,0,0,37,1,11,70.2,290,64,28,26,4,13,3,2,4,0,67,"Huston Street",8258,434718
"John Grabow","PIT",4,2,4.133972348219819,72,0,0,0,0,0,11,2,69.2,303,68,34,32,7,30,3,3,0,0,66,"John Grabow",1848,346848
"Jake Woods","SEA",7,4,4.200000152587896,37,8,2,0,0,1,2,0,105,473,115,51,49,12,53,5,2,4,0,66,"Jake Woods",2196,430646
"Enrique Gonzalez","ARI",3,7,5.670846411937744,22,18,7,0,0,0,0,0,106.1,462,114,71,67,14,34,0,4,1,0,66,"Enrique Gonzalez",2568,434619
"Fernando Rodney","DET",7,4,3.5162799432074827,63,0,0,0,0,7,18,4,71.2,304,51,36,28,6,34,4,8,3,0,65,"Fernando Rodney",494,407845
"Juan Rincon","MIN",3,1,2.9058300934915744,75,0,0,0,0,1,26,2,74.1,315,76,30,24,2,24,3,3,2,0,65,"Juan Rincon",752,346799
"Rafael Soriano","SEA",1,2,2.250001001358478,53,0,0,0,0,2,18,4,60,241,44,15,15,6,21,0,2,2,0,65,"Rafael Soriano",1100,400089
"Shaun Marcum","TOR",3,4,5.055318615534827,21,14,4,0,0,0,0,0,78.1,357,87,44,44,14,38,3,4,1,0,65,"Shaun Marcum",6204,451788
"Joe Borowski","FLA",3,3,3.746412030293884,72,0,0,0,0,36,0,7,69.2,304,63,31,29,7,33,7,2,1,0,64,"Joe Borowski",267,111244
"Luke Hudson","KCR",7,6,5.117647393764531,26,15,9,0,0,0,1,1,102,440,109,62,58,7,38,1,4,6,0,64,"Luke Hudson",1542,346873
"Michael Gonzalez","PIT",3,4,2.1666668197255183,54,0,0,0,0,24,3,0,54,234,42,13,13,1,31,2,2,0,0,64,"Michael Gonzalez",1794,283166
"Damaso Marte","PIT",1,7,3.702858434311675,75,0,0,0,0,0,13,4,58.1,255,51,30,24,5,31,6,4,3,1,63,"Damaso Marte",247,150122
"Shawn Chacon","- - -",7,6,6.357798498895549,26,20,5,0,0,0,0,0,109,516,124,86,77,23,63,3,9,4,1,62,"Shawn Chacon",424,276336
"Aaron Fultz","PHI",3,1,4.542056998276713,66,1,0,0,0,0,9,2,71.1,317,80,39,36,7,28,8,2,5,0,62,"Aaron Fultz",1113,150269
"Scott Baker","MIN",5,8,6.37200038891604,16,16,4,0,0,0,0,0,83.1,377,114,63,59,17,16,1,3,0,0,62,"Scott Baker",6176,435044
"Scott Downs","TOR",6,2,4.090910002923693,59,5,0,0,0,1,6,3,77,327,73,38,35,9,30,6,2,7,0,61,"Scott Downs",773,275933
"John Koronka","TEX",7,7,5.688,23,23,10,0,0,0,0,0,125,554,145,80,79,17,47,2,5,4,1,61,"John Koronka",2130,425655
"Ramon E Ramirez","COL",4,3,3.458128208785342,61,0,0,0,0,0,10,2,67.2,285,58,28,26,5,27,3,1,2,0,61,"Ramon E Ramirez",7986,430673
"Darren Oliver","NYM",4,1,3.4444450933093966,45,0,0,0,0,0,3,0,81,333,70,33,31,13,21,2,3,1,0,60,"Darren Oliver",206,119984
"Geoff Geary","PHI",7,1,2.956205285016864,81,0,0,0,0,1,15,3,91.1,390,103,34,30,6,20,4,6,2,0,60,"Geoff Geary",1813,407783
"Angel Guzman","CHC",0,6,7.392856891057938,15,10,1,0,0,0,0,0,56,272,68,48,46,9,37,1,6,8,1,60,"Angel Guzman",2145,425768
"Todd Coffey","CIN",6,7,3.576923776660582,81,0,0,0,0,8,15,4,78,340,85,34,31,7,27,5,2,4,0,60,"Todd Coffey",2467,434298
"Jesse Crain","MIN",4,5,3.52173994817915,68,0,0,0,0,1,10,3,76.2,325,79,31,30,6,18,2,2,1,0,60,"Jesse Crain",4817,430884
"Jon Lester","BOS",7,2,4.758197018870183,15,15,5,0,0,0,0,0,81.1,367,91,43,43,7,43,1,5,5,0,60,"Jon Lester",4930,452657
"Glendon Rusch","CHC",3,8,7.462310627980082,25,9,1,0,0,0,0,0,66.1,311,86,57,55,21,33,2,1,0,0,59,"Glendon Rusch",707,121556
"Seth McClung","TBD",6,12,6.2912633009351895,39,15,5,0,0,6,0,1,103,489,120,77,72,14,68,5,3,7,0,59,"Seth McClung",1657,425528
"Tim Corcoran","TBD",5,9,4.3837641538893255,21,16,7,0,0,0,0,0,90.1,396,92,48,44,10,48,3,4,0,1,59,"Tim Corcoran",2351,434898
"Carlos Marmol","CHC",5,7,6.077922303754224,19,13,4,0,0,0,0,0,77,356,71,54,52,14,59,2,5,3,1,59,"Carlos Marmol",2790,461791
"Zach Miner","DET",7,6,4.8387108186531975,27,16,6,1,0,0,1,0,93,398,100,53,50,11,32,1,0,1,0,59,"Zach Miner",3193,435261
"Chad Billingsley","LAD",7,4,3.800000070465937,18,16,6,0,0,0,0,0,90,403,92,43,38,7,58,3,3,5,0,59,"Chad Billingsley",5842,451532
"Michael O'Connor","WSN",3,8,4.8,21,20,6,0,0,0,0,0,105,455,96,61,56,15,45,5,7,8,0,59,"Michael O'Connor",6457,456585
"Brian Moehler","FLA",7,11,6.565574899600356,29,21,7,0,0,0,0,1,122,556,164,95,89,19,38,3,5,2,1,58,"Brian Moehler",480,119215
"Jose Capellan","MIL",4,2,4.3953494610949795,61,0,0,0,0,0,16,2,71.2,310,65,37,35,11,31,7,3,3,0,58,"Jose Capellan",2236,430642
"Roberto Hernandez","CLE",1,10,5.4241070504851505,38,7,3,0,0,0,10,3,74.2,340,88,46,45,9,31,3,7,3,1,58,"Roberto Hernandez",3273,433584
"Aaron Sele","LAD",8,6,4.52903172861159,28,15,9,0,0,0,0,1,103.1,451,120,57,52,11,30,2,2,3,0,57,"Aaron Sele",34,121986
"Brandon Claussen","CIN",3,8,6.194805194805195,14,14,4,0,0,0,0,0,77,351,93,56,53,14,28,1,6,2,0,57,"Brandon Claussen",814,407799
"Kyle Snyder","- - -",4,5,6.563535946184948,17,11,1,0,0,0,1,0,60.1,287,87,51,44,12,20,3,2,3,0,57,"Kyle Snyder",1689,216897
"Kevin Correia","SFG",2,0,3.4880387868253404,48,0,0,0,0,0,10,1,69.2,295,64,27,27,5,22,0,3,0,0,57,"Kevin Correia",1767,429781
"Joel Peralta","KCR",1,3,4.398191108093875,64,0,0,0,0,1,17,2,73.2,304,74,37,36,10,17,2,2,5,0,57,"Joel Peralta",2332,407908
"Ron Mahay","TEX",1,3,3.9473700061075334,62,0,0,0,0,0,9,1,57,246,54,30,25,7,28,2,0,1,0,56,"Ron Mahay",290,118158
"Julian Tavarez","BOS",5,4,4.469595573826413,58,6,2,1,0,1,2,2,98.2,431,110,54,49,10,44,3,6,2,0,56,"Julian Tavarez",541,123118
"Trever Miller","HOU",2,3,3.0197388125271325,70,0,0,0,0,1,12,2,50.2,207,42,17,17,7,13,2,4,1,0,56,"Trever Miller",1672,119125
"Chad Qualls","HOU",7,3,3.75563985177747,81,0,0,0,0,0,23,6,88.2,356,76,38,37,10,28,6,6,0,0,56,"Chad Qualls",2170,430589
"Matt Capps","PIT",9,1,3.7933892668960465,85,0,0,0,0,1,13,9,80.2,329,81,37,34,12,12,5,3,4,0,56,"Matt Capps",4788,448165
"Justin Speier","TOR",2,0,2.980520661795742,58,0,0,0,0,0,25,3,51.1,222,47,18,17,5,21,3,1,4,0,55,"Justin Speier",451,133221
"Mariano Rivera","NYY",5,5,1.800000366211012,63,0,0,0,0,34,0,3,75,293,61,16,15,3,11,4,5,0,0,55,"Mariano Rivera",844,121250
"Oscar Villarreal","ATL",9,1,3.6064992876153985,58,4,0,0,0,0,2,4,92.1,397,93,41,37,13,27,3,5,4,0,55,"Oscar Villarreal",1654,425629
"Jason Johnson","- - -",3,12,6.104347421108915,24,20,6,0,0,0,0,0,115,527,160,86,78,14,35,0,5,8,0,54,"Jason Johnson",147,116595
"Rudy Seanez","- - -",3,3,4.924529276610717,49,0,0,0,0,0,3,2,53,249,58,32,29,8,32,4,1,7,0,54,"Rudy Seanez",1279,121955
"Pedro Feliciano","NYM",7,2,2.0883984942857925,64,0,0,0,0,0,10,3,60.1,256,56,15,14,4,20,1,3,1,0,54,"Pedro Feliciano",1601,408230
"Todd Wellemeyer","- - -",1,4,4.136170279907393,46,0,0,0,0,1,3,0,78.1,345,68,38,36,6,50,3,4,9,0,54,"Todd Wellemeyer",1709,425487
"Jason Bergmann","WSN",0,2,6.680412436813792,29,6,1,0,0,0,1,0,64.2,303,81,49,48,12,27,6,6,3,0,54,"Jason Bergmann",4640,456589
"Jeremy Accardo","- - -",2,4,5.3478260869565215,65,0,0,0,0,3,10,5,69,297,76,42,41,7,20,5,1,4,1,54,"Jeremy Accardo",6428,435618
"Alan Embree","SDP",4,3,3.2675171938434553,73,0,0,0,0,0,16,0,52.1,221,50,21,19,4,15,2,0,0,0,53,"Alan Embree",1030,113833
"Brendan Donnelly","LAA",6,0,3.937500938773379,62,0,0,0,0,0,11,1,64,278,58,32,28,8,28,3,4,6,0,53,"Brendan Donnelly",1441,407791
"Shawn Camp","TBD",7,4,4.680002380372304,75,0,0,0,0,4,12,2,75,328,93,43,39,9,19,3,7,4,0,53,"Shawn Camp",1855,425861
"Roberto Novoa","CHC",2,1,4.263158750666317,66,0,0,0,0,0,4,0,76,336,77,47,36,15,32,5,6,4,0,53,"Roberto Novoa",2217,430604
"Pat Neshek","MIN",4,2,2.1891898663051297,32,0,0,0,0,0,10,2,37,138,23,9,9,6,6,0,0,0,0,53,"Pat Neshek",4682,450212
"Brad Halsey","OAK",5,4,4.674912101885586,52,7,1,0,0,0,8,0,94.1,431,108,53,49,11,46,7,5,7,0,53,"Brad Halsey",4760,433517
"Elmer Dessens","- - -",5,8,4.558442687602523,62,0,0,0,0,2,18,5,77,334,86,43,39,8,22,8,1,3,0,52,"Elmer Dessens",317,113296
"Jason Isringhausen","STL",4,8,3.548572434157053,59,0,0,0,0,33,0,10,58.1,257,47,25,23,10,38,3,3,3,0,52,"Jason Isringhausen",1158,116414
"Kirk Saarloos","OAK",7,7,4.74725384177307,35,16,7,0,0,2,0,1,121.1,548,149,70,64,19,53,3,3,3,0,52,"Kirk Saarloos",1516,424164
"Dave Borkowski","HOU",3,2,4.690141853040637,40,0,0,0,0,0,1,0,71,299,70,38,37,8,23,7,0,2,0,52,"Dave Borkowski",2002,150185
"Andrew Sisco","KCR",1,3,7.0971439400810805,65,0,0,0,0,1,5,4,58.1,278,66,47,46,8,40,6,1,4,0,52,"Andrew Sisco",3706,434878
"Justin Duchscherer","OAK",2,1,2.9101805713797013,53,0,0,0,0,9,17,2,55.2,224,52,18,18,4,9,0,1,3,0,51,"Justin Duchscherer",910,407113
"Greg Aquino","ARI",2,0,4.468966340236385,42,0,0,0,0,0,2,0,48.1,220,54,27,24,8,24,2,4,2,0,51,"Greg Aquino",1899,425628
"Jason Frasor","TOR",3,2,4.320001318359777,51,0,0,0,0,0,12,1,50,215,47,24,24,8,17,1,2,3,0,51,"Jason Frasor",1906,430630
"Kyle Davies","ATL",3,7,8.384211199646895,14,14,2,1,0,0,0,0,63.1,312,90,60,59,14,33,0,3,3,0,51,"Kyle Davies",3642,434678
"Joe Saunders","LAA",7,3,4.712264320526998,13,13,8,0,0,0,0,0,70.2,302,71,42,37,6,29,1,1,2,1,51,"Joe Saunders",4366,434578
"Chris Ray","BAL",4,4,2.7272730425370004,61,0,0,0,0,33,0,5,66,267,45,22,20,10,27,2,1,2,0,51,"Chris Ray",6315,444884
"Tomo Ohka","MIL",4,5,4.824742268041237,18,18,7,0,0,0,0,0,97,421,98,58,52,12,35,1,5,4,0,50,"Tomo Ohka",788,219594
"David Weathers","CIN",4,4,3.5429861807163854,67,0,0,0,0,12,9,7,73.2,314,61,31,29,12,34,4,2,0,0,50,"David Weathers",902,124000
"Mark Mulder","STL",6,7,7.135714674579875,17,17,8,0,0,0,0,0,93.1,430,124,77,74,19,35,1,5,3,0,50,"Mark Mulder",932,150426
"Trevor Hoffman","SDP",0,2,2.142857142857143,65,0,0,0,0,46,0,5,63,248,48,16,15,6,13,1,1,2,0,50,"Trevor Hoffman",1035,116034
"Runelvys Hernandez","KCR",6,10,6.483282374081951,21,21,6,1,1,0,0,0,109.2,508,145,87,79,22,48,0,6,3,2,50,"Runelvys Hernandez",1528,424465
"Josh Hancock","STL",3,3,4.090910712268665,62,0,0,0,0,1,5,2,77,323,70,37,35,9,23,2,1,3,1,50,"Josh Hancock",1606,407820
"Ken Ray","ATL",1,1,4.52216765764237,69,0,0,0,0,5,7,3,67.2,299,66,36,34,9,38,4,0,0,0,50,"Ken Ray",1986,150208
"Scott Elarton","KCR",4,9,5.337209065583293,20,20,6,0,0,0,0,0,114.2,501,117,73,68,26,52,1,6,3,0,49,"Scott Elarton",426,134003
"Dennys Reyes","MIN",5,0,0.888158407403127,66,0,0,0,0,0,16,1,50.2,194,35,8,5,3,15,2,0,4,0,49,"Dennys Reyes",444,121096
"Scott Cassidy","SDP",6,4,2.5312499245628737,42,0,0,0,0,0,4,2,42.2,182,39,18,12,8,19,2,1,0,0,49,"Scott Cassidy",1293,407859
"Rich Harden","OAK",4,0,4.242856680422464,9,9,2,0,0,0,0,0,46.2,191,31,22,22,5,26,0,1,0,0,49,"Rich Harden",1772,425848
"David Aardsma","CHC",3,0,4.07547257811476,45,0,0,0,0,0,5,0,53,225,41,25,24,9,28,0,1,1,0,49,"David Aardsma",1902,430911
"Matt Thornton","CHW",5,3,3.3333356880863954,63,0,0,0,0,2,18,3,54,227,46,20,20,5,21,4,1,1,0,49,"Matt Thornton",1918,407819
"Sidney Ponson","- - -",4,5,6.24705980479114,19,16,6,0,0,0,0,0,85,384,108,62,59,10,36,1,4,2,0,48,"Sidney Ponson",161,132260
"Rafael Betancourt","CLE",3,4,3.811764363747598,50,0,0,0,0,3,7,3,56.2,231,52,25,24,7,11,5,0,0,0,48,"Rafael Betancourt",177,429783
"Jeremy Affeldt","- - -",8,8,6.195205438984875,54,9,1,0,0,1,5,2,97.1,448,102,74,67,13,55,3,2,2,0,48,"Jeremy Affeldt",583,346793
"Roberto Hernandez","- - -",0,3,3.1099477682042855,68,0,0,0,0,2,12,3,63.2,285,61,32,22,5,32,8,1,5,0,48,"Roberto Hernandez",605,115832
"Mike Stanton","- - -",7,7,3.99014917040594,82,0,0,0,0,8,15,6,67.2,290,70,30,30,2,27,11,2,5,1,48,"Mike Stanton",849,122681
"Arthur Rhodes","PHI",0,5,5.321169068534254,55,0,0,0,0,4,23,3,45.2,214,47,27,27,2,30,7,2,7,0,48,"Arthur Rhodes",1097,121125
"Ruddy Lugo","TBD",2,4,3.811765732286987,64,0,0,0,0,0,8,0,85,363,75,39,36,4,37,0,5,3,0,48,"Ruddy Lugo",2710,425843
"Akinori Otsuka","TEX",2,4,2.1117319335823246,63,0,0,0,0,32,7,4,59.2,232,53,17,14,3,11,0,0,3,0,47,"Akinori Otsuka",1895,430788
"Gustavo Chacin","TOR",9,4,5.049618614698723,17,17,6,0,0,0,0,0,87.1,384,90,51,49,19,38,2,6,0,0,47,"Gustavo Chacin",2060,407860
"Brandon Medders","ARI",5,3,3.641860594349727,60,0,0,0,0,0,10,1,71.2,316,76,37,29,5,28,3,2,2,0,47,"Brandon Medders",8604,430665
"John Thomson","ATL",2,7,4.8174273191705455,18,15,4,0,0,0,1,0,80.1,361,93,55,43,11,32,4,2,1,0,46,"John Thomson",453,123307
"Tom Martin","COL",2,0,5.071825556047181,68,0,0,0,0,0,11,1,60.1,266,62,37,34,4,25,5,4,1,0,46,"Tom Martin",1219,118353
"Brandon Lyon","ARI",2,4,3.8942319119473714,68,0,0,0,0,0,23,7,69.1,293,68,32,30,7,22,7,0,1,0,46,"Brandon Lyon",1312,407193
"Guillermo Mota","- - -",4,3,4.526945849267546,52,0,0,0,0,0,9,0,55.2,241,55,29,28,11,24,4,0,2,0,46,"Guillermo Mota",1467,150407
"Tyler Yates","ATL",2,5,3.9600021148692934,56,0,0,0,0,1,12,5,50,217,42,23,22,6,31,8,0,1,0,46,"Tyler Yates",1527,407884
"Russ Springer","HOU",1,1,3.4692747780964366,72,0,0,0,0,0,9,0,59.2,240,46,23,23,10,16,1,4,2,0,46,"Russ Springer",1652,122620
"Macay McBride","ATL",4,1,3.6529425699575917,71,0,0,0,0,1,10,1,56.2,249,53,28,23,2,32,4,1,3,0,46,"Macay McBride",3475,434680
"Taylor Tankersley","FLA",2,1,2.8536593331107163,49,0,0,0,0,3,22,4,41,178,33,14,13,4,26,5,1,3,0,46,"Taylor Tankersley",8249,452237
"Chad Bradford","NYM",4,2,2.903226699591206,70,0,0,0,0,2,10,1,62,252,59,22,20,1,13,4,0,0,0,45,"Chad Bradford",904,136268
"Randy Messenger","FLA",2,7,5.668509123566429,59,0,0,0,0,0,9,1,60.1,275,72,42,38,8,24,2,1,3,0,45,"Randy Messenger",2658,434591
"Manny Delcarmen","BOS",2,0,5.062501931191227,50,0,0,0,0,0,14,4,53.1,243,68,32,30,2,17,2,2,0,0,45,"Manny Delcarmen",3180,434668
"Logan Kensing","FLA",1,3,4.5398246946781,37,0,0,0,0,1,14,6,37.2,161,30,19,19,6,19,2,3,0,0,45,"Logan Kensing",6166,434137
"Joe Nelson","KCR",1,1,4.432836451863026,43,0,0,0,0,9,5,1,44.2,193,37,22,22,5,24,4,1,1,0,44,"Joe Nelson",108,406874
"Randy Wolf","PHI",4,0,5.558823030465247,12,12,2,0,0,0,0,0,56.2,261,63,37,35,13,33,2,2,2,0,44,"Randy Wolf",976,150116
"Russ Ortiz","- - -",0,8,8.142860101194872,26,11,1,0,0,0,0,0,63,303,86,60,57,18,40,1,3,2,0,44,"Russ Ortiz",1124,133460
"Duaner Sanchez","NYM",5,1,2.6024098777688156,49,0,0,0,0,0,14,1,55.1,229,43,19,16,3,24,6,4,1,0,44,"Duaner Sanchez",1518,400093
"Geremi Gonzalez","- - -",4,2,5.785714679834821,24,4,1,0,0,0,0,1,56,260,71,43,36,10,23,2,2,0,0,44,"Geremi Gonzalez",1711,114928
"Scott Dohmann","- - -",2,4,7.075865047424337,48,0,0,0,0,1,6,2,48.1,231,59,39,38,9,33,7,4,5,0,44,"Scott Dohmann",1936,430617
"Casey Janssen","TOR",6,10,5.0744688058666805,19,17,4,0,0,0,0,0,94,407,103,58,53,12,21,3,7,3,2,44,"Casey Janssen",7355,445163
"Matt Clement","BOS",5,5,6.612245412728868,12,12,4,0,0,0,0,0,65.1,310,77,50,48,8,38,0,6,3,0,43,"Matt Clement",271,136725
"Adam Eaton","TEX",7,4,5.123076321754301,13,13,4,0,0,0,0,0,65,291,78,38,37,11,24,0,4,0,0,43,"Adam Eaton",1029,284566
"Ryan Franklin","- - -",6,7,4.538793625857179,66,0,0,0,0,0,8,3,77.1,343,86,42,39,13,33,10,4,2,0,43,"Ryan Franklin",1076,211041
"Neal Cotts","CHW",1,2,5.1666699515469565,70,0,0,0,0,1,14,3,54,251,64,33,31,12,24,6,3,3,0,43,"Neal Cotts",1797,425840
"Vinnie Chulk","- - -",1,3,5.244605539970867,48,0,0,0,0,0,6,2,46.1,205,46,29,27,6,20,2,3,4,0,43,"Vinnie Chulk",1838,425562
"Gary Majewski","- - -",4,4,4.606636216244954,65,0,0,0,0,0,8,7,70.1,316,79,38,36,5,29,3,4,6,0,43,"Gary Majewski",2131,400008
"C.J. Wilson","TEX",2,4,4.060151191110778,44,0,0,0,0,1,7,1,44.1,191,39,23,20,7,18,1,5,0,0,43,"C.J. Wilson",3580,450351
"Lance Cormier","ATL",4,5,4.8868773641141745,29,9,4,0,0,0,2,0,73.2,333,90,44,40,8,39,7,2,2,0,43,"Lance Cormier",4346,433578
"John Patterson","WSN",1,2,4.42622895459923,8,8,4,0,0,0,0,0,40.2,170,36,21,20,4,9,1,3,0,0,42,"John Patterson",71,279568
"Scott Williamson","- - -",2,4,5.720342496662057,42,0,0,0,0,0,3,0,39.1,176,41,26,25,4,22,1,1,8,1,42,"Scott Williamson",361,150182
"Bob Wickman","- - -",1,6,2.6666669492368644,57,0,0,0,0,33,0,4,54,233,53,22,16,2,13,0,1,1,0,42,"Bob Wickman",413,124233
"Pedro Astacio","WSN",5,5,5.977860115184157,17,17,5,1,1,0,0,0,90.1,407,109,64,60,14,31,3,1,0,1,42,"Pedro Astacio",862,110359
"Michael Wuertz","CHC",3,1,2.6557373727595377,41,0,0,0,0,0,6,1,40.2,175,35,14,12,5,16,2,1,1,0,42,"Michael Wuertz",1856,430900
"Brad Hennessey","SFG",5,6,4.258389479791499,34,12,3,0,0,1,2,0,99.1,428,92,53,47,12,42,1,10,3,0,42,"Brad Hennessey",3720,430913
"George Sherrill","SEA",2,4,4.2750020384798235,72,0,0,0,0,1,17,0,40,174,30,19,19,0,27,4,0,0,0,42,"George Sherrill",6291,430941
"Chad Paronto","ATL",2,3,3.1764711584600396,65,0,0,0,0,0,8,2,56.2,237,53,23,20,5,19,3,3,3,0,41,"Chad Paronto",399,406301
"Braden Looper","STL",9,3,3.55909152622076,69,0,0,0,0,0,15,2,73.1,308,76,30,29,3,20,5,2,0,0,41,"Braden Looper",526,131702
"Saul Rivera","WSN",3,0,3.430939949613107,54,0,0,0,0,1,9,2,60.1,277,59,28,23,4,32,6,4,3,0,41,"Saul Rivera",2027,346800
"Chris Britton","BAL",0,2,3.3540374260203403,52,0,0,0,0,1,6,2,53.2,221,46,22,20,4,17,3,0,0,0,41,"Chris Britton",3600,461904
"Rick White","- - -",4,1,5.1494868649787096,64,0,0,0,0,1,7,1,64.2,276,72,44,37,8,20,1,3,4,2,40,"Rick White",456,124184
"Randy Flores","STL",1,1,5.616003941897298,65,0,0,0,0,0,18,1,41.2,196,49,29,26,5,22,3,1,1,0,40,"Randy Flores",1446,420864
"Robinson Tejeda","TEX",5,5,4.276017361461007,14,14,6,0,0,0,0,0,73.2,329,83,40,35,10,32,1,3,1,1,40,"Robinson Tejeda",2575,434565
"Tom Gorzelanny","PIT",2,5,3.7945942816166824,11,11,6,0,0,0,0,0,61.2,267,50,29,26,3,31,2,4,3,0,40,"Tom Gorzelanny",6244,452733
"Danys Baez","- - -",5,6,4.525140219311341,57,0,0,0,0,9,12,8,59.2,257,60,35,30,3,17,3,7,3,0,39,"Danys Baez",367,276056
"Eddie Guardado","- - -",1,3,3.89189219283224,43,0,0,0,0,13,2,5,37,166,44,19,16,10,13,2,1,0,0,39,"Eddie Guardado",727,115216
"Jose Mesa","COL",1,5,3.8571431283655917,79,0,0,0,0,1,19,7,72.1,315,73,32,31,9,36,6,5,4,1,39,"Jose Mesa",961,118986
"Wilfredo Ledezma","DET",3,3,3.580110459510946,24,7,1,0,0,0,2,1,60.1,264,60,28,24,5,23,0,2,2,0,39,"Wilfredo Ledezma",1669,425656
"Chris Schroder","WSN",0,2,6.352943172257466,21,0,0,0,0,0,1,1,28.1,127,23,21,20,7,15,3,5,0,0,39,"Chris Schroder",3553,456744
"Carlos Villanueva","MIL",2,2,3.689441430872737,10,6,3,0,0,0,0,0,53.2,215,43,22,22,8,11,1,4,0,0,39,"Carlos Villanueva",4138,453646
"Bill Bray","- - -",3,2,4.085527597454848,48,0,0,0,0,2,3,1,50.2,223,57,27,23,5,18,3,1,0,0,39,"Bill Bray",8538,435538
"Mark Prior","CHC",1,6,7.213738357387177,9,9,1,0,0,0,0,0,43.2,211,46,39,35,9,28,2,8,5,0,38,"Mark Prior",301,407578
"David Wells","- - -",3,5,4.420354168830896,13,13,6,0,0,0,0,0,75.1,324,97,41,37,11,12,0,0,0,0,38,"David Wells",855,124071
"Matt Garza","MIN",3,6,5.759997583008826,10,9,2,0,0,0,0,0,50,232,62,33,32,6,23,0,0,1,0,38,"Matt Garza",3340,490063
"Brian Sikorski","- - -",3,2,5.029413880774785,30,0,0,0,0,0,2,1,34,142,36,19,19,8,7,1,1,3,0,38,"Brian Sikorski",7603,136920
"Horacio Ramirez","ATL",5,5,4.480349195710255,14,14,8,0,0,0,0,0,76.1,337,85,42,38,6,31,2,4,0,1,37,"Horacio Ramirez",110,400141
"Jamie Walker","DET",0,1,2.8125,56,0,0,0,0,0,11,0,48,196,47,15,15,8,8,3,0,1,0,37,"Jamie Walker",502,123828
"Jason Davis","CLE",3,2,3.740964715099269,39,0,0,0,0,1,6,2,55.1,246,67,28,23,1,14,2,3,3,0,37,"Jason Davis",1598,425186
"Brian Tallet","TOR",3,0,3.809816725509335,44,1,0,0,0,0,5,0,54.1,229,45,24,23,5,31,4,3,2,1,37,"Brian Tallet",1646,425226
"Matt Guerrier","MIN",1,0,3.358851797253615,39,1,0,0,0,1,2,0,69.2,300,78,29,26,9,21,0,0,6,0,37,"Matt Guerrier",2061,407825
"Tyler Johnson","STL",2,4,4.9541306943175645,56,0,0,0,0,0,11,2,36.1,164,33,21,20,5,23,2,4,2,0,37,"Tyler Johnson",3404,431164
"Cla Meredith","SDP",5,1,1.0657895271797946,45,0,0,0,0,0,16,2,50.2,185,30,6,6,3,6,3,2,0,2,37,"Cla Meredith",7613,448592
"Keith Foulke","BOS",3,1,4.348993511276425,44,0,0,0,0,0,14,0,49.2,205,52,24,24,9,7,0,2,2,0,36,"Keith Foulke",231,114342
"Matt Herges","FLA",2,3,4.309860081172477,66,0,0,0,0,0,9,4,71,328,94,42,34,5,28,5,3,1,0,36,"Matt Herges",780,150382
"Chad Gaudin","OAK",4,2,3.093750737607655,55,0,0,0,0,2,11,1,64,276,51,24,22,3,42,2,1,2,2,36,"Chad Gaudin",1783,429985
"Renyel Pinto","FLA",0,0,3.033708320273887,27,0,0,0,0,1,3,0,29.2,135,20,12,10,3,27,0,1,4,0,36,"Renyel Pinto",2180,430594
"Rick Bauer","TEX",3,1,3.549297204876163,58,1,0,0,0,2,7,3,71,302,73,31,28,4,25,0,4,3,0,35,"Rick Bauer",125,407400
"Brian Meadows","TBD",3,6,5.1674643034671,53,0,0,0,0,8,4,2,69.2,311,90,43,40,14,15,4,0,2,0,35,"Brian Meadows",998,132785
"Josh Towers","TOR",2,10,8.419353543657865,15,12,1,0,0,0,0,0,62,295,93,62,58,17,17,3,3,1,1,35,"Josh Towers",1489,346869
"Heath Bell","NYM",0,0,5.1081070548171885,22,0,0,0,0,0,0,0,37,166,51,25,21,6,11,2,0,1,0,35,"Heath Bell",2080,425514
"Mike Thompson","SDP",4,5,4.989130745087338,19,16,8,0,0,0,0,0,92,405,103,56,51,13,30,4,7,1,0,35,"Mike Thompson",2735,445120
"Juan Mateo","CHC",1,3,5.32116729055059,11,10,1,0,0,0,0,0,45.2,210,51,31,27,6,23,1,3,1,0,35,"Juan Mateo",3753,462940
"Jeremy Sowers","CLE",7,4,3.566037325181801,14,14,8,2,2,0,0,0,88.1,360,85,36,35,10,20,1,2,1,0,35,"Jeremy Sowers",9083,460265
"Tim Hamulack","LAD",0,3,6.35294331481372,33,0,0,0,0,0,4,0,34,161,36,28,24,7,22,1,2,2,1,34,"Tim Hamulack",1900,425787
