Name,Team,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,NameASCII,PlayerId,MLBAMID
"Byung-Hyun Kim","COL",0.65521472,88.36063218,0.29243354,78.95562599,,,,,0.05235174,78.91452991,,,,,0.03234714,"Byung-Hyun Kim",61,218294
"Dustin McGowan","TOR",0.68460111,94.44322344,0.17625232,85.10666667,,,0.0593692,77.76666667,0.07977737,85.31578947,,,,,0.03231598,"Dustin McGowan",8600,430661
"Randy Flores","STL",0.44121715,88.30677291,0.43430152,80.32692308,0.00276625,86,0.10235131,74.98,0.01936376,81.1,,,,,0.03212851,"Randy Flores",1446,420864
"Jon Lieber","PHI",0.54669988,87.88514226,0.37069323,82.39473684,,,,,0.08260689,82.14545455,,,,,0.03206413,"Jon Lieber",287,117758
"Shaun Marcum","TOR",0.56546763,88.11161731,0.15755396,81.58974359,0.01007194,84.85714286,0.10071942,75.21428571,0.16618705,82.07482993,,,,,0.03198887,"Shaun Marcum",6204,451788
"Clay Condrey","PHI",0.6556962,88.96,0.16708861,83.40350877,0.02531646,87.9,0.01012658,76,0.14177215,81.36842105,,,,,0.03186275,"Clay Condrey",1579,424925
"Aníbal Sánchez","FLA",0.60760234,90.74361593,0.22923977,82.55882353,0.00467836,86.75,0.09356725,75.80128205,0.06491228,81.99047619,,,,,0.03171008,"Anibal Sanchez",3284,434671
"Brian Shouse","- - -",0.65681445,81.69798658,0.28571429,73.52413793,,,,,0.05747126,78.125,,,,,0.03159558,"Brian Shouse",630,122195
"Rick Bauer","TEX",0.82940109,91.87916667,0.15789474,82.12056738,0.00272232,87.5,,,0.00998185,84.125,,,,,0.03155127,"Rick Bauer",125,407400
"Chris Reitsma","ATL",0.65075922,92.9047619,0.0021692,83,,,0.07375271,76.6,0.27331887,79.77477477,,,,,0.03151261,"Chris Reitsma",348,277410
"Doug Brocail","SDP",0.67669173,91.46255507,0.07518797,84.96,0.02005013,88.875,0.18796992,77.49275362,0.04010025,80.53333333,,,,,0.031477,"Doug Brocail",551,111492
"Roberto Hernandez","- - -",0.65135135,93.29310345,0.13603604,85.99295775,,,0.0009009,81,0.00720721,86.625,0.2045045,86.60773481,,,0.03133159,"Roberto Hernandez",605,115832
"Roberto Novoa","CHC",0.69782434,93.72058824,0.28203062,83.77777778,0.0008058,87,0.00402901,81,0.01289283,82.92307692,0.00241741,85.5,,,0.03108003,"Roberto Novoa",2217,430604
"Ryan Drese","WSN",0.62820513,89.77906977,0.07692308,85.09090909,0.04487179,83.28571429,0.19230769,80,0.05769231,83.11111111,,,,,0.0310559,"Ryan Drese",379,400181
"Kirk Saarloos","OAK",0.65825447,85.53194444,0.1214511,81.10344828,0.05993691,83.80434783,0.03575184,76.04255319,0.12460568,80.52023121,,,,,0.03102747,"Kirk Saarloos",1516,424164
"Geremi Gonzalez","- - -",0.72680412,88.88946459,0.1257732,81.08108108,0.07010309,85.453125,0.05154639,76.32608696,0.0257732,81.45454545,,,,,0.03090728,"Geremi Gonzalez",1711,114928
"Tom Martin","COL",0.57978723,89.53333333,0.14042553,77.57142857,,,0.18617021,76.125,0.09361702,80.9375,,,,,0.0308642,"Tom Martin",1219,118353
"Zach Day","- - -",0.78883861,88.60483871,0.10708899,82.27586207,,,0.01206637,79.75,0.09200603,83.47058824,,,,,0.03061224,"Zach Day",1496,400180
"Jason Jennings","COL",0.53853413,87.06241135,0.2953759,80.80321782,0.0132117,85.45,0.00031456,74,0.1525637,81.06682028,,,,,0.03045067,"Jason Jennings",434,407298
"Andrew Brown","CLE",0.71875,91.89230769,0.19375,85.52631579,,,0.08125,79.25,0.00625,87,,,,,0.03030303,"Andrew Brown",2115,408046
"Mike Myers","NYY",0.51851852,79.76767677,0.43274854,72.60893855,,,,,0.04873294,72.52380952,,,,,0.03024575,"Mike Myers",68,119624
"Juan Carlos Oviedo","KCR",0.52849741,92.62365591,0.1761658,82.84848485,,,0.01036269,78.5,0.28497409,83.69811321,,,,,0.03015075,"Juan Carlos Oviedo",2886,434663
"Ramon E Ramirez","COL",0.59189444,91.60153257,0.22243167,85.33014354,,,,,0.18567389,85.99386503,,,,,0.03013699,"Ramon E Ramirez",7986,430673
"Brett Tomko","LAD",0.609375,92.02711864,0.21282328,82.88552189,,,0.0549569,76.1,0.11099138,81.89411765,0.01185345,80.80952381,,,0.03012987,"Brett Tomko",1056,123387
"Steve Karsay","OAK",0.57364341,91.5,0.02325581,,,,0.13953488,74.75,0.23255814,85.92307692,0.03100775,,,,0.03007519,"Steve Karsay",829,116853
"Randy Messenger","FLA",0.67137097,92.2148289,0.13407258,86.84552846,0.0171371,87.9375,0.1421371,75.296,0.03326613,84.77777778,0.00201613,85,,,0.0300679,"Randy Messenger",2658,434591
"Brandon Claussen","CIN",0.65325077,87.11038961,0.10294118,78.50666667,0.00232198,84.66666667,0.09674923,75.95,0.14473684,78.90598291,,,,,0.03003003,"Brandon Claussen",814,407799
"Brandon Lyon","ARI",0.61784038,91.38698011,0.05070423,85.9,0.00751174,88.71428571,0.27230047,74.52244898,0.05164319,83.875,,,,,0.0300273,"Brandon Lyon",1312,407193
"Jose Lima","NYM",0.49157303,87.66666667,0.16573034,80.76470588,,,0.01123596,75.5,0.33146067,80.55045872,,,,,0.02997275,"Jose Lima",475,117769
"Matt Morris","SFG",0.46721311,88.48083333,0.20271122,82,0.00063052,86.5,0.29476671,73.28608583,0.03467844,80.71717172,,,,,0.02996942,"Matt Morris",1172,119403
"Mike Remlinger","ATL",0.54102564,88.11111111,0.21794872,80.34246575,,,0.04615385,79.07142857,0.19487179,80.44776119,,,,,0.02985075,"Mike Remlinger",111,121060
"Joey Devine","ATL",0.58895706,93.06349206,0.40490798,81.2962963,,,,,0.00613497,83,,,,,0.0297619,"Joey Devine",9862,457733
"Todd Williams","BAL",0.84153005,88.75041051,0.13989071,79.35849057,,,0.0010929,76,0.01748634,83.14285714,,,,,0.02966102,"Todd Williams",805,124343
"Tomo Ohka","MIL",0.44053156,86.90889831,0.2,82.42105263,0.18272425,83.8,0.0166113,73.14285714,0.09833887,80.80833333,0.06179402,77.87719298,,,0.02963918,"Tomo Ohka",788,219594
"Michael Wuertz","CHC",0.40305344,89.89237668,0.4259542,84.5,,,0.00305344,,0.14961832,83.08139535,0.01832061,85.5,,,0.0295858,"Michael Wuertz",1856,430900
"Saul Rivera","WSN",0.65283401,88.72633391,0.25708502,82.55309735,,,0.03846154,80.5483871,0.05161943,82.12244898,,,,,0.02944063,"Saul Rivera",2027,346800
"Mark Lowe","SEA",0.58249158,95.60606061,0.28619529,85.56896552,,,0.003367,75,0.12794613,85.09677419,,,,,0.02941176,"Mark Lowe",7416,450275
"Félix Hernández","SEA",0.57142857,95.16631872,0.06974394,86.94764398,,,0.20586253,82.62172285,0.15296496,84.79104478,,,,,0.02940216,"Felix Hernandez",4772,433587
"Rich Hill","CHC",0.70006301,89.7318236,0.01575299,83.16666667,,,0.23440454,72.19933555,0.04977946,79.96666667,,,,,0.02930403,"Rich Hill",4806,448179
"Mike Timlin","BOS",0.65555556,91.45355191,0.04242424,85.57142857,0.21313131,89.31843575,0.03434343,78.79310345,0.01818182,83.38461538,0.03636364,83.13333333,,,0.02926829,"Mike Timlin",1187,123348
"Tim Hudson","ATL",0.58491704,90.43831554,0.160181,84.53043478,0.09049774,87.42560554,0.02443439,76.62962963,0.04223228,81.08,0.09773756,84.12043796,,,0.02925688,"Tim Hudson",921,218596
"Glendon Rusch","CHC",0.68547141,87.83015873,0.0935085,80.66336634,0.03786708,84,0.08114374,74.14285714,0.10200927,79.13333333,,,,,0.02923538,"Glendon Rusch",707,121556
"Sun-Woo Kim","- - -",0.66165414,91.21290323,0.22556391,83.59259259,,,0.02255639,74,0.09022556,84.72727273,,,,,0.02919708,"Sun-Woo Kim",197,279615
"Jamie Walker","DET",0.4197901,86.63135593,0.30284858,76.95266272,,,0.03748126,72.28571429,0.23988006,78.59863946,,,,,0.02911208,"Jamie Walker",502,123828
"Brian Tallet","TOR",0.60390356,89.96865204,0.26061998,81.2260274,,,,,0.13547646,81.77272727,,,,,0.02895323,"Brian Tallet",1646,425226
"Pedro Martínez","NYM",0.51268293,87.14516129,0.17463415,81.29765886,0.01560976,83.93548387,0.15658537,71.2155477,0.1404878,77.35390947,,,,,0.02888258,"Pedro Martinez",200,118377
"David Cortes","COL",0.78712871,91.08494208,0.09653465,83.09090909,,,0.00990099,77.75,0.10643564,82.25641026,,,,,0.02884615,"David Cortes",1798,233694
"Roberto Hernandez","CLE",0.77208918,94.14507042,0.15276631,85.19708029,,,0.00082576,,0.03550784,85.8,0.0388109,86.7027027,,,0.02884615,"Roberto Hernandez",3273,433584
"Mike Gallo","HOU",0.61851852,88.01818182,0.25925926,80.64150943,,,0.07407407,73.83333333,0.04814815,77.5,,,,,0.02877698,"Mike Gallo",1759,429760
"Jason Hammel","TBD",0.65200517,92.10599078,,,,,0.20439845,75.51034483,0.14359638,82.47959184,,,,,0.02871411,"Jason Hammel",4538,434628
"Brandon Medders","ARI",0.52904379,89.6325167,0.14387846,85.66165414,0.07417337,86.62686567,0.21715818,73.94845361,0.0357462,80.62857143,,,,,0.02859619,"Brandon Medders",8604,430665
"Heath Bell","NYM",0.71428571,93.95061728,0.21118012,82.84920635,,,0.0326087,80.64285714,0.04192547,84.08695652,,,,,0.02857143,"Heath Bell",2080,425514
"Rafael Perez","CLE",0.47317073,88.07777778,0.38536585,82.37142857,0.0097561,86,0.08292683,83.23076923,0.04878049,82.75,,,,,0.02843602,"Rafael Perez",4078,460370
"Ryan Dempster","CHC",0.49501916,92.13035714,0.33180077,87.00813008,0.00153257,90,,,0.15862069,84.27419355,0.01302682,85.70588235,,,0.0282318,"Ryan Dempster",517,133225
"Arthur Rhodes","PHI",0.78513357,91.49264706,0.18350755,81.44230769,0.00232288,86.5,0.00929152,78,0.01974448,84.92307692,,,,,0.0282167,"Arthur Rhodes",1097,121125
"Ron Mahay","TEX",0.58178054,91.31604938,0.19254658,82.55555556,,,0.00310559,79.33333333,0.20910973,83.8742515,0.01345756,85.16666667,,,0.02816901,"Ron Mahay",290,118158
"Rheal Cormier","- - -",0.46521739,85.75773196,0.30869565,82.16911765,,,0.00144928,72,0.21884058,80.38596491,0.0057971,83,,,0.02816901,"Rheal Cormier",952,112690
"Rudy Seanez","- - -",0.49585062,91.73716012,0.40145228,81.0449827,,,0.00414938,79.33333333,0.01970954,85.5,0.07883817,86.16129032,,,0.02816901,"Rudy Seanez",1279,121955
"Winston Abreu","BAL",0.50289017,92.05555556,0.45086705,84.51351351,,,,,0.04624277,82.85714286,,,,,0.02808989,"Winston Abreu",582,275700
"Tim Hamulack","LAD",0.61378205,88.13907285,0.17948718,79.01098901,0.00160256,85,0.08974359,76.26530612,0.11217949,79.57894737,0.00320513,79,,,0.02803738,"Tim Hamulack",1900,425787
"Aaron Cook","COL",0.83548494,91.19108582,0.05991394,83.52287582,0.00231711,87.28571429,0.06719629,77.11827957,0.03508772,83.45454545,,,,,0.02792937,"Aaron Cook",1571,346871
"John Halama","BAL",0.54525386,84.11111111,0.05518764,79.07142857,0.0419426,81.76470588,0.10816777,73.43902439,0.24944812,79.48076923,,,,,0.027897,"John Halama",1080,134280
"Brandon Duckworth","KCR",0.59498208,88.76115486,0.09557945,83.98630137,0.01075269,86.44444444,0.17323775,77.78703704,0.12544803,82.04395604,,,,,0.02787456,"Brandon Duckworth",954,346855
"Chris Britton","BAL",0.78562874,90.59619952,0.03832335,79.04166667,,,0.16526946,78.80898876,0.01077844,80.57142857,,,,,0.02787456,"Chris Britton",3600,461904
"Matt Belisle","CIN",0.8,92.08945687,0.09774436,85.83928571,0.00150376,86,0.09172932,74.46428571,0.00902256,84.66666667,,,,,0.02777778,"Matt Belisle",1837,279571
"Renyel Pinto","FLA",0.64772727,89.70070423,0.19886364,79.62765957,,,,,0.15340909,80.08,,,,,0.02762431,"Renyel Pinto",2180,430594
"Jae Weong Seo","- - -",0.50460922,87.71544715,0.16993988,79.07941176,,,0.05931864,73.42857143,0.22925852,78.91371681,0.03687375,80.87356322,,,0.02756211,"Jae Weong Seo",895,150242
"Mark Prior","CHC",0.67324291,91.35533981,0.07768187,81.23333333,,,0.17755857,79.23357664,0.07151665,85.64814815,,,,,0.02754491,"Mark Prior",301,407578
"Casey Fossum","TBD",0.54536906,86.56045198,0.10578279,79.40860215,0.00094029,83,0.27362482,71.84815618,0.07428303,80.27007299,,,,,0.02743484,"Casey Fossum",188,407154
"Brad Hennessey","SFG",0.67254902,90.61483254,0.09673203,84.91176471,0.10065359,88.15172414,0.05947712,78.16883117,0.07058824,84.07291667,,,,,0.02731893,"Brad Hennessey",3720,430913
"Guillermo Mota","- - -",0.64845361,94.66790353,0.06494845,86.56896552,,,,,0.26804124,85.77350427,0.0185567,86.05555556,,,0.02705411,"Guillermo Mota",1467,150407
"Roy Oswalt","HOU",0.68361225,92.7414248,0.08399116,83.65853659,0.0331544,86.08163265,0.15251026,72.81560284,0.04673192,84.46616541,,,,,0.02703533,"Roy Oswalt",571,400061
"Craig Breslow","BOS",0.5787037,88.53982301,0.18981481,79.78378378,0.02777778,84.33333333,0.05092593,71,0.15277778,74.87096774,,,,,0.02702703,"Craig Breslow",4363,444520
"Eric Stults","LAD",0.61111111,89.25490196,0.09126984,78.91304348,,,0.0952381,75.64705882,0.20238095,80.53658537,,,,,0.02702703,"Eric Stults",8011,445590
"Chris Spurling","- - -",0.68224299,89.17045455,0.28660436,82.62666667,,,0.00623053,77.5,0.02492212,84,,,,,0.02694611,"Chris Spurling",1668,400050
"Tanyon Sturtze","NYY",0.64220183,91.3030303,0.04587156,84.14285714,,,,,0.02293578,83.6,0.28899083,84.12820513,,,0.02678571,"Tanyon Sturtze",1230,122915
"Bobby Livingston","SEA",0.55140187,85.59574468,0.1588785,81.375,,,0.14953271,70.92857143,0.14018692,75.57142857,,,,,0.02678571,"Bobby Livingston",3876,455751
"Cliff Lee","CLE",0.69734026,89.04472843,0.0272088,83.85714286,0.06267197,85.9862069,0.08712932,74.36683417,0.12564965,82.27950311,,,,,0.02677774,"Cliff Lee",1636,424324
"Greg Maddux","- - -",0.66826391,83.43677419,0.02469591,78.75471698,0.01290085,81.33333333,0.01879838,70.21276596,0.27534095,78.14537445,,,,,0.0267666,"Greg Maddux",104,118120
"Tony Armas","WSN",0.55897626,89.70524563,0.34977745,82.63224181,0.00037092,88,0.01261128,76.84375,0.07826409,83.35789474,,,,,0.02669553,"Tony Armas",761,150393
"Dan Miceli","TBD",0.4606947,89.42458101,0.18464351,83.30379747,0.00914077,87.33333333,0.00914077,76,0.15904936,82.53246753,0.1773309,82.92207792,,,0.02669039,"Dan Miceli",1463,119023
"Rafael Betancourt","CLE",0.8589306,92.2528363,0.03981797,82.23529412,,,0.05688282,80.70588235,0.0443686,84.11764706,,,,,0.02657807,"Rafael Betancourt",177,429783
"Zach Duke","PIT",0.64471621,87.14743162,0.02634055,80.89230769,0.01066165,83,0.18093446,72.63573086,0.13734713,79.91823899,,,,,0.02655678,"Zach Duke",3840,435043
"Jake Peavy","SDP",0.59380748,92.14107274,0.14592275,83.1631016,0.15113427,87.11357341,0.0147149,76.17777778,0.0944206,84.2421875,,,,,0.02653548,"Jake Peavy",1051,408241
"Lance Carter","LAD",0.56108597,85.47252747,0.18099548,80.29411765,0.00452489,84,0.08144796,71.90909091,0.1719457,78.67857143,,,,,0.02643172,"Lance Carter",1592,238796
"Brad Halsey","OAK",0.6228978,89.00853485,0.20892626,81.06477733,0.00258732,82,0.02005175,77.08333333,0.14553687,83.09433962,,,,,0.02643172,"Brad Halsey",4760,433517
"Julian Tavarez","BOS",0.71088216,91.13463751,0.14745654,81.32786885,,,0.00064392,,0.06696716,83.29347826,0.07405023,84.55445545,,,0.02633229,"Julian Tavarez",541,123118
"Ryan Vogelsong","PIT",0.6544586,91.21428571,0.01910828,84.5,0.11942675,86.97142857,0.16401274,76.51515152,0.04299363,82.1,,,,,0.02623457,"Ryan Vogelsong",1011,285064
"Dewon Brazelton","SDP",0.62751678,88.92,0.03020134,80.2,,,0.18456376,77.275,0.15771812,80.79166667,,,,,0.02614379,"Dewon Brazelton",1195,407376
"David Weathers","CIN",0.73207885,88.9016129,0.24103943,83.90410959,,,,,0.02688172,82.2173913,,,,,0.02606429,"David Weathers",902,124000
"Jorge Sosa","- - -",0.65811518,92.9782403,0.29319372,85.3201581,,,,,0.04136126,86.2,0.00732984,87.64285714,,,0.02598064,"Jorge Sosa",1228,407901
"Eddie Guardado","- - -",0.71134021,87.34759358,0.15169367,79.51219512,,,0.01472754,73.22222222,0.12223859,77.52380952,,,,,0.02582496,"Eddie Guardado",727,115216
"Andy Pettitte","HOU",0.578356,88.96436652,0.0680071,81.83902439,0.1620343,85.6020202,0.1150207,73.74238227,0.0765819,79.84810127,,,,,0.02581756,"Andy Pettitte",840,120485
"Dana Eveland","MIL",0.61698113,89.82727273,0.28113208,82.00943396,,,,,0.10188679,82.19047619,,,,,0.02573529,"Dana Eveland",5508,445968
"Wade Miller","CHC",0.625,88.01339286,0.16826923,81.75,0.00240385,88,0.12019231,73.55813953,0.08413462,79.55882353,,,,,0.02570093,"Wade Miller",568,150063
"Jose Contreras","CHW",0.61504575,91.9275,0.12063707,85.53435115,0.02405964,87.17910448,0.00237208,78,0.03151474,80.25,0.20637072,78.23209877,,,0.02564946,"Jose Contreras",1660,425747
"Bronson Arroyo","CIN",0.43768348,88.98589065,0.23165199,76.22782609,0.0242861,86.44444444,0.19215372,71.28825623,0.11422471,78.23283582,,,,,0.02544133,"Bronson Arroyo",978,276520
"Jeff Suppan","STL",0.62474849,87.80566038,0.11971831,82.92567568,0.01676727,85.0625,0.14654594,72.167979,0.09221999,80.49186992,,,,,0.02543202,"Jeff Suppan",633,122987
"Brian Meadows","TBD",0.73831776,88.11394303,0.10747664,80.90654206,,,0.10560748,80.24418605,0.04859813,80.21428571,,,,,0.02540835,"Brian Meadows",998,132785
"Aaron Harang","CIN",0.6579742,90.375,0.24979413,83.22206506,,,0.05929179,74.31111111,0.03211639,80.5,0.0008235,86.66666667,,,0.02540107,"Aaron Harang",1451,421685
"Felix Rodriguez","WSN",0.70817844,93.07971014,0.18959108,85.66666667,,,,,0.08736059,86.125,0.01486989,85.57142857,,,0.02536232,"Felix Rodriguez",1127,121353
"Juan Rincon","MIN",0.63567839,92.95090016,0.35762144,86.90883978,,,0.00083752,85,0.00586265,86.71428571,,,,,0.02526487,"Juan Rincon",752,346799
"Bruce Chen","BAL",0.56031567,87.66330935,0.08680947,80.625,0.00563698,84.1,0.17756483,72.82969432,0.16967306,76.90598291,,,,,0.0252193,"Bruce Chen",769,136600
"Josh Towers","TOR",0.55015512,86.47120419,0.30713547,80.66666667,0.00310238,84.33333333,0.06928645,74.11764706,0.07032058,79.51851852,,,,,0.02515091,"Josh Towers",1489,346869
"Dustin Nippert","ARI",0.76804124,92.54794521,,,,,0.18041237,77.2,0.05154639,84.71428571,,,,,0.02512563,"Dustin Nippert",4426,430962
"Miguel Batista","ARI",0.48834279,92.24749422,0.08664146,85.97345133,0.26181474,89.03794038,0.05797101,78.74375,0.04914934,82.01550388,0.05608066,85.71812081,,,0.02512255,"Miguel Batista",46,110683
"Willie Eyre","MIN",0.68384539,90.55109489,0.15956392,83.07894737,0.04955401,89.61764706,0.0802775,76.828125,0.02675917,82.64705882,,,,,0.02512077,"Willie Eyre",2078,425466
"Todd Wellemeyer","- - -",0.63718821,93.93464052,0.20483749,85.66956522,,,0.00226757,78.33333333,0.15570673,85.22289157,,,,,0.02503682,"Todd Wellemeyer",1709,425487
"Braden Looper","STL",0.73418882,92.45522388,0.13107241,84.22131148,0.00274977,87.33333333,,,0.08249313,82.64102564,0.04949588,83.875,,,0.025,"Braden Looper",526,131702
"Octavio Dotel","NYY",0.82478632,92.65625,0.17094017,81.06060606,,,,,0.0042735,,,,,,0.025,"Octavio Dotel",555,136734
"Chad Harville","TBD",0.6499239,92.50148368,0.24200913,85.95744681,0.07914764,90.25490196,0.02283105,80.84615385,0.00608828,81.5,,,,,0.025,"Chad Harville",915,150420
"Mike Smith","MIN",0.83333333,88.50769231,,,,,0.08974359,75.28571429,0.07692308,75.5,,,,,0.025,"Mike Smith",1479,420944
"Michael O'Connor","WSN",0.6037851,85.7900128,0.05067155,78.94666667,,,0.19291819,73.80321285,0.15262515,76.5920398,,,,,0.02498513,"Michael O'Connor",6457,456585
"Orlando Hernandez","- - -",0.50378651,88.27952421,0.24413992,75.38408304,,,0.18283448,70.4534005,0.06923909,80.55357143,,,,,0.02493853,"Orlando Hernandez",823,133340
"Joe Kennedy","OAK",0.62591241,89.81276596,0.16788321,80.47761194,,,0.02372263,76.11111111,0.18248175,82.29333333,,,,,0.02491103,"Joe Kennedy",1217,406773
"Mike Thompson","SDP",0.57683904,87.41422594,0.17989803,82.53367876,0.00728332,84.22222222,0.0997815,70.64356436,0.13619811,80.85384615,,,,,0.02485795,"Mike Thompson",2735,445120
"Chris Ray","BAL",0.75686275,94.77634011,0.16960784,86.20661157,,,0.00098039,84,0.04607843,85.07692308,0.02647059,85.34782609,,,0.02483286,"Chris Ray",6315,444884
"Noah Lowry","SFG",0.58941176,87.20961387,0.05215686,78.10416667,,,0.13098039,74.3083004,0.22745098,74.43538767,,,,,0.02482811,"Noah Lowry",1833,430161
"Hung-Chih Kuo","LAD",0.64292981,91.57638889,0.29501526,81.64363636,,,0.02339776,76.14285714,0.03865717,83.10526316,,,,,0.02475248,"Hung-Chih Kuo",7016,425539
"Seth McClung","TBD",0.74444444,93.78186969,0.02275132,86.225,0.0047619,89.88888889,0.19153439,78.46590909,0.03650794,83.96296296,,,,,0.02470407,"Seth McClung",1657,425528
"Horacio Ramirez","ATL",0.62953586,90.18208092,0.07848101,81.9047619,0.12067511,87.62043796,0.03881857,78.11111111,0.13248945,84.23178808,,,,,0.02469136,"Horacio Ramirez",110,400141
"Scott Dunn","TBD",0.51898734,92.03389831,0.00632911,,,,0.12025316,77.11111111,0.35443038,82.3902439,,,,,0.02469136,"Scott Dunn",2634,430949
"Jeff Weaver","- - -",0.49251604,89.64471243,0.18032787,78.84073107,0.14290805,86.51818182,0.13043478,74.19488818,0.05381326,80.85271318,,,,,0.02465278,"Jeff Weaver",503,213711
"Brad Thompson","STL",0.61104442,89.23414634,0.12845138,77.91666667,,,0.14405762,77.02941176,0.11044418,81.08536585,0.0060024,86,,,0.02453271,"Brad Thompson",4911,433581
"Tim Corcoran","TBD",0.6492891,91.38442822,0.08801625,84.70175439,0.03994584,86.55357143,0.19025051,78.04526749,0.03249831,83.31578947,,,,,0.02443857,"Tim Corcoran",2351,434898
"Agustin Montero","CHW",0.535,91.71621622,0.325,81.91428571,,,,,0.03,82.2,0.11,84.23809524,,,0.02439024,"Agustin Montero",2268,430903
"Ian Snell","PIT",0.57268425,92.79810726,0.26707235,83.64485981,0.0020284,87.25,0.06524679,80.67375887,0.09296822,84.05286344,,,,,0.02438221,"Ian Snell",2227,430636
"Clay Hensley","SDP",0.59350741,88.2605331,0.22794637,81.71492205,0.01235004,86.14814815,0.07021877,73.89506173,0.09597742,80.86868687,,,,,0.02438187,"Clay Hensley",4593,454535
"Fernando Nieve","HOU",0.66952507,91.88761468,0.24934037,83.91768293,,,0.02770449,77.075,0.05277045,82.97183099,0.00065963,,,,0.02432778,"Fernando Nieve",2173,430588
"Will Ohman","CHC",0.57617729,92.28571429,0.40904894,83.11111111,,,,,0.01477378,82.6,,,,,0.02432432,"Will Ohman",296,349193
"Chris Hammond","CIN",0.41043084,82.40540541,0.22675737,82.14285714,0.00453515,80,0.03401361,64.33333333,0.32426304,65.51162791,,,,,0.02428256,"Chris Hammond",92,115391
"Brian Moehler","FLA",0.58311346,88.42039801,0.04379947,81.86885246,0.05382586,86.075,0.16833773,77.52155172,0.15092348,80.89959839,,,,,0.0241397,"Brian Moehler",480,119215
"Chad Paronto","ATL",0.79752531,90.01986755,0.17547807,84.0952381,0.00449944,86,0.0056243,75.25,0.01687289,81.81818182,,,,,0.02407002,"Chad Paronto",399,406301
"Odalis Perez","- - -",0.38771499,88.0876494,0.12530713,81.6369863,0.10663391,86.04545455,0.08845209,76.9057971,0.29189189,81.99744898,,,,,0.02398082,"Odalis Perez",668,136602
"Ron Flores","OAK",0.49107143,85.40952381,0.19642857,78.89830508,,,0.00892857,74,0.30357143,76.64788732,,,,,0.02396514,"Ron Flores",3152,446939
"Mike Wood","KCR",0.59053685,86.16335541,0.07461328,78.52307692,,,0.09827116,73.92771084,0.20837125,81.64673913,0.02820746,83.46153846,,,0.02395741,"Mike Wood",1806,430061
"Brett Myers","PHI",0.50462225,91.3678269,0.15492509,83.76052632,0.05801721,87.08783784,0.21198597,79.12190476,0.06662416,83.94303797,0.00382531,85.4,,,0.02394279,"Brett Myers",962,408206
"Carlos Silva","MIN",0.7360213,91.9408867,0.10232027,82.66831683,,,0.03042982,76.7704918,0.1312286,81.19747899,,,,,0.0237565,"Carlos Silva",973,400067
"Shane Komine","OAK",0.63030303,88.26,0.08484848,81.69230769,,,0.18181818,74.43333333,0.1030303,82.23529412,,,,,0.02366864,"Shane Komine",4754,455005
"Kyle Snyder","- - -",0.51988361,88.94582393,0.08923375,80.67948718,,,0.25218235,69.50724638,0.13870029,81.34146341,,,,,0.02365184,"Kyle Snyder",1689,216897
"Ben Sheets","MIL",0.54153041,92.625,0.0058862,,0.01569653,87,0.37671681,79.94976077,0.06017005,84.26388889,,,,,0.0235819,"Ben Sheets",710,282656
"Julio Santana","PHI",0.63855422,90.15151515,0.30722892,81.90625,,,,,0.05421687,80.42857143,,,,,0.02352941,"Julio Santana",496,121690
"T.J. Beam","NYY",0.71171171,92.29145729,0.16816817,85.1,,,,,0.10810811,87.15625,0.01201201,88.25,,,0.02346041,"T.J. Beam",6101,446884
"Luis Vizcaino","ARI",0.45875811,92.64637002,0.43466172,83.98584906,0.00278035,87.33333333,,,0.01853568,85.16666667,0.08526413,87.98837209,,,0.02344454,"Luis Vizcaino",714,150430
"Trever Miller","HOU",0.62626263,87.5470297,0.25126263,77.47530864,,,0.03409091,75.33333333,0.08838384,79.9122807,,,,,0.02342787,"Trever Miller",1672,119125
"Pat Neshek","MIN",0.49261993,90.98963731,0.47785978,85.79787234,0.00922509,87.2,,,0.0202952,75.3,,,,,0.02342342,"Pat Neshek",4682,450212
"Brandon Webb","ARI",0.78280961,88.4302444,0.00030807,81,,,0.13924831,74.00554017,0.07763401,79.45116279,,,,,0.02340234,"Brandon Webb",1692,425630
"Joe Blanton","OAK",0.56651525,89.17555147,0.13432836,80.14084507,0.00032446,,0.17553537,72.21828909,0.12329656,81.26373626,,,,,0.02338812,"Joe Blanton",4849,430599
"Scott Cassidy","SDP",0.80681818,89.1972973,0.1489899,79.17582418,,,0.03282828,76.53846154,0.01136364,79.28571429,,,,,0.02334152,"Scott Cassidy",1293,407859
"Chan Ho Park","SDP",0.57343312,89.51666667,0.25210477,82.27131783,0.00187091,85.5,0.06501403,75.92857143,0.10757717,82.08139535,,,,,0.02328767,"Chan Ho Park",1267,120221
"Scott Proctor","NYY",0.68448165,94.42787286,0.16677399,85.05472637,0.00064392,91,0.10173857,76.18897638,0.04636188,85.78688525,,,,,0.02321205,"Scott Proctor",1911,429984
"Enrique Gonzalez","ARI",0.62885986,91.95041322,0.23752969,83.540625,,,0.04750594,77.96875,0.08551069,84.99145299,0.00059382,85,,,0.02320186,"Enrique Gonzalez",2568,434619
"Aaron Small","NYY",0.57019438,86.48430493,0.11015119,78.28205128,,,0.174946,76.5915493,0.14470842,77.69354839,,,,,0.02310924,"Aaron Small",1477,122332
