Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Rafael Betancourt","COL",2,0,2.8877009471119486,68,0,0,0,0,8,22,4,62.1,237,46,21,20,7,8,0,0,1,2,73,"Rafael Betancourt",177,429783
"Sam LeCure","CIN",2,1,3.7081559027739064,43,4,1,0,0,0,5,0,77.2,307,57,33,32,10,21,3,4,0,0,73,"Sam LeCure",4664,459967
"Aroldis Chapman","CIN",4,1,3.6000002746582243,54,0,0,0,0,1,13,2,50,207,24,21,20,2,41,0,2,4,0,71,"Aroldis Chapman",10233,547973
"Jesse Crain","CHW",8,3,2.6173483651171745,67,0,0,0,0,1,24,6,65.1,268,50,20,19,7,31,5,0,0,1,70,"Jesse Crain",4817,430884
"Henry Alberto Rodriguez","WSN",3,3,3.56345232866972,59,0,0,0,0,2,10,3,65.2,295,54,30,26,1,45,1,2,14,1,70,"Henry Alberto Rodriguez",6371,469159
"Antonio Bastardo","PHI",6,1,2.637931381479642,64,0,0,0,0,8,17,2,58,225,28,17,17,6,26,0,0,4,0,70,"Antonio Bastardo",8844,455374
"Sergio Romo","SFG",3,1,1.5000004768373099,65,0,0,0,0,1,23,1,48,175,29,8,8,2,5,1,0,0,0,70,"Sergio Romo",9817,489265
"Jose Valverde","DET",2,4,2.239631493889698,75,0,0,0,0,49,0,0,72.1,301,52,21,18,5,34,4,3,3,1,69,"Jose Valverde",1726,407878
"Phil Coke","DET",3,9,4.472392742704444,48,14,5,0,0,1,8,1,108.2,474,118,64,54,5,40,5,4,4,0,69,"Phil Coke",5535,457435
"Carlos Villanueva","TOR",6,4,4.037382745755338,33,13,5,0,0,0,0,2,107,454,103,49,48,11,32,3,4,4,0,68,"Carlos Villanueva",4138,453646
"Matt Albers","BOS",4,4,4.731958948979287,56,0,0,0,0,0,10,3,64.2,289,62,35,34,7,31,1,5,2,0,68,"Matt Albers",4300,458006
"Mike Dunn","FLA",5,6,3.428572674187315,72,0,0,0,0,0,15,4,63,267,51,28,24,9,31,2,2,3,0,68,"Mike Dunn",9948,445197
"Charlie Furbush","- - -",4,10,5.484374591382251,28,12,2,0,0,0,1,0,85.1,372,97,59,52,16,30,2,6,2,1,67,"Charlie Furbush",1370,518703
"Jordan Walden","LAA",5,5,2.9834250999761442,62,0,0,0,0,32,2,10,60.1,253,49,22,20,3,26,3,1,6,0,67,"Jordan Walden",3271,477229
"Eric O'Flaherty","ATL",2,4,0.9773759030220077,78,0,0,0,0,0,32,4,73.2,301,59,9,8,2,21,8,3,1,0,67,"Eric O'Flaherty",5746,447714
"Al Alburquerque","DET",6,1,1.869231646837274,41,0,0,0,0,0,6,0,43.1,182,21,9,9,0,29,4,2,4,0,67,"Al Alburquerque",6324,456379
"Jordan Lyles","HOU",2,8,5.3617027260265955,20,15,6,0,0,0,0,0,94,415,107,61,56,14,26,1,5,0,0,67,"Jordan Lyles",7593,543475
"Jesse Litsch","TOR",6,3,4.440000564575267,28,8,3,0,0,1,3,1,75,317,69,40,37,10,28,2,3,3,0,66,"Jesse Litsch",3688,446209
"Mark Melancon","HOU",8,4,2.784753553775637,71,0,0,0,0,20,3,5,74.1,309,65,28,23,5,26,6,2,1,0,66,"Mark Melancon",4264,453343
"Ramon E Ramirez","SFG",3,3,2.621359902891856,66,0,0,0,0,4,11,1,68.2,282,54,24,20,3,26,5,3,6,1,66,"Ramon E Ramirez",7986,430673
"Glen Perkins","MIN",4,4,2.4810811834007955,65,0,0,0,0,2,17,3,61.2,253,55,19,17,2,21,5,1,3,0,65,"Glen Perkins",8041,450282
"Aaron Crow","KCR",4,4,2.758064855522015,57,0,0,0,0,0,8,7,62,266,55,20,19,8,31,2,0,9,1,65,"Aaron Crow",10149,543070
"Dustin Moseley","SDP",3,10,3.3,20,20,10,0,0,0,0,0,120,504,117,59,44,10,36,6,2,1,0,64,"Dustin Moseley",7060,400291
"Aneury Rodriguez","HOU",1,6,5.273438757285776,43,8,2,0,0,0,1,0,85.1,369,83,57,50,13,32,3,2,3,0,64,"Aneury Rodriguez",8948,444553
"Louis Coleman","KCR",1,4,2.8659228260037737,48,0,0,0,0,1,11,1,59.2,244,44,20,19,9,26,6,3,4,0,64,"Louis Coleman",9720,488786
"Bobby Parnell","NYM",4,6,3.640450218382893,60,0,0,0,0,6,11,6,59.1,268,60,29,24,4,27,4,2,8,1,64,"Bobby Parnell",9926,458730
"Joaquín Benoit","DET",4,3,2.950819856663679,66,0,0,0,0,2,29,5,61,241,47,22,20,5,17,1,2,3,0,63,"Joaquin Benoit",1437,276542
"Matt Thornton","CHW",2,5,3.3184375929033805,62,0,0,0,0,3,20,4,59.2,262,60,34,22,3,21,5,0,2,0,63,"Matt Thornton",1918,407819
"Edward Mujica","FLA",9,6,2.96052750458065,67,0,0,0,0,0,17,3,76,297,64,27,25,7,14,5,2,1,0,63,"Edward Mujica",3970,465629
"Jason Motte","STL",5,2,2.250000504886516,78,0,0,0,0,9,18,4,68,268,49,22,17,2,16,2,5,1,0,63,"Jason Motte",5861,435400
"Esmil Rogers","COL",6,6,7.048192609116138,18,13,3,0,0,0,0,0,83,404,110,65,65,14,47,5,6,5,1,63,"Esmil Rogers",6317,469134
"Octavio Dotel","- - -",5,4,3.500001236244921,65,0,0,0,0,3,9,0,54,218,36,23,21,6,17,2,2,1,0,62,"Octavio Dotel",555,136734
"Joel Pineiro","LAA",7,7,5.128146811209659,27,24,9,0,0,0,0,0,145.2,631,182,90,83,16,38,3,2,2,0,62,"Joel Pineiro",1094,334492
"Blake Wood","KCR",5,3,3.7464112097335005,55,0,0,0,0,1,5,2,69.2,303,66,30,29,5,32,7,3,2,0,62,"Blake Wood",1345,502028
"Ryan Madson","PHI",4,2,2.373626473128202,62,0,0,0,0,32,3,2,60.2,246,54,16,16,2,16,8,1,0,0,62,"Ryan Madson",1852,425492
"Nick Masset","CIN",3,6,3.710901547371828,75,0,0,0,0,1,14,6,70.1,313,76,30,29,5,31,6,1,2,4,62,"Nick Masset",7267,434665
"J.J. Putz","ARI",2,2,2.1724139359845087,60,0,0,0,0,45,0,4,58,229,41,15,14,4,12,0,2,2,0,61,"J.J. Putz",1795,407816
"Joel Hanrahan","PIT",1,4,1.8349517281470036,70,0,0,0,0,40,0,4,68.2,274,56,17,14,1,16,2,1,6,0,61,"Joel Hanrahan",2186,430629
"Joel Peralta","TBR",3,4,2.926109474110523,71,0,0,0,0,6,19,2,67.2,256,44,23,22,7,18,3,0,3,0,61,"Joel Peralta",2332,407908
"Kameron Loe","MIL",4,7,3.50000148349401,72,0,0,0,0,1,16,7,72,291,65,30,28,4,16,2,2,5,0,61,"Kameron Loe",4422,434180
"Marc Rzepczynski","- - -",2,6,3.338710909952069,71,0,0,0,0,0,18,4,62,256,50,27,23,3,26,1,4,6,0,61,"Marc Rzepczynski",6612,519240
"Brett Anderson","OAK",3,6,3.995999512207091,13,13,7,1,0,0,0,0,83.1,356,86,40,37,8,25,1,7,0,1,61,"Brett Anderson",8223,474463
"Brad Bergesen","BAL",2,7,5.702970512426792,34,12,3,1,1,0,0,0,101,451,119,73,64,16,32,3,3,2,0,61,"Brad Bergesen",8375,448269
"Mariano Rivera","NYY",1,2,1.9076089724926908,64,0,0,0,0,44,0,5,61.1,233,47,13,13,3,8,2,2,1,0,60,"Mariano Rivera",844,121250
"Tim Collins","KCR",4,4,3.6268660846386904,68,0,0,0,0,0,11,1,67,295,52,28,27,5,48,2,2,3,0,60,"Tim Collins",3164,525768
"Clay Buchholz","BOS",6,3,3.4838707533885125,14,14,6,0,0,0,0,0,82.2,353,76,34,32,10,31,1,2,3,0,60,"Clay Buchholz",3543,453329
"Rubby De La Rosa","LAD",4,5,3.708790897848033,13,10,4,0,0,0,1,1,60.2,254,54,26,25,6,31,3,0,3,0,60,"Rubby De La Rosa",3862,523989
"Joakim Soria","KCR",5,5,4.027624648931906,60,0,0,0,0,28,0,7,60.1,256,60,29,27,7,17,0,2,1,0,60,"Joakim Soria",6941,465657
"Grant Balfour","OAK",5,2,2.467742542818757,62,0,0,0,0,2,26,5,62,242,44,17,17,8,20,1,0,0,0,59,"Grant Balfour",718,346797
"Chad Durbin","CLE",2,2,5.531707728815421,56,0,0,0,0,0,3,1,68.1,318,86,45,42,12,26,3,3,6,0,59,"Chad Durbin",1442,239795
"Kyle Kendrick","PHI",8,6,3.218023380712929,34,15,6,0,0,0,0,1,114.2,478,110,50,41,14,30,5,7,1,1,59,"Kyle Kendrick",6230,452718
"Rex Brothers","COL",1,2,2.8770504397628707,48,0,0,0,0,1,16,2,40.2,172,33,14,13,4,20,2,0,2,0,59,"Rex Brothers",9794,571521
"Matt Belisle","COL",10,4,3.2500010331475044,74,0,0,0,0,0,14,7,72,301,77,33,26,5,14,3,4,2,0,58,"Matt Belisle",1837,279571
"Jim Johnson","BAL",6,5,2.670329446450584,69,0,0,0,0,9,18,5,91,366,80,30,27,5,21,3,2,2,1,58,"Jim Johnson",3656,462382
"Cristhian Martinez","ATL",1,3,3.360515791720625,46,0,0,0,0,0,3,0,77.2,308,56,30,29,8,19,2,3,3,0,58,"Cristhian Martinez",5337,450852
"Michael Stutes","PHI",6,2,3.629033151204054,57,0,0,0,0,0,13,0,62,259,49,25,25,7,28,2,2,0,0,58,"Michael Stutes",6550,452741
"Juan Nicasio","COL",4,4,4.144185752394157,13,13,7,0,0,0,0,0,71.2,299,73,35,33,8,18,3,1,1,0,58,"Juan Nicasio",7731,504379
"Kerry Wood","CHC",3,5,3.352941678057155,55,0,0,0,0,1,21,6,51,224,45,23,19,5,21,2,5,5,0,57,"Kerry Wood",304,134268
"Dontrelle Willis","CIN",1,6,4.995594377855856,13,13,9,0,0,0,0,0,75.2,334,78,42,42,6,37,2,2,8,0,57,"Dontrelle Willis",1703,425883
"Jason Frasor","- - -",3,3,3.6000003433227867,64,0,0,0,0,0,14,2,60,261,58,25,24,7,26,3,3,3,0,57,"Jason Frasor",1906,430630
"Fernando Rodriguez Jr.","HOU",2,3,3.9554146854838668,47,0,0,0,0,0,6,0,52.1,231,51,24,23,6,30,5,3,2,0,57,"Fernando Rodriguez Jr.",7558,451775
"Tony Sipp","CLE",6,3,3.0320863655849752,69,0,0,0,0,0,24,1,62.1,251,45,22,21,10,24,3,0,2,1,57,"Tony Sipp",8280,448609
"Wilton Lopez","HOU",2,6,2.7887335930337365,73,0,0,0,0,0,14,6,71,298,72,26,22,6,18,3,3,1,1,56,"Wilton Lopez",4227,446641
"Josh Johnson","FLA",3,1,1.640884116231517,9,9,7,0,0,0,0,0,60.1,234,39,13,11,2,20,2,1,2,1,56,"Josh Johnson",4567,435178
"Rich Thompson","LAA",1,3,2.999999576144808,44,0,0,0,0,0,3,1,54,228,46,18,18,5,20,0,0,1,1,56,"Rich Thompson",6422,460366
"Juan Carlos Oviedo","FLA",1,4,4.05699513940328,68,0,0,0,0,36,0,6,64.1,268,57,30,29,8,21,2,1,1,0,55,"Juan Carlos Oviedo",2886,434663
"Steve Cishek","FLA",2,1,2.6341468316328154,45,0,0,0,0,3,2,0,54.2,229,45,18,16,1,19,7,3,5,0,55,"Steve Cishek",6483,518553
"Anthony Swarzak","MIN",4,7,4.323529573460357,27,11,8,0,0,0,0,0,102,441,111,53,49,9,26,1,6,3,1,55,"Anthony Swarzak",7466,461872
"Huston Street","COL",1,4,3.8571431934590534,62,0,0,0,0,29,4,4,58.1,239,62,28,25,10,9,1,1,0,0,55,"Huston Street",8258,434718
"Neftalí Feliz","TEX",2,3,2.743316067642797,64,0,0,0,0,32,0,6,62.1,252,42,22,19,4,30,1,0,2,1,54,"Neftali Feliz",18,491703
"Rodrigo Lopez","CHC",6,6,4.423207960775436,26,16,6,0,0,0,0,0,97.2,430,116,56,48,18,29,3,5,0,0,54,"Rodrigo Lopez",150,150438
"Will Ohman","CHW",1,3,4.218751911074789,59,0,0,0,0,0,3,1,53.1,232,53,26,25,8,17,5,4,1,0,54,"Will Ohman",296,349193
"Jeremy Affeldt","SFG",3,2,2.6270277853968644,67,0,0,0,0,3,13,3,61.2,259,47,22,18,5,24,3,4,4,0,54,"Jeremy Affeldt",583,346793
"Luis Perez","TOR",3,3,5.123077073407601,37,4,1,0,0,0,4,2,65,294,74,40,37,9,27,1,5,4,0,54,"Luis Perez",6389,469802
"Brian Wilson","SFG",6,4,3.109091124731662,57,0,0,0,0,36,0,5,55,243,50,20,19,2,31,0,2,2,0,54,"Brian Wilson",6485,451216
"Kevin Gregg","BAL",0,3,4.374302142084872,63,0,0,0,0,22,0,7,59.2,275,58,35,29,7,40,4,2,2,0,53,"Kevin Gregg",1793,276514
"Frank Francisco","TOR",1,4,3.552632292221931,54,0,0,0,0,17,2,4,50.2,218,49,21,20,7,18,2,0,2,0,53,"Frank Francisco",1933,407911
"Brian Sanches","FLA",4,1,3.9405417999762027,39,2,0,0,0,0,0,0,61.2,270,52,32,27,7,36,6,2,4,1,53,"Brian Sanches",2739,430083
"Clayton Richard","SDP",5,9,3.882942945655494,18,18,7,0,0,0,0,0,99.2,427,104,52,43,8,38,2,2,3,1,53,"Clayton Richard",3551,453385
"Casey Janssen","TOR",6,0,2.263473932850018,55,0,0,0,0,2,7,2,55.2,223,47,14,14,2,14,1,2,2,0,53,"Casey Janssen",7355,445163
"Jorge De La Rosa","COL",5,2,3.5084745762711864,10,10,5,1,0,0,0,0,59,245,48,25,23,4,22,0,2,6,1,52,"Jorge De La Rosa",2047,407822
"Chris Jakubauskas","BAL",2,2,5.723503159374059,33,6,0,0,0,0,1,0,72.1,331,93,46,46,11,29,3,3,5,0,52,"Chris Jakubauskas",7831,499856
"Hisanori Takahashi","LAA",4,3,3.4411760844986765,61,0,0,0,0,2,7,3,68,281,58,30,26,7,25,8,0,1,0,52,"Hisanori Takahashi",10091,538227
"Kyle Farnsworth","TBR",5,1,2.184971628237331,63,0,0,0,0,25,0,6,57.2,231,45,15,14,5,12,1,3,2,0,51,"Kyle Farnsworth",278,150035
"Michael Gonzalez","- - -",2,2,4.387501438335056,56,0,0,0,0,1,8,1,53.1,230,51,30,26,7,21,1,2,5,0,51,"Michael Gonzalez",1794,283166
"Heath Bell","SDP",3,4,2.441489758023162,64,0,0,0,0,43,0,5,62.2,256,51,20,17,4,21,2,0,8,0,51,"Heath Bell",2080,425514
"Kyle Drabek","TOR",4,5,6.063559518056304,18,14,6,0,0,0,0,0,78.2,365,87,54,53,10,55,0,1,11,0,51,"Kyle Drabek",4359,475138
"Wade LeBlanc","SDP",5,6,4.631798867465934,14,14,7,0,0,0,0,0,79.2,339,84,42,41,7,28,1,1,1,1,51,"Wade LeBlanc",5221,453281
"Burke Badenhop","FLA",2,3,4.099477340423639,50,0,0,0,0,1,5,0,63.2,276,65,29,29,1,24,4,4,4,0,51,"Burke Badenhop",9736,488674
"Matt Guerrier","LAD",4,3,4.070353007209205,70,0,0,0,0,1,13,3,66.1,282,59,31,30,4,25,5,0,2,0,50,"Matt Guerrier",2061,407825
"Kyle Davies","KCR",1,9,6.7500009795895215,13,13,4,0,0,0,0,0,61.1,293,84,52,46,7,26,2,5,4,0,50,"Kyle Davies",3642,434678
"Andrew Miller","BOS",6,3,5.53846044145414,17,12,3,0,0,0,0,0,65,310,77,43,40,8,41,0,3,2,1,50,"Andrew Miller",6785,453192
"Matt Reynolds","COL",1,2,4.085529904454549,73,0,0,0,0,0,18,2,50.2,211,48,24,23,10,18,5,0,5,2,50,"Matt Reynolds",8887,519186
"Jamey Wright","SEA",2,3,3.1609758450373837,60,0,0,0,0,1,16,4,68.1,286,61,26,24,6,30,3,5,4,0,48,"Jamey Wright",715,124604
"Aaron Cook","COL",3,10,6.030926886343905,18,17,5,0,0,0,0,0,97,441,127,67,65,9,37,5,5,3,0,48,"Aaron Cook",1571,346871
"Mitchell Boggs","STL",2,3,3.5604397096923037,51,0,0,0,0,4,1,4,60.2,260,62,27,24,4,21,2,2,5,0,48,"Mitchell Boggs",3344,459939
"Jose Arredondo","CIN",4,4,3.2264164876757153,53,0,0,0,0,0,4,1,53,226,43,21,19,5,31,5,2,4,2,48,"Jose Arredondo",4722,461766
"Daniel McCutchen","PIT",5,3,3.7204738937185877,73,0,0,0,0,0,10,0,84.2,364,87,38,35,7,33,5,4,7,0,47,"Daniel McCutchen",263,445216
"Tim Byrdak","NYM",2,1,3.8230118179075463,72,0,0,0,0,1,8,3,37.2,168,34,20,16,3,19,4,1,1,0,47,"Tim Byrdak",1995,136263
"Phil Hughes","NYY",5,5,5.785713669901057,17,14,7,1,1,0,0,0,74.2,334,84,48,48,9,27,2,4,3,0,47,"Phil Hughes",7450,461833
"Juan Cruz","TBR",5,0,3.883562151185408,56,0,0,0,0,0,6,1,48.2,200,36,21,21,5,28,2,0,3,0,46,"Juan Cruz",273,407297
"Todd Coffey","WSN",5,1,3.6201132748196883,69,0,0,0,0,0,10,2,59.2,254,55,25,24,4,20,3,1,1,0,46,"Todd Coffey",2467,434298
"Clay Hensley","FLA",6,7,5.1871921669644525,37,9,1,0,0,0,8,2,67.2,297,62,41,39,9,30,1,4,0,0,46,"Clay Hensley",4593,454535
"Chris Tillman","BAL",3,5,5.516128014079429,13,13,4,0,0,0,0,0,62,287,77,41,38,5,25,0,4,1,1,46,"Chris Tillman",5279,501957
"Boone Logan","NYY",5,3,3.4560024257829527,64,0,0,0,0,0,10,2,41.2,185,43,20,16,4,13,3,4,1,0,46,"Boone Logan",5525,457429
"Manny Acosta","NYM",4,1,3.446808790394299,44,0,0,0,0,4,7,3,47,204,50,21,18,6,15,0,2,0,0,46,"Manny Acosta",8725,407924
"Tommy Hunter","- - -",4,4,4.677165231403754,20,11,2,0,0,0,1,1,84.2,367,100,50,44,12,15,1,4,0,0,45,"Tommy Hunter",1157,488984
"Santiago Casilla","SFG",2,2,1.7419358268365335,49,0,0,0,0,6,6,1,51.2,211,33,11,10,1,25,1,2,5,0,45,"Santiago Casilla",2873,433586
"Joe Smith","CLE",3,3,2.014926061462651,71,0,0,0,0,0,16,3,67,267,52,16,15,1,21,1,2,2,0,45,"Joe Smith",3281,501925
"Hector Noesí","NYY",2,2,4.4733721247358424,30,2,0,0,0,0,4,0,56.1,247,63,29,28,6,22,4,2,4,0,45,"Hector Noesi",3292,456051
"Brandon League","SEA",1,5,2.7880438828739327,65,0,0,0,0,37,0,5,61.1,250,56,25,19,3,10,2,2,4,0,45,"Brandon League",3731,434181
"Zach Stewart","- - -",2,6,5.881187688438448,13,11,5,1,1,0,0,0,67.1,297,90,44,44,11,18,2,2,2,1,45,"Zach Stewart",7397,543819
"Darren Oliver","TEX",5,5,2.2941179902496325,61,0,0,0,0,2,16,4,51,215,47,17,13,3,11,1,1,0,1,44,"Darren Oliver",206,119984
"Jason Isringhausen","NYM",3,3,4.050000551768787,53,0,0,0,0,7,19,4,46.2,200,36,23,21,6,24,2,1,1,0,44,"Jason Isringhausen",1158,116414
"David Pauley","- - -",5,6,3.162162814199667,53,0,0,0,0,0,8,2,74,302,64,27,26,6,22,5,5,0,0,44,"David Pauley",3625,456102
"Micah Owings","ARI",8,0,3.5714293283131098,33,4,0,0,0,0,3,0,63,263,56,27,25,8,23,0,2,3,0,44,"Micah Owings",4253,452249
"Craig Breslow","OAK",0,2,3.7921366193751136,67,0,0,0,0,0,8,3,59.1,261,69,29,25,4,21,1,2,3,0,44,"Craig Breslow",4363,444520
"Brad Ziegler","- - -",3,2,2.1600005414691648,66,0,0,0,0,1,10,1,58.1,239,53,21,14,0,19,3,1,1,0,44,"Brad Ziegler",7293,446899
"Bill Bray","CIN",5,3,2.979311834057113,79,0,0,0,0,0,20,3,48.1,196,35,16,16,3,17,3,2,1,0,44,"Bill Bray",8538,435538
"Daniel Schlereth","DET",2,2,3.489798091840529,49,0,0,0,0,0,7,1,49,212,36,20,19,6,31,3,5,6,0,44,"Daniel Schlereth",8739,519259
"Joe Nathan","MIN",2,1,4.835821583850573,48,0,0,0,0,14,8,3,44.2,191,38,26,24,7,14,2,3,3,0,43,"Joe Nathan",1122,150274
"Chad Qualls","SDP",6,8,3.511211723351373,77,0,0,0,0,0,22,5,74.1,306,73,30,29,7,20,5,0,4,0,43,"Chad Qualls",2170,430589
"James Russell","CHC",1,6,4.123153329205191,64,5,0,0,0,0,6,2,67.2,292,76,37,31,12,14,4,2,1,0,43,"James Russell",4089,460701
"Fautino De Los Santos","OAK",3,2,4.320000164794928,34,0,0,0,0,0,3,2,33.1,143,27,19,16,4,17,1,0,9,0,43,"Fautino De Los Santos",5841,501745
"Blake Hawksworth","LAD",2,5,4.07547257811476,49,0,0,0,0,0,7,1,53,219,45,29,24,6,17,3,0,5,0,43,"Blake Hawksworth",8963,458003
"Yoshinori Tateyama","TEX",2,0,4.500002340838176,39,0,0,0,0,1,4,0,44,181,37,23,22,8,11,4,2,1,0,43,"Yoshinori Tateyama",11651,599899
"Blake Beavan","SEA",5,6,4.268041237113402,15,15,11,0,0,0,0,0,97,405,106,46,46,13,15,0,3,4,0,42,"Blake Beavan",338,518444
"Brian Fuentes","OAK",2,8,3.702858434311675,67,0,0,0,0,12,9,3,58.1,250,52,30,24,6,20,5,4,2,0,42,"Brian Fuentes",429,150118
"Scott Linebrink","ATL",4,4,3.644172631988673,64,0,0,0,0,1,7,1,54.1,237,58,22,22,6,21,6,4,3,0,42,"Scott Linebrink",564,276530
"Francisco Cordero","CIN",5,3,2.4545455441468724,68,0,0,0,0,37,0,6,69.2,274,49,20,19,6,22,0,3,4,1,42,"Francisco Cordero",1243,150188
"Franklin Morales","- - -",1,2,3.690648646799525,50,0,0,0,0,0,10,0,46.1,193,40,21,19,6,19,1,2,2,1,42,"Franklin Morales",5088,462985
"Mark Lowe","TEX",2,3,3.8000006442600918,52,0,0,0,0,1,11,2,45,196,46,26,19,6,19,4,0,3,0,42,"Mark Lowe",7416,450275
"Ryota Igarashi","NYM",4,1,4.655172719966804,45,0,0,0,0,0,2,1,38.2,190,43,20,20,2,28,2,4,3,0,42,"Ryota Igarashi",10232,579799
"Mike MacDougal","LAD",3,1,2.05263281529044,69,0,0,0,0,1,14,1,57,247,54,16,13,3,29,3,3,3,0,41,"Mike MacDougal",612,213680
"Andrew Bailey","OAK",0,4,3.2400004943848413,42,0,0,0,0,24,1,2,41.2,170,34,18,15,3,12,2,0,0,0,41,"Andrew Bailey",1368,457732
"Ross Detwiler","WSN",4,5,3,15,10,5,0,0,0,1,0,66,277,63,26,22,7,20,2,3,2,0,41,"Ross Detwiler",2859,446321
"Logan Ondrusek","CIN",5,5,3.228260735708289,66,0,0,0,0,0,14,3,61.1,268,55,25,22,6,28,7,2,6,0,41,"Logan Ondrusek",3677,446185
"Jason Berken","BAL",1,2,5.361704738716647,40,0,0,0,0,0,4,3,47,223,63,29,28,10,21,2,1,4,0,41,"Jason Berken",5673,460072
"Javier López","SFG",5,2,2.7169817187431735,70,0,0,0,0,1,20,2,53,222,42,16,16,0,26,6,3,1,0,40,"Javier Lopez",1663,425657
"Lance Lynn","STL",1,1,3.115384329705575,18,2,0,0,0,1,3,1,34.2,136,25,12,12,3,11,1,1,1,0,40,"Lance Lynn",2520,458681
"Henderson Alvarez III","TOR",1,3,3.534031131282536,10,10,6,0,0,0,0,0,63.2,259,64,26,25,8,8,0,4,2,0,40,"Henderson Alvarez III",5669,506693
"Dan Wheeler","BOS",2,2,4.378380184021072,47,0,0,0,0,0,4,0,49.1,201,47,24,24,7,8,1,0,0,0,39,"Dan Wheeler",120,235095
"Pedro Beato","NYM",2,1,4.2985084416422925,60,0,0,0,0,0,11,1,67,283,59,41,32,5,27,3,4,1,0,39,"Pedro Beato",1330,474039
"Luis Ayala","NYY",2,2,2.089286852856692,52,0,0,0,0,0,4,1,56,233,51,17,13,5,20,3,6,2,1,39,"Luis Ayala",1650,425646
"Chris Perez","CLE",4,7,3.3184361077885236,64,0,0,0,0,36,0,4,59.2,248,46,24,22,5,26,4,3,1,0,39,"Chris Perez",5213,453198
"David Herndon","PHI",1,4,3.315789251776628,45,0,0,0,0,1,4,1,57,243,54,26,21,9,24,7,2,3,0,39,"David Herndon",9264,458589
"John Grabow","CHC",3,1,4.764706562734715,58,0,0,0,0,0,5,0,62.1,282,67,39,33,9,28,4,1,3,3,38,"John Grabow",1848,346848
"Brian Matusz","BAL",1,9,10.69127653637528,12,12,0,0,0,0,0,0,49.2,245,81,60,59,18,24,1,0,0,0,38,"Brian Matusz",2646,451085
"George Sherrill","ATL",3,1,3.0000009536746197,51,0,0,0,0,0,7,1,36,149,33,12,12,3,12,1,1,1,0,38,"George Sherrill",6291,430941
"Henry Sosa","HOU",3,5,5.231250498890924,10,10,5,0,0,0,0,0,53.1,231,54,31,31,7,23,1,3,3,1,38,"Henry Sosa",6936,464400
"Javy Guerra","LAD",2,2,2.314286029582164,47,0,0,0,0,21,0,2,46.2,195,37,12,12,2,18,1,3,2,0,38,"Javy Guerra",7407,457915
"Brad Hand","FLA",1,8,4.2,12,12,3,0,0,0,0,0,60,263,53,32,28,10,35,1,1,0,1,38,"Brad Hand",9111,543272
"Jason Grilli","PIT",2,1,2.479591450657521,28,0,0,0,0,1,9,0,32.2,140,24,10,9,2,15,5,4,3,0,37,"Jason Grilli",521,276351
"Tony Watson","PIT",2,2,3.951219512195122,43,0,0,0,0,0,10,1,41,174,34,18,18,6,20,4,1,0,0,37,"Tony Watson",3132,453265
"Alex Cobb","TBR",3,2,3.417722674215714,9,9,6,0,0,0,0,0,52.2,224,49,21,20,3,21,1,1,2,0,37,"Alex Cobb",6562,502171
"Alex White","- - -",3,4,7.012986144401978,10,10,2,0,0,0,0,0,51.1,237,62,42,40,15,25,3,4,5,0,37,"Alex White",10054,502229
"Kevin Millwood","COL",4,3,3.9754604948510006,9,9,5,0,0,0,0,0,54.1,222,58,26,24,9,8,0,0,2,0,36,"Kevin Millwood",106,119154
"Rafael Soriano","NYY",2,3,4.11864460038584,42,0,0,0,0,2,23,3,39.1,164,33,18,18,4,18,2,1,0,0,36,"Rafael Soriano",1100,400089
"Doug Davis","CHC",1,7,6.503650540491165,9,9,2,0,0,0,0,0,45.2,224,59,38,33,2,26,1,2,0,0,36,"Doug Davis",1244,150277
"Jon Rauch","TOR",5,4,4.846155979225149,53,0,0,0,0,11,4,5,52,225,56,28,28,11,14,1,1,2,0,36,"Jon Rauch",1475,400010
"Nate Adcock","KCR",1,1,4.62430948972564,24,3,0,0,0,1,0,0,60.1,265,63,34,31,5,26,3,3,4,1,36,"Nate Adcock",3282,502264
"David Huff","CLE",2,6,4.0855259056567235,11,10,3,0,0,0,0,0,50.2,227,55,35,23,6,17,1,0,4,0,36,"David Huff",4257,453307
"Matt Lindstrom","COL",2,2,3.0000004238553117,63,0,0,0,0,2,15,3,54,226,52,21,18,3,14,4,2,2,0,36,"Matt Lindstrom",4604,434637
"Mitch Talbot","CLE",2,6,6.643979721067311,12,12,4,0,0,0,0,0,63.2,299,90,47,47,10,28,2,3,1,0,36,"Mitch Talbot",4961,452676
"Hung-Chih Kuo","LAD",1,2,9.000003178915511,40,0,0,0,0,0,3,2,27,127,24,29,27,4,23,2,2,2,0,36,"Hung-Chih Kuo",7016,425539
"Scott Downs","LAA",6,3,1.341615637954799,60,0,0,0,0,1,26,3,53.2,218,39,11,8,3,15,3,0,2,0,35,"Scott Downs",773,275933
"Eduardo Sanchez","STL",3,1,1.8000001144409252,26,0,0,0,0,5,7,2,30,118,14,6,6,1,16,0,3,5,0,35,"Eduardo Sanchez",2966,500674
"Josh Outman","OAK",3,5,3.7028569814253895,13,9,6,0,0,0,1,0,58.1,254,62,27,24,4,23,0,0,3,0,35,"Josh Outman",4004,489189
