Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Jamey Wright","SEA",68.1,7.212941338034237,,2.50157678374611,,,2.7490874355279127,-3.7085107032288898,-9.543253580729166,,,,,,"Jamey Wright",715,124604
"Grant Balfour","OAK",62,10.977988195836371,,11.242222256130642,,,9.475573930584016,2.3788165030394786,-3.1920894793610075,,,,,,"Grant Balfour",718,346797
"LaTroy Hawkins","MIL",48.1,8.409505208333334,,,,,5.031999969482422,4.423536719345465,-6.694891224736753,,,6.52111095852322,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","STL",188.1,9.540156364440918,,,,,8.306032126650164,1.0534071120540653,-7.005471667403695,,,3.7048518428096067,,,"Kyle Lohse",739,346798
"J.C. Romero","- - -",24.2,4.680909070101651,,,,,3.572669032629699,-0.877341753319849,,,,4.553750140326364,,,"J.C. Romero",754,240694
"Brad Thomas","DET",11,6.649259214048032,,,,,3.668623898007454,3.195000171661377,-3.6480000813802085,,,1.9775000980922155,,,"Brad Thomas",757,346801
"Bruce Chen","KCR",155,10.345164609053498,,,,,7.387262462176544,5.158982254918589,-6.080229660560345,,-4.5255555046929254,6.736019393772755,,,"Bruce Chen",769,136600
"Scott Downs","LAA",53.2,,,,,,3.770809235310477,,-7.9901211825284095,,,3.9175000190734863,,,"Scott Downs",773,275933
"Carl Pavano","MIN",222,8.781409998164165,,,3.402788308950571,,7.243551917109929,4.133137605628189,,,,3.2521306818181817,,,"Carl Pavano",790,134321
"Javier Vazquez","FLA",192.2,8.33431035431338,,,,,6.133733393071772,0.8686111274806932,-4.448405127168227,,,5.529521741365132,,,"Javier Vazquez",801,134320
"Randy Choate","FLA",24.2,1.5079999923706056,,,,,-3.731032946878228,2.266013151679943,,,,,,,"Randy Choate",813,329092
"Ted Lilly","LAD",192.2,9.638370613084922,,,,,9.472299825290085,3.66331096196868,-10.26497005988024,,,7.703978853075916,,,"Ted Lilly",833,150404
"Mariano Rivera","NYY",61.1,5.505384591909555,,7.347587280273437,,,,,,,,,,,"Mariano Rivera",844,121250
"Sam Demel","ARI",25.2,5.07036033836571,,3.3497000122070313,,,3.1141382232914125,-0.9498876507362622,,,,0.7836363532326438,,,"Sam Demel",868,451585
"Scott Maine","CHC",7,6.186000061035156,,0.5833333730697632,,,5.28135145032728,0.459999958674113,-2.559166749318441,,,2.2575000127156577,,,"Scott Maine",885,453186
"Alan Johnson","COL",4,3.862499952316284,,,,,,2.787027101258974,-3.046250025431315,,,1.7587499618530273,,,"Alan Johnson",917,489567
"Tim Hudson","ATL",215,7.078765018052789,,0.45122239305274303,1.5866666024191338,,2.6031693734263923,,-6.39198595412234,,,,,,"Tim Hudson",921,218596
"Bryan Augenstein","STL",5.2,,,,,,2.8972221657081887,,-1.1085714612688338,,,1.7600000381469727,,,"Bryan Augenstein",936,446248
"Barry Zito","SFG",53.2,10.694022540088113,,4.57814850678315,,,9.6267682534677,,-10.549404063123339,,,3.104490556057144,,,"Barry Zito",944,217096
"Brett Myers","HOU",216,7.484091549113317,,8.161346215468187,,,5.795725624234069,-0.24785357644276293,-10.664631589509078,,,3.677208754182593,,,"Brett Myers",962,408206
"Vicente Padilla","LAD",8.2,7.80094362654776,,,2.240000009536743,,6.05933349609375,0.6133333444595337,-9.582727605646307,,-8.550000190734863,-1.6699999570846558,,,"Vicente Padilla",964,218894
"Randy Wolf","MIL",212.1,9.806715471031023,,4.413017679248336,,,7.661474914823503,2.994604237874349,-8.455077351178685,,-8.109999974568685,5.794383166719143,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",199,9.008132468862208,,3.848947625411184,,,6.0709517367407075,1.598387734674904,-0.9070652395054914,,,4.104791351471202,,,"Bronson Arroyo",978,276520
"Joe Beimel","PIT",25.1,8.52558153729106,,,,,5.323134963576858,0.012699995040893555,,,,6.128275904162177,,,"Joe Beimel",979,346847
"Aaron Thompson","PIT",7.2,9.236455603490901,,,,,7.41999986436632,3.826128928892074,,,,5.595142909458706,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",179.2,9.18478567585683,,,,,6.487519720719324,6.240880169663956,-6.54528719694718,,,4.856643178016474,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","CHW",111.2,8.813720425692471,,3.9056598279211254,,,6.863435854470677,1.395921696971744,-3.141171116012711,,,2.614651081173919,,,"Jake Peavy",1051,408241
"Brett Tomko","TEX",17.2,8.977730031393788,,,,,7.978750228881836,-0.8574193523776147,-5.005882263183594,,,6.3609092018821025,,,"Brett Tomko",1056,123387
"Ryan Tucker","TEX",5,8.068771630002741,,,3.1260000228881837,,7.432307903583233,3.9937500953674316,,,,3.281999969482422,,,"Ryan Tucker",1062,457761
"Freddy Garcia","NYY",146.2,9.515340100163998,,,3.4993384113478347,,8.602598181754484,2.669639860721011,-4.073030911959135,,,5.023879981040954,,,"Freddy Garcia",1077,150119
"Joel Pineiro","LAA",145.2,7.365723258570621,,,,,5.331862708075727,2.4657828687417385,-5.488412887331039,,,5.064418718796368,,,"Joel Pineiro",1094,334492
"Arthur Rhodes","- - -",33,10.732310057312173,,5.559999942779541,,,,0.745693464348786,,,,10.722000122070312,,,"Arthur Rhodes",1097,121125
"Rafael Soriano","NYY",39.1,9.83137000614978,,7.517090953480114,,,7.033749898274739,0.09205880819582472,,,,,,,"Rafael Soriano",1100,400089
"Livan Hernandez","WSN",175.1,7.7017475991672635,,,,,6.172320274738185,3.2902635635185504,-5.361699829101562,,,3.5163602280890807,,,"Livan Hernandez",1116,115817
"Marco Estrada","MIL",92.2,9.593251078934776,,5.027142933436802,,,5.739999771118164,,-5.095000130789621,,,5.839233038348082,,,"Marco Estrada",1118,462136
"Joe Nathan","MIN",44.2,10.454625244140624,,5.625,,,5.573166910807291,2.7385714285714284,-3.730437469482422,,,7.911818070845171,,,"Joe Nathan",1122,150274
"Jerome Williams","LAA",44,6.883518360279225,,2.9540815703722894,,,2.791078907820199,-3.852500170469284,-5.0004762922014505,,,2.781224503809092,,,"Jerome Williams",1137,425532
"Tommy Hunter","- - -",84.2,8.395330694337554,,3.8152222792307535,,,6.96870130068296,,-2.5345930595730626,,,5.0521518369264244,,,"Tommy Hunter",1157,488984
"Jason Isringhausen","NYM",46.2,9.343795442233121,,6.245674738808284,,,8.291368343955591,,-10.778021338151738,,,-0.23000000417232513,,,"Jason Isringhausen",1158,116414
"Francisco Cordero","CIN",69.2,9.435220598897912,,,,,,4.118125152587891,-3.744150989460495,,,5.791809910562783,,,"Francisco Cordero",1243,150188
"Doug Davis","CHC",45.2,10.44440166766827,,6.119020313625721,,,8.97431807084517,-1.375,-6.800227309718276,,,8.107670163645327,,,"Doug Davis",1244,150277
"Colby Lewis","TEX",200.1,10.163089181893687,,10.010000228881836,,,7.689825809363163,2.5118825303533145,-6.38616097553839,,,6.592957322140958,,,"Colby Lewis",1259,407890
"Chris Carpenter","STL",237.1,7.950660995609504,,3.3642377533783785,,,4.454786102073244,,-9.335239478240425,,,3.1908433293721763,,,"Chris Carpenter",1292,112020
"Roy Halladay","PHI",233.2,,,5.546269518880621,0.6899999976158142,,4.004946144678259,,-1.748006739445805,,,-0.5748518202039931,,,"Roy Halladay",1303,136880
"Brandon Lyon","HOU",13.1,7.871171281144425,,6.07586669921875,,,6.7252942253561585,,-6.23528573172433,,,6.563999938964844,,,"Brandon Lyon",1312,407193
"Pedro Beato","NYM",67,8.541041045281995,,,,,3.7284324852195945,1.2526666550409227,-6.760000228881836,-6.525307894882998,,3.2848936040350734,,,"Pedro Beato",1330,474039
"Blake Wood","KCR",69.2,8.169301164725457,,,,,5.076894124348958,3.509102773540567,,,,2.0073437690734863,,,"Blake Wood",1345,502028
"Nick Hagadone","CLE",11,9.71226020708476,,8.75,,,7.019000244140625,-2.1906896130792024,,,,8.733333587646484,,,"Nick Hagadone",1351,444935
"Andrew Bailey","OAK",41.2,10.440944881889763,,1.4418584772970824,,,,,-6.406279098155887,,,7.6660003662109375,,,"Andrew Bailey",1368,457732
"Charlie Furbush","- - -",85.1,9.282209038969564,,,,,4.576354798962993,0.87826818327664,-4.5561620551095885,,,2.4228205534128042,,,"Charlie Furbush",1370,518703
"Joaquín Benoit","DET",61,9.962907805266203,,,,,7.151599934895834,4.09656005859375,-4.25,,,3.833345942624168,,,"Joaquin Benoit",1437,276542
"Chad Durbin","CLE",68.1,7.343591824383803,,4.230888265743148,,,4.798436466179764,,-8.345833518288352,,,3.2627723618309097,,,"Chad Durbin",1442,239795
"Aaron Harang","SDP",170.2,9.651213647037572,,,,,6.835437389594549,0.8524624477993619,-4.2,,,5.3394090354694095,,,"Aaron Harang",1451,421685
"Guillermo Mota","SFG",80.1,7.1331902998912184,,,,,6.596698551263001,2.70099364454373,,,,2.4547716829292012,,,"Guillermo Mota",1467,150407
"Jon Rauch","TOR",52,11.295389494014477,,12.25816650390625,,,5.340000152587891,5.058440322176032,-6.703333315641983,,,9.077386335893111,,,"Jon Rauch",1475,400010
"Felix Doubront","BOS",10.1,10.040333387586806,,4.039999961853027,,,7.804242683179451,,-10.230357578822545,,,3.6675000190734863,,,"Felix Doubront",1478,467094
"John Lackey","BOS",160,8.687115803781348,,1.8379258897569444,,,4.710666754306891,-0.625,-4.8466739245238735,,,5.261455123973005,,,"John Lackey",1507,407793
"Sandy Rosario","FLA",3.2,8.029523577008929,,,,,,-2.9311110178629556,,,,5.965000152587891,,,"Sandy Rosario",1525,466459
"Michael Cuddyer","MIN",1,7.734000396728516,,7.349999745686849,,,,1.8900001049041748,,,,5.8700002034505205,,,"Michael Cuddyer",1534,150212
"Aaron Cook","COL",97,2.744679499895145,,,,,2.0535411996014776,1.8015923955637938,-5.356482165542679,,,,,,"Aaron Cook",1571,346871
"Mark Hendrickson","BAL",11,9.75435158058449,,10.194000244140625,,,8.360740944191262,,-2.307999928792318,,,7.426153916579026,,,"Mark Hendrickson",1574,424805
"Cliff Lee","PHI",232.2,10.722535417723124,,6.214843112557115,,,8.362287144461078,0.26000001430511477,-7.432191780821918,,,7.684383583939783,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","- - -",71.2,9.992327053528612,,,,,5.629575043721916,,-6.1284017093846055,,,2.651889361544139,,,"Francisco Rodriguez",1642,408061
"Brian Tallet","- - -",13.1,10.111515420855898,,,,,8.942574529364558,6.392564150003286,1.0853658536585367,,,5.176666617393494,,,"Brian Tallet",1646,425226
"Luis Ayala","NYY",56,4.179466816023284,,,,,2.610927760816223,3.5129942813162076,1.353124976158142,,,1.249705894320619,,,"Luis Ayala",1650,425646
"Jose Contreras","PHI",14,7.613191645196143,,,-1.7822221826623987,,6.112637362637362,2.731851836781443,,,,,,,"Jose Contreras",1660,425747
"Javier López","SFG",53,11.770000457763672,,,,,-0.1970576913947733,2.7530288696289062,-2.1505634146676935,,,2.0330301920572915,,,"Javier Lopez",1663,425657
"D.J. Carrasco","NYM",49.1,7.2076785905020575,,3.687415676616997,,,4.161914906603225,-3.1597278101914594,-3.0806578836942973,,,-0.8446315163060238,,,"D.J. Carrasco",1666,425647
"Wilfredo Ledezma","TOR",6,9.653653658353365,,,,,4.420000076293945,-0.6905262595728824,-3.9166666666666665,,,4.763999938964844,,,"Wilfredo Ledezma",1669,425656
"Trever Miller","- - -",21.1,7.214000077681108,,,,,3.209565176480058,1.6070454915364583,,,,1.4361110263400607,,,"Trever Miller",1672,119125
"Chris Capuano","NYM",186,6.82066650390625,,5.087058871400123,,,8.065218677520752,2.196972471858383,,,,3.521943896790297,,,"Chris Capuano",1701,425626
"Dontrelle Willis","CIN",75.2,7.626139744575777,,,,,6.50429967406449,0.5818367393649354,-1.9528240627712674,,,6.339478069802989,,,"Dontrelle Willis",1703,425883
"Jose Valverde","DET",72.1,7.632808164539401,,,0.9668333053588867,,3.1839216643688726,,,,,,,,"Jose Valverde",1726,407878
"Edgar Gonzalez","COL",2,,,1.253333330154419,,,4.959999847412109,-3.5950000286102295,,,,3.523333443535699,,,"Edgar Gonzalez",1727,429440
"Aaron Heilman","ARI",35.1,,,,,,6.450853752367424,2.566860465116279,-1.0408000183105468,,,2.4395604395604398,,,"Aaron Heilman",1751,408310
"Dan Haren","LAA",238.1,9.62535441321499,,3.831401794641432,5.721909771709717,,7.854736635977762,,,-3.3862687295942164,,,,,"Dan Haren",1757,429717
"Kevin Correia","PIT",154,8.190932272594873,,7.5748779296875,,,6.282598276512861,4.550230494845165,-5.073472069369422,,,4.891015358269215,,,"Kevin Correia",1767,429781
"Rich Harden","OAK",82.2,10.089541026836969,,,,,9.65500005086263,1.4207365763121547,,,,6.205999755859375,,,"Rich Harden",1772,425848
"Sergio Mitre","- - -",38.1,4.2450683018932605,,,,,3.3315016773942943,0.4806666374206543,-4.635842826928985,,,2.5818666998545328,,,"Sergio Mitre",1773,429901
"Chad Gaudin","WSN",8.1,7.832523524204147,,,,,5.189545371315696,0.4665306247010523,,,,-0.3816666603088379,,,"Chad Gaudin",1783,429985
"Kevin Gregg","BAL",59.2,9.720828252950385,,6.368762574466973,4.828313253012048,,5.299999713897705,1.059999942779541,-2.17418250022279,,,,,,"Kevin Gregg",1793,276514
"Michael Gonzalez","- - -",53.1,10.144450205149669,,,,,6.565428379603794,1.0211179982060972,,,,9.41999966757638,,,"Michael Gonzalez",1794,283166
"J.J. Putz","ARI",58,9.957026110197368,,10.705999755859375,1.8629053476694468,,7.86862667231089,2.947012963233056,,,,,,,"J.J. Putz",1795,407816
"Matt Belisle","COL",72,8.723039189704885,,7.842857360839844,,,5.877333577473959,2.58970141054979,-6.179156567676958,,,3.7013636502352627,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",199.2,9.074860697669239,,,,,7.267708188011532,2.1021930031834524,-2.0836082143881884,,,6.599087574186116,,,"Edwin Jackson",1841,429719
"John Grabow","CHC",62.1,7.238090963924632,,,,,,1.807553230447972,,,,3.292525875527141,,,"John Grabow",1848,346848
"Ryan Madson","PHI",60.2,8.164982036952555,,6.96851040454621,,,2.7317648494944855,-7.824999809265137,,,,5.608287566298738,,,"Ryan Madson",1852,425492
"Shawn Camp","TOR",66.1,4.139166514078776,,,,,-1.3606236611643145,0.43959999084472656,,,,-1.5130419964556927,,,"Shawn Camp",1855,425861
"Michael Wuertz","OAK",33.2,9.66991341991342,,,,,,2.1190958225980716,,,,5.605454531582919,,,"Michael Wuertz",1856,430900
"Wilson Valdez","PHI",1,9.779999732971191,,,,,,,-2.809999942779541,,,3.8214285714285716,,,"Wilson Valdez",1863,407832
"Darnell McDonald","BOS",1,10.113333384195963,,8.91000014085036,,,,,,,,9.142499923706055,,,"Darnell McDonald",1867,150021
"Sean Burnett","WSN",56.2,6.804999669392903,,,,,5.579832348591918,-1.764228515625,,,,3.8888488330429407,,,"Sean Burnett",1886,430634
"Matt Moore","TBR",9.1,11.338558712521115,,,,,8.22100009918213,,,-2.080416758855184,,6.0887502034505205,,,"Matt Moore",1890,519043
"Jason Frasor","- - -",60,9.355134697370632,,,,,5.785499954223633,-0.203458643497381,,,,-0.041315781442742595,,,"Jason Frasor",1906,430630
"Scott Proctor","- - -",40.1,9.970000049321339,,,,,7.5128944798519735,-1.0291925039350616,-8.635431925455729,,,,,,"Scott Proctor",1911,429984
"Matt Thornton","CHW",59.2,9.450281850608862,,3.77432100272473,,,6.93125,-2.2339998881022134,,,,,,,"Matt Thornton",1918,407819
"Brian Bruney","CHW",19.2,9.917793246774911,,,,,6.75,3.461014457370924,,,,6.037173727284307,,,"Brian Bruney",1929,430663
"Frank Francisco","TOR",50.2,10.97738441114324,,,5.039767243141352,,8.277333068847657,4.690000057220459,-7.037613608620384,,,,,,"Frank Francisco",1933,407911
"Mike Adams","- - -",73.2,6.838669561570691,,,,,4.626969770951704,2.2857369061695225,-0.7864912350972494,,,2.2137500941753387,,,"Mike Adams",1937,430606
"Justin Germano","CLE",12.2,10.789999710886102,,,,,4.759338883329029,6.450000127156575,-8.599374771118164,,,4.574687480926514,,,"Justin Germano",1938,430683
"Zack Greinke","MIL",171.2,9.632740024381542,,7.778571537562779,,,7.082742745535715,-1.512314069763688,-6.4284049891218356,,-5.618571690150669,2.6212245396205356,,,"Zack Greinke",1943,425844
"Raul Valdes","- - -",12,8.813823251163258,,,,,9.102404080904448,,-0.5561290248747794,,,2.862499952316284,,,"Raul Valdes",1953,447744
"Justin Berg","CHC",12,,,,,,3.6522971488334037,1.6116000366210939,-5.590000152587891,,,,,,"Justin Berg",1973,448753
"Josh Judy","CLE",14,6.724551469851763,,,,,,0.35020200170651833,,,,,,,"Josh Judy",1975,518865
"Cory Luebke","SDP",139.2,9.495631167763158,,,,,8.307027126002955,0.39035987854003906,-4.1435293758616725,,,1.4584176751631726,,,"Cory Luebke",1984,458537
"Iván Nova","NYY",165.1,7.571684860538792,,,,,4.488163703310806,1.7375738425332992,-7.372636476593822,,,5.950550324326262,,,"Ivan Nova",1994,467100
"Tim Byrdak","NYM",37.2,11.317644559420073,,,,,8.44114710073002,3.6871744791666665,,,,8.005111355251737,,,"Tim Byrdak",1995,136263
"Buddy Carlyle","NYY",7.2,10.881333414713541,,,,,8.768333435058594,7.044468007189162,,,,5.986000061035156,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",233.1,10.962958183203991,,,,,,1.3380223791026535,-9.090869405995244,,,10.372000122070313,,,"Clayton Kershaw",2036,477132
"Justin Masterson","CLE",216,4.170933670913026,,,,,-0.16626086131386134,-0.8266530994469448,,,,0.9881481594509549,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",59,7.5530224609375,,,1.365315944288743,,,2.3187095888199343,-7.692666480654762,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","LAD",66.1,7.968250461545389,,2.0523617301571404,,,4.395262780850821,,-9.344381544325087,,,0.9885000228881836,,,"Matt Guerrier",2061,407825
"Jose Veras","PIT",71,,,,3.164108631222747,,6.722130126953125,0.009999999776482582,-4.963855585776085,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","BAL",208,9.533971983658173,,9.184999903043112,,,6.826253377034993,1.0341319176885817,-4.424121296063018,,,5.151565153702446,,,"Jeremy Guthrie",2072,425386
"Chien-Ming Wang","WSN",62.1,5.652777777777778,,,5.095901739401896,,3.3067252552166533,1.6178195351048519,-7.182456033271656,,,,,,"Chien-Ming Wang",2074,425426
"Willie Eyre","BAL",18.1,7.525596128691227,,7.549772782759233,,,6.256666819254558,0.9704838414346019,-4.572353138643153,,,3.759999990463257,,,"Willie Eyre",2078,425466
"Heath Bell","SDP",62.2,9.32102983235935,,,,,7.115596942047574,,-4.771482834680599,,,5.008000183105469,,,"Heath Bell",2080,425514
"Chris Narveson","MIL",161.2,11.25266139698275,,5.7478751838207245,,,10.224689410808264,,-7.590116190355878,,,7.67954622116764,,,"Chris Narveson",2141,429780
"Yhency Brazoban","ARI",6,8.334521149935787,,,,,7.934285845075335,1.5262500047683716,,,,,,,"Yhency Brazoban",2150,430674
"Alfredo Simon","BAL",115.2,8.800216972698617,,4.842928750174386,5.472036622577887,,4.907392135320925,,-3.7307585968368353,,,,8.5,,"Alfredo Simon",2155,430580
"Taylor Buchholz","NYM",26,10.483870967741936,,,,,8.396195784859035,,-3.5306586533963324,,,8.59230745755709,,,"Taylor Buchholz",2168,430587
"Chad Qualls","SDP",74.1,,,,,,1.0207266905484795,2.2036427367314384,,,,-0.7691999912261963,,,"Chad Qualls",2170,430589
"Steve Edlefsen","SFG",11.1,,,,,,-0.49611762551700367,-0.7723214285714286,,,,1.8360000610351563,,,"Steve Edlefsen",2185,453580
"Joel Hanrahan","PIT",68.2,8.08679680499552,,,,,4.289090936834162,0.45548570905412944,,,,,,,"Joel Hanrahan",2186,430629
"Blaine Boyer","NYM",6.2,7.885294297162225,,,,,4.845555434992284,2.477000045776367,-9.390000343322754,,,3.4933333926730685,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",37,8.707772733863264,,,1.8019355035597278,,6.40373961906123,0.6143749952316284,-0.35,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","TBR",67.2,11.642561111716027,,6.071666717529297,6.821185809350297,,,,-3.476841976768092,,,,,,"Joel Peralta",2332,407908
"Randy Williams","BOS",8.1,7.2038180264559655,,,,,6.7102001953125,3.1557693481445312,-7.701666514078776,,,2.3249998092651367,,,"Randy Williams",2362,430942
"Andrew Brackman","NYY",2.1,5.901176452636719,,6.163333257039388,,,,2.6433334350585938,-3.9518182927911933,,,,,,"Andrew Brackman",2365,457581
"Brian Gordon","NYY",10.1,9.825185139973959,,9.65150998673349,,,,0.46399997075398763,-8.098333358764648,,,3.7937498092651367,,,"Brian Gordon",2374,430950
"Jose Ceda","FLA",20.1,9.728945018059045,,,,,,2.4680509405621027,,,,5.236470390768612,,,"Jose Ceda",2377,469167
"Anthony Varvaro","ATL",24,10.83750991528975,,,,,,,-8.943371033400632,,,5.0792592366536455,,,"Anthony Varvaro",2385,460008
"Barry Enright","ARI",37.2,10.393600027901785,,,,,8.2676889115021,-0.09379629735593442,-6.415178571428571,,,4.481774114793347,,,"Barry Enright",2412,446264
"Corey Kluber","CLE",4.1,9.739999624399038,,,,,7.979999542236328,0.1419230974637545,-2.9566665649414063,,,3.8187501430511475,,,"Corey Kluber",2429,446372
"Andrew Carignan","OAK",6.1,10.83446554535801,,10.436667124430338,,,,-0.14894736440558182,,,,8.206666310628256,,,"Andrew Carignan",2431,446398
"Todd Coffey","WSN",59.2,5.976888699001736,,,,,5.217632004310345,2.77766192400897,,,,5.80999984741211,,,"Todd Coffey",2467,434298
"Mark DiFelice","MIL",3,8.73000008719308,,,,,,3.3230954124813987,0.26999996105829877,,,,,,"Mark DiFelice",2468,442707
"Lance Lynn","STL",34.2,8.545406797856234,,,,,6.092150115966797,3.2990000903606416,-7.300483826668032,,,2.628000100453695,,,"Lance Lynn",2520,458681
"Mason Tobin","TEX",5.1,7.663428715297154,,,,,6.879274256089154,2.617900085449219,,,,6.424777984619141,,,"Mason Tobin",2534,474226
"Eric Surkamp","SFG",26.2,7.626019227851942,,,,,5.233529483570772,2.373616969331782,-6.731512502461922,,,2.3166127358713458,,,"Eric Surkamp",2540,474668
"Juan Pablo Perez","PHI",5,8.993333180745443,,,,,7.8317138671875,-1.0965116633925327,,,,,,,"Juan Pablo Perez",2557,448722
"Joe Paterson","ARI",34,3.8162380919164542,,,,,-1.0144706177555658,0.6610043733016304,,,,-2.2932540651351685,,,"Joe Paterson",2565,519110
"Bryan Petersen","FLA",1,8.859999847412109,,7.913999938964844,,,,2.5199999809265137,,,,5.039999961853027,,,"Bryan Petersen",2567,519128
"Enrique Gonzalez","DET",9,8.78228229025136,,,,,8.829999923706055,1.8668656989709655,-4.298571450369699,,,5.801666259765625,,,"Enrique Gonzalez",2568,434619
"Robinson Tejeda","KCR",7.1,11.10407398365162,,,,,8.667142595563616,3.9107142857142856,,,,7.62568634631587,,,"Robinson Tejeda",2575,434565
"Wandy Rodriguez","HOU",191,11.304950709914742,,11.44478175951087,,,8.45598823088288,,-8.701906613999137,,,7.5197730126319,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","COL",194,6.7434969278807415,,6.049623167359984,,,4.7693948440280245,0.1534632692808869,-3.774697043678977,,,4.616759123625578,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","BOS",30.1,9.160471790241745,,,,,5.480000019073486,1.524080695592769,-9.446470372817096,,,7.880000114440918,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",49.2,10.733239215353262,,10.107058536305146,,,7.327999877929687,4.19183984375,-3.889818226207386,,,9.396369829569778,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",123.2,9.19689262317673,,4.891333516438802,,,6.257056451612903,2.430354025511615,-2.1558334032694497,,,4.699250359348381,,,"Brett Cecil",2660,446399
"Joba Chamberlain","NYY",28.2,9.876090092914094,,,,,,1.1136219895730808,-5.9349018171721815,,,8.693999481201171,,,"Joba Chamberlain",2692,501955
"Rick Porcello","DET",182,6.751461305480072,,,,,2.8178449024185825,1.9591007369885343,-5.098684210526316,,,2.554900340544872,,,"Rick Porcello",2717,519144
"Brian Sanches","FLA",61.2,9.85882668828768,,,,1.1875793820335752,6.544694900512695,0.47228187842657104,-5.733000183105469,,,3.450000047683716,,,"Brian Sanches",2739,430083
"Bobby Cramer","OAK",8.1,9.597856794084821,,9.016250610351562,,,,-0.5,-4.417222340901692,,,8.579999923706055,,,"Bobby Cramer",2744,450864
"Joel Carreno","TOR",15.2,7.0726470947265625,,,,,4.592758704876077,-1.5472649468315973,,,,4.289999961853027,,,"Joel Carreno",2746,468528
"Carlos Marmol","CHC",74,6.4507313603940215,,2.881999969482422,,,7.221666971842448,-1.2015082020577186,,,,0.7400000095367432,,,"Carlos Marmol",2790,461791
"Joe Savery","PHI",2.2,9.136471019071692,,,,,,-1.8274998664855957,,,,,,,"Joe Savery",2835,456045
"John Gaub","CHC",2.2,12.335217019786006,,,,,5.480000019073486,2.356428691319057,,,,6.849999904632568,,,"John Gaub",2857,453304
"Daniel Moskos","PIT",24.1,7.929812992844626,,,,,5.5848798828125,-0.08080809044115471,,,,6.020952497209821,,,"Daniel Moskos",2858,446290
"Ross Detwiler","WSN",66,9.293025169051996,,,,,6.239749597856048,-3.926320068359375,,,,5.357121207497337,,,"Ross Detwiler",2859,446321
"Santiago Casilla","SFG",51.2,8.340852486070736,,,,,5.6725722353104215,2.508198803256017,,-7.986320639556309,,,,,"Santiago Casilla",2873,433586
"Juan Carlos Oviedo","FLA",64.1,8.70311470835773,,,,,7.1523115050117925,2.8994506165221496,,,,0.8891397565069165,,,"Juan Carlos Oviedo",2886,434663
"Zach McAllister","CLE",17.2,7.538547967069892,,,,,4.2928570338657925,4.047183184556558,-1.4985184846100983,,,1.3118182095614346,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",16.2,9.331110636393229,,,,,8.829892050253378,,,-6.077618916829427,,6.003541310628255,,,"Jeff Locke",2929,502046
"Eduardo Sanchez","STL",30,7.158869495130565,,,,,5.351922842172476,-4.1025490355647465,,,,5.824999809265137,,,"Eduardo Sanchez",2966,500674
"Sean Green","MIL",11.2,-8.93339624944723,,,,,-8.537032913375686,,-2.2972548241708792,,,-9.774999618530273,,,"Sean Green",3001,434958
"Bruce Billings","- - -",7,10.265376101257981,,11.392500400543213,,,8.438571384974889,1.3418750166893005,-3.9000000953674316,,,8.108888838026258,,,"Bruce Billings",3044,501852
"Anthony Slama","MIN",2.1,9.457646987017464,,,,,8.835238502139138,,-0.03533337910970052,,,,,,"Anthony Slama",3064,460104
"Kenley Jansen","LAD",53.2,9.774877780821265,,10.073385238647461,,,,-1.2128455929639863,,,,11.351666768391928,,,"Kenley Jansen",3096,445276
"Doug Slaten","WSN",16.1,8.73550033569336,,,,,4.827848024006132,1.0101282168657353,,,,2.9745714460100445,,,"Doug Slaten",3107,460657
"Duane Below","DET",29,9.991532597228558,,4.872127614122756,,,9.783636613325639,-4.167595006242583,,,,7.088769061748798,,,"Duane Below",3124,502102
"Luis Mendoza","KCR",14.2,8.58233642578125,,8.96142850603376,,,7.3504255578873,-0.341249942779541,,,,7.522352779612822,,,"Luis Mendoza",3126,434669
"Graham Godfrey","OAK",25,8.541323156917796,,8.343571390424456,,,5.065555572509766,1.5444230299729567,-3.7387180572901015,,,5.585312515497208,,,"Graham Godfrey",3128,453232
"Tony Watson","PIT",41,,,,,,7.574194537706612,4.0684617262620195,,,,5.7852630615234375,,,"Tony Watson",3132,453265
"Max Scherzer","DET",195,7.717581301646118,,8.615713936941964,,,7.102647220387178,0.41904998779296876,,,,-0.28364963949161726,,,"Max Scherzer",3137,453286
