Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Julian Tavarez","FLA",10,12,5.388286523551839,29,27,11,0,0,0,0,1,153.2,714,188,100,92,9,74,7,15,7,2,67,"Julian Tavarez",541,123118
"Jeremy Affeldt","KCR",3,4,4.635193057159406,34,7,1,0,0,0,1,1,77.2,353,85,41,40,8,37,4,3,5,2,67,"Jeremy Affeldt",583,346793
"Scott Stewart","MON",4,2,3.0937511064116143,67,0,0,0,0,17,14,2,64,264,49,29,22,4,22,5,1,1,0,67,"Scott Stewart",797,400305
"Ryan Rupe","TBD",5,10,5.600000474717922,15,15,6,2,0,0,0,0,90,382,83,60,56,11,25,0,10,6,0,67,"Ryan Rupe",1223,150142
"Antonio Osuna","CHW",8,2,3.85714387189018,59,0,0,0,0,11,9,3,67.2,296,64,32,29,1,28,4,4,0,1,66,"Antonio Osuna",249,120107
"Jeremy Fikac","SDP",4,7,5.478260869565218,65,0,0,0,0,0,12,6,69,318,74,50,42,13,34,8,3,6,1,66,"Jeremy Fikac",1031,407235
"Scott Schoeneweis","ANA",9,8,4.881356405616024,54,15,7,0,0,1,11,3,118,510,119,68,64,17,49,4,5,1,1,65,"Scott Schoeneweis",33,150011
"Jason Bere","CHC",1,10,5.673151414142332,16,16,7,0,0,0,0,0,85.2,379,98,63,54,13,28,1,3,5,0,65,"Jason Bere",266,110891
"David Riske","CLE",2,2,5.259742344345427,51,0,0,0,0,1,5,0,51.1,237,49,32,30,8,35,4,4,1,0,65,"David Riske",402,228594
"Mike DeJean","MIL",1,5,3.120000317382845,68,0,0,0,0,27,0,3,75,326,66,28,26,7,39,8,2,7,0,65,"Mike DeJean",682,113211
"Steve Karsay","NYY",6,4,3.2603781094252353,78,0,0,0,0,12,14,4,88.1,379,87,33,32,7,30,14,2,4,0,65,"Steve Karsay",829,116853
"Brian Boehringer","PIT",4,4,3.3891224207929733,70,0,0,0,0,1,28,5,79.2,328,65,30,30,5,33,6,2,1,0,65,"Brian Boehringer",984,111145
"Ryan Franklin","SEA",7,5,4.019663136710646,41,12,5,0,0,0,3,1,118.2,495,117,62,53,14,22,1,5,0,0,65,"Ryan Franklin",1076,211041
"Rocky Biddle","CHW",3,4,4.055794323425483,44,7,1,0,0,1,4,2,77.2,339,72,42,35,13,39,4,5,5,0,64,"Rocky Biddle",223,335092
"Denny Stark","COL",11,4,3.997403171711176,32,20,11,0,0,0,1,1,128.1,554,108,69,57,25,64,4,5,2,0,64,"Denny Stark",452,150128
"David Coggin","PHI",2,5,4.675325601815677,38,7,0,0,0,0,1,0,77,339,65,42,40,4,51,3,4,11,0,64,"David Coggin",951,150102
"Jose Mesa","PHI",4,6,2.9735686817009452,74,0,0,0,0,45,0,9,75.2,331,65,26,25,5,39,7,4,9,0,64,"Jose Mesa",961,118986
"Sean Lowe","- - -",5,3,5.7857142567348365,51,1,0,0,0,0,10,2,79.1,379,101,58,51,9,41,6,7,1,1,64,"Sean Lowe",994,117957
"Andy Benes","STL",5,4,2.7835053735717596,18,17,8,1,0,0,0,0,97,417,80,39,30,10,51,3,5,0,0,64,"Andy Benes",1144,110854
"Aaron Harang","OAK",5,4,4.825532228220333,16,15,6,0,0,0,0,0,78.1,354,78,44,42,7,45,2,3,1,0,64,"Aaron Harang",1451,421685
"Chris Hammond","ATL",7,2,0.947368516155897,63,0,0,0,0,0,17,2,76,311,53,15,8,1,31,9,1,1,0,63,"Chris Hammond",92,115391
"Paul Shuey","- - -",8,2,3.3088246431321457,67,0,0,0,0,1,19,4,68,288,56,29,25,3,31,2,1,3,0,63,"Paul Shuey",406,122201
"Tim Redding","HOU",3,6,5.399999672282846,18,14,6,0,0,0,0,0,73.1,325,78,49,44,10,35,3,0,5,1,63,"Tim Redding",573,400062
"Ricky Stone","HOU",3,3,3.6077602816826375,78,0,0,0,0,1,12,1,77.1,335,78,36,31,9,34,3,1,1,0,63,"Ricky Stone",576,150392
"LaTroy Hawkins","MIN",6,0,2.1286308401673404,65,0,0,0,0,0,13,3,80.1,310,63,23,19,5,15,1,0,5,0,63,"LaTroy Hawkins",729,115629
"Brad Radke","MIN",9,5,4.7154925523791205,21,21,10,2,1,0,0,0,118.1,490,124,64,62,12,20,0,7,0,0,62,"Brad Radke",748,120878
"Antonio Alfonseca","CHC",2,5,3.9955155583705624,66,0,0,0,0,19,0,9,74.1,330,73,34,33,5,36,3,3,1,0,61,"Antonio Alfonseca",260,110134
"Nelson Cruz","HOU",2,6,4.48085102746151,43,5,1,0,0,0,1,2,78.1,360,90,44,39,12,29,4,6,4,0,61,"Nelson Cruz",554,112906
"Jose Cabrera","MIL",6,10,6.793548972281706,50,11,4,0,0,0,3,1,103.1,474,131,84,78,23,36,9,9,3,0,61,"Jose Cabrera",679,111850
"Ramiro Mendoza","NYY",8,4,3.4363640177072994,62,0,0,0,0,4,12,4,91.2,394,102,43,35,8,16,2,2,1,0,61,"Ramiro Mendoza",836,118947
"David Weathers","NYM",6,3,2.9094829499792527,71,0,0,0,0,0,18,5,77.1,331,69,30,25,6,36,7,3,2,0,61,"David Weathers",902,124000
"Robert Person","PHI",4,5,5.441064323102461,16,16,3,0,0,0,0,0,87.2,388,79,58,53,13,51,0,5,2,0,61,"Robert Person",966,120447
"Bobby Jones","SDP",7,8,5.4999996114660465,20,18,9,0,0,0,0,1,108,475,134,68,66,20,22,1,1,1,0,60,"Bobby Jones",1039,116717
"Travis Harper","TBD",5,9,5.463034938366442,37,7,1,0,0,1,3,1,85.2,394,101,54,52,14,27,3,9,2,0,60,"Travis Harper",1211,150135
"Dennys Reyes","- - -",4,4,5.3346780758123185,58,5,1,0,0,0,4,0,82.2,378,98,52,49,10,45,4,0,10,1,59,"Dennys Reyes",444,121096
"Jason Grimsley","KCR",4,7,3.9112160687929154,70,0,0,0,0,1,13,2,71.1,310,64,32,31,4,37,8,1,8,0,59,"Jason Grimsley",602,115169
"Joaquín Benoit","TEX",4,5,5.314959592226363,17,13,5,0,0,1,0,0,84.2,405,91,51,50,6,58,2,5,7,0,59,"Joaquin Benoit",1437,276542
"Keith Foulke","CHW",2,4,2.8969960875935814,65,0,0,0,0,11,8,3,77.2,306,65,26,25,7,13,2,2,1,0,58,"Keith Foulke",231,114342
"Danny Graves","CIN",7,3,3.1925676498559397,68,4,1,0,0,32,0,7,98.2,412,99,37,35,7,25,9,3,5,0,58,"Danny Graves",326,115056
"Miguel Asencio","KCR",4,7,5.035135264915653,31,21,8,0,0,0,0,0,123.1,557,136,73,69,17,64,2,3,7,0,58,"Miguel Asencio",586,407900
"Kevin Brown","LAD",3,4,4.8062834184567675,17,10,5,0,0,0,1,0,63.2,278,68,36,34,9,23,1,5,2,0,58,"Kevin Brown",642,111554
"Felix Rodriguez","SFG",8,6,4.173913966505403,71,0,0,0,0,0,24,6,69,288,53,33,32,5,29,1,4,4,0,58,"Felix Rodriguez",1127,121353
"Scott Eyre","- - -",2,4,4.459823289354709,70,3,1,0,0,0,18,1,74.2,333,80,41,37,4,36,8,0,5,0,58,"Scott Eyre",1300,113961
"Mike Maroth","DET",6,10,4.4766837608581005,21,21,11,0,0,0,0,0,128.2,538,136,68,64,7,36,1,2,4,0,58,"Mike Maroth",1508,400077
"Jim Brower","- - -",3,2,4.369295504888029,52,0,0,0,0,0,6,1,80.1,344,77,40,39,7,32,2,4,1,0,57,"Jim Brower",313,150342
"Armando Almanza","FLA",3,2,4.335767026994111,51,0,0,0,0,2,12,2,45.2,190,36,22,22,8,23,1,0,2,1,57,"Armando Almanza",507,150355
"Dave Mlicki","HOU",4,10,5.337209183954434,22,16,7,0,0,0,0,0,86,391,101,57,51,11,34,5,3,3,0,57,"Dave Mlicki",569,119211
"B.J. Ryan","BAL",2,1,4.68208267995593,67,0,0,0,0,1,12,1,57.2,252,51,31,30,7,33,4,4,4,0,56,"B.J. Ryan",168,124805
"Jeff Fassero","- - -",8,6,5.347827269585047,73,0,0,0,0,0,13,3,69,315,81,43,41,9,27,5,3,2,1,56,"Jeff Fassero",279,114032
"Giovanni Carrara","LAD",6,3,3.27573566164529,63,1,0,0,0,1,14,5,90.2,387,83,34,33,14,32,4,6,1,0,56,"Giovanni Carrara",643,112030
"Chad Bradford","OAK",4,2,3.10619489998572,75,0,0,0,0,2,24,3,75.1,311,73,29,26,2,14,5,5,0,1,56,"Chad Bradford",904,136268
"Wilson Alvarez","TBD",2,3,5.280000268554701,23,10,4,0,0,1,2,0,75,339,80,47,44,13,36,3,4,2,0,56,"Wilson Alvarez",1193,110209
"Doug Creek","- - -",3,2,5.820361541614331,52,0,0,0,0,0,5,2,55.2,262,57,37,36,10,35,2,7,4,0,56,"Doug Creek",1202,150034
"Corey Thurman","TOR",2,3,4.367648038897355,43,1,0,0,0,0,4,2,68,310,65,34,33,11,45,2,2,4,0,56,"Corey Thurman",1324,407903
"John Stephens","BAL",2,5,6.092307692307692,12,11,4,0,0,0,0,0,65,281,68,44,44,13,22,2,3,2,0,56,"John Stephens",1569,407856
"Jorge Julio","BAL",5,6,1.9852941176470589,67,0,0,0,0,25,1,6,68,289,55,22,15,5,27,3,2,8,0,55,"Jorge Julio",148,406402
"Braden Looper","FLA",2,5,3.13953488372093,78,0,0,0,0,13,16,3,86,349,73,31,30,8,28,3,1,1,0,55,"Braden Looper",526,131702
"Tony Fiore","MIN",10,3,3.1648353638388267,48,2,0,0,0,0,5,0,91,385,74,32,32,10,43,4,5,2,0,55,"Tony Fiore",726,150106
"Ron Villone","PIT",4,6,5.806452089244234,45,7,2,0,0,0,0,1,93,399,95,63,60,8,34,3,5,1,0,55,"Ron Villone",1010,123725
"Jeff Nelson","SEA",3,2,3.941607375945579,41,0,0,0,0,2,12,2,45.2,199,36,20,20,4,27,3,3,5,0,55,"Jeff Nelson",1092,119704
"Tim Worrell","SFG",8,2,2.2500004768372595,80,0,0,0,0,0,23,1,72,296,55,21,18,3,30,2,0,0,0,55,"Tim Worrell",1139,124580
"Jay Witasick","SFG",1,0,2.370732148469534,44,0,0,0,0,0,4,0,68.1,276,58,19,18,3,21,3,4,3,0,54,"Jay Witasick",1138,124482
"Brendan Donnelly","ANA",1,1,2.1744969226525996,46,0,0,0,0,1,13,2,49.2,199,32,13,12,2,19,3,2,1,0,54,"Brendan Donnelly",1441,407791
"Kirk Saarloos","HOU",6,7,6.011719108326382,17,17,3,1,1,0,0,0,85.1,372,100,59,57,12,27,5,6,1,0,54,"Kirk Saarloos",1516,424164
"Paul Quantrill","LAD",5,4,2.7000003582498775,86,0,0,0,0,1,33,2,76.2,330,80,27,23,1,25,7,3,0,0,53,"Paul Quantrill",669,120824
"Jim Mecir","OAK",6,4,4.256158275308585,61,0,0,0,0,1,20,5,67.2,304,68,36,32,5,29,4,4,4,1,53,"Jim Mecir",930,118898
"Joe Beimel","PIT",2,5,4.640625069150702,53,8,3,0,0,0,5,1,85.1,389,88,49,44,9,45,12,4,2,0,53,"Joe Beimel",979,346847
"Mike Fetters","- - -",3,3,4.0909103677296486,65,0,0,0,0,0,16,2,55,252,53,31,25,4,37,6,3,8,0,53,"Mike Fetters",988,114097
"Esteban Yan","TBD",7,8,4.304348302022774,55,0,0,0,0,19,0,8,69,305,70,35,33,10,29,1,3,5,1,53,"Esteban Yan",1236,124643
"Shawn Sedlacek","KCR",3,5,6.723319347116903,16,14,4,0,0,0,0,0,84.1,381,99,64,63,16,36,2,6,5,0,52,"Shawn Sedlacek",1519,424184
"Kerry Ligtenberg","ATL",3,4,2.9700004531861044,52,0,0,0,0,0,2,0,66.2,281,52,23,22,6,33,3,0,1,1,51,"Kerry Ligtenberg",100,117763
"Willis Roberts","BAL",5,4,3.360001025390938,66,0,0,0,0,1,13,2,75,334,79,34,28,5,32,3,4,7,0,51,"Willis Roberts",167,150199
"Rolando Arrojo","BOS",4,3,4.97950827457097,29,8,3,0,0,1,4,3,81.1,348,83,47,45,7,27,1,6,2,0,51,"Rolando Arrojo",174,134361
"Nelson Figueroa","MIL",1,7,5.032257651687322,30,11,3,0,0,0,1,0,93,412,96,59,52,18,37,6,4,5,0,51,"Nelson Figueroa",683,150153
"Joey Eischen","MON",6,1,1.3416153518632907,59,0,0,0,0,2,11,1,53.2,217,43,11,8,1,18,5,2,6,1,51,"Joey Eischen",774,113784
"Ray King","MIL",3,2,3.04615456124046,76,0,0,0,0,0,15,1,65,273,61,24,22,5,24,6,3,0,1,50,"Ray King",693,150037
"Matt Herges","MON",2,5,4.036083585309888,62,0,0,0,0,6,9,8,64.2,298,80,33,29,10,26,8,2,3,0,50,"Matt Herges",780,150382
"Steve Reed","- - -",2,5,2.0149266924306932,64,0,0,0,0,1,17,3,67,269,56,15,15,2,14,3,8,2,0,50,"Steve Reed",1053,121002
"Darryl Kile","STL",5,4,3.720472887952055,14,14,8,0,0,0,0,0,84.2,364,82,36,35,9,28,1,8,0,0,50,"Darryl Kile",1163,117046
"Mike Timlin","- - -",4,6,2.9793110698470384,72,1,0,0,0,0,20,4,96.2,376,75,35,32,15,14,2,5,3,0,50,"Mike Timlin",1187,123348
"Pedro Borbon","- - -",4,4,5.364240985404987,72,0,0,0,0,1,17,4,50.1,232,53,32,30,10,25,8,3,1,0,50,"Pedro Borbon",1289,111228
"Mike Lincoln","PIT",2,4,3.110599953253245,55,0,0,0,0,0,11,3,72.1,309,80,28,25,7,27,8,0,2,0,50,"Mike Lincoln",1457,150221
"Ricardo Rincon","- - -",1,4,4.178572567142096,71,0,0,0,0,1,27,4,56,222,47,28,26,4,11,1,1,0,0,49,"Ricardo Rincon",401,121215
"Rheal Cormier","PHI",5,6,5.250001001358223,54,0,0,0,0,0,9,3,60,268,61,38,35,6,32,6,4,4,0,49,"Rheal Cormier",952,112690
"Guillermo Mota","LAD",1,3,4.153847633936322,43,0,0,0,0,0,4,1,60.2,256,45,30,28,4,27,6,2,3,0,49,"Guillermo Mota",1467,150407
"Buddy Groom","BAL",3,2,1.5967747830205548,70,0,0,0,0,2,19,2,62,239,44,11,11,4,12,3,2,0,0,48,"Buddy Groom",143,115183
"Tom Gordon","- - -",1,3,3.3750005029142653,34,0,0,0,0,0,6,0,42.2,181,42,19,16,3,16,3,1,0,0,48,"Tom Gordon",282,114971
"Brandon Puffer","HOU",3,3,4.434783099053767,55,0,0,0,0,0,2,0,69,310,67,37,34,3,38,8,5,2,0,48,"Brandon Puffer",572,407836
"Jorge Sosa","TBD",2,7,5.526845177714538,31,14,5,0,0,0,1,0,99.1,434,88,63,61,16,54,0,2,5,0,48,"Jorge Sosa",1228,407901
"Aaron Myette","TEX",2,5,10.055171091122977,15,12,1,0,0,0,0,0,48.1,249,64,57,54,11,41,0,6,5,0,48,"Aaron Myette",1263,150329
"Scott Cassidy","TOR",1,4,5.727275375493541,58,0,0,0,0,0,7,7,66,282,52,42,42,12,32,3,7,2,0,48,"Scott Cassidy",1293,407859
"Steve Parris","TOR",5,5,5.973450520817509,14,14,3,0,0,0,0,0,75.1,348,96,50,50,13,35,5,3,3,0,48,"Steve Parris",1316,120247
"Darren Holmes","ATL",2,2,1.8109760731193916,55,0,0,0,0,1,7,1,54.2,214,41,12,11,3,12,4,2,0,0,47,"Darren Holmes",95,116100
"Jose Jimenez","COL",2,10,3.55909152622076,74,0,0,0,0,41,0,6,73.1,307,76,34,29,7,11,4,3,0,0,47,"Jose Jimenez",435,150455
"Justin Speier","COL",5,1,4.331552746087557,63,0,0,0,0,1,18,3,62.1,259,51,31,30,9,19,4,3,1,2,47,"Justin Speier",451,133221
"Shane Reynolds","HOU",3,6,4.864864864864865,13,13,5,0,0,0,0,0,74,322,80,43,40,13,26,2,1,1,0,47,"Shane Reynolds",574,121110
"Nick Neugebauer","MIL",1,7,4.716866927909055,12,12,3,0,0,0,0,0,55.1,260,56,33,29,10,44,3,0,5,2,47,"Nick Neugebauer",698,400302
"Jimmy Anderson","PIT",8,13,5.438388585649366,28,25,13,1,0,0,0,0,140.2,636,167,91,85,20,63,5,5,4,0,47,"Jimmy Anderson",977,150247
"Mike Crudale","STL",3,0,1.8797469262109552,49,1,0,0,0,0,6,1,52.2,213,43,11,11,3,14,2,1,3,0,47,"Mike Crudale",1148,407866
"Mike Koplove","ARI",6,1,3.356757102838166,55,0,0,0,0,0,10,0,61.2,249,47,24,23,2,23,4,0,1,0,46,"Mike Koplove",63,407377
"Kyle Farnsworth","CHC",4,6,7.328571827946899,45,0,0,0,0,1,6,6,46.2,213,53,47,38,9,24,7,1,1,0,46,"Kyle Farnsworth",278,150035
"Mark Wohlers","CLE",3,4,4.794393377998099,64,0,0,0,0,7,10,4,71.1,304,71,41,38,6,26,3,3,7,0,46,"Mark Wohlers",414,124498
"Luther Hackman","STL",5,4,4.111112079175803,43,6,0,0,0,0,1,1,81,366,90,42,37,7,39,3,4,7,1,46,"Luther Hackman",1155,235097
"Rick Bauer","BAL",6,7,3.980080165188874,56,1,0,0,0,1,12,4,83.2,358,84,41,37,12,36,4,4,4,0,45,"Rick Bauer",125,407400
"Bob Howry","- - -",3,5,4.194175728125648,67,0,0,0,0,0,15,1,68.2,292,67,37,32,9,21,4,5,2,0,45,"Bob Howry",237,133982
"Matt Kinney","MIN",2,7,4.636364306300236,14,12,5,0,0,0,0,0,66,305,78,39,34,13,33,0,1,5,0,45,"Matt Kinney",737,150219
"Chris Carpenter","TOR",4,5,5.277273093294531,13,13,5,1,0,0,0,0,73.1,327,89,45,43,11,27,0,4,3,0,45,"Chris Carpenter",1292,112020
"Runelvys Hernandez","KCR",4,4,4.358743798124196,12,12,6,0,0,0,0,0,74.1,316,79,36,36,8,22,0,1,2,0,45,"Runelvys Hernandez",1528,424465
"Pete Munro","HOU",5,5,3.570247877605724,19,14,4,0,0,0,1,0,80.2,347,89,37,32,5,23,3,3,2,0,45,"Pete Munro",1546,133729
"Sean Douglass","BAL",0,5,6.075000362098239,15,8,1,0,0,0,0,0,53.1,245,58,41,36,10,35,2,2,3,0,44,"Sean Douglass",133,346868
"Mike Stanton","NYY",7,1,3.000000880315012,79,0,0,0,0,6,17,3,78,324,73,29,26,4,28,3,0,4,0,44,"Mike Stanton",849,122681
"Mark Guthrie","NYM",5,3,2.437501356006423,68,0,0,0,0,1,17,1,48,190,35,13,13,3,19,3,1,4,0,44,"Mark Guthrie",876,115260
"Jayson Durocher","MIL",1,1,1.8750004470349424,39,0,0,0,0,0,3,1,48,189,27,13,10,3,21,2,2,1,0,44,"Jayson Durocher",1497,284565
"Ben Weber","ANA",7,2,2.5384617867554677,63,0,0,0,0,7,18,4,78,312,70,25,22,4,22,3,3,2,0,43,"Ben Weber",41,276533
"Juan Acevedo","DET",1,5,2.6517866174788534,65,0,0,0,0,28,1,7,74.2,314,68,33,22,4,23,3,5,2,0,43,"Juan Acevedo",458,110032
"Mike Williams","PIT",2,6,2.93478303460414,59,0,0,0,0,46,0,4,61.1,258,54,24,20,6,21,3,1,2,0,43,"Mike Williams",1014,124328
"Blake Stein","KCR",0,4,7.907144257584645,27,2,0,0,0,1,1,1,46.2,227,59,41,41,6,27,1,3,1,0,42,"Blake Stein",632,133121
"T.J. Tucker","MON",6,3,4.108696248445796,57,0,0,0,0,4,17,3,61.1,276,69,32,28,5,31,9,0,4,0,42,"T.J. Tucker",800,324892
"Jason Middlebrook","- - -",2,3,4.73376687869079,15,5,1,0,0,0,1,0,51.1,216,44,27,27,2,22,2,1,2,1,42,"Jason Middlebrook",1048,276525
"Gabe White","CIN",6,1,2.981596417815131,62,0,0,0,0,0,19,1,54.1,219,49,19,18,3,10,2,2,0,0,41,"Gabe White",360,124171
"Rick White","- - -",5,7,4.308511993366321,61,0,0,0,0,0,16,1,62.2,264,62,33,30,4,21,5,1,3,0,41,"Rick White",456,124184
"Mariano Rivera","NYY",1,4,2.739131570538882,45,0,0,0,0,28,2,4,46,187,35,16,14,3,11,2,2,1,1,41,"Mariano Rivera",844,121250
"Carlos Silva","PHI",5,0,3.2142862981680547,68,0,0,0,0,1,8,4,84,350,88,34,30,4,22,6,4,3,0,41,"Carlos Silva",973,400067
"Steve Kline","STL",2,1,3.3942868981190353,66,0,0,0,0,6,21,2,58.1,241,54,23,22,3,21,2,1,1,0,41,"Steve Kline",1164,117157
"Steve Kent","TBD",0,2,5.6511636680369195,34,0,0,0,0,1,1,1,57.1,272,67,41,36,6,38,0,3,2,3,41,"Steve Kent",1218,407902
"Francisco Cordero","TEX",2,0,1.7867647559997546,39,0,0,0,0,10,1,2,45.1,177,33,12,9,2,13,1,2,1,0,41,"Francisco Cordero",1243,150188
"Dan Plesac","- - -",3,3,4.211013079716625,60,0,0,0,0,1,18,3,36.1,154,27,17,17,6,18,3,0,0,0,41,"Dan Plesac",1319,120624
"Luke Prokopec","TOR",2,9,6.781394145629502,22,12,5,0,0,0,0,0,71.2,336,90,57,54,19,25,2,7,3,1,41,"Luke Prokopec",1320,150389
"Al Levine","ANA",4,4,4.2408383739273114,52,0,0,0,0,5,10,2,63.2,286,61,35,30,8,34,3,2,2,0,40,"Al Levine",20,117722
"Jamie Walker","DET",1,1,3.709925824770061,57,0,0,0,0,1,5,3,43.2,175,32,19,18,9,9,1,4,1,1,40,"Jamie Walker",502,123828
"Hector Mercado","PHI",2,2,4.6153843896628945,31,3,0,0,0,0,3,0,39,173,32,21,20,2,25,2,3,3,1,40,"Hector Mercado",960,280059
"Rudy Seanez","TEX",1,3,5.727275375493541,33,0,0,0,0,0,10,4,33,150,28,25,21,5,24,1,0,6,0,40,"Rudy Seanez",1279,121955
"Albie Lopez","ATL",1,4,4.365269660505176,30,4,0,0,0,0,1,0,55.2,242,66,29,27,1,18,3,0,5,0,39,"Albie Lopez",102,117913
"Roberto Hernandez","KCR",1,3,4.326924029186842,53,0,0,0,0,26,0,7,52,227,62,29,25,6,12,2,3,3,0,39,"Roberto Hernandez",605,115832
"Dennis Tankersley","SDP",1,4,8.064936013864445,17,9,1,0,0,0,0,0,51.1,245,59,46,46,10,40,3,6,3,0,39,"Dennis Tankersley",1054,407807
"Shigetoshi Hasegawa","SEA",8,3,3.199052017029242,53,0,0,0,0,1,8,4,70.1,288,60,26,25,4,30,8,2,0,1,39,"Shigetoshi Hasegawa",1082,115586
"Jose Rijo","CIN",5,4,5.142856123717444,31,9,1,0,0,0,0,0,77,340,89,48,44,13,20,1,1,1,0,38,"Jose Rijo",349,121206
"Brian Fuentes","COL",2,0,4.725001802445146,31,0,0,0,0,0,0,0,26.2,118,25,14,14,4,13,0,3,1,0,38,"Brian Fuentes",429,150118
"Julio Santana","DET",3,5,2.8421050729513957,38,0,0,0,0,0,7,1,57,239,49,19,18,8,28,2,2,3,1,38,"Julio Santana",496,121690
"Kevin Olsen","FLA",0,5,4.526946624818291,17,8,1,0,0,0,1,0,55.2,250,57,31,28,5,31,1,1,3,1,38,"Kevin Olsen",533,407485
"Terry Mulholland","- - -",3,2,5.696201568955748,37,3,3,0,0,0,2,0,79,357,101,56,50,15,21,3,6,1,0,38,"Terry Mulholland",665,119488
"Valerio De Los Santos","MIL",2,3,3.1213878338566303,51,0,0,0,0,0,7,0,57.2,237,42,21,20,4,26,3,2,1,0,38,"Valerio De Los Santos",681,136304
"Joe Mays","MIN",4,8,5.381119168214553,17,17,9,1,1,0,0,0,95.1,418,113,60,57,14,25,0,2,6,0,38,"Joe Mays",740,150222
"Matt Ginter","CHW",1,0,4.472392114698713,33,0,0,0,0,1,0,0,54.1,236,59,34,27,6,21,0,1,2,0,37,"Matt Ginter",233,215197
"Kent Mercker","COL",3,1,6.136366828415695,58,0,0,0,0,0,9,3,44,208,55,33,30,12,22,2,2,1,0,37,"Kent Mercker",439,118967
"Graeme Lloyd","- - -",4,5,5.210527013213444,66,0,0,0,0,5,11,3,57,253,67,34,33,6,19,4,2,2,0,37,"Graeme Lloyd",783,117841
"Jared Fernandez","CIN",1,3,4.440789027887743,14,8,4,0,0,0,0,0,50.2,231,59,31,25,5,24,1,3,3,0,36,"Jared Fernandez",324,220594
"Bob Wickman","CLE",1,3,4.456310844655114,36,0,0,0,0,20,0,2,34.1,159,42,22,17,3,10,0,1,0,0,36,"Bob Wickman",413,124233
"Dan Reichert","KCR",3,5,5.318182894021244,30,6,1,0,0,0,6,0,66,290,77,48,39,10,25,2,4,3,0,36,"Dan Reichert",624,150209
"Travis Phelps","TBD",1,2,4.778761868563267,26,0,0,0,0,0,3,0,37.2,169,30,20,20,7,27,0,5,6,2,36,"Travis Phelps",1221,400127
"Joe Roa","PHI",4,4,4.037382790736038,14,11,6,0,0,0,0,0,71.1,298,78,33,32,11,13,2,1,0,1,35,"Joe Roa",969,121258
"Jay Powell","TEX",3,2,3.4429529319877643,51,0,0,0,0,0,12,4,49.2,224,50,28,19,5,24,4,1,2,0,35,"Jay Powell",1271,120717
"Jose Paniagua","DET",0,1,5.832001957764329,41,0,0,0,0,1,7,1,41.2,191,50,30,27,10,15,1,3,2,0,34,"Jose Paniagua",483,120202
"Brett Myers","PHI",4,5,4.25,12,12,5,1,0,0,0,0,72,307,73,38,34,11,29,1,6,2,1,34,"Brett Myers",962,408206
"Mike Matthews","- - -",2,1,3.9416070878462026,47,0,0,0,0,0,4,2,45.2,205,43,23,20,5,29,3,2,5,1,34,"Mike Matthews",1170,150347
"Garrett Stephenson","STL",2,5,5.4000013732913645,12,10,1,0,0,0,0,0,45,205,48,27,27,4,25,0,5,2,0,34,"Garrett Stephenson",1185,122751
"Dan Smith","MON",1,1,3.471429611907025,33,0,0,0,0,2,2,0,46.2,188,34,18,18,6,21,0,1,1,0,34,"Dan Smith",1521,122368
"Kevin Gryboski","ATL",2,1,3.4838719108973106,57,0,0,0,0,0,11,2,51.2,238,50,20,20,6,37,5,5,2,0,33,"Kevin Gryboski",91,407839
"Mike Porzio","CHW",2,2,4.813953061307592,32,0,0,0,0,0,3,0,43,190,40,25,23,10,23,2,3,3,1,33,"Mike Porzio",252,150053
"Jose Lima","DET",4,6,7.770731201217294,20,12,3,0,0,0,0,0,68.1,304,86,60,59,12,21,0,2,2,0,33,"Jose Lima",475,117769
"Vic Darensbourg","FLA",1,2,6.144828717825028,42,0,0,0,0,0,3,0,48.1,233,61,34,33,10,26,4,2,0,0,33,"Vic Darensbourg",516,133240
"Satoru Komiyama","NYM",0,3,5.607693459550541,25,0,0,0,0,0,0,0,43.1,194,53,29,27,7,12,4,3,1,0,33,"Satoru Komiyama",881,407894
"Dave Williams","PIT",2,5,4.984615969686182,9,9,3,0,0,0,0,0,43.1,195,38,26,24,9,24,2,4,2,2,33,"Dave Williams",1013,400063
"Brian Tollberg","SDP",1,5,6.129729224150026,12,11,3,0,0,0,0,0,61.2,288,88,47,42,11,19,2,1,4,0,33,"Brian Tollberg",1055,328092
"Jesus Colome","TBD",2,7,8.274196093834936,32,0,0,0,0,0,3,5,41.1,204,56,41,38,6,33,5,2,5,0,33,"Jesus Colome",1198,400125
"Blaine Neal","FLA",3,0,2.727272412008527,32,0,0,0,0,0,2,0,33,144,32,12,10,1,14,2,0,4,0,33,"Blaine Neal",1468,346862
"Tim Spooneybarger","ATL",1,0,2.6298705858774087,51,0,0,0,0,1,11,0,51.1,214,38,16,15,4,26,5,2,4,0,33,"Tim Spooneybarger",1484,407486
"Lou Pote","ANA",0,2,3.2185431276673357,31,0,0,0,0,0,1,1,50.1,206,33,20,18,7,26,2,3,3,0,32,"Lou Pote",30,150010
"Darren Oliver","BOS",4,5,4.655171189098703,14,9,3,1,1,0,0,0,58,258,70,30,30,7,27,0,6,1,0,32,"Darren Oliver",206,119984
"Alan Benes","CHC",2,2,4.347457767663011,7,7,4,0,0,0,0,0,39.1,167,42,22,19,3,12,1,0,2,0,32,"Alan Benes",265,110853
