Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Hector Carrasco","MIN",4,3,4.642535058543534,56,0,0,0,0,1,,,73.2,317,77,40,38,8,30,3,0,7,1,70,"Hector Carrasco",1240,112031
"Omar Olivares","PIT",6,9,6.5454554534156735,45,12,3,1,0,1,,,110,494,123,87,80,17,42,8,10,3,1,69,"Omar Olivares",1009771,119982
"Jose Acevedo","CIN",5,7,5.4375,18,18,10,0,0,0,,,96,417,101,61,58,17,34,2,3,4,0,68,"Jose Acevedo",307,406895
"John Thomson","COL",4,5,4.035587626890964,14,14,8,1,1,0,,,93.2,386,84,46,42,15,25,3,4,1,0,68,"John Thomson",453,123307
"Mike DeJean","MIL",4,2,2.7747044777172603,75,0,0,0,0,2,,,84.1,371,75,31,26,4,39,7,9,8,0,68,"Mike DeJean",682,113211
"Tomo Ohka","- - -",3,9,5.467289134877021,22,21,5,0,0,0,,,107,469,134,70,65,15,29,0,3,2,1,68,"Tomo Ohka",788,219594
"Dan Plesac","TOR",4,5,3.573531917636477,62,0,0,0,0,1,,,45.1,190,34,18,18,4,24,5,1,1,0,68,"Dan Plesac",1319,120624
"Tom Gordon","CHC",1,2,3.3750000946662033,47,0,0,0,0,27,,,45.1,187,32,18,17,4,16,1,1,2,0,67,"Tom Gordon",282,114971
"Kris Wilson","KCR",6,5,5.185975217716416,29,15,6,0,0,1,,,109.1,487,132,78,63,26,32,0,7,1,0,67,"Kris Wilson",636,330892
"Eddie Guardado","MIN",7,1,3.5100017406472257,67,0,0,0,0,12,,,66.2,270,47,27,26,5,23,4,1,4,0,67,"Eddie Guardado",727,115216
"Erik Hiljus","OAK",5,0,3.4090911061310685,16,11,2,0,0,0,,,66,290,70,29,25,7,21,1,0,2,1,67,"Erik Hiljus",919,150195
"Aaron Fultz","SFG",3,1,4.563381752781963,66,0,0,0,0,1,,,71,300,70,40,36,9,21,3,1,1,0,67,"Aaron Fultz",1113,150269
"Aaron Myette","TEX",4,5,7.140495248704329,19,15,5,0,0,0,,,80.2,376,94,65,64,12,37,0,11,2,0,67,"Aaron Myette",1263,150329
"Chris Michalak","- - -",8,9,4.412196004562509,35,18,5,0,0,1,,,136.2,610,157,74,67,19,55,5,13,1,6,67,"Chris Michalak",1415,136422
"Lou Pote","ANA",2,0,4.153847007074475,44,1,0,0,0,2,,,86.2,380,88,41,40,11,32,5,3,3,0,66,"Lou Pote",30,150010
"Bob Wickman","CLE",5,0,2.3940887599283136,70,0,0,0,0,32,,,67.2,270,61,18,18,4,14,2,2,2,0,66,"Bob Wickman",413,124233
"David Weathers","- - -",4,5,2.406977331399932,80,0,0,0,0,4,,,86,351,65,24,23,6,34,8,3,0,0,66,"David Weathers",902,124000
"Doug Creek","TBD",2,5,4.308511862230627,66,0,0,0,0,0,,,62.2,279,51,34,30,7,49,5,4,4,0,66,"Doug Creek",1202,150034
"Bob Howry","CHW",4,5,4.690679027581722,69,0,0,0,0,5,,,78.2,346,85,41,41,11,30,9,4,6,0,64,"Bob Howry",237,133982
"Vladimir Nunez","FLA",4,5,2.739131173024079,52,3,1,0,0,0,,,92,380,79,33,28,9,30,5,5,1,1,64,"Vladimir Nunez",532,136727
"Curt Leskanic","MIL",2,6,3.6346160511999956,70,0,0,0,0,17,,,69.1,297,63,30,28,11,31,5,2,2,0,64,"Curt Leskanic",694,117710
"Kyle Lohse","MIN",4,7,5.678967109424949,19,16,4,0,0,0,,,90.1,402,102,60,57,16,29,0,8,5,0,64,"Kyle Lohse",739,346798
"Esteban Yan","TBD",4,6,3.898396517176606,54,0,0,0,0,22,,,62.1,264,64,34,27,7,11,1,5,5,0,64,"Esteban Yan",1236,124643
"John Wasdin","- - -",3,2,5.108108371430906,44,0,0,0,0,0,,,74,330,86,44,42,11,24,6,6,3,0,64,"John Wasdin",1768,123955
"Gary Glover","CHW",5,5,4.933554879800726,46,11,3,0,0,0,,,100.1,429,98,61,55,16,32,3,4,4,0,63,"Gary Glover",234,150474
"Masato Yoshii","MON",4,7,4.778760416654007,42,11,4,0,0,0,,,113,493,127,65,60,18,26,2,5,4,0,63,"Masato Yoshii",807,134180
"Trevor Hoffman","SDP",3,4,3.430940817326034,62,0,0,0,0,43,,,60.1,248,48,25,23,10,21,2,1,3,0,63,"Trevor Hoffman",1035,116034
"Tim Worrell","SFG",2,5,3.446809405857662,73,0,0,0,0,0,,,78.1,339,71,33,30,4,33,4,3,2,0,63,"Tim Worrell",1139,124580
"Rod Beck","BOS",6,4,3.9049591701235395,68,0,0,0,0,6,,,80.2,342,77,42,35,15,28,6,3,5,1,63,"Rod Beck",1730,110763
"Justin Speier","- - -",6,3,4.578262160433176,54,0,0,0,0,0,,,76.2,324,71,40,39,13,20,3,8,6,1,62,"Justin Speier",451,133221
"David Coggin","PHI",6,7,4.168421052631579,17,17,10,0,0,0,,,95,415,99,46,44,7,39,6,5,3,0,62,"David Coggin",951,150102
"Kazuhiro Sasaki","SEA",0,4,3.2400008651735708,69,0,0,0,0,45,,,66.2,261,48,24,24,6,11,2,4,4,0,62,"Kazuhiro Sasaki",1098,277408
"Jon Garland","CHW",6,7,3.6923079330775552,35,16,6,0,0,1,,,117,510,123,59,48,16,55,2,4,3,0,61,"Jon Garland",232,279782
"Pat Mahomes","TEX",7,6,5.701864029530594,56,4,0,0,0,0,,,107.1,475,115,71,68,17,55,9,0,3,0,61,"Pat Mahomes",291,118163
"Cory Bailey","KCR",1,1,3.475247787267688,53,0,0,0,0,0,,,67.1,283,57,28,26,3,33,2,0,4,0,61,"Cory Bailey",588,110450
"Jason Grimsley","KCR",1,5,3.0248964570799046,73,0,0,0,0,0,,,80.1,327,71,32,27,8,28,5,2,4,0,61,"Jason Grimsley",602,115169
"Nelson Figueroa","PHI",4,5,3.943819886640923,19,13,6,0,0,0,,,89,393,95,40,39,8,37,3,7,2,0,61,"Nelson Figueroa",683,150153
"Jim Mecir","OAK",2,8,3.4285730893928115,54,0,0,0,0,3,,,63,264,54,25,24,4,26,7,1,2,0,61,"Jim Mecir",930,118898
"Dave Veres","STL",3,2,3.700508617403459,71,0,0,0,0,15,,,65.2,279,57,29,27,12,28,1,2,6,0,61,"Dave Veres",1188,123707
"Ruben Quevedo","MIL",4,5,4.605882249587962,10,10,6,0,0,0,,,56.2,253,56,30,29,9,30,4,0,1,0,60,"Ruben Quevedo",705,275935
"Brian Boehringer","- - -",0,4,3.6521745187800065,51,0,0,0,0,2,,,69,311,67,35,28,7,29,5,5,0,0,60,"Brian Boehringer",984,111145
"Ryan Franklin","SEA",5,1,3.5617013182324597,38,0,0,0,0,0,,,78.1,335,76,32,31,13,24,4,4,2,0,60,"Ryan Franklin",1076,211041
"Jose Nunez","- - -",4,2,4.576272665855494,62,0,0,0,0,0,,,59,265,62,35,30,7,25,3,4,5,0,60,"Jose Nunez",1410,400308
"David Wells","CHW",5,7,4.470198449636373,16,16,5,1,0,0,,,100.2,432,120,55,50,12,21,1,3,2,0,59,"David Wells",855,124071
"Hector Mercado","CIN",3,2,4.075473164782673,56,0,0,0,0,0,,,53,240,55,27,24,6,30,1,0,4,0,59,"Hector Mercado",960,280059
"Jose Mesa","PHI",3,3,2.336538632945914,71,0,0,0,0,42,,,69.1,291,65,26,18,4,20,2,2,2,1,59,"Jose Mesa",961,118986
"Mike Williams","- - -",6,4,3.7968755657785485,65,0,0,0,0,22,,,64,285,60,28,27,9,35,3,0,2,0,59,"Mike Williams",1014,124328
"Alan Embree","- - -",1,4,7.333334887469586,61,0,0,0,0,0,,,54,245,65,47,44,14,17,2,3,3,0,59,"Alan Embree",1030,113833
"Bud Smith","STL",6,3,3.826771423653945,16,14,8,1,1,0,,,84.2,351,79,40,36,12,24,5,1,0,0,59,"Bud Smith",1182,406873
"Amaury Telemaco","PHI",5,5,5.541044973296727,24,14,6,1,0,0,,,89.1,388,93,59,55,15,32,3,9,3,0,59,"Amaury Telemaco",1802,123176
"Paul Quantrill","TOR",11,2,3.0361451364807013,80,0,0,0,0,2,,,83,341,86,29,28,6,12,7,6,0,0,58,"Paul Quantrill",669,120824
"Joe Beimel","PIT",7,11,5.228324102922877,42,15,1,0,0,0,,,115.1,511,131,72,67,12,49,4,6,3,0,58,"Joe Beimel",979,346847
"Victor Zambrano","TBD",6,2,3.1558442340168207,36,0,0,0,0,2,,,51.1,212,38,21,18,6,18,0,3,4,0,58,"Victor Zambrano",1237,406913
"Josh Towers","BAL",8,10,4.489311692707234,24,20,9,1,1,0,,,140.1,586,165,74,70,21,16,0,6,1,0,58,"Josh Towers",1489,346869
"Jeff Shaw","LAD",3,5,3.6160719212221313,77,0,0,0,0,43,,,74.2,303,63,32,30,10,18,8,2,0,1,58,"Jeff Shaw",1011823,122079
"John Smoltz","ATL",3,3,3.3559322033898304,36,5,2,0,0,10,,,59,238,53,24,22,7,10,2,2,0,0,57,"John Smoltz",115,122477
"Ricky Bottalico","PHI",3,4,3.8955237188277922,66,0,0,0,0,3,,,67,281,58,31,29,11,25,2,4,5,0,57,"Ricky Bottalico",948,111262
"Dave Williams","PIT",3,7,3.7105255708141183,22,18,8,0,0,0,,,114,472,100,53,47,15,45,4,7,0,0,57,"Dave Williams",1013,400063
"Doug Henry","KCR",2,2,6.06608072230688,53,0,0,0,0,0,,,75.2,342,75,53,51,14,45,2,3,5,0,57,"Doug Henry",1005668,115790
"Kerry Ligtenberg","ATL",3,3,3.016760483733562,53,0,0,0,0,1,,,59.2,254,50,22,20,4,30,8,0,3,0,56,"Kerry Ligtenberg",100,117763
"Turk Wendell","- - -",4,5,4.432837082830709,70,0,0,0,0,1,,,67,297,63,36,33,12,34,9,4,2,0,56,"Turk Wendell",975,124084
"Joel Pineiro","SEA",6,2,2.0309735370304116,17,11,6,0,0,0,,,75.1,289,50,24,17,2,21,0,3,2,0,56,"Joel Pineiro",1094,334492
"Brian Anderson","ARI",4,9,5.1975006443739735,29,22,9,1,0,0,,,133.1,571,156,93,77,25,30,2,1,2,1,55,"Brian Anderson",44,110230
"Tim Redding","HOU",3,1,5.4970068041988585,13,9,1,0,0,0,,,55.2,249,62,38,34,11,24,0,3,2,0,55,"Tim Redding",573,400062
"Billy Koch","TOR",2,5,4.802885496228566,69,0,0,0,0,36,,,69.1,308,69,39,37,7,33,7,6,5,0,55,"Billy Koch",924,150477
"Buddy Groom","BAL",1,4,3.545456184829335,70,0,0,0,0,11,,,66,265,64,28,26,4,9,0,1,2,0,54,"Buddy Groom",143,115183
"B.J. Ryan","BAL",2,4,4.245284852204889,61,0,0,0,0,2,,,53,237,47,31,25,6,30,4,2,0,0,54,"B.J. Ryan",168,124805
"Mark Wohlers","- - -",4,1,4.2561595949804385,61,0,0,0,0,0,,,67.2,298,69,40,32,8,25,2,2,11,0,54,"Mark Wohlers",414,124498
"Todd Jones","- - -",5,5,4.235294474037491,69,0,0,0,0,13,,,68,314,87,39,32,9,29,1,0,3,0,54,"Todd Jones",436,116734
"Steve Kline","STL",3,3,1.8000009155278094,89,0,0,0,0,9,,,75,303,53,16,15,3,29,7,4,1,0,54,"Steve Kline",1164,117157
"Travis Phelps","TBD",2,2,3.483871182095385,49,0,0,0,0,5,,,62,268,53,30,24,6,24,1,3,2,1,54,"Travis Phelps",1221,400127
"Jay Powell","- - -",5,3,3.240000823974819,74,0,0,0,0,7,,,75,327,75,36,27,9,31,3,2,0,1,54,"Jay Powell",1271,120717
"Lance Davis","CIN",8,4,4.73981111870463,20,20,9,1,0,0,,,106.1,461,124,60,56,12,34,0,1,2,0,53,"Lance Davis",1003065,406876
"Mark Gardner","SFG",5,5,5.399999588012727,23,15,6,0,0,0,,,91.2,398,93,57,55,17,34,3,3,0,0,53,"Mark Gardner",1004529,114610
"Wayne Gomes","- - -",6,3,5.28571564594399,55,0,0,0,0,1,,,63,285,72,37,37,7,29,6,1,4,0,52,"Wayne Gomes",191,114908
"Danys Baez","CLE",5,3,2.5033120804100046,43,0,0,0,0,0,,,50.1,202,34,22,14,5,20,4,3,3,0,52,"Danys Baez",367,276056
"Dennys Reyes","CIN",2,6,4.924529187999435,35,6,0,0,0,0,,,53,246,51,35,29,5,35,1,1,5,0,52,"Dennys Reyes",444,121096
"Victor Santos","DET",2,2,3.301310263641908,33,7,3,0,0,0,,,76.1,335,62,33,28,9,49,4,3,0,0,52,"Victor Santos",446,276343
"Matt Anderson","DET",3,1,4.821430213597916,62,0,0,0,0,22,,,56,239,56,33,30,2,18,4,0,9,1,52,"Matt Anderson",459,150183
"Braden Looper","FLA",3,3,3.5492969188304158,71,0,0,0,0,3,,,71,295,63,28,28,8,30,3,2,0,0,52,"Braden Looper",526,131702
"Paul Byrd","- - -",6,7,4.441935620521288,19,16,8,1,0,0,,,103.1,444,120,54,51,12,26,1,2,2,0,52,"Paul Byrd",594,111838
"Mark Guthrie","OAK",6,2,4.471338340112197,54,0,0,0,0,1,,,52.1,225,49,29,26,7,20,1,4,3,0,52,"Mark Guthrie",876,115260
"Steve Woodard","CLE",3,3,5.1958748583007495,29,10,3,0,0,0,,,97,429,129,60,56,10,17,1,5,4,3,52,"Steve Woodard",1285,124548
"Calvin Maduro","BAL",5,6,4.227758035814265,22,12,8,0,0,0,,,93.2,386,83,44,44,10,36,0,4,1,0,51,"Calvin Maduro",151,118130
"Rich Garces","BOS",6,1,3.8955223880597014,62,0,0,0,0,1,,,67,284,55,32,29,6,25,1,4,2,1,51,"Rich Garces",189,114581
"Rick White","NYM",4,5,3.875598227600325,55,0,0,0,0,2,,,69.2,299,71,38,30,7,17,4,2,1,0,51,"Rick White",456,124184
"Gene Stechschulte","STL",1,5,3.857144118328896,67,0,0,0,0,6,,,70,301,71,35,30,10,30,2,4,2,0,51,"Gene Stechschulte",1184,276536
"Matt Wise","ANA",1,4,4.378378829788912,11,9,1,0,0,0,,,49.1,211,47,27,24,11,18,1,2,0,0,50,"Matt Wise",42,277184
"Ricardo Rincon","CLE",2,1,2.8333343341030313,67,0,0,0,0,2,,,54,223,44,18,17,3,21,5,0,1,0,50,"Ricardo Rincon",401,121215
"John Franco","NYM",6,2,4.050000675916785,58,0,0,0,0,2,,,53.1,232,55,25,24,8,19,2,2,4,1,50,"John Franco",874,114374
"John Halama","SEA",10,7,4.731119269686934,31,17,6,0,0,0,,,110.1,485,132,69,58,18,26,0,6,2,0,50,"John Halama",1080,134280
"Courtney Duncan","CHC",3,3,5.0625012069943445,36,0,0,0,0,0,,,42.2,193,42,24,24,5,25,3,2,2,0,49,"Courtney Duncan",276,400131
"Danny Graves","CIN",6,5,4.145228871900135,66,0,0,0,0,32,,,80.1,337,83,41,37,7,18,6,4,2,1,49,"Danny Graves",326,115056
"Ray King","MIL",0,4,3.6000022472048827,82,0,0,0,0,1,,,55,234,49,22,22,5,25,7,1,2,0,49,"Ray King",693,150037
"Bob Wells","MIN",8,5,5.111651242695224,65,0,0,0,0,2,,,68.2,299,72,39,39,12,18,2,10,0,0,49,"Bob Wells",760,124077
"Steve Parris","TOR",4,6,4.599368863782967,19,19,9,1,0,0,,,105.2,471,126,60,54,18,41,4,2,3,0,49,"Steve Parris",1316,120247
"Paul Rigdon","MIL",3,5,5.785714656651258,15,15,6,0,0,0,,,79.1,360,86,52,51,13,46,6,3,1,0,49,"Paul Rigdon",1010955,282331
"Jake Westbrook","CLE",4,4,5.845361399440313,23,6,1,0,0,0,,,64.2,290,79,43,42,6,22,4,4,4,0,48,"Jake Westbrook",412,150414
"Dan Miceli","- - -",2,5,4.800000813802221,51,0,0,0,0,1,,,45,199,47,29,24,7,16,2,0,4,0,48,"Dan Miceli",1463,119023
"Norm Charlton","SEA",4,2,3.020980390979971,44,0,0,0,0,1,,,47.2,189,36,19,16,4,11,0,4,4,0,48,"Norm Charlton",1002160,112213
"Gil Heredia","OAK",7,8,5.5805476301057695,24,18,8,0,0,0,,,109.2,493,144,75,68,27,29,3,2,1,0,48,"Gil Heredia",1005686,115804
"Gabe White","COL",1,7,6.251231762035041,69,0,0,0,0,0,,,67.2,290,70,47,47,18,26,5,1,1,0,47,"Gabe White",360,124171
"Juan Acevedo","- - -",2,5,4.17679593222568,57,0,0,0,0,0,,,60.1,283,68,35,28,6,35,9,2,1,0,47,"Juan Acevedo",458,110032
"Kane Davis","COL",2,4,4.346341301658768,57,0,0,0,0,0,,,68.1,301,66,36,33,11,32,4,1,4,0,47,"Kane Davis",872,282327
"Mike Timlin","STL",4,5,4.087155677224558,67,0,0,0,0,3,,,72.2,307,78,35,33,6,19,4,3,3,1,47,"Mike Timlin",1187,123348
"Brian Bohanon","COL",5,8,7.144330458834183,20,19,7,0,0,0,,,97,456,127,79,77,20,47,3,7,2,0,47,"Brian Bohanon",1001126,111155
"Chuck McElroy","- - -",2,3,5.280002819825724,49,5,0,0,0,0,,,75,357,87,53,44,14,46,6,2,6,0,47,"Chuck McElroy",1008477,118660
"Jose Paniagua","SEA",4,3,4.3636378769052255,60,0,0,0,0,3,,,66,296,59,35,32,7,38,2,4,3,0,46,"Jose Paniagua",483,120202
"Roberto Hernandez","KCR",5,6,4.123152864320985,63,0,0,0,0,28,,,67.2,287,69,34,31,7,26,3,1,6,0,46,"Roberto Hernandez",605,115832
"Mike Jackson","HOU",5,3,4.695652693115753,67,0,0,0,0,4,,,69,292,68,36,36,14,22,3,2,2,0,46,"Mike Jackson",732,116436
"Steve Reed","- - -",3,3,3.5485728982736875,70,0,0,0,0,1,,,58.1,250,52,25,23,6,23,5,3,0,0,46,"Steve Reed",1053,121002
"Jesus Sanchez","FLA",2,4,4.739361461712377,16,9,4,0,0,0,,,62.2,274,61,33,33,7,31,2,2,0,0,46,"Jesus Sanchez",1476,133260
"Tony McKnight","- - -",3,6,4.946565173582422,15,15,6,0,0,0,,,87.1,396,109,52,48,19,24,4,5,5,0,46,"Tony McKnight",1008602,150062
"Armando Almanza","FLA",2,2,4.8292700899710646,52,0,0,0,0,0,,,41,178,34,24,22,8,26,1,0,2,0,45,"Armando Almanza",507,150355
"Pedro Borbon","TOR",2,4,3.7125019472847662,71,0,0,0,0,0,,,53.1,217,48,24,22,8,12,3,4,0,0,45,"Pedro Borbon",1289,111228
"Graeme Lloyd","MON",9,5,4.350712158987661,84,0,0,0,0,1,,,70.1,303,74,38,34,6,21,2,6,1,0,44,"Graeme Lloyd",783,117841
"Jeff Tam","OAK",2,4,3.0133944993125366,70,0,0,0,0,3,,,74.2,310,68,27,25,3,29,9,3,0,0,44,"Jeff Tam",940,134641
"Jose Cabrera","ATL",7,4,2.8820225336744016,55,0,0,0,0,2,,,59.1,253,52,24,19,5,25,4,2,3,1,43,"Jose Cabrera",679,111850
"Sterling Hitchcock","- - -",6,5,5.630331082366734,13,12,6,1,0,0,,,70.1,323,89,46,44,6,21,0,3,3,1,43,"Sterling Hitchcock",824,115982
"Jose Santiago","- - -",4,6,4.614545678584843,73,0,0,0,0,0,,,91.2,397,106,47,47,5,22,2,3,1,0,43,"Jose Santiago",972,121696
"Greg Swindell","ARI",2,6,4.527952134391507,64,0,0,0,0,2,,,53.2,214,51,27,27,12,8,2,0,1,0,42,"Greg Swindell",76,123057
"C.J. Nitkowski","- - -",1,3,4.941177394563525,61,0,0,0,0,0,,,51,241,54,30,28,7,34,8,5,1,0,42,"C.J. Nitkowski",570,119809
"Terry Mulholland","- - -",1,1,4.659898911408623,41,4,1,0,0,0,,,65.2,285,78,35,34,12,17,1,2,1,0,42,"Terry Mulholland",665,119488
"Heath Murray","DET",1,7,6.536842433369407,40,4,0,0,0,0,,,63.1,301,82,48,46,11,40,5,3,1,0,42,"Heath Murray",1510,119583
"David Lee","SDP",1,0,3.6986320697481703,41,0,0,0,0,0,,,48.2,222,52,20,20,6,27,1,6,1,1,42,"David Lee",1843,150049
"Mark Petkovsek","TEX",1,2,6.691305901540385,55,0,0,0,0,0,,,76.2,362,103,61,57,14,28,4,5,4,0,42,"Mark Petkovsek",1010242,120472
"Robert Ellis","ARI",6,5,5.771739609074768,19,17,8,0,0,0,,,92,413,106,61,59,12,34,2,4,3,2,41,"Robert Ellis",649,113819
"Shigetoshi Hasegawa","ANA",5,6,4.041916352319608,46,0,0,0,0,0,,,55.2,235,52,28,25,5,20,5,2,2,0,41,"Shigetoshi Hasegawa",1082,115586
"Rudy Seanez","- - -",0,2,2.749999854299765,38,0,0,0,0,1,,,36,150,23,12,11,4,19,0,1,4,0,41,"Rudy Seanez",1279,121955
"Jerrod Riggan","NYM",3,3,3.398601579924981,35,0,0,0,0,0,,,47.2,202,42,19,18,5,24,7,0,4,0,41,"Jerrod Riggan",1422,339492
"Ricky Bones","FLA",4,4,5.0625006034971,61,0,0,0,0,0,,,64,288,71,39,36,7,33,9,3,0,0,41,"Ricky Bones",1001161,111191
"Al Levine","ANA",8,10,2.3788547055031763,64,1,0,0,0,2,,,75.2,316,71,25,20,7,28,4,2,6,0,40,"Al Levine",20,117722
"Ben Weber","ANA",6,2,3.42439088112266,56,0,0,0,0,0,,,68.1,299,66,28,26,4,31,8,5,0,1,40,"Ben Weber",41,276533
"Antonio Alfonseca","FLA",4,4,3.0648649912598067,58,0,0,0,0,28,,,61.2,268,68,24,21,6,15,3,5,2,0,40,"Antonio Alfonseca",260,110134
"Adam Pettyjohn","DET",1,6,5.815385468612886,16,9,3,0,0,0,,,65,293,81,48,42,10,21,2,4,2,0,40,"Adam Pettyjohn",489,282562
"Jack Cressend","MIN",3,2,3.674557291273417,44,0,0,0,0,0,,,56.1,232,50,24,23,6,16,0,1,2,0,40,"Jack Cressend",723,150162
"Brandon Duckworth","PHI",3,2,3.521739519836815,11,11,8,0,0,0,,,69,289,57,29,27,2,29,5,6,2,0,40,"Brandon Duckworth",954,346855
"Chris Nichting","- - -",0,3,4.464568320443951,43,0,0,0,0,1,,,42.1,189,55,27,21,8,8,1,0,2,0,40,"Chris Nichting",1414,119775
"Damaso Marte","PIT",0,1,4.7064207006554,23,0,0,0,0,0,,,36.1,154,34,21,19,5,12,3,3,1,0,39,"Damaso Marte",247,150122
"Juan Cruz","CHC",3,1,3.223880229906654,8,8,4,0,0,0,,,44.2,185,40,16,16,4,17,1,2,0,0,39,"Juan Cruz",273,407297
"J.C. Romero","MIN",1,4,6.230768316596351,14,11,5,0,0,0,,,65,286,71,48,45,10,24,1,1,1,0,39,"J.C. Romero",754,240694
"Scott Stewart","MON",3,1,3.776226093137518,62,0,0,0,0,3,,,47.2,199,43,20,20,5,13,0,3,2,0,39,"Scott Stewart",797,400305
"Bronson Arroyo","PIT",5,7,5.094339915975314,24,13,2,1,0,0,,,88.1,390,99,54,50,12,34,6,4,4,1,39,"Bronson Arroyo",978,276520
"Kent Bottenfield","HOU",2,5,6.403846153846154,13,9,1,0,0,1,,,52,235,61,44,37,16,16,0,2,1,0,39,"Kent Bottenfield",1001226,111264
"Wascar Serrano","SDP",3,3,6.557141338465517,20,5,2,0,0,0,,,46.2,222,60,37,34,7,21,1,2,6,1,39,"Wascar Serrano",1011754,150444
"Dennis Cook","- - -",1,1,4.532848576998648,62,0,0,0,0,0,,,45.2,194,43,24,23,8,14,3,2,3,1,38,"Dennis Cook",8,112621
"Mike Holtz","ANA",1,2,4.8648683758378555,63,0,0,0,0,0,,,37,167,40,24,20,5,15,4,2,5,0,38,"Mike Holtz",920,116114
"Bob File","TOR",5,3,3.269058519649661,60,0,0,0,0,0,,,74.1,299,57,28,27,6,29,8,7,2,0,38,"Bob File",1301,400105
"Jeff Wallace","TBD",0,3,3.3973510792044097,29,1,0,0,0,0,,,50.1,225,43,26,19,4,37,0,1,3,1,38,"Jeff Wallace",1013550,123862
"Will Cunnane","MIL",0,3,5.400000664495734,31,1,0,0,0,0,,,51.2,238,66,34,31,6,22,6,2,0,0,37,"Will Cunnane",274,112940
"Jose Jimenez","COL",6,1,4.090910225860658,56,0,0,0,0,17,,,55,237,56,27,25,6,22,4,0,3,0,37,"Jose Jimenez",435,150455
"Rheal Cormier","PHI",5,6,4.207793875476342,60,0,0,0,0,1,,,51.1,222,49,26,24,5,17,4,4,1,0,37,"Rheal Cormier",952,112690
"Mike Fetters","- - -",3,2,5.514085321761367,54,0,0,0,0,9,,,47.1,223,49,32,29,7,26,1,4,7,0,37,"Mike Fetters",988,114097
"Tom Davey","SDP",2,4,4.500000903481113,39,0,0,0,0,0,,,38,169,41,22,19,3,17,3,1,3,1,37,"Tom Davey",1026,150470
"Mike Myers","COL",2,3,3.6000020599377023,73,0,0,0,0,0,,,40,168,32,17,16,2,24,7,1,0,0,36,"Mike Myers",68,119624
"Dan Wright","CHW",5,3,5.698491588421295,13,12,3,0,0,0,,,66.1,307,78,45,42,12,39,1,2,5,0,36,"Dan Wright",258,216106
"LaTroy Hawkins","MIN",1,5,5.961039551676916,62,0,0,0,0,28,,,51.1,248,59,34,34,3,39,3,1,7,0,36,"LaTroy Hawkins",729,115629
"Carl Pavano","MON",1,6,6.3281276403006,8,8,5,0,0,0,,,42.2,199,59,33,30,7,16,1,2,0,1,36,"Carl Pavano",790,134321
"Randy Keisler","NYY",1,2,6.2171060433018885,10,10,3,0,0,0,,,50.2,236,52,36,35,12,34,0,0,0,0,36,"Randy Keisler",830,342892
"Juan Moreno","TEX",3,3,3.919358214779208,45,0,0,0,0,0,,,41.1,173,22,21,18,6,28,2,0,5,3,36,"Juan Moreno",1465,276539
"Randy Choate","NYY",3,1,3.3517250197114667,37,0,0,0,0,0,,,48.1,207,34,21,18,0,27,2,9,3,0,35,"Randy Choate",813,329092
"Brandon Lyon","TOR",5,4,4.285715064224073,11,11,7,0,0,0,,,63,261,63,31,30,6,15,0,1,0,1,35,"Brandon Lyon",1312,407193
"Osvaldo Fernandez","CIN",5,6,6.920168344520454,20,14,5,0,0,0,,,79.1,366,103,62,61,8,33,3,0,0,0,35,"Osvaldo Fernandez",1004000,114080
"Chad Bradford","OAK",2,1,2.7000010299686545,35,0,0,0,0,1,,,36.2,154,41,12,11,6,6,0,1,0,0,34,"Chad Bradford",904,136268
"Pat Hentgen","BAL",2,3,3.4652402882662394,9,9,7,1,0,0,,,62.1,252,51,25,24,7,19,3,0,1,0,33,"Pat Hentgen",145,115797
"Mark Redman","- - -",2,6,4.499999112096502,11,11,3,0,0,0,,,58,261,68,32,29,7,23,0,1,6,0,33,"Mark Redman",491,150230
"Vic Darensbourg","FLA",1,2,4.253426546808825,58,0,0,0,0,1,,,48.2,202,52,24,23,4,10,6,1,0,0,33,"Vic Darensbourg",516,133240
"Chris George","KCR",4,8,5.594594017792365,13,13,6,1,0,0,,,74,313,83,48,46,14,18,0,0,3,2,32,"Chris George",601,150203
"Jeff D'Amico","MIL",2,4,6.084507205708119,10,10,3,0,0,0,,,47.1,216,60,42,32,11,16,4,1,2,0,32,"Jeff D'Amico",871,113026
"Donne Wall","NYM",0,4,4.851562789175676,32,0,0,0,0,0,,,42.2,193,51,24,23,8,17,6,1,1,0,31,"Donne Wall",39,123849
"Luis Vizcaino","OAK",2,1,4.663636687097493,36,0,0,0,0,1,,,36.2,156,38,19,19,8,12,1,0,3,0,31,"Luis Vizcaino",714,150430
"Dicky Gonzalez","NYM",3,2,4.881355616595018,16,7,1,0,0,0,,,59,261,72,33,32,4,17,3,1,5,0,31,"Dicky Gonzalez",777,276508
"Jason Christiansen","- - -",2,1,3.220185289399195,55,0,0,0,0,3,,,36.1,149,29,13,13,5,15,1,1,4,0,31,"Jason Christiansen",1111,112270
"Jesus Colome","TBD",2,3,3.328767819081726,30,0,0,0,0,0,,,48.2,209,37,22,18,8,25,4,2,2,0,31,"Jesus Colome",1198,400125
"Rich Rodriguez","CLE",2,2,4.153847779043258,53,0,0,0,0,0,,,39,174,41,24,18,2,17,3,2,1,1,31,"Rich Rodriguez",1276,121363
