Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Andrew Nardi","MIA",57.1,105.59560477001706,,,,110.7209392265194,,48.68666666666667,,,107.1047489539749,101.30267782426779,107.03089958158995,"Andrew Nardi",25942,677053
"David Bednar","PIT",67.1,109.07475819032761,,,113.14524590163933,,98.67471428571426,,,,107.59442831215965,101.93506352087113,107.02248638838476,"David Bednar",19569,670280
"Taylor Clarke","KCR",59,86.14561290322581,,,,118.51032390454455,,104.62768292682928,,,96.41975224126834,108.8972450664902,106.98491664929253,"Taylor Clarke",17611,664199
"Trevor Richards","TOR",72.2,85.96160136286203,,,,,,123.11056209150327,,,107.02592029520298,101.08333179943561,106.96383850662035,"Trevor Richards",19309,670950
"Michael King","NYY",104.2,107.64430446194227,121.00934280639433,,,103.90641081652004,,79.66360655737704,,,104.62906909561947,102.0302737313612,106.92881926749298,"Michael King",19853,650633
"Brandon Pfaadt","ARI",96,102.75325136612022,114.74449999999999,,,125.66031393504217,85.3350561797753,84.08489795918366,,,100.25182312548068,106.49442350816878,106.87321540672161,"Brandon Pfaadt",27782,694297
"Liam Hendriks","CHW",5,111.17019607843136,,,,104.64764705882354,34.459999999999994,,,,101.52988505747126,103.23172413793104,106.8577011494253,"Liam Hendriks",3548,521230
"Reynaldo López","- - -",66,105.65507096774196,,,,110.79251209382984,115.91999999999999,92.41538461538461,,,113.15820150796048,95.99862967637134,106.84784175425419,"Reynaldo Lopez",16400,625643
"Eduard Bazardo","- - -",16,70.33880597014924,123.03254237288135,,104.33272727272725,119.23081967213115,,,,,105.11859259259256,104.52185185185185,106.7151851851852,"Eduard Bazardo",20997,660825
"Kyle Nelson","ARI",56,101.91333333333334,,116.22913482335977,,109.45693556343457,,,,,100.30022753128556,108.89104509995119,106.64326946205104,"Kyle Nelson",20515,669459
"Grant Anderson","TEX",35.2,84.99134615384615,130.8962874251497,,,106.61898648648648,,40.30129032258064,,,103.17684033613445,102.6892100840336,106.58957983193278,"Grant Anderson",20546,681982
"Tyler Alexander","DET",44,116.43005235602094,98.54613333333333,107.73302521008405,,118.59262411347522,,87.53304347826086,,,99.1442235584809,111.65356151397337,106.57711357232857,"Tyler Alexander",17735,641302
"Graham Ashcraft","CIN",145.2,,75.63991111111113,106.04879674796747,,115.64837370242213,,-203,,,111.48788951230037,97.42594734570562,106.57223996547258,"Graham Ashcraft",27552,668933
"Erich Uelmen","PHI",1,106.86,139.66,,,121.72,,20.319999999999993,,,89.33696969696969,106.30424242424242,106.56181818181818,"Erich Uelmen",20323,657272
"Joel Payamps","MIL",70.2,100.6975510204082,114.03120967741934,,,106.0895491803279,,98.10496350364963,,,102.1257296329454,105.79416293643692,106.5167412712623,"Joel Payamps",14332,606303
"Tanner Houck","BOS",106,74.15757225433528,128.5911673151751,101.70563829787233,94.6478787878788,103.37477876106195,,,,,100.09836944127707,106.08356898517678,106.4672862029647,"Tanner Houck",19879,656557
"Jesús Luzardo","MIA",178.2,97.22140453547915,110.45239669421488,61.08727272727273,,117.22046349942063,,108.32658146964856,,,105.14038165383326,101.32788081687316,106.46217609641783,"Jesus Luzardo",19959,666200
"Luis García","SDP",59.2,85.63318181818182,122.75744966442957,,108.27219512195121,92.66287356321843,,,,,112.44736842105264,95.2079046673287,106.39831181727905,"Luis Garcia",6984,472610
"Yu Darvish","SDP",136.1,106.96775067750677,110.73288135593221,92.9948484848485,84.66666666666666,111.69663341645885,91.94774774774774,123.55,118.43238095238097,,104.1206684733514,100.98705510388427,106.38039747064141,"Yu Darvish",13074,506433
"Taylor Rogers","SFG",51.2,,104.63890173410407,111.85529411764706,,107.82051282051282,,,,,111.37963898916964,98.52553549939825,106.37583634175692,"Taylor Rogers",13449,573124
"Connor Brogdon","PHI",29,100.00960451977402,,90.09458646616541,,,,120.4691452991453,,,106.83512790490128,101.61556077535431,106.35264341555705,"Connor Brogdon",21205,641401
"JT Chargois","MIA",42.1,71.27054545454546,107.97494382022471,,,108.34383561643834,,,,,101.70315609764843,103.94743959707488,106.32066425293951,"JT Chargois",13767,608638
"Brayan Bello","BOS",157,87.43170370370372,121.80088328075709,86.93897435897436,,94.39315904139433,,108.56830670926519,,,101.99795028680684,103.19884512428298,106.28437476099421,"Brayan Bello",23920,678394
"Garrett Acton","OAK",5.2,97.8844705882353,,,,107.505,,167.66727272727272,,,108.43258064516128,96.265,106.24725806451613,"Garrett Acton",27583,670183
"Jakob Junis","SFG",86,97.65599999999999,88.88282608695651,,,118.64710713706785,,89.05217391304346,,,107.46617559294434,102.68857100549296,106.19543577896656,"Jakob Junis",13619,596001
"Max Scherzer","- - -",152.2,104.82439579684763,,102.82140625000002,,113.64111398096331,114.70009803603311,96.73406340057637,,,104.84955420512152,103.03507255585221,106.18265053518698,"Max Scherzer",3137,453286
"Reed Garrett","- - -",19.2,88.74558558558559,111.97617021276596,,86.2808,110.33297297297295,148.30666666666667,,,,106.45298090785113,99.26225521137735,106.1792982661212,"Reed Garrett",16866,657585
"Kevin Gausman","TOR",185,105.063933376041,,,111.1744095157179,93.15697885196374,,,,,99.91990202482042,103.90209013716527,106.15355976485954,"Kevin Gausman",14107,592332
"John Schreiber","BOS",46.2,103.92966101694913,112.24473429951692,235.34,,106.40156351791533,,89.53940298507463,,,100.36666573086286,107.35559198951898,106.14484877409696,"John Schreiber",20020,670167
"Jeremiah Estrada","CHC",10.2,112.23567839195981,,,,83.46774193548387,5.61999999999999,49.143333333333324,,,105.14521008403362,99.18462184873947,106.12294117647058,"Jeremiah Estrada",22210,669093
"Zach McAllister","NYY",5.1,,126.87799999999999,117.39885714285717,,54.43999999999999,,88.81555555555556,,,109.23770700636945,104.2496815286624,106.08178343949045,"Zach McAllister",2895,502083
"Lyon Richardson","CIN",16.2,74.8690909090909,127.04516129032258,,,117.3509090909091,126.15666666666668,127.94888888888889,,,84.38921212121211,113.44812121212121,105.99533333333333,"Lyon Richardson",24581,680689
"Garrett Whitlock","BOS",71.2,48.44799999999999,110.17374800637957,,,93.01800444938821,,114.46666666666667,,,103.10078077330242,106.12348925240714,105.87687631026193,"Garrett Whitlock",20191,676477
"Cole Ragans","- - -",96,98.6740251572327,,107.62735849056602,,141.48412121212118,,105.39281914893617,97.91614213197971,,109.28186626274953,97.99378414998911,105.87567381903217,"Cole Ragans",21846,666142
"Ranger Suárez","PHI",125,91.42824884792627,130.34021164021163,102.77152941176469,,111.53272727272726,104.40898172323762,87.98295698924733,,,99.69218641546854,105.91933564700051,105.83590480912243,"Ranger Suarez",17277,624133
"Joe Ryan","MIN",161.2,115.27018348623851,,,97.78946648426813,87.75457330415752,,,,,102.42559372666166,106.72407766990294,105.79279312920086,"Joe Ryan",21390,657746
"Matt Gage","HOU",6.2,101.9016129032258,-29.126666666666676,112.19428571428573,,112.80461538461539,,,,,98.78270270270272,101.51756756756757,105.65810810810811,"Matt Gage",17381,657424
"Mauricio Llovera","- - -",35,,112.20239795918367,15.252222222222226,,101.03744075829381,,,,,113.87500652070878,96.05389679322435,105.646228380833,"Mauricio Llovera",20080,661440
"Robert Stephenson","- - -",52.1,80.29555555555557,,116.5113924050633,105.36913580246913,112.56045534665101,40.44,,,,111.5241865834389,98.33751771204805,105.59153440457439,"Robert Stephenson",13594,596112
"Ian Gibaut","CIN",75.2,99.61003745318357,,114.30231003039516,,110.4316205533597,,95.35959183673468,,,100.84669975186104,106.09483870967749,105.56850289495445,"Ian Gibaut",17871,664139
"Framber Valdez","HOU",198,-225.62666666666667,103.80176811594202,92.22619999999999,,120.95750972762646,112.21017449664431,97.7945140388769,,,104.48871515975532,99.82396329027867,105.56044187627464,"Framber Valdez",17295,664285
"Ryan Brasier","- - -",59.2,99.55921212121214,124.4659090909091,116.38878048780487,,98.83139808238636,,,,,107.01447969356731,102.6118298215626,105.55960178059328,"Ryan Brasier",5615,518489
"Aaron Civale","- - -",122.1,93.4783870967742,86.7374193548387,109.24618473895582,62.95470588235294,112.71333333333332,121.18619147204781,,,,108.15203296877253,102.62266496375925,105.52204643902722,"Aaron Civale",19479,650644
"Yunior Marte","PHI",39.1,83.45521739130434,101.79385507246374,,,112.18677524429967,,,,,110.82416068866573,96.2345480631277,105.44410329985652,"Yunior Marte",14416,628708
"Chad Green","TOR",12,105.09054545454545,,,,105.18380952380953,,158.42,,,104.81446153846152,106.18441025641025,105.40420512820512,"Chad Green",15552,643338
"Kyle Finnegan","WSN",69.1,95.47328165374678,,,132.93868613138682,108.84945454545455,,,,,102.24266545784224,104.7011423390753,105.38197642792383,"Kyle Finnegan",15009,640448
"Colin Poche","TBR",60.2,106.54228855721394,,,,103.02709876543204,,,,,104.39089924160352,98.4950379198267,105.3664788732394,"Colin Poche",19403,621363
"Hayden Wesneski","CHC",89.1,95.34086757990869,109.32659498207884,113.66270270270272,,109.45537616513508,,102.7227397260274,,,102.50528713000881,102.36751293448961,105.32534355264013,"Hayden Wesneski",27581,669713
"Chris Devenski","- - -",42.1,80.24717171717172,,,,106.46330593071049,,119.30548571428571,3.8000000000000114,,103.30215801819325,102.96200872339325,105.29296483671563,"Chris Devenski",12763,606965
"Bowden Francis","TOR",36.1,107.64460431654679,,,,76.03818181818183,114.3963736263736,,,,107.5007434944238,102.12557620817842,105.27970260223047,"Bowden Francis",20548,670102
"Cole Waites","SFG",2.1,115.13333333333334,,,,83.798,,,,,109.68399999999998,93.82061538461538,105.26092307692306,"Cole Waites",25665,686972
"Braden Bristo","- - -",7,,120.5125,101.86280701754386,,106.7811111111111,,91.81066666666668,,,98.87245614035086,110.69228070175438,105.24298245614035,"Braden Bristo",20494,668754
"Zac Gallen","ARI",210,104.97457967377663,104.7909090909091,90.50214765100674,,111.8032876712329,,114.52030905077262,104.62461956521737,,97.91652280379559,105.21325374961734,105.24058157330889,"Zac Gallen",19291,668678
"Bryan Abreu","HOU",72,88.77346693386772,,,,116.93983122362872,17.739999999999995,,,,113.68516129032257,89.23435897435891,105.16104218362283,"Bryan Abreu",16609,650556
"Lucas Luetge","ATL",13.2,126.38250000000001,,105.84935251798561,,97.35636363636364,114.65368421052632,,,,97.48309278350514,106.50797250859107,105.16075601374573,"Lucas Luetge",8337,476595
"Justin Lawrence","COL",75,,95.8248355263158,,,114.96104166666667,,,,,101.5817302798982,106.6039016115352,105.14480067854116,"Justin Lawrence",17639,664875
"Victor Vodnik","COL",8.2,100.38681818181817,,,,155.63090909090909,,89.96687499999999,,,96.92236559139786,107.90784946236556,105.12838709677418,"Victor Vodnik",24614,680767
"Blake Snell","SDP",180,90.84162232316677,,,,95.80278846153851,127.93878787878788,124.60188356164383,,,98.0970120025269,100.68063802905874,105.08253316487688,"Blake Snell",13543,605483
"Janson Junk","MIL",7.1,99.97454545454546,136.93,,124.53999999999999,119.1690909090909,72.18285714285715,,,,93.6670909090909,113.88667599067597,105.06015850815852,"Janson Junk",23301,676083
"JoJo Romero","STL",36.2,70.07788235294116,112.00698924731181,178.56,,108.95854838709677,,112.63207792207794,,,104.7560733944954,101.3262752293578,104.9929908256881,"JoJo Romero",19574,668941
"Luke Jackson","SFG",33.1,64.78458333333333,,,,120.1081842818428,105.52,,,,99.53164122137406,103.96278625954199,104.9237786259542,"Luke Jackson",11752,592426
"Zack Littell","- - -",90,98.98616867469879,91.00530303030304,,109.62352941176471,111.03601905882718,,,,,94.15123969448857,111.07778617984137,104.88450425087251,"Zack Littell",15823,641793
"Tyler Kinley","COL",16.1,91.07846153846154,83.52,,,114.91613259668506,,75.60000000000001,,,85.83900662251655,114.79774834437086,104.874238410596,"Tyler Kinley",18297,641755
"Easton McGee","SEA",6.2,126.46000000000001,150.01999999999998,-30.439999999999998,,85.86,69.32,48.58,,,91.90250000000002,108.1803125,104.86218749999999,"Easton McGee",22176,668834
"Elvis Peguero","MIL",61.1,,103.37495535714284,,,106.0690948275862,,,,,103.17243124312427,98.54756875687566,104.77810781078104,"Elvis Peguero",21652,665625
"Sam Hentges","CLE",52.1,89.46723127035831,113.21274336283187,,,114.48048780487805,111.03876221498369,,,,100.952523364486,102.0064953271029,104.67976635514019,"Sam Hentges",18548,656529
"Joe Musgrove","SDP",97.1,94.75920844327179,84.9604761904762,120.34056962025318,,107.09617777777777,112.91669376693766,87.235,,,103.5549838396897,103.80133160956686,104.6770006464124,"Joe Musgrove",12970,605397
"Raisel Iglesias","ATL",55.2,95.57424460431656,92.7456953642384,,,117.1074626865672,,111.95342019543973,,,98.03396096440873,105.50969001148104,104.58208955223877,"Raisel Iglesias",17130,628452
"Tyler Mahle","MIN",25.2,113.24091743119268,,120.98666666666668,104.12650602409639,86.84252252252251,,,,,95.16837320574164,106.7654066985646,104.50468899521529,"Tyler Mahle",16358,641816
"Jake Diekman","- - -",56.2,108.37468048359237,94.8038596491228,51.988888888888894,,92.77402058615543,,74.4494520547945,,,119.84773989024521,87.97151814176408,104.48022517729038,"Jake Diekman",5003,518617
"Yusei Kikuchi","TOR",167.2,98.95400943396224,,,,122.15349593495937,105.79155140186917,79.58448529411763,,,98.36104477611943,104.54990049751244,104.44894811656005,"Yusei Kikuchi",20633,579328
"Mason Miller","OAK",33.1,112.29366863905324,,86.42604166666666,,95.90188505747128,,77.70800000000001,,,112.3615884111086,91.12708966169512,104.39143157980293,"Mason Miller",31757,695243
"Joe Boyle","OAK",16,96.643,,,,116.68779220779221,104.0904347826087,,,,109.96491666666665,97.66841666666666,104.37024999999998,"Joe Boyle",29608,671212
"Max Fried","ATL",77.2,105.95399515738497,86.03205479452055,83.77127272727272,,116.73518248175183,104.24147887323943,113.61287804878049,,,101.27539951573851,101.32384180790956,104.36889426957225,"Max Fried",13743,608331
"José Lopez","TBR",2,105.84,,,,72.5,,116.62000000000002,,,97.12196078431371,97.09803921568627,104.24274509803922,"Jose Lopez",22982,673111
"Adam Kolarek","- - -",6,,113.1440625,,,109.31684210526316,,,,,120.22812195016624,94.97714557153344,104.23084078248479,"Adam Kolarek",10843,592473
"Kevin Ginkel","ARI",65.1,87.662995951417,103.46317757009346,,,122.31665198237883,,,,,95.32964995269631,108.32809839167457,104.2085146641438,"Kevin Ginkel",19876,656464
"Bryan Baker","BAL",45,101.43671910112359,,,,117.47464285714285,,88.67646017699114,,,103.89173913043477,101.8505626598466,104.18682864450126,"Bryan Baker",19804,641329
"Dylan Floro","- - -",56.2,89.62731707317074,120.28483660130718,,,94.82929288551826,,100.7943859649123,,,102.43042294701308,103.04143752028601,104.16475810415818,"Dylan Floro",13394,571670
"Trevor Gott","- - -",58,96.52361113787455,106.54492647058821,114.8279057591623,,,77.68898550724637,68.7705,,,98.37642983970714,105.17783602529093,104.14288588467234,"Trevor Gott",15046,641627
"Scott Alexander","SFG",48.1,,109.06825095057035,,,97.40342949691265,,75.62280701754386,,,105.86000434842241,99.02340227360568,104.10810143600013,"Scott Alexander",10591,518397
"Jose A. Ferrer","WSN",34,103.5878518518519,,,,63.06400000000001,,90.46136054421773,,,108.74499261447572,97.18180206794676,104.04670605612996,"Jose A. Ferrer",24017,678606
"Brooks Raley","NYM",54.2,132.35333333333332,77.44865306122448,101.50575221238938,,137.10738028169013,,73.66635135135134,,,116.34065372829417,89.8740143003064,104.01750766087842,"Brooks Raley",10061,548384
"José Berríos","TOR",189.2,102.27148580968282,103.37379459459457,,,,104.12703448275859,107.06961325966847,,,95.01811114899422,107.68481418342994,103.98576201841118,"Jose Berrios",14168,621244
"Antonio Senzatela","COL",7.2,105.07269230769231,101.72,,,114.52484848484848,47.93000000000001,89.9757894736842,,,81.28388059701491,117.73014925373133,103.93223880597016,"Antonio Senzatela",15488,622608
"Mitch Keller","PIT",194.1,92.628490797546,112.55704225352115,106.17275132275132,,115.76619999999997,86.90939271255061,96.2781818181818,,,106.83533718689782,99.52937700706482,103.8886384071933,"Mitch Keller",17594,656605
"Nick Martinez","SDP",110.1,86.21700440528633,111.00320397755705,95.905625,,32.93,88.04356274184633,121.15912698412698,,,101.71803995440858,103.24021830639165,103.88603127887453,"Nick Martinez",12730,607259
"Griffin Canning","LAA",127,82.00944903581265,62.788333333333334,,,116.1068665741475,112.71351758725486,115.89476297968395,,,94.33464111625582,108.46504876467368,103.86887050885939,"Griffin Canning",19867,656288
"Dylan Lee","ATL",23.2,100.1188535031847,,,,114.51323427826652,,73.71250000000002,,,103.8284666723832,103.76205082032813,103.7617921454296,"Dylan Lee",19996,669276
"Domingo Tapia","SDP",17.2,99.62823529411764,122.03878787878786,,,96.324,,74.02193548387096,,,108.51408805031446,95.72496855345912,103.72591194968554,"Domingo Tapia",12178,593619
"Clayton Kershaw","LAD",131.2,90.55991978609624,73.62,,109.00399999999999,116.64303306727479,103.99554929577462,60.109714285714276,,,108.60530632411073,94.38312252964427,103.66754940711462,"Clayton Kershaw",2036,477132
"Matt Waldron","SDP",41.1,84.32188405797102,110.47169811320755,122.35636363636364,,114.48888888888888,,,,,94.11610727443492,110.14311157506623,103.66306441060418,"Matt Waldron",25550,663362
"Seth Lugo","SDP",146.1,107.33770145310434,108.97588983050845,,,99.4506923076923,100.9357469717362,82.88671428571428,,,98.6434584563475,105.25865035849854,103.64430198228592,"Seth Lugo",12447,607625
"Tim Herrin","CLE",27.2,89.19061032863848,106.5562962962963,,,114.61821782178221,116.14584615384618,,,,100.27984158415843,102.39429702970293,103.62300990099007,"Tim Herrin",25139,682120
"Ben Joyce","LAA",10,100.70506329113923,,,,123.29414634146343,,,,,115.17980198019804,95.69544554455443,103.58108910891086,"Ben Joyce",31461,690829
"Will Smith","TEX",57.1,88.57184523809525,,,,118.13766899766902,103.2240579710145,61.2328,,,100.98510489510487,106.12214452214448,103.5645920745921,"Will Smith",8048,519293
"Taj Bradley","TBR",104.2,108.1287392900857,312.64,101.15547671840353,100.34508064516129,,96.09377185623454,,,,108.20584314446975,96.69881824321907,103.45983627183817,"Taj Bradley",22543,671737
"Clarke Schmidt","NYY",159,,83.09810107197549,115.7231662269129,,110.24976065418518,,65.46000000000001,103.97522157996147,,103.21001989683124,102.36527765495782,103.43772566118069,"Clarke Schmidt",19899,657376
"Ryan Pepiot","LAD",42,92.32501510574019,,,,98.20937500000001,,121.63127753303965,,,98.2415172717429,105.63959554492554,103.41281666845155,"Ryan Pepiot",26221,686752
"Ryan Yarbrough","- - -",89.2,92.56091533180779,62.54,111.77852272727273,,,115.35210510510511,78.02934362934364,,,107.10228632458585,104.18490180180919,103.38226817348712,"Ryan Yarbrough",16502,642232
"Bailey Ober","MIN",144.1,108.79089369708373,,,,95.00564954682778,97.02538461538464,104.34414110429447,,,100.98555073035925,105.01091985787605,103.31891038294512,"Bailey Ober",21224,641927
"Eli Morgan","CLE",67.1,90.24482328482328,,,,103.54927152317882,81.416,121.46588859416445,,,102.36693019343987,103.50689655172417,103.31885618166534,"Eli Morgan",20203,669212
"Chris Stratton","- - -",82.2,100.12539083557948,,,,107.17660877862596,105.92954847190273,111.30551020408164,,,94.8964977771193,107.26240880048942,103.30706937460782,"Chris Stratton",13761,608717
"Cristopher Sánchez","PHI",99.1,,105.6593185185185,,,99.78644368746006,,102.47303983228511,,,108.88041489442217,93.8138706293045,103.29829652614855,"Cristopher Sanchez",20778,650911
"Dylan Covey","- - -",43,135.37,110.08675496688743,101.06243654822335,93.66947368421053,98.51333333333332,,52.65714285714286,,,102.21312478836516,101.18429250474064,103.29319056447245,"Dylan Covey",14825,592229
"Nick Pivetta","BOS",142.2,100.80657807308971,,111.05440860215054,81.228,112.75636898555044,99.69563479638285,,,,102.38927644993286,100.6820442744884,103.23010840582117,"Nick Pivetta",15454,601713
"Jameson Taillon","CHC",154.1,97.81778546712803,106.03250965250965,108.53697508896796,,118.89798592788037,92.69474441640968,90.92153846153847,,,99.3071665828602,105.66639576596991,103.19259573350814,"Jameson Taillon",11674,592791
"Yerry Rodríguez","TEX",13.2,96.24545454545456,104.27999999999999,,,116.37961165048543,,87.49238095238094,,,109.88827338129498,97.41028776978419,103.16043165467626,"Yerry Rodriguez",21955,666720
"Joe Mantiply","ARI",39,34.457368421052635,117.8329661016949,,,,101.13169811320753,100.23289855072466,,,104.70938704028022,97.64973730297723,103.15313485113836,"Joe Mantiply",14857,573009
"Adbert Alzolay","CHC",64,93.92945273631841,88.72810810810807,110.77791666666667,,112.06642126789367,,65.128,,,105.891901336074,97.30053442959913,103.134717368962,"Adbert Alzolay",17859,640470
"Lucas Sims","CIN",61,86.6888069414317,,,,123.22748120300747,62.17258064516129,,,,110.98093244529018,92.56308277830642,103.13158896289248,"Lucas Sims",13470,608371
"Andre Pallante","STL",68,106.15509933774837,86.13533333333334,,,107.42539999999994,85.33986928104576,,,,102.5591036906854,99.19641476274165,103.01729349736381,"Andre Pallante",26108,669467
"Aaron Loup","LAA",48.2,94.00111111111113,102.51721238938053,103.17956989247311,,,112.84882352941176,102.60530612244901,,,111.22279904306215,97.59997607655501,102.98122009569373,"Aaron Loup",10343,571901
"Greg Weissert","NYY",20,117.20511627906974,112.33520661157026,75.55652173913045,,99.25010526315789,,42.44571428571428,,,112.28447674418602,90.90860465116282,102.96058139534887,"Greg Weissert",20375,669711
"Bryan Hoeing","MIA",70.2,86.485,107.39600676818952,,93.94811550151977,103.02784313725489,,89.53172413793104,,,102.74037139464016,101.4869351820389,102.93879108979725,"Bryan Hoeing",26304,663773
"Jacob Webb","- - -",53.2,107.88625550660792,,,,108.78440366972477,,88.88254826254827,,,101.12816503275405,101.91810885042308,102.93447058957328,"Jacob Webb",19274,657097
"Sean Hjelle","SFG",29,232.44,117.02908424908428,,,,,56.9611111111111,88.62044843049327,,109.70837209302326,93.90461240310076,102.89406976744183,"Sean Hjelle",21481,663546
"Justin Verlander","- - -",162.1,96.4247465437788,,,,118.83768693422635,96.76669230769232,111.97190082644629,,,104.76031633075445,98.83579078992757,102.88872349578672,"Justin Verlander",8700,434378
"Tim Hill","SDP",44.1,91.17449275362318,121.70478405315619,67.59375,,88.72918918918919,,,,,113.86627450980399,94.59658263305322,102.88408963585432,"Tim Hill",16814,657612
"Matt Moore","- - -",52.2,99.86155388471177,,,,,,107.86176923076923,102.39976744186046,,108.77361263289026,96.75232177488996,102.84260822326978,"Matt Moore",1890,519043
"Andrew Wantz","LAA",39.1,92.7778125,,106.22296296296298,,118.35590643274857,,88.8259863945578,,,106.73016621504439,96.52528235421636,102.81560876869719,"Andrew Wantz",24933,681806
"Mason Englert","DET",56,82.75649484536085,,,,111.90297024465502,86.052353515625,117.80695312500002,,,87.04291027357823,111.31457261213463,102.79516407188622,"Mason Englert",22288,669438
"Bryan Woo","SEA",87.2,106.47708394698085,110.09349593495935,,,90.8920461095101,,79.13547169811321,,,109.686887966805,95.16380359612724,102.62854771784228,"Bryan Woo",30279,693433
"Robert Garcia","- - -",32,99.52086614173228,,,,106.84968253968252,,103.67225352112676,,,103.09150063291384,102.96261604369951,102.5222687583866,"Robert Garcia",23363,676395
"Miguel Díaz","DET",14,78.14136363636364,106.70035714285713,,,98.46857142857144,,122.645,,,107.85980192056746,92.81219995315689,102.5016040418911,"Miguel Diaz",18815,622766
"J.C. Mejía","MIL",11.1,75.50000000000001,116.51517241379311,,,87.05956043956044,,,,,113.01830188679247,93.1006603773585,102.4793396226415,"J.C. Mejia",20617,650496
"Seranthony Domínguez","PHI",50,108.37071856287425,112.21573122529641,,,90.24042016806726,,52.24411764705882,,,115.75242105263158,86.53321637426902,102.4605614035088,"Seranthony Dominguez",19249,622554
"Luis Guillorme","NYM",1,,,,,,,,,,17.879999999999995,159.06,102.44,"Luis Guillorme",16451,641645
"Jason Adam","TBR",54.1,111.40245033112588,,,,109.07739436619717,,87.55056603773585,,,108.1818543046358,94.59832229580574,102.36498896247247,"Jason Adam",11861,592094
"Chris Sale","BOS",102.2,101.89533980582526,105.33211538461539,,,102.25667731629395,,101.80339449541286,,,102.85664663461537,104.07088942307689,102.33788461538462,"Chris Sale",10603,519242
"Cionel Pérez","BAL",53.1,95.43767241379311,103.2236923076923,,,107.67193916349814,100.05859649122809,,,,105.88437571592219,96.33195876288653,102.31450171821302,"Cionel Perez",19614,672335
"Kyle Hurt","LAD",2,74.38,,,,,,130.24,,,99.68,112.69,102.31,"Kyle Hurt",27514,669165
"Carlos Estévez","LAA",62.1,101.61155378486056,,,,107.8705016722408,77.86,82.33942857142857,,,106.92767999999997,97.73733333333335,102.30092444444443,"Carlos Estevez",14542,608032
"Kutter Crawford","BOS",129.1,108.26136087484812,,97.85712351945855,92.64683229813663,106.55474820143884,,,94.07728000000002,,101.4806213228405,101.28737943735108,102.2216781498434,"Kutter Crawford",20531,676710
"Anthony Banda","WSN",7,97.74288659793814,153.88,64.72,,131.41555555555556,,75.47794871794872,,,105.38352941176474,98.98070588235292,102.21529411764705,"Anthony Banda",14706,607455
"Wandy Peralta","NYY",54,81.70083333333332,100.6491131498471,,,87.27704347826088,,109.67881443298967,,,98.31668558456306,98.57012485811579,102.03793416572077,"Wandy Peralta",14295,593974
"Michael Fulmer","CHC",57,105.66301470588239,97.30304761904763,103.20947368421052,,101.94252985240675,,85.56876712328766,,,104.249140389016,95.24702844393599,101.86918764302055,"Michael Fulmer",13218,605242
"Will Vest","DET",48.1,102.17155000000001,107.78500000000001,,,96.7431730723017,,113.01216494845364,,,91.41400641907381,111.69797534652415,101.85177706062852,"Will Vest",19769,676684
"Daniel Palencia","CHC",28.1,100.89110429447852,22.24000000000001,,,113.94525547445255,71.15052631578948,80.27666666666666,,,116.78773279352227,84.87793522267211,101.79692307692305,"Daniel Palencia",27914,694037
"Reid Detmers","LAA",148.2,95.97510240427427,,,,107.24544578313251,102.22099009900988,101.66822695035462,,,102.1755752212389,100.36480954213161,101.77618314736435,"Reid Detmers",27468,672282
"Tom Cosgrove","SDP",51.1,94.46127450980389,93.06818652849742,,,110.11858123569792,,6.5399999999999965,,,112.42074519230769,96.96887019230772,101.76747596153847,"Tom Cosgrove",23443,676680
"Peter Strzelecki","- - -",37,81.5939574468085,102.16603174603175,-111.68,,118.54307594668916,,98.29793103448276,,,101.39761771476566,103.44747502840488,101.69624546756909,"Peter Strzelecki",21367,657265
"Trevor Kelley","TBR",15.1,,108.20583333333333,,,100.91136000000002,,84.98666666666666,,,106.66809452706829,97.98900019342011,101.69117769850325,"Trevor Kelley",18454,665001
"Jordan Wicks","CHC",34.2,104.1231325301205,100.53228070175439,97.69368421052633,,78.0775,63.063265306122446,115.40751445086705,,,95.0333793103448,103.95272413793101,101.68189655172414,"Jordan Wicks",30094,696136
"Braxton Garrett","MIA",159.2,82.57308108108107,112.32470737913486,105.9494090909091,,98.5704375,94.64598465109668,86.00036529680368,,,102.53657757124108,99.06660342655711,101.5972032328407,"Braxton Garrett",21844,666129
"Marcus Stroman","CHC",136.2,89.35160220994477,105.54379647749512,104.85471698113209,73.576449704142,95.16407079646018,107.30328892395129,,,,98.54787015560676,100.55661269362413,101.55094434927467,"Marcus Stroman",13431,573186
"MacKenzie Gore","WSN",136.1,101.60424863387978,,,,101.47160337552741,105.41492273730688,77.7169014084507,,,100.29915550142105,99.72610637434022,101.55028826634185,"MacKenzie Gore",22201,669022
"Joe Jacques","BOS",26.2,84.94,105.41127272727273,,,97.8572227443609,,75.4525,,,108.13557875364741,97.09154092961873,101.47880053999737,"Joe Jacques",25178,682175
"Cody Bradford","TEX",56,104.64478342749528,,97.12107692307693,,88.12093023255814,,99.56432835820895,,,99.7695139033968,105.7750446980593,101.41696195154753,"Cody Bradford",27597,674003
"Steven Okert","MIA",58.2,73.77918575063612,39.64,,,118.56023925827816,,,,,110.64865632877104,92.74118114518959,101.3057332862676,"Steven Okert",13580,595345
