Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Jeff Samardzija","CHC",174.2,0.34397678,,0.08817126,0.16364296,,0.20137881,0.18650218,0.01632801,,,,,,,"Jeff Samardzija",3254,502188
"Jordan Walden","LAA",39,0.7862069,,,,,,0.18068966,,,,0.03310345,,,,"Jordan Walden",3271,477229
"Roberto Hernandez","CLE",14.1,0.04803493,,,,,0.6069869,0.13537118,,,,0.20960699,,,,"Roberto Hernandez",3273,433584
"Joe Smith","CLE",67,0.2713615,,,,,0.43286385,0.29577465,,,,,,,,"Joe Smith",3281,501925
"Nate Adcock","KCR",34.2,0.20235756,,,,,0.49508841,0.11591356,,0.11591356,,0.07072692,,,,"Nate Adcock",3282,502264
"Hiroki Kuroda","NYY",219.2,0.11147936,,,0.13919855,,0.39650497,0.30219946,0.05061766,,,,,,,"Hiroki Kuroda",3283,493133
"Aníbal Sánchez","- - -",195.2,0.33278527,,0.02137455,0.20651102,,0.10555738,0.23084512,0.09832292,,,0.00460375,,,,"Anibal Sanchez",3284,434671
"Hector Noesí","SEA",106.2,0.36240424,,,,,0.2421921,0.18326458,0.05951679,,,0.15262227,,,,"Hector Noesi",3292,456051
"Chris Hatcher","MIA",14.2,0.4760274,,,0.10616438,,0.21232877,0.20547945,,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",67,0.21521522,,,,,0.33433433,0.45045045,,,,,,,,"Darren O'Day",3321,503285
"Jairo Asencio","- - -",40.1,0.17507418,,,,,0.20474777,0.20029674,,,,0.41988131,,,,"Jairo Asencio",3332,446003
"Matt Garza","CHC",103.2,0.43076016,,,,,0.1638185,0.25928108,0.10253388,,,0.04360636,,,,"Matt Garza",3340,490063
"Mitchell Boggs","STL",73.1,0.12406015,,,,,0.53195489,0.25093985,0.0018797,,,0.09116541,,,,"Mitchell Boggs",3344,459939
"Cesár Ramos","TBR",30,0.3364486,,,,,0.35280374,0.06775701,0.14252336,,,0.10046729,,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","CLE",176.2,0.37585421,,,0.1812561,,0.19752685,0.17442239,0.07094045,,,,,,,"Ubaldo Jimenez",3374,434622
"Ricky Romero","TOR",181,0.48444153,,0.01015395,,,0.18047822,,0.13920734,,,0.18571896,,,,"Ricky Romero",3403,460069
"Drew Butera","MIN",1,0.52941176,,,,,,,,,,0.47058824,,,,"Drew Butera",3411,460077
"Jeff Mathis","TOR",2,0.26190476,,0.16666667,,,,,,,,0.57142857,,,,"Jeff Mathis",3448,425772
"Jonathan Albaladejo","ARI",3,0.59259259,,,,,0.03703704,,0.16666667,,,0.2037037,,,,"Jonathan Albaladejo",3521,452293
"Danny Duffy","KCR",27.2,0.6500956,,,,,0.02868069,0.03250478,0.17590822,,,0.11281071,,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",189.1,0.36565097,,0.19078947,0.05401662,,0.0865651,,0.16620499,,,0.13677285,,,,"Clay Buchholz",3543,453329
"Liam Hendriks","MIN",85.1,0.26413793,,,,,0.38344828,0.13448276,0.13103448,,,0.08689655,,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",218.2,0.24976198,,,,,0.36908918,0.12567439,0.07680102,,,0.17867344,,,,"Clayton Richard",3551,453385
"C.J. Wilson","LAA",202.1,0.27378867,,0.14010508,,,0.26152948,0.09632224,0.13981319,,,0.08844133,,,,"C.J. Wilson",3580,450351
"David Pauley","- - -",16.2,0.05315615,,,,,0.55813953,0.17275748,0.10963455,,,0.10631229,,,,"David Pauley",3625,456102
"Josh Kinney","SEA",32,0.02339181,,,,,0.32163743,0.50487329,0.15009747,,,,,,,"Josh Kinney",3638,448337
"Jim Johnson","BAL",68.2,0.04724409,,,,,0.70570866,,0.11909449,,,0.12795276,,,,"Jim Johnson",3656,462382
"Logan Ondrusek","CIN",54.2,0.31387665,,0.2345815,,,0.13876652,0.02202643,0.24449339,,,0.04625551,,,,"Logan Ondrusek",3677,446185
"Brandon League","- - -",72,0.05623243,,,0.25304592,,0.60918463,0.08153702,,,,,,,,"Brandon League",3731,434181
"Everett Teaford","KCR",61.1,0.38662791,,,,,0.01550388,0.2751938,0.22093023,,,0.10174419,,,,"Everett Teaford",3732,501870
"Felipe Paulino","KCR",37.2,0.41509434,,,,,0.16509434,0.27201258,0.07075472,,,0.07704403,,,,"Felipe Paulino",3777,462956
"Chris Resop","PIT",73.2,0.53278689,,,,,0.17941712,0.05555556,0.20218579,,,0.03005464,,,,"Chris Resop",3799,434592
"Mat Latos","CIN",209.1,0.21373337,,0.20074234,,,0.16950201,0.26353232,0.11011444,,,0.0423755,,,,"Mat Latos",3815,502009
"Ricky Nolasco","MIA",191,0.24343675,,0.00204569,0.1425162,,0.20252301,0.24309581,0.16638254,,,,,,,"Ricky Nolasco",3830,445060
"Chris Seddon","CLE",34.1,0.37760911,,,,,0.20872865,0.18975332,0.0455408,,,0.17836812,,,,"Chris Seddon",3833,434629
"Zach Duke","WSN",13.2,0.19444444,,,,,0.42592593,0.08333333,0.13888889,,,0.15740741,,,,"Zach Duke",3840,435043
"Gavin Floyd","CHW",168,0.33770015,,0.30858806,,,0.10043668,,0.19359534,,,0.05967977,,,,"Gavin Floyd",3886,425856
"Casey Fien","MIN",35,0.46539792,,,,,0.06747405,0.2733564,0.19204152,,,0.0017301,,,,"Casey Fien",3926,502272
"Joe Martinez","ARI",1,0.0625,,,,,0.75,,0.125,,,0.0625,,,,"Joe Martinez",3935,458155
"Alex Hinshaw","- - -",28.1,0.52962963,,,,,,0.37222222,0.0962963,,,0.00185185,,,,"Alex Hinshaw",3941,450527
"David Carpenter","- - -",32.1,0.62520194,,,,,0.00646204,0.35541195,,,,0.01292407,,,,"David Carpenter",3959,502304
"Edward Mujica","- - -",65.1,0.2792584,,,0.45770568,,0.16801854,0.09501738,,,,,,,,"Edward Mujica",3970,465629
"Edinson Volquez","SDP",182.2,0.26179987,,,,,0.23631215,,,0.24669604,,0.25519194,,,,"Edinson Volquez",3990,450172
"Josh Outman","COL",40.2,0.54825737,,,,,0.01608579,0.23190349,0.03753351,,,0.16621984,,,,"Josh Outman",4004,489189
"Yusmeiro Petit","SFG",4.2,0.59782609,,,,,,0.14130435,0.14130435,,,0.11956522,,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","CHW",70.1,0.22533137,,0.07290133,,,0.43078056,0.00073638,0.07731959,,,0.12886598,0.0640648,,,"Hector Santiago",4026,502327
"Steve Johnson","BAL",38.1,0.65067466,,,,,0.005997,0.05997001,0.14392804,,,0.13943028,,,,"Steve Johnson",4053,489002
"Brian Duensing","MIN",109,0.14614025,,,,,0.43017089,0.239835,0.09133765,,,0.09251621,,,,"Brian Duensing",4064,488846
"Alex Burnett","MIN",71.2,0.26923077,,,,,0.35957066,0.19767442,0.17173524,,,0.00178891,,,,"Alex Burnett",4065,488751
"Christian Garcia","WSN",12.2,0.30057803,,,,,0.39884393,,,0.10982659,,0.19075145,,,,"Christian Garcia",4067,451600
"Pedro Strop","BAL",66.1,0.18173516,,,,,0.50502283,0.27762557,,,,0.03561644,,,,"Pedro Strop",4070,467008
"Rafael Perez","CLE",7.2,0.26785714,,,,,,0.15178571,,,,0.58035714,,,,"Rafael Perez",4078,460370
"Junichi Tazawa","BOS",44,0.58231707,,,,0.29115854,,0.04420732,0.07926829,,,0.00304878,,,,"Junichi Tazawa",4079,547749
"Dan Runzler","SFG",3.2,,,,,,0.76190476,0.23809524,,,,,,,,"Dan Runzler",4080,502130
"Mark Rogers","MIL",39,0.53892216,,,,,0.09431138,0.31886228,0.02694611,,,0.02095808,,,,"Mark Rogers",4083,449161
"James Russell","CHC",69.1,0.18268398,,0.10735931,,,0.12987013,0.38354978,0.06233766,,,0.13419913,,,,"James Russell",4089,460701
"Luke Gregerson","SDP",71.2,0.03317972,,0.00737327,,,0.25437788,0.67096774,0.01013825,,,0.02396313,,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","TOR",125.1,0.33616808,,,,,0.10605303,0.2176088,0.10305153,,0.00850425,0.22861431,,,,"Carlos Villanueva",4138,453646
"Jose Mijares","- - -",56.1,0.66248694,,,,,0.01880878,0.24869383,,,,0.07001045,,,,"Jose Mijares",4140,467726
"Derek Holland","TEX",175.1,0.02325581,,,,,0.66024709,0.09992733,0.00036337,0.140625,,0.0755814,,,,"Derek Holland",4141,502706
"Jake Arrieta","BAL",114.2,0.30287474,,,,,0.30030801,0.15913758,0.15913758,,,0.07854209,,,,"Jake Arrieta",4153,453562
"Rafael Dolis","CHC",38,0.46533128,,,,,0.38058552,0.14483821,,,,0.00924499,,,,"Rafael Dolis",4185,503569
"Enerio Del Rosario","HOU",19,0.41828255,,,,,0.32132964,0.20498615,,,,0.05540166,,,,"Enerio Del Rosario",4204,491688
"Armando Galarraga","HOU",24,,,,,,0.50348028,0.34570766,,,,0.15081206,,,,"Armando Galarraga",4222,451482
"Wilton Lopez","HOU",66.1,0.30273224,,,0.17595628,,0.47103825,0.05027322,,,,,,,,"Wilton Lopez",4227,446641
"Jered Weaver","LAA",188.2,0.25727305,,0.09078163,,,0.2681388,0.13319313,0.10795654,,0.00035051,0.14230634,,,,"Jered Weaver",4235,450308
"Brad Lincoln","- - -",88,0.60730594,,,0.00076104,,0.0281583,,0.31887367,,,0.04490107,,,,"Brad Lincoln",4241,453184
"Micah Owings","SDP",9.2,0.37869822,,0.44378698,,,,0.16568047,,,,0.01183432,,,,"Micah Owings",4253,452249
"David Huff","CLE",26.2,0.67824074,,,,,0.00694444,,0.10185185,,,0.21296296,,,,"David Huff",4257,453307
"David Hernandez","ARI",68.1,0.33240741,,,,,0.29351852,,0.34166667,,,0.03240741,,,,"David Hernandez",4259,456696
"Mark Melancon","BOS",45,0.28201635,,0.41416894,0.04768392,,0.00681199,,,0.2479564,,0.0013624,,,,"Mark Melancon",4264,453343
"Nick Blackburn","MIN",98.2,0.03157895,,0.08359133,,,0.59009288,,0.15232198,,,0.14241486,,,,"Nick Blackburn",4270,448147
"Manny Parra","MIL",58.2,0.48130393,,,0.25503356,,0.07574305,0.00095877,0.18696069,,,,,,,"Manny Parra",4279,448159
"Matt Albers","- - -",60.1,0.08636364,,,,,0.63068182,0.14659091,0.12954545,,,0.00681818,,,,"Matt Albers",4300,458006
"Justin Wilson","PIT",4.2,0.75961538,,0.19230769,,,0.01923077,,0.02884615,,,,,,,"Justin Wilson",4301,458677
"Scott Richmond","TOR",3,0.375,,,,,0.23214286,0.03571429,0.35714286,,,,,,,"Scott Richmond",4307,446341
"Tyler Chatwood","COL",64.2,0.4049871,,,,,0.31384351,0.12037833,0.10662081,,,0.05417025,,,,"Tyler Chatwood",4338,543022
"Kyle Drabek","TOR",71.1,0.33897002,,0.07455803,,,0.35741737,,0.11760184,,,0.11145273,,,,"Kyle Drabek",4359,475138
"Craig Breslow","- - -",63.1,0.34590009,,,,,0.19415646,0.33930254,0.02450518,,,0.09613572,,,,"Craig Breslow",4363,444520
"Joe Saunders","- - -",174.2,0.37509266,,,,,0.33024463,,0.14566345,,,0.14899926,,,,"Joe Saunders",4366,434578
"Jeremy Hellickson","TBR",177,0.43810802,,0.04797048,,,0.10768199,,0.12311305,,,0.28312647,,,,"Jeremy Hellickson",4371,476451
"Brad Mills","LAA",5,0.52272727,,0.05681818,,,,,0.125,,,0.29545455,,,,"Brad Mills",4420,502166
"Kameron Loe","MIL",68.1,0.02425373,,0.01399254,,,0.69869403,0.25652985,,,,0.00652985,,,,"Kameron Loe",4422,434180
"Jonathon Niese","NYM",190.1,0.38899934,,0.2620941,,,0.11795891,,0.19383698,,,0.03711067,,,,"Jonathon Niese",4424,477003
"Josh Wall","LAD",5.2,0.52,,,,,0.01333333,0.45333333,,,,0.01333333,,,,"Josh Wall",4436,476205
"Michael Bowden","- - -",39.2,0.53240741,,0.00308642,0.20061728,,0.03549383,0.22839506,,,,,,,,"Michael Bowden",4440,476601
"Matt Palmer","SDP",2,0.02439024,,0.46341463,,,0.26829268,,0.2195122,,,0.02439024,,,,"Matt Palmer",4457,461212
"Jordan Zimmermann","WSN",195.2,0.61920208,,,,,0.00583847,0.23743107,0.11514758,,,0.0223808,,,,"Jordan Zimmermann",4505,519455
"Randy Wells","CHC",28.2,0.26062847,,0.00184843,,,0.27726433,0.25878004,0.00184843,,,0.19963031,,,,"Randy Wells",4535,448694
"Jason Hammel","BAL",118,0.33298429,,,,,0.26858639,0.22198953,0.10366492,,,0.07277487,,,,"Jason Hammel",4538,434628
"Josh Johnson","MIA",191.1,0.4884808,,,,,0.06143573,0.2327212,0.15826377,,,0.0590985,,,,"Josh Johnson",4567,435178
"Pedro Hernandez","CHW",4,0.20689655,,0.03448276,,,0.27586207,0.25287356,0.02298851,,,0.20689655,,,,"Pedro Hernandez",4578,517060
"Clay Hensley","SFG",50.2,,,,,,0.65544332,0.0617284,0.20314254,,,0.07968575,,,,"Clay Hensley",4593,454535
"Matt Lindstrom","- - -",47,0.2464146,,,,,0.39895698,0.33376793,,,,0.0208605,,,,"Matt Lindstrom",4604,434637
"Bobby Korecky","TOR",1,0.04761905,,,,,0.61904762,,0.19047619,,,0.14285714,,,,"Bobby Korecky",4608,445090
"Joe Thatcher","SDP",31.2,0.71730769,,0.01346154,,,,0.26730769,,,,0.00192308,,,,"Joe Thatcher",4620,491159
"Brandon McCarthy","OAK",111,,,0.43442099,0.04606526,,0.33269354,,0.18682022,,,,,,,"Brandon McCarthy",4662,435221
"Sam LeCure","CIN",57.1,0.19722814,,,,,0.35181237,0.18336887,,0.15565032,,0.1119403,,,,"Sam LeCure",4664,459967
"Charlie Morton","PIT",50.1,0.09608091,,0.15297092,0.08596713,,0.42098609,,0.24399494,,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","OAK",19.2,0.0060423,,,,,0.09969789,0.83383686,,,,0.06042296,,,,"Pat Neshek",4682,450212
"Jeff Francis","COL",113,0.12254902,,,,,0.44498911,,0.19716776,,,0.23529412,,,,"Jeff Francis",4684,433585
"Nate Jones","CHW",71.2,0.00951557,,,,,0.66522491,0.23961938,0.00865052,,,0.07698962,,,,"Nate Jones",4696,518858
"Brian Bogusevic","HOU",1,0.92592593,,0.03703704,,,,,,,,0.03703704,,,,"Brian Bogusevic",4719,460131
"Mickey Storey","HOU",30.1,0.37007874,,,,,,0.37598425,0.22440945,,,0.02952756,,,,"Mickey Storey",4721,493547
"Jose Arredondo","CIN",61,0.34166667,,,0.54259259,,,0.11574074,,,,,,,,"Jose Arredondo",4722,461766
"Matt Cain","SFG",219.1,0.46552758,,,,,0.03956835,0.20383693,0.13639089,,,0.15467626,,,,"Matt Cain",4732,430912
"Sergio Santos","TOR",5,0.44660194,,0.00970874,,,0.14563107,0.27184466,,,,0.12621359,,,,"Sergio Santos",4734,435045
"Donnie Veal","CHW",13,0.14130435,,,,,0.29347826,,0.54347826,,,0.02173913,,,,"Donnie Veal",4741,453264
"Jonathan Broxton","- - -",58,0.47435897,,0.06303419,,,0.16559829,0.27029915,0.0267094,,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",232,0.21178248,,0.11359517,,,0.20422961,0.13625378,0.12205438,,,0.21208459,,,,"Felix Hernandez",4772,433587
"Vinnie Pestano","CLE",70,0.64416667,,,,,0.12666667,0.22916667,,,,,,,,"Vinnie Pestano",4782,502260
"Matt Capps","MIN",29.1,0.33031674,,,,,0.33484163,0.14705882,,,,0.18778281,,,,"Matt Capps",4788,448165
"Rich Hill","BOS",19.2,0.00864553,,,,,0.42074928,0.03170029,0.5389049,,,,,,,"Rich Hill",4806,448179
"Jesse Crain","CHW",48,0.49172577,,,,,0.00472813,0.36524823,0.06264775,,,0.07565012,,,,"Jesse Crain",4817,430884
"Clay Rapada","NYY",38.1,0.15525876,,,,,0.3672788,0.46744574,,,,0.01001669,,,,"Clay Rapada",4831,449060
"Kyle McClellan","STL",18.2,0.04676259,,,,,0.49280576,0.21223022,0.17266187,,,0.07553957,,,,"Kyle McClellan",4845,449072
"Joe Blanton","- - -",191,0.29024474,,0.14650121,,,0.1737332,0.09031368,0.10789383,,,0.19131334,,,,"Joe Blanton",4849,430599
"Peter Moylan","ATL",5,,,,,,0.859375,0.125,,,,0.015625,,,,"Peter Moylan",4891,493247
"Jarrod Parker","OAK",181.1,0.42750533,,,,,0.20646766,0.12579957,0.01741294,,,0.2228145,,,,"Jarrod Parker",4913,519105
"Jon Lester","BOS",205.1,0.53634232,,0.11781946,,,0.08851114,,0.1433177,,,0.11400938,,,,"Jon Lester",4930,452657
"Justin De Fratus","PHI",10.2,0.53038674,,,,,0.12154696,0.28176796,,,,0.06629834,,,,"Justin De Fratus",4955,518603
"Fernando Salas","STL",58.2,0.49217221,,,,,0.04598826,,,0.20939335,,0.25244618,,,,"Fernando Salas",4971,477569
"Cole Hamels","PHI",215.1,0.5411729,,0.10543908,,,,,0.08933455,,,0.26405348,,,,"Cole Hamels",4972,430935
"Fernando Abad","HOU",46,0.34440344,,,,,0.19434194,,0.00246002,0.3702337,,0.08856089,,,,"Fernando Abad",4994,472551
"Jake Diekman","PHI",27.1,,,,,,0.68068834,0.26768642,,,,0.05162524,,,,"Jake Diekman",5003,518617
"Kyle McPherson","PIT",26.1,0.61275626,,,,,0.04783599,,0.25968109,,,0.07972665,,,,"Kyle McPherson",5009,519015
"Dale Thayer","SDP",57.2,0.57537155,,,,,0.13163482,0.25690021,,,,0.03609342,,,,"Dale Thayer",5032,445612
"Franklin Morales","BOS",76.1,0.55547226,,,,,0.06371814,0.04722639,0.18965517,,,0.14392804,,,,"Franklin Morales",5088,462985
"Scott Diamond","MIN",173,0.59043825,,,,,0.00836653,,0.29800797,,,0.10318725,,,,"Scott Diamond",5089,539438
"Rick Van Den Hurk","PIT",2.2,0.5,,,,,0.23214286,0.19642857,0.07142857,,,,,,,"Rick Van Den Hurk",5099,462995
"Guillermo Moscoso","COL",50,0.55775578,,,0.11991199,,0.06380638,0.10891089,0.14521452,,,0.00440044,,,,"Guillermo Moscoso",5106,446861
"Evan Meek","PIT",12,0.65128205,,0.09230769,,,0.02564103,,0.23076923,,,,,,,"Evan Meek",5109,457425
"Jeurys Familia","NYM",12.1,0.48076923,,,,,0.31730769,0.15384615,,,,0.04807692,,,,"Jeurys Familia",5114,544727
"Victor Marte","STL",40.1,0.22292994,,,0.12101911,,0.31528662,0.34076433,,,,,,,,"Victor Marte",5158,469690
"Alfredo Aceves","BOS",84,0.4464159,,0.09368346,0.07452094,,0.05251952,0.00567779,0.2476934,,,0.079489,,,,"Alfredo Aceves",5164,469686
"Ernesto Frieri","- - -",66,0.54225941,,,,,0.31966527,0.13723849,,,,0.00083682,,,,"Ernesto Frieri",5178,457117
"Brayan Villarreal","DET",54.2,0.77956989,,,,,0.04623656,0.17311828,,,,0.00107527,,,,"Brayan Villarreal",5180,500903
"Mike Pelfrey","NYM",19.2,0.25245902,,,0.11803279,,0.37377049,0.16065574,0.09508197,,,,,,,"Mike Pelfrey",5203,460059
"Chris Perez","CLE",57.2,0.66045549,,,,,0.03830228,0.30124224,,,,,,,,"Chris Perez",5213,453198
"Wade LeBlanc","MIA",68.2,0.35102421,,0.22067039,,,0.12942272,,0.08379888,,,0.2150838,,,,"Wade LeBlanc",5221,453281
"Blake Parker","CHC",6,0.46341463,,,0.06504065,,0.06504065,,0.40650407,,,,,,,"Blake Parker",5224,453284
"Vin Mazzaro","KCR",44,0.07153076,,,,,0.53934192,0.30615165,,0.00143062,,0.08154506,,,,"Vin Mazzaro",5231,476570
"Wilmer Font","TEX",2,0.77358491,,,,,,0.13207547,,,,0.09433962,,,,"Wilmer Font",5257,521655
"Casey Crosby","DET",12.1,0.5560166,,,,,0.05394191,,0.22406639,,,0.1659751,,,,"Casey Crosby",5261,518582
"Chris Tillman","BAL",86,0.46051712,,0.1397624,,,0.00908456,0.07617051,,0.17190776,,0.14255765,,,,"Chris Tillman",5279,501957
"Esmerling Vasquez","MIN",31.2,0.0970696,,,,,0.38461538,,0.23443223,,,0.28388278,,,,"Esmerling Vasquez",5280,458220
"Samuel Deduno","MIN",79,0.39534884,,0.11177794,,,,,0.32858215,,,0.16429107,,,,"Samuel Deduno",5285,465679
"Cristhian Martinez","ATL",73.2,0.05765921,,,,,0.39328744,0.22719449,,,,0.32185886,,,,"Cristhian Martinez",5337,450852
"D.J. Mitchell","NYY",4.2,0.39285714,,,,,0.29761905,,0.17857143,,,0.13095238,,,,"D.J. Mitchell",5354,543551
"Phillippe Aumont","PHI",14.2,,,,0.05785124,,0.71487603,,0.22727273,,,,,,,"Phillippe Aumont",5362,518418
"Luis Perdomo","MIN",17,0.19732441,,0.06688963,,,0.34448161,0.31438127,,,,0.07692308,,,,"Luis Perdomo",5380,466412
"Jesse Chavez","- - -",24.2,0.26495726,,0.23504274,,,0.24786325,0.04487179,0.12179487,,,0.08547009,,,,"Jesse Chavez",5448,445926
"Dana Eveland","BAL",32.1,0.27,,0.01,,,0.318,0.288,0.016,,,0.098,,,,"Dana Eveland",5508,445968
"Tim Dillard","MIL",37,,,,,,0.59831933,0.36806723,,,,0.03361345,,,,"Tim Dillard",5518,457422
"James McDonald","PIT",171,0.45389049,,,,,0.1685879,0.17507205,0.17723343,,,0.02521614,,,,"James McDonald",5523,457428
"Madison Bumgarner","SFG",208.1,0.41502463,,0.38362069,,,0.01169951,0.01385468,0.09852217,,,0.07727833,,,,"Madison Bumgarner",5524,518516
"Boone Logan","NYY",55.1,0.33225806,,,,,0.12365591,0.52580645,,,,0.01827957,,,,"Boone Logan",5525,457429
"Maikel Cleto","STL",9,0.63953488,,,,,0.01744186,0.34302326,,,,,,,,"Maikel Cleto",5529,521055
"Phil Coke","DET",54,0.19562842,,,,,0.3147541,0.38469945,,,,0.10491803,,,,"Phil Coke",5535,457435
"Matt Harrison","TEX",213.1,0.12735122,,0.06999692,,,0.5177305,,0.160037,,,0.12488437,,,,"Matt Harrison",5551,457448
"Jair Jurrjens","ATL",48.1,0.35144928,,0.02415459,,,0.17270531,0.14492754,,,,0.30676329,,,,"Jair Jurrjens",5556,457453
"Mitch Maier","KCR",1,,,,,,,,,,,0.5,,0.5,,"Mitch Maier",5588,430574
"Tyler Clippard","WSN",72.2,0.5194704,,0.10514019,,,,,0.02024922,,,0.35514019,,,,"Tyler Clippard",5640,461325
"Henderson Alvarez III","TOR",187.1,0.48296452,,,,,0.25289779,0.13206884,0.00035125,,,0.1317176,,,,"Henderson Alvarez III",5669,506693
"Jason Berken","- - -",19.2,0.5,,0.03313253,,,0.13855422,0.21686747,,,,0.11144578,,,,"Jason Berken",5673,460072
"Tim Lincecum","SFG",186,0.38870229,,,,,0.13068702,0.21099237,0.09832061,,,0.17129771,,,,"Tim Lincecum",5705,453311
"Josh Lueke","TBR",3.1,0.70512821,,,0.17948718,,,0.11538462,,,,,,,,"Josh Lueke",5722,518961
"Eric O'Flaherty","ATL",57.1,0.11961722,,,,,0.60645933,0.24760766,,,,0.02631579,,,,"Eric O'Flaherty",5746,447714
"Jhan Mariñez","CHW",2.2,0.65625,,,,,,0.34375,,,,,,,,"Jhan Marinez",5830,501697
"Fautino De Los Santos","OAK",3,,,,,,0.81081081,0.16216216,,,,0.02702703,,,,"Fautino De Los Santos",5841,501745
"Chad Billingsley","LAD",149.2,0.460921,,0.14744402,,,0.16983523,0.14068441,0.02534854,,,0.05576679,,,,"Chad Billingsley",5842,451532
"Jason Motte","STL",72,0.60714286,,0.24910714,,,0.11160714,0.01339286,,,,0.01875,,,,"Jason Motte",5861,435400
"Jeff Karstens","PIT",90.2,0.14405488,,0.00533537,,,0.38262195,0.13033537,0.19969512,,,0.13795732,,,,"Jeff Karstens",5879,444371
"Darin Downs","DET",20.2,0.01453488,,0.34593023,,,0.46511628,,0.13081395,,,0.04360465,,,,"Darin Downs",5903,445153
"Sean Marshall","CIN",61,0.13139418,,0.01404213,,,0.18655968,0.28284855,0.38415246,,,0.00100301,,,,"Sean Marshall",5905,445156
"Wesley Wright","HOU",52.1,0.28485577,,,,,0.29807692,0.30288462,,0.11177885,,0.00240385,,,,"Wesley Wright",5960,449079
"Jonathan Papelbon","PHI",70,0.70950704,,,0.20422535,,0.00176056,0.08362676,0.00088028,,,,,,,"Jonathan Papelbon",5975,449097
"Francisley Bueno","KCR",17.1,0.41784038,,,,,0.37558685,0.12676056,,,,0.07981221,,,,"Francisley Bueno",5980,499107
"Randall Delgado","ATL",92.2,0.19787765,,,,,0.46254682,,0.13420724,,,0.20536829,,,,"Randall Delgado",5985,517414
"Takashi Saito","ARI",12,0.55128205,,,,,0.14529915,0.18803419,0.11538462,,,,,,,"Takashi Saito",6021,493416
"Kelvin Herrera","KCR",84.1,0.43636364,,,,,0.20948617,0.00158103,0.06561265,,,0.28695652,,,,"Kelvin Herrera",6033,516969
"Joe Wieland","SDP",27.2,0.49455338,,,,,0.0087146,0.13071895,0.15904139,,,0.20697168,,,,"Joe Wieland",6109,543921
"John Ely","LAD",2.2,0.48529412,,0.20588235,,,0.27941176,,0.01470588,,,0.01470588,,,,"John Ely",6132,518655
"Shaun Marcum","MIL",124,0.23922518,,0.20484262,,,0.06876513,0.14140436,0.14818402,,,0.19757869,,,,"Shaun Marcum",6204,451788
"Kyle Kendrick","PHI",159.1,0.0456,,0.2172,,,0.4456,0.032,,,,0.2596,,,,"Kyle Kendrick",6230,452718
"Tom Gorzelanny","WSN",72,0.24413553,,,,,0.3753258,0.22241529,,,,0.15812337,,,,"Tom Gorzelanny",6244,452733
"Aaron Laffey","TOR",100.2,0.45612903,,0.13741935,,,0.2916129,0.04387097,0.00064516,,,0.07032258,,,,"Aaron Laffey",6248,444836
"Trevor Cahill","ARI",200,0.12002527,,,,,0.51705622,0.10486418,,0.07612129,,0.18193304,,,,"Trevor Cahill",6249,502239
"Scott Feldman","TEX",123.2,0.03440038,,0.2823698,,,0.33779264,,0.2317248,,,0.11371237,,,,"Scott Feldman",6283,444857
"George Sherrill","SEA",1.1,0.77272727,,,,,,0.22727273,,,,,,,,"George Sherrill",6291,430941
"David Phelps","NYY",99.2,0.31452581,,,,,0.2515006,0.16806723,,0.19267707,,0.07322929,,,,"David Phelps",6316,475479
"Esmil Rogers","- - -",78.2,0.54507628,,0.02981969,,,0.07697642,0.16019417,0.18099861,,,0.00693481,,,,"Esmil Rogers",6317,469134
"Al Alburquerque","DET",13.1,0.25550661,,,,,0.11453744,0.62995595,,,,,,,,"Al Alburquerque",6324,456379
"John Danks","CHW",53.2,0.34578313,,0.25180723,,,0.15060241,,0.05783133,,,0.1939759,,,,"John Danks",6329,433579
"Chris Archer","TBR",29.1,0.56734694,,,,,0.07346939,0.28163265,,,,0.07755102,,,,"Chris Archer",6345,502042
"Henry Alberto Rodriguez","WSN",29.1,0.66485507,,,,,0.09782609,0.17753623,,,,0.05978261,,,,"Henry Alberto Rodriguez",6371,469159
"Stu Pomeranz","BAL",6,0.27777778,,,,,0.43333333,,0.25555556,,,0.03333333,,,,"Stu Pomeranz",6382,456421
"Luis Perez","TOR",42,0.22644377,,,,,0.38449848,0.17477204,,,,0.21428571,,,,"Luis Perez",6389,469802
"Jake Odorizzi","KCR",7.1,0.57236842,,,,,0.13815789,0.02631579,0.14473684,,,0.11842105,,,,"Jake Odorizzi",6397,543606
"Rich Thompson","- - -",3,0.01785714,,0.78571429,,,,,0.17857143,,,0.01785714,,,,"Rich Thompson",6422,460366
"Jeremy Accardo","- - -",37.1,0.546042,,0.01938611,,,0.13570275,,,,,0.29886914,,,,"Jeremy Accardo",6428,435618
"Tim Stauffer","SDP",5,0.13186813,,,,,0.28571429,0.32967033,0.14285714,,,0.10989011,,,,"Tim Stauffer",6432,431162
