Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Scott Eyre","SFG",2,2,2.6341474198363373,86,0,0,0,0,0,32,2,68.1,277,48,21,20,3,26,0,4,3,0,65,"Scott Eyre",1300,113961
"Ambiorix Burgos","KCR",3,5,3.9789484069488785,59,0,0,0,0,2,11,4,63.1,278,60,29,28,6,31,1,5,8,2,65,"Ambiorix Burgos",3246,434586
"Wade Miller","BOS",4,4,4.945054945054945,16,16,5,0,0,0,0,0,91,414,96,53,50,8,47,0,3,6,0,64,"Wade Miller",568,150063
"Derrick Turnbow","MIL",7,1,1.7376240905202904,69,0,0,0,0,39,2,4,67.1,271,49,15,13,5,24,2,1,9,0,64,"Derrick Turnbow",1694,276913
"Brad Hennessey","SFG",5,8,4.639436220889134,21,21,13,0,0,0,0,0,118.1,521,127,63,61,15,52,3,4,3,1,64,"Brad Hennessey",3720,430913
"Shawn Estes","ARI",7,8,4.803235192777451,21,21,11,2,0,0,0,0,123.2,535,132,70,66,15,45,0,4,4,0,63,"Shawn Estes",873,113915
"Kelvim Escobar","LAA",3,2,3.016760097989567,16,7,3,0,0,1,2,0,59.2,242,45,21,20,4,21,1,2,4,0,63,"Kelvim Escobar",1298,113898
"Lance Cormier","ARI",7,3,5.105041853158074,67,0,0,0,0,0,13,1,79.1,356,86,50,45,7,43,5,5,6,0,63,"Lance Cormier",4346,433578
"Matt Wise","MIL",4,4,3.3575128206435756,49,0,0,0,0,1,10,2,64.1,262,37,25,24,6,25,5,3,1,1,62,"Matt Wise",42,277184
"Todd Jones","FLA",1,5,2.0958906300051576,68,0,0,0,0,40,1,5,73,289,61,19,17,2,14,2,3,2,0,62,"Todd Jones",436,116734
"Jason Frasor","TOR",3,5,3.254465726718032,67,0,0,0,0,1,15,2,74.2,305,67,31,27,8,28,2,3,1,0,62,"Jason Frasor",1906,430630
"Kyle Davies","ATL",7,6,4.927756207274284,21,14,3,0,0,0,2,1,87.2,403,98,51,48,8,49,5,1,4,0,62,"Kyle Davies",3642,434678
"John Thomson","ATL",4,6,4.46959436418717,17,17,6,1,0,0,0,0,98.2,427,111,52,49,6,28,2,2,3,0,61,"John Thomson",453,123307
"Doug Brocail","TEX",5,3,5.522729379481339,61,0,0,0,0,1,5,3,73.1,344,90,48,45,2,34,3,4,4,0,61,"Doug Brocail",551,111492
"Roberto Hernandez","NYM",8,6,2.5837327176373868,67,0,0,0,0,4,18,6,69.2,291,57,20,20,5,28,4,2,4,0,61,"Roberto Hernandez",605,115832
"David Weathers","CIN",7,4,3.9399146791272703,73,0,0,0,0,15,8,4,77.2,331,71,36,34,7,29,2,2,4,0,61,"David Weathers",902,124000
"Randy Wolf","PHI",6,4,4.3875,13,13,9,0,0,0,0,0,80,346,87,40,39,14,26,2,6,1,0,61,"Randy Wolf",976,150116
"Chad Cordero","WSN",2,4,1.816143808432234,74,0,0,0,0,47,0,7,74.1,300,55,24,15,9,17,2,2,0,0,61,"Chad Cordero",1816,430101
"Yhency Brazoban","LAD",4,10,5.325688818931765,74,0,0,0,0,21,8,6,72.2,317,70,46,43,11,32,4,5,1,0,61,"Yhency Brazoban",2150,430674
"Jeff Fassero","SFG",4,7,4.054946074839013,48,6,1,0,0,0,2,2,91,384,92,48,41,7,31,1,0,3,0,60,"Jeff Fassero",279,114032
"Guillermo Mota","FLA",2,2,4.701492001947203,56,0,0,0,0,2,14,2,67,293,65,38,35,5,32,7,1,4,0,60,"Guillermo Mota",1467,150407
"Mike Wood","KCR",5,8,4.460869565217391,47,10,3,0,0,2,7,0,115,520,129,66,57,18,52,5,8,7,0,60,"Mike Wood",1806,430061
"Akinori Otsuka","SDP",2,8,3.5904254590617755,66,0,0,0,0,1,22,6,62.2,276,55,28,25,3,34,8,2,1,0,60,"Akinori Otsuka",1895,430788
"Chad Qualls","HOU",6,4,3.276151359687694,77,0,0,0,0,0,22,0,79.2,329,73,33,29,7,23,2,6,1,0,60,"Chad Qualls",2170,430589
"Hideo Nomo","TBD",5,8,7.241721488410925,19,19,5,0,0,0,0,0,100.2,472,127,82,81,16,51,2,2,3,0,59,"Hideo Nomo",666,119827
"Joe Mays","MIN",6,10,5.653846222973435,31,26,10,1,1,0,0,0,156,690,203,109,98,23,41,1,3,4,0,59,"Joe Mays",740,150222
"Tony Armas","WSN",7,7,4.973683711234273,19,19,6,0,0,0,0,0,101.1,452,100,57,56,16,54,4,5,6,2,59,"Tony Armas",761,150393
"Jae Weong Seo","NYM",8,2,2.5904060499131347,14,14,10,1,0,0,0,0,90.1,363,84,26,26,9,16,0,1,2,0,59,"Jae Weong Seo",895,150242
"Mike Timlin","BOS",7,3,2.2406646806807613,81,0,0,0,0,13,24,7,80.1,342,86,23,20,2,20,5,2,3,0,59,"Mike Timlin",1187,123348
"Matt Belisle","CIN",4,8,4.412451689341778,60,5,1,0,0,1,8,3,85.2,382,101,49,42,11,26,6,6,3,0,59,"Matt Belisle",1837,279571
"Jason Vargas","FLA",5,5,4.0316746604865115,17,13,4,1,0,0,0,0,73.2,325,71,34,33,4,31,4,4,0,0,59,"Jason Vargas",8044,450306
"Jorge Julio","BAL",3,5,5.9023264191846865,67,0,0,0,0,0,12,2,71.2,313,76,50,47,14,24,4,2,10,0,58,"Jorge Julio",148,406402
"Gary Glover","MIL",5,4,5.567010610310646,15,11,6,0,0,0,0,0,64.2,284,74,41,40,10,20,0,2,3,0,58,"Gary Glover",234,150474
"Michael Gonzalez","PIT",1,3,2.700000823974861,51,0,0,0,0,3,15,0,50,212,35,15,15,2,31,2,1,3,0,58,"Michael Gonzalez",1794,283166
"Neal Cotts","CHW",4,0,1.9392272958769956,69,0,0,0,0,0,13,2,60.1,248,38,15,13,1,29,5,4,3,0,58,"Neal Cotts",1797,425840
"Zach Duke","PIT",8,2,1.8070868312909982,14,14,9,0,0,0,0,0,84.2,341,79,20,17,3,23,2,2,1,0,58,"Zach Duke",3840,435043
"Cliff Politte","CHW",7,1,2.004950873677258,68,0,0,0,0,1,23,1,67.1,262,42,15,15,7,21,4,3,1,0,57,"Cliff Politte",967,131700
"Matt Thornton","SEA",0,4,5.210529802911192,55,0,0,0,0,0,5,1,57,262,54,33,33,13,42,2,0,7,0,57,"Matt Thornton",1918,407819
"Justin Speier","TOR",3,2,2.565001272011434,65,0,0,0,0,0,11,4,66.2,264,48,20,19,10,15,2,3,1,1,56,"Justin Speier",451,133221
"Giovanni Carrara","LAD",7,4,3.925111055610334,72,0,0,0,0,0,11,2,75.2,326,65,35,33,6,38,5,6,4,0,56,"Giovanni Carrara",643,112030
"Carl Pavano","NYY",4,6,4.77,17,17,8,1,1,0,0,0,100,442,129,66,53,17,18,1,8,2,1,56,"Carl Pavano",790,134321
"Sean Douglass","DET",5,5,5.564884847989282,18,16,7,0,0,0,0,0,87.1,374,92,57,54,13,33,2,2,2,0,55,"Sean Douglass",133,346868
"Sun-Woo Kim","- - -",6,3,4.899192794800913,24,10,2,1,1,0,0,0,82.2,363,97,46,45,10,21,2,3,4,0,55,"Sun-Woo Kim",197,279615
"Salomon Torres","PIT",5,5,2.757042327586492,78,0,0,0,0,3,8,0,94.2,388,76,34,29,7,36,7,5,5,0,55,"Salomon Torres",1628,123415
"Miguel Batista","TOR",5,8,4.098215681558228,71,0,0,0,0,31,0,8,74.2,331,80,39,34,9,27,5,2,3,0,54,"Miguel Batista",46,110683
"Damaso Marte","CHW",3,4,3.7720624208484623,66,0,0,0,0,4,22,4,45.1,213,45,21,19,5,33,4,3,1,1,54,"Damaso Marte",247,150122
"Tyler Walker","SFG",6,4,4.232433654250504,67,0,0,0,0,23,2,5,61.2,279,68,31,29,9,27,6,3,4,0,54,"Tyler Walker",901,400104
"Trevor Hoffman","SDP",1,6,2.9653180498472906,60,0,0,0,0,43,0,3,57.2,240,52,23,19,3,12,1,1,1,0,54,"Trevor Hoffman",1035,116034
"Aaron Fultz","PHI",4,0,2.239631493889698,62,0,0,0,0,0,2,1,72.1,286,47,21,18,6,23,2,5,0,0,54,"Aaron Fultz",1113,150269
"Russ Springer","HOU",4,4,4.728814476559101,62,0,0,0,0,0,10,3,59,246,49,34,31,9,21,3,3,2,0,54,"Russ Springer",1652,122620
"J.P. Howell","KCR",3,5,6.192661417362516,15,15,3,0,0,0,0,0,72.2,328,73,55,50,9,39,0,6,7,0,54,"J.P. Howell",8245,434442
"Aaron Sele","SEA",6,12,5.663792730936989,21,21,10,1,1,0,0,0,116,523,147,76,73,18,41,2,5,2,0,53,"Aaron Sele",34,121986
"Jim Brower","- - -",3,3,5.3701670474251815,69,0,0,0,0,1,12,2,60.1,282,73,36,36,11,32,3,5,4,0,53,"Jim Brower",313,150342
"Kaz Ishii","NYM",3,9,5.142857035063502,19,16,5,0,0,0,0,0,91,399,87,59,52,13,49,3,3,2,0,53,"Kaz Ishii",655,408193
"Brendan Donnelly","LAA",9,3,3.7193893476713074,66,0,0,0,0,0,16,5,65.1,271,60,30,27,9,19,3,2,3,0,53,"Brendan Donnelly",1441,407791
"Kirk Saarloos","OAK",10,9,4.171189447621712,29,27,10,2,1,0,0,0,159.2,682,170,75,74,11,54,8,11,1,0,53,"Kirk Saarloos",1516,424164
"Luke Hudson","CIN",6,9,6.377953234841748,19,16,5,0,0,0,0,0,84.2,380,83,62,60,14,50,2,11,5,0,53,"Luke Hudson",1542,346873
"Mike DeJean","- - -",5,4,4.475936604983511,66,0,0,0,0,0,20,3,62.1,282,62,33,31,3,30,3,3,5,0,52,"Mike DeJean",682,113211
"Ryan Vogelsong","PIT",2,2,4.426229784995519,44,0,0,0,0,0,1,1,81.1,369,82,43,40,5,40,1,8,7,0,52,"Ryan Vogelsong",1011,285064
"Julio Mateo","SEA",3,6,3.056603949585188,55,1,0,0,0,0,8,2,88.1,364,79,32,30,12,17,6,7,1,0,52,"Julio Mateo",1087,421024
"Kiko Calero","OAK",4,1,3.2335335250276165,58,0,0,0,0,1,12,1,55.2,229,45,20,20,6,18,2,1,2,0,52,"Kiko Calero",1676,425606
"Kevin Gregg","LAA",1,2,5.036271769318785,33,2,0,0,0,0,1,1,64.1,290,70,37,36,8,29,2,3,5,0,52,"Kevin Gregg",1793,276514
"Danys Baez","TBD",5,4,2.8617519569929852,67,0,0,0,0,41,0,8,72.1,308,66,27,23,7,30,0,2,0,0,51,"Danys Baez",367,276056
"Jason Isringhausen","STL",1,2,2.1355937726538117,63,0,0,0,0,39,1,4,59,245,43,14,14,4,27,5,1,2,0,51,"Jason Isringhausen",1158,116414
"Brian Bruney","ARI",1,3,7.434786308016391,47,0,0,0,0,12,4,4,46,230,56,39,38,6,35,2,5,2,0,51,"Brian Bruney",1929,430663
"Kevin Brown","NYY",4,7,6.504546582403457,13,13,4,0,0,0,0,0,73.1,346,107,57,53,5,19,1,7,6,0,50,"Kevin Brown",642,111554
"Gary Majewski","WSN",4,4,2.9302328180918864,79,0,0,0,0,1,24,4,86,376,80,32,28,2,37,6,7,1,0,50,"Gary Majewski",2131,400008
"Bobby Jenks","CHW",1,1,2.7457641321029054,32,0,0,0,0,6,3,2,39.1,168,34,15,12,3,15,3,1,4,0,50,"Bobby Jenks",8645,408057
"Julio Santana","MIL",3,5,4.500002043588749,41,0,0,0,0,1,11,3,42,177,34,21,21,6,19,4,0,5,0,49,"Julio Santana",496,121690
"D.J. Carrasco","KCR",6,8,4.7877907291983535,21,20,8,1,0,0,0,0,114.2,511,129,67,61,11,51,2,6,7,3,49,"D.J. Carrasco",1666,425647
"Tim Stauffer","SDP",3,6,5.333333333333333,15,14,6,0,0,0,0,0,81,355,92,50,48,10,29,0,2,0,0,49,"Tim Stauffer",6432,431162
"Bob Howry","CLE",7,4,2.4657544554637565,79,0,0,0,0,3,29,2,73,277,49,23,20,4,16,1,0,0,0,48,"Bob Howry",237,133982
"David Riske","CLE",3,4,3.0963313588593366,58,0,0,0,0,1,0,0,72.2,288,55,28,25,11,15,0,4,0,0,48,"David Riske",402,228594
"Eddie Guardado","SEA",2,3,2.715976392666436,58,0,0,0,0,36,0,5,56.1,238,52,23,17,7,15,3,0,1,0,48,"Eddie Guardado",727,115216
"J.C. Romero","MIN",4,3,3.473685372899833,68,0,0,0,0,0,11,1,57,264,50,26,22,6,39,8,6,1,1,48,"J.C. Romero",754,240694
"Brandon McCarthy","CHW",3,2,4.029850860990008,12,10,5,0,0,0,0,0,67,277,62,30,30,13,17,0,2,1,1,48,"Brandon McCarthy",4662,435221
"Julian Tavarez","STL",2,3,3.426397266057694,74,0,0,0,0,4,32,2,65.2,278,68,28,25,6,19,4,8,1,0,47,"Julian Tavarez",541,123118
"Chien-Ming Wang","NYY",8,5,4.022922877949229,18,17,12,0,0,0,0,0,116.1,486,113,58,52,9,32,3,6,3,0,47,"Chien-Ming Wang",2074,425426
"Roberto Novoa","CHC",4,5,4.432838344766614,49,0,0,0,0,0,14,5,44.2,205,47,22,22,4,25,6,0,4,1,47,"Roberto Novoa",2217,430604
"Roman Colon","- - -",2,6,5.58173179291428,35,7,2,0,0,0,2,1,69.1,306,82,45,43,17,21,1,0,4,1,47,"Roman Colon",2242,430638
"Marcos Carvajal","COL",0,2,5.094339255974301,39,0,0,0,0,0,0,1,53,229,52,30,30,8,21,0,3,4,0,47,"Marcos Carvajal",3216,434881
"Ryan Drese","- - -",7,12,5.775773593375758,23,23,8,1,0,0,0,0,129.1,583,162,90,83,8,46,2,8,4,0,46,"Ryan Drese",379,400181
"Russ Ortiz","ARI",5,11,6.886956521739131,22,22,6,0,0,0,0,0,115,551,147,92,88,18,65,3,4,5,0,46,"Russ Ortiz",1124,133460
"Matt Guerrier","MIN",0,3,3.3906988776269524,43,0,0,0,0,0,1,0,71.2,306,71,29,27,6,24,5,3,3,0,46,"Matt Guerrier",2061,407825
"Will Ohman","CHC",2,2,2.9076939288266885,69,0,0,0,0,0,13,3,43.1,187,32,14,14,6,24,3,3,6,1,45,"Will Ohman",296,349193
"Kent Mercker","CIN",3,1,3.6486501533508933,78,0,0,0,0,4,20,3,61.2,265,64,27,25,8,19,4,3,1,0,45,"Kent Mercker",439,118967
"Tanyon Sturtze","NYY",5,3,4.730770257450643,64,1,0,0,0,1,16,5,78,332,76,43,41,10,27,1,6,3,0,45,"Tanyon Sturtze",1230,122915
"Esteban Yan","LAA",1,1,4.590001225662559,49,0,0,0,0,0,1,0,66.2,293,66,36,34,8,30,4,0,5,0,45,"Esteban Yan",1236,124643
"J.J. Putz","SEA",6,5,3.6000011444095437,64,0,0,0,0,1,21,3,60,259,58,27,24,8,23,2,2,2,0,45,"J.J. Putz",1795,407816
"Juan Dominguez","TEX",4,6,4.222750494726658,22,10,6,0,0,0,0,1,70.1,312,78,37,33,11,25,0,2,2,0,45,"Juan Dominguez",1796,430021
"Kameron Loe","TEX",9,6,3.4239138952953243,48,8,3,0,0,1,4,3,92,392,89,43,35,7,31,6,2,2,0,45,"Kameron Loe",4422,434180
"Brian Meadows","PIT",3,1,4.580357766881366,65,0,0,0,0,0,7,2,74.2,326,84,42,38,8,21,7,0,3,0,44,"Brian Meadows",998,132785
"Kevin Correia","SFG",2,5,4.628571680808568,16,11,3,0,0,0,0,0,58.1,264,61,31,30,12,31,2,4,2,0,44,"Kevin Correia",1767,429781
"John Wasdin","TEX",3,2,4.281937606418692,31,6,2,0,0,4,4,2,75.2,319,77,37,36,9,20,2,1,2,0,44,"John Wasdin",1768,123955
"Keiichi Yabu","OAK",4,0,4.4999997040321285,40,0,0,0,0,1,1,1,58,262,64,34,29,6,26,3,8,2,0,44,"Keiichi Yabu",8624,435158
"Scott Schoeneweis","TOR",3,4,3.3157916927616675,80,0,0,0,0,1,21,3,57,250,54,23,21,2,25,5,4,2,0,43,"Scott Schoeneweis",33,150011
"Luis Vizcaino","CHW",6,5,3.728572647717933,65,0,0,0,0,0,9,3,70,305,74,30,29,8,29,6,2,3,0,43,"Luis Vizcaino",714,150430
"LaTroy Hawkins","- - -",2,8,3.834320781587033,66,0,0,0,0,6,15,9,56.1,247,58,27,24,7,24,3,0,1,0,43,"LaTroy Hawkins",729,115629
"Randy Keisler","CIN",2,1,6.26785906419521,24,4,0,0,0,0,0,0,56,262,64,45,39,10,28,2,1,2,0,43,"Randy Keisler",830,342892
"Arthur Rhodes","CLE",3,1,2.0769238692066576,47,0,0,0,0,0,16,3,43.1,175,33,13,10,2,12,2,1,0,0,43,"Arthur Rhodes",1097,121125
"Dewon Brazelton","TBD",1,8,7.605634211453409,20,8,2,0,0,0,1,1,71,354,87,65,60,12,60,3,4,5,0,43,"Dewon Brazelton",1195,407376
"Pete Walker","TOR",6,6,3.5357144462819075,41,4,1,0,0,2,4,3,84,358,81,33,33,10,33,0,2,2,0,43,"Pete Walker",1325,123839
"Randy Flores","STL",3,1,3.4560005273438303,50,0,0,0,0,1,11,2,41.2,174,37,22,16,5,13,0,3,2,0,43,"Randy Flores",1446,420864
"Heath Bell","NYM",1,3,5.59285881918354,42,0,0,0,0,0,4,0,46.2,206,56,30,29,3,13,3,1,0,1,43,"Heath Bell",2080,425514
"Chad Orvella","TBD",3,3,3.6000010986331477,37,0,0,0,0,1,14,1,50,220,47,26,20,4,23,2,1,0,0,43,"Chad Orvella",5952,435378
"Chris Ray","BAL",1,3,2.655739116592563,41,0,0,0,0,0,8,4,40.2,174,34,15,12,5,18,3,1,0,1,43,"Chris Ray",6315,444884
"Rick Helling","MIL",3,1,2.387755241457603,15,7,5,0,0,0,2,0,49,199,39,13,13,2,18,1,2,1,0,42,"Rick Helling",58,115727
"Chris Reitsma","ATL",3,6,3.927273816826232,76,0,0,0,0,15,13,9,73.1,307,79,32,32,3,14,3,0,2,0,42,"Chris Reitsma",348,277410
"Fernando Rodney","DET",2,3,2.8636363636363638,39,0,0,0,0,9,3,6,44,185,39,14,14,5,17,3,2,2,0,42,"Fernando Rodney",494,407845
"Geoff Geary","PHI",2,1,3.7241379310344827,40,0,0,0,0,0,3,1,58,247,54,29,24,5,21,4,1,3,0,42,"Geoff Geary",1813,407783
"John Grabow","PIT",2,3,4.846155979225149,63,0,0,0,0,0,14,1,52,222,46,31,28,6,25,2,2,1,0,42,"John Grabow",1848,346848
"Jorge De La Rosa","MIL",2,2,4.464568672462305,38,0,0,0,0,0,5,2,42.1,208,48,23,21,1,38,4,0,6,0,42,"Jorge De La Rosa",2047,407822
"Bob Wickman","CLE",0,4,2.4677420873175646,64,0,0,0,0,45,0,5,62,257,57,17,17,9,21,3,1,0,1,41,"Bob Wickman",413,124233
"Rick White","PIT",4,7,3.7200011352542526,71,0,0,0,0,2,12,1,75,338,90,39,31,3,29,10,4,4,0,40,"Rick White",456,124184
"Travis Harper","TBD",4,6,6.7499997659163125,52,0,0,0,0,0,11,3,73.1,321,88,57,55,14,24,9,1,2,0,40,"Travis Harper",1211,150135
"Luis Ayala","WSN",8,7,2.6619721170314863,68,0,0,0,0,1,22,2,71,293,75,23,21,7,14,4,6,0,0,40,"Luis Ayala",1650,425646
"Jeremy Affeldt","KCR",0,2,5.25503544059846,49,0,0,0,0,0,12,0,49.2,232,56,35,29,3,29,2,0,5,0,39,"Jeremy Affeldt",583,346793
"Tim Worrell","- - -",1,2,4.068493203835856,51,0,0,0,0,1,12,3,48.2,220,59,30,22,8,12,2,2,0,1,39,"Tim Worrell",1139,124580
"Dan Kolb","ATL",3,8,5.930636492011064,65,0,0,0,0,11,6,7,57.2,270,78,39,38,5,29,5,1,5,0,39,"Dan Kolb",1257,150285
"Ryan Wagner","CIN",3,2,6.109489901673519,42,0,0,0,0,0,12,1,45.2,210,56,33,31,4,17,1,4,2,0,39,"Ryan Wagner",1770,429842
"Vinnie Chulk","TOR",0,1,3.8750008212197242,62,0,0,0,0,0,13,1,72,301,68,33,31,9,26,3,1,5,0,39,"Vinnie Chulk",1838,425562
"Todd Williams","BAL",5,5,3.3013105936026417,72,0,0,0,0,1,18,2,76.1,321,72,34,28,5,26,4,3,4,1,38,"Todd Williams",805,124343
"Alan Embree","- - -",2,5,7.615391738322674,67,0,0,0,0,1,10,2,52,231,62,47,44,10,14,3,2,1,1,38,"Alan Embree",1030,113833
"Franklyn German","DET",4,0,3.661017895977963,58,0,0,0,0,1,4,2,59,270,63,26,24,7,34,4,7,4,1,38,"Franklyn German",1603,407883
"Jimmy Gobble","KCR",1,1,5.701863016290663,28,4,0,0,0,0,4,0,53.2,249,64,34,34,9,30,4,1,2,0,38,"Jimmy Gobble",1791,425471
"Shingo Takatsu","- - -",2,2,5.201836887689831,40,0,0,0,0,8,4,3,36.1,168,41,21,21,11,19,2,0,1,0,38,"Shingo Takatsu",1896,430968
"Elmer Dessens","LAD",1,2,3.5634519146547237,28,7,1,0,0,0,1,0,65.2,277,63,30,26,6,19,2,1,1,0,37,"Elmer Dessens",317,113296
"Adam Bernero","ATL",4,3,6.510637769444424,36,0,0,0,0,0,4,1,47,216,61,35,34,5,12,3,4,1,0,37,"Adam Bernero",460,333293
"Jose Mesa","PIT",2,8,4.76470673769006,55,0,0,0,0,27,1,7,56.2,257,61,30,30,7,26,3,3,2,0,37,"Jose Mesa",961,118986
"John Halama","- - -",1,4,5.676924326293137,40,4,0,0,0,0,0,0,65,298,79,44,41,6,17,3,7,2,0,37,"John Halama",1080,134280
"Aaron Small","NYY",10,0,3.197367939592471,15,9,5,1,1,0,0,1,76,316,71,27,27,4,24,0,5,0,0,37,"Aaron Small",1477,122332
"Sergio Mitre","CHC",2,5,5.3701650101872955,21,7,3,1,1,0,0,0,60.1,268,62,37,36,11,23,2,3,5,0,37,"Sergio Mitre",1773,429901
"Paul Quantrill","- - -",2,2,5.347826826099289,50,0,0,0,0,0,1,1,69,309,93,44,41,8,14,3,3,0,1,36,"Paul Quantrill",669,120824
"Chad Harville","- - -",0,3,4.764708421635908,45,0,0,0,0,0,2,1,45.1,203,43,26,24,8,27,1,5,4,0,36,"Chad Harville",915,150420
"Steve Kline","BAL",2,4,4.278689327306777,67,0,0,0,0,0,9,3,61,264,59,34,29,11,30,5,0,4,3,36,"Steve Kline",1164,117157
"David Cortes","COL",2,0,4.101266614941293,50,0,0,0,0,2,4,1,52.2,213,50,24,24,9,10,2,1,3,0,36,"David Cortes",1798,233694
"Scott Proctor","NYY",1,0,6.0447749148290715,29,1,0,0,0,0,0,0,44.2,199,46,32,30,10,17,4,2,4,1,36,"Scott Proctor",1911,429984
"Mike Remlinger","- - -",0,3,6.579832196429285,43,0,0,0,0,0,5,1,39.2,182,46,33,29,7,17,2,2,2,0,35,"Mike Remlinger",111,121060
"Dennys Reyes","SDP",3,2,5.15267228088242,36,1,0,0,0,0,0,1,43.2,215,57,30,25,3,32,2,1,3,1,35,"Dennys Reyes",444,121096
"Darrell May","- - -",1,4,6.7839195085852415,24,9,1,0,0,0,0,0,66.1,302,87,51,50,14,23,1,0,0,0,35,"Darrell May",613,118469
"Brian Shouse","TEX",3,2,5.231251995564269,64,0,0,0,0,0,11,2,53.1,233,55,37,31,7,18,4,3,2,0,35,"Brian Shouse",630,122195
"Scott Sauerbeck","CLE",1,0,4.037384760891651,58,0,0,0,0,0,14,2,35.2,157,35,18,16,4,16,2,4,2,0,35,"Scott Sauerbeck",1007,150261
"Trever Miller","TBD",2,2,4.0601522391881675,61,0,0,0,0,0,11,3,44.1,206,45,23,20,4,29,6,7,2,0,35,"Trever Miller",1672,119125
"Scott Dohmann","COL",2,1,6.096775694022811,32,0,0,0,0,0,7,3,31,143,33,21,21,6,19,1,0,0,0,35,"Scott Dohmann",1936,430617
"Chris Hammond","SDP",5,1,3.8352279377378875,55,0,0,0,0,0,6,3,58.2,242,51,25,25,9,14,0,2,0,0,34,"Chris Hammond",92,115391
"Keith Foulke","BOS",5,5,5.912410076149171,43,0,0,0,0,15,1,4,45.2,210,53,30,30,8,18,1,5,0,0,34,"Keith Foulke",231,114342
"Juan Cruz","OAK",0,3,7.438775220646169,28,0,0,0,0,0,0,0,32.2,159,38,33,27,5,22,4,4,3,0,34,"Juan Cruz",273,407297
"Jaret Wright","NYY",5,5,6.078535731040999,13,13,3,0,0,0,0,0,63.2,302,81,51,43,8,32,1,6,4,0,34,"Jaret Wright",415,124605
"Jim Mecir","FLA",1,4,3.1153849810538636,52,0,0,0,0,0,13,4,43.1,184,39,17,15,2,17,2,5,0,0,34,"Jim Mecir",930,118898
"Rheal Cormier","PHI",4,2,5.894368730730398,57,0,0,0,0,0,17,2,47.1,211,56,33,31,9,16,1,2,3,0,34,"Rheal Cormier",952,112690
"Jeff Nelson","SEA",1,3,3.927275859740683,49,0,0,0,0,1,9,3,36.2,166,32,17,16,3,22,0,4,1,1,34,"Jeff Nelson",1092,119704
"Greg Aquino","ARI",0,1,7.7553213520151285,35,0,0,0,0,1,3,2,31.1,155,42,29,27,7,17,1,4,2,1,34,"Greg Aquino",1899,425628
"Ian Snell","PIT",1,2,5.142857142857143,15,5,1,0,0,0,1,0,42,189,43,25,24,5,24,3,1,4,0,34,"Ian Snell",2227,430636
"Jonathan Papelbon","BOS",3,1,2.6470586750334193,17,3,0,0,0,0,4,1,34,148,33,11,10,4,17,2,3,1,0,34,"Jonathan Papelbon",5975,449097
"Dustin McGowan","TOR",1,3,6.352942958423098,13,7,0,0,0,0,1,0,45.1,205,49,34,32,7,17,0,7,7,0,34,"Dustin McGowan",8600,430661
"Dustin Hermanson","CHW",2,4,2.0406979912355543,57,0,0,0,0,34,5,5,57.1,228,46,17,13,4,17,4,1,3,0,33,"Dustin Hermanson",195,115812
"Wes Obermueller","MIL",1,4,5.261538307144802,23,8,2,0,0,0,0,0,65,305,74,41,38,7,36,2,5,3,0,33,"Wes Obermueller",1637,425286
"Blaine Boyer","ATL",4,2,3.106195843727121,43,0,0,0,0,0,9,2,37.2,158,32,13,13,1,17,0,2,2,0,33,"Blaine Boyer",2237,430641
"Francisco Liriano","MIN",1,2,5.704224585919369,6,4,1,0,0,0,0,0,23.2,93,19,15,15,4,7,0,0,0,0,33,"Francisco Liriano",3201,434538
"John Foster","ATL",4,2,4.15384874400464,62,0,0,0,0,1,12,1,34.2,150,27,17,16,3,19,0,2,1,0,32,"John Foster",86,407796
"Jason Davis","CLE",4,2,4.685949674566967,11,4,2,0,0,0,0,0,40.1,182,44,22,21,4,20,0,3,2,0,32,"Jason Davis",1598,425186
"Todd Wellemeyer","CHC",2,1,6.123712303509632,22,0,0,0,0,1,3,0,32.1,146,32,23,22,7,22,1,0,3,0,32,"Todd Wellemeyer",1709,425487
"Juan Carlos Oviedo","KCR",3,2,7.546584208545766,41,0,0,0,0,0,2,1,53.2,246,73,45,45,9,18,2,3,1,0,32,"Juan Carlos Oviedo",2886,434663
"Scott Baker","MIN",3,3,3.354037664429761,10,9,4,0,0,0,1,0,53.2,217,48,21,20,5,14,0,0,0,0,32,"Scott Baker",6176,435044
"Jose Acevedo","COL",2,4,6.468748650513871,36,5,2,0,0,1,6,1,64,292,86,48,46,13,16,3,1,0,1,31,"Jose Acevedo",307,406895
"Tim Byrdak","BAL",0,1,4.050002124310654,41,0,0,0,0,1,11,0,26.2,131,27,14,12,1,21,1,1,5,0,31,"Tim Byrdak",1995,136263
"Brandon Medders","ARI",4,1,1.7802199667857208,27,0,0,0,0,0,2,0,30.1,122,21,6,6,2,11,0,1,1,0,31,"Brandon Medders",8604,430665
"Ron Mahay","TEX",0,2,6.813086784004661,30,0,0,0,0,1,6,0,35.2,167,47,28,27,8,16,1,0,2,0,30,"Ron Mahay",290,118158
"Jamie Walker","DET",4,3,3.698632359662625,66,0,0,0,0,0,14,2,48.2,208,49,22,20,5,13,3,2,0,0,30,"Jamie Walker",502,123828
