Name,Team,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,NameASCII,PlayerId,MLBAMID
"Claudio Vargas","- - -",0.64913127,91.09360519,0.21380309,81.25549451,,,0.01013514,77,0.12451737,82.38559322,0.00241313,84,,,0.07644444,"Claudio Vargas",1695,282567
"Juan Cruz","OAK",0.61384335,93.52750809,0.22404372,81.85454545,0.00364299,90,0.03642987,78.11111111,0.12021858,83.43333333,0.00182149,88,,,0.07628524,"Juan Cruz",273,407297
"Eddie Guardado","SEA",0.78837209,87.90750436,0.10348837,79.93150685,,,0.00813953,74.57142857,0.1,79.32432432,,,,,0.07626208,"Eddie Guardado",727,115216
"Guillermo Mota","FLA",0.62615955,94.11877395,0.0825603,85.91428571,,,,,0.28200371,84.2008547,0.00927644,84.9,,,0.07613345,"Guillermo Mota",1467,150407
"Cliff Politte","CHW",0.65026738,92.73417722,0.28449198,84.85416667,,,,,0.05882353,84.45714286,0.00641711,86.75,,,0.07563851,"Cliff Politte",967,131700
"Steve Reed","BAL",0.68273092,85.36651584,0.25100402,75.03614458,,,,,0.06626506,75.80769231,,,,,0.07550645,"Steve Reed",1053,121002
"Bill Pulsipher","STL",0.48979592,84.44444444,0.36734694,82,,,,,0.14285714,81.16666667,,,,,0.0754717,"Bill Pulsipher",842,120802
"Mike Adams","MIL",0.55021834,91.02247191,0.29257642,83.97560976,,,0.12663755,78.0952381,0.03056769,82.5,,,,,0.07509881,"Mike Adams",1937,430606
"Joe Blanton","OAK",0.57253795,89.02542373,0.12177903,81.06206897,0.00035298,89,0.16978468,73.48746518,0.13554536,81.35099338,,,,,0.07489417,"Joe Blanton",4849,430599
"Steve Kline","BAL",0.6122449,86.70913462,0.29024943,81.65714286,,,0.00113379,,0.09637188,79.91428571,,,,,0.07476636,"Steve Kline",1164,117157
"Travis Smith","FLA",0.75862069,88.85106383,0.06321839,83.27272727,0.00574713,86,0.06896552,74.45454545,0.10344828,80.70588235,,,,,0.07446809,"Travis Smith",1522,134000
"Neal Cotts","CHW",0.78610206,89.84598214,0.2019544,83.09375,,,0.00542888,79.75,0.00651466,82.33333333,,,,,0.07407407,"Neal Cotts",1797,425840
"Scott Cassidy","- - -",0.73953488,89.14655172,0.21860465,78.325,,,0.02325581,77.2,0.01860465,79,,,,,0.07327586,"Scott Cassidy",1293,407859
"Jose Valverde","ARI",0.81737414,93.21994536,0.0148075,84.15384615,,,,,0.04738401,84.33333333,0.12043435,85.15151515,,,0.07319305,"Jose Valverde",1726,407878
"Trever Miller","TBD",0.53714286,87.07213115,0.28428571,77.85897436,,,0.06285714,75.19512195,0.11571429,80.54929577,,,,,0.07246377,"Trever Miller",1672,119125
"Jay Witasick","- - -",0.54187192,91.83913043,0.35369458,81.22324159,,,0.02463054,78.5,0.07980296,81.61538462,,,,,0.07214612,"Jay Witasick",1138,124482
"Scott Proctor","NYY",0.65229111,94.11079545,0.17115903,85.0877193,,,0.13342318,74.60240964,0.04312668,85.46428571,,,,,0.07125,"Scott Proctor",1911,429984
"Shingo Takatsu","- - -",0.51454824,86.27777778,0.15313936,76.85714286,,,0.10872894,63.2,0.22358346,70.31147541,,,,,0.07112376,"Shingo Takatsu",1896,430968
"Hung-Chih Kuo","LAD",0.78813559,91.65432099,0.13559322,79.13333333,,,0.06779661,76.375,0.00847458,84,,,,,0.07086614,"Hung-Chih Kuo",7016,425539
"D.J. Carrasco","KCR",0.60661548,88.89440994,0.1033668,80.88461538,0.10513881,86.93292683,0.09686946,74.92028986,0.08741878,82.45528455,0.00059067,,,,0.07056893,"D.J. Carrasco",1666,425647
"Ron Mahay","TEX",0.58910891,89.53043478,0.19471947,81.53932584,,,0.01485149,76.5,0.1980198,82.35106383,0.00330033,81,,,0.07055215,"Ron Mahay",290,118158
"Jeff Francis","COL",0.65129781,88.45498615,0.0942623,79.18018018,0.00068306,84,0.11646175,75.41438356,0.13729508,81.33630952,,,,,0.07015873,"Jeff Francis",4684,433585
"Javier Vazquez","ARI",0.55850891,91.66081871,0.10016207,81.38996139,0.00615883,86.15789474,0.14554295,74.80474934,0.18962723,81.12450593,,,,,0.06983745,"Javier Vazquez",801,134320
"Jonathan Broxton","LAD",0.74253731,94.37162162,0.20149254,85.18367347,,,0.00373134,85,0.04477612,83.72727273,0.00746269,86,,,0.06944444,"Jonathan Broxton",4759,455009
"Zach Duke","PIT",0.61779661,89.070626,0.01440678,82.375,,,0.17457627,73.79032258,0.19322034,81.9047619,,,,,0.06929134,"Zach Duke",3840,435043
"Mark Redman","PIT",0.68508287,84.38936006,0.00039463,79,,,0.04143646,69.88505747,0.27308603,76.49357798,,,,,0.06852327,"Mark Redman",491,150230
"Todd Coffey","CIN",0.69837587,91.74050633,0.19605568,82.30496454,,,0.00232019,79,0.09976798,82.78205128,0.00348028,85,,,0.06796117,"Todd Coffey",2467,434298
"Hideo Nomo","TBD",0.65617284,85.24089307,0.02901235,81.225,,,0.0117284,71.47058824,0.03641975,76.96363636,0.26666667,77.8559322,,,0.06785509,"Hideo Nomo",666,119827
"Luke Hudson","CIN",0.63318452,90.77526132,0.00595238,81,,,0.27157738,74.84555985,0.08928571,84.6875,,,,,0.06731437,"Luke Hudson",1542,346873
"Ryan Vogelsong","PIT",0.74846154,91.064,0.02076923,85.80952381,0.03846154,87.7173913,0.13153846,76.8671875,0.06076923,83.52307692,,,,,0.06728704,"Ryan Vogelsong",1011,285064
"John Wasdin","TEX",0.64145658,91.03402647,0.00373483,79.5,,,0.20821662,77.94148936,0.14659197,80.3359375,,,,,0.06707317,"John Wasdin",1768,123955
"Justin Duchscherer","OAK",0.50241935,85.97840173,0.05806452,82.79365079,0.15887097,84.18666667,0.25725806,70.15384615,0.0233871,79.26086957,,,,,0.06666667,"Justin Duchscherer",910,407113
"Zack Greinke","KCR",0.62838307,89.79939895,0.10166551,81.75943396,0.00659264,85.57142857,0.1537127,71.96451613,0.10964608,80.92164179,,,,,0.0666451,"Zack Greinke",1943,425844
"R.A. Dickey","TEX",0.25917927,85.68604651,0.02591793,79,,,0.12958963,69,0.07559395,74.35,0.01727862,76,0.4924406,66.27044025,0.06653226,"R.A. Dickey",1245,285079
"Matt Herges","- - -",0.62559242,89.08737864,0.05450237,85.5,0.00236967,86,0.12085308,73.975,0.19668246,78.85714286,,,,,0.06622517,"Matt Herges",780,150382
"Brad Halsey","ARI",0.57808341,87.57822507,0.23779947,81.13636364,0.01996451,86.78571429,0.03283052,77.10144928,0.13132209,81.31954887,,,,,0.06586578,"Brad Halsey",4760,433517
"Doug Waechter","TBD",0.56267281,89.52096569,0.29539171,81.74364407,,,0.00276498,75.8,0.13917051,81.46788991,,,,,0.06560892,"Doug Waechter",1814,425531
"Brad Hennessey","SFG",0.66066558,88.83083512,0.17894163,84.10980392,0.01363884,86.70588235,0.03327878,77.15686275,0.11347518,83.55367232,,,,,0.06517312,"Brad Hennessey",3720,430913
"Gil Meche","SEA",0.64380715,91.62333333,,,0.00041563,75,0.23981712,77.22727273,0.1159601,82.61111111,,,,,0.06511628,"Gil Meche",1089,219194
"Fernando Cabrera","CLE",0.70719603,93.54867257,0.19851117,83.26086957,,,0.02233251,79.75,0.00248139,86,0.06947891,84.92592593,,,0.0649652,"Fernando Cabrera",2105,425507
"Wayne Franklin","NYY",0.60728745,88.82926829,0.27530364,82.078125,,,0.00404858,75,0.11336032,84.18181818,,,,,0.06439394,"Wayne Franklin",557,276356
"Scott Munter","SFG",0.91976517,91.5546875,0.05088063,82.70833333,,,,,0.02935421,81.36363636,,,,,0.06410256,"Scott Munter",3470,434639
"Vinnie Chulk","TOR",0.60498562,92.23737374,0.29050815,80.82702703,0.00095877,89,0.06136146,78.28846154,0.042186,82,,,,,0.06339286,"Vinnie Chulk",1838,425562
"Byung-Hyun Kim","COL",0.7029826,85.66456267,0.23487987,76.79373368,,,,,0.06213753,79.19047619,,,,,0.0620877,"Byung-Hyun Kim",61,218294
"Luis Vizcaino","CHW",0.42490842,92.0931677,0.43864469,83.00292398,0.00091575,89,0.0018315,77,0.03113553,85.4,0.1025641,87.31707317,,,0.06185567,"Luis Vizcaino",714,150430
"Brandon Lyon","ARI",0.68085106,92.81724138,0.05957447,85.52173913,0.00212766,86,0.20212766,75.83870968,0.05106383,83.83333333,0.00425532,80,,,0.06175299,"Brandon Lyon",1312,407193
"Jose Acevedo","COL",0.68280124,89.41825095,0.17507724,81.50757576,,,0.10813594,74.70707071,0.03398558,80.93333333,,,,,0.06171649,"Jose Acevedo",307,406895
"Barry Zito","OAK",0.51456583,87.27652293,0.08515406,80.99612403,0.00532213,81.6875,0.2535014,72.08613728,0.14145658,74.99038462,,,,,0.0615142,"Barry Zito",944,217096
"Jason Jennings","COL",0.61149919,89.61128527,0.26276196,82.07625272,,,0.00053735,75,0.1252015,81.53917051,,,,,0.06146096,"Jason Jennings",434,407298
"Akinori Otsuka","SDP",0.50601202,90.29815303,0.36472946,84.37328767,0.001002,,0.00801603,79.8,0.01102204,82.77777778,0.10921844,84.95294118,,,0.06091846,"Akinori Otsuka",1895,430788
"Joel Pineiro","SEA",0.55271799,89.51314673,0.1597957,84.52676056,0.00145932,87,0.14593214,75.74247492,0.14009486,81.43769968,,,,,0.06051282,"Joel Pineiro",1094,334492
"Kyle Farnsworth","- - -",0.64408397,96.32931727,0.35496183,86.16165414,,,,,0.0009542,90,,,,,0.05924596,"Kyle Farnsworth",278,150035
"Nate Bump","FLA",0.78743068,88.42058824,,,,,0.15896488,72.9516129,0.05360444,78.84,,,,,0.05902778,"Nate Bump",1755,425546
"Javier López","- - -",0.61744966,85.425,0.21812081,77.01694915,,,0.02684564,74.85714286,0.13758389,78.1,,,,,0.05900621,"Javier Lopez",1663,425657
"Jaret Wright","NYY",0.77756654,91.77454545,0.10836502,81.65384615,,,0.01425856,77.92857143,0.09980989,84.29411765,,,,,0.05803571,"Jaret Wright",415,124605
"Scott Eyre","SFG",0.61785714,91.21001927,0.22232143,82.54210526,0.00446429,87.6,0.08482143,75.90410959,0.07053571,80.88059701,,,,,0.05803196,"Scott Eyre",1300,113961
"Vicente Padilla","PHI",0.7852377,92.67370892,0.04837364,81.80327869,0.0029191,88.66666667,0.11092577,75.61413043,0.05254379,83.07526882,,,,,0.05799373,"Vicente Padilla",964,218894
"Pedro Astacio","- - -",0.58364511,87.84993179,0.05505077,78.13333333,0.00053447,85,0.16408338,75.13215859,0.19668626,78.8466899,,,,,0.05728643,"Pedro Astacio",862,110359
"Dave Bush","TOR",0.61232604,89.11680572,0.055666,82.39759036,0.02683897,86.2826087,0.20974155,68.12944984,0.09493042,81.42105263,0.00049702,,,,0.05659495,"Dave Bush",4635,433657
"Jorge De La Rosa","MIL",0.60984394,93.52644836,0.07082833,83.20833333,0.00120048,84,0.11044418,75.37333333,0.20768307,83.14184397,,,,,0.05636979,"Jorge De La Rosa",2047,407822
"Orlando Hernandez","CHW",0.48230297,88.25454545,0.28645588,77.12087912,0.00141576,82.66666667,0.11703634,70.88198758,0.11278905,80.85294118,,,,,0.05607477,"Orlando Hernandez",823,133340
"J.J. Putz","SEA",0.76075551,94.80234506,0.20041973,86.17218543,,,0.00104932,83,0.03357817,85.68,0.00419727,86,,,0.0553907,"J.J. Putz",1795,407816
"Aaron Sele","SEA",0.60599455,86.32837838,0.04632153,82.71428571,0.05885559,83.86021505,0.2359673,71.36137072,0.05231608,81.16666667,,,0.00054496,82,0.05487179,"Aaron Sele",34,121986
"Antonio Alfonseca","FLA",0.7875895,91.09090909,0.06921241,85.31578947,,,,,0.05250597,81.66666667,0.09069212,87.16129032,,,0.05369128,"Antonio Alfonseca",260,110134
"Derrick Turnbow","MIL",0.76946411,95.56551724,0.05763397,85.51111111,,,0.08190091,84.54098361,0.0859454,85.02985075,0.00505561,87.4,,,0.05338418,"Derrick Turnbow",1694,276913
"Chris Hammond","SDP",0.32338902,82.20207254,0.21360382,79.39310345,0.01670644,82.85714286,0.04176611,64.31818182,0.40453461,65.63013699,,,,,0.05310734,"Chris Hammond",92,115391
"Jose Lima","KCR",0.50497971,88.57939914,0.1877536,81.90703518,0.00036887,88,0.01586131,65.37837838,0.28771671,81.85616438,0.00258207,82.42857143,0.00073774,60,0.05230126,"Jose Lima",475,117769
"Derek Lowe","LAD",0.66020343,88.42141089,0.14303878,80.15159574,0.01271456,87.025,0.02352193,77.23529412,0.1605213,83.11062907,,,,,0.05209274,"Derek Lowe",199,117955
"Bruce Chen","BAL",0.45641198,85.96421471,0.12083474,79.7987013,0.00370246,83.6,0.17031303,72.65144231,0.2487378,75.72539683,,,,,0.0518943,"Bruce Chen",769,136600
"Jamie Moyer","SEA",0.40925267,81.76435045,0.08540925,78.92990654,0.16564219,80.32378855,0.06211582,68.82312925,0.27758007,74.81594203,,,,,0.05179283,"Jamie Moyer",1091,119469
"Scott Downs","TOR",0.61750842,86.55301794,0.14006734,78.09032258,,,0.15959596,71.7114094,0.08282828,80.07954545,,,,,0.05172414,"Scott Downs",773,275933
"Brian Moehler","FLA",0.71710244,87.6671875,0.05272182,83.39,0.06986712,85.625,0.04286327,75.87012987,0.11658808,80.0456621,0.00085727,82,,,0.05135463,"Brian Moehler",480,119215
"Rheal Cormier","PHI",0.56648199,87.60080645,0.23684211,82.55263158,,,0.00692521,76,0.1565097,82.30263158,0.033241,83.15,,,0.05124836,"Rheal Cormier",952,112690
"Woody Williams","SDP",0.57754221,87.75415677,0.14762466,82.92173913,0.01491951,84.08333333,0.20848057,75.60289855,0.05143306,82.39047619,,,,,0.05104322,"Woody Williams",1190,124315
"Brendan Donnelly","LAA",0.66538462,89.35467128,0.14711538,87.24113475,0.03269231,87.25,,,0.14519231,83,0.00961538,84,,,0.0508167,"Brendan Donnelly",1441,407791
"Ian Snell","PIT",0.67022901,92.44192635,0.09160305,83.23529412,,,0.19847328,80.11111111,0.03969466,84.54545455,,,,,0.05072464,"Ian Snell",2227,430636
"Ugueth Urbina","- - -",0.69051095,91.22419355,0.15182482,83.48447205,0.00145985,87,0.00072993,77,0.15547445,78.59649123,,,,,0.05058905,"Ugueth Urbina",216,123584
"Tommy Phelps","MIL",0.54973822,87.26282051,0.21989529,81.2,,,0.09424084,72.78125,0.13612565,80.89583333,,,,,0.04975124,"Tommy Phelps",1665,425882
"Joel Peralta","LAA",0.4676007,90.52791878,0.16287215,78.9,,,0.13134851,77,0.18563923,80.7125,0.0525394,81.95238095,,,0.04958678,"Joel Peralta",2332,407908
"Danny Graves","- - -",0.69316375,87.44383562,0.07790143,78.35294118,,,0.20667727,71.73214286,0.02225755,82,,,,,0.04954955,"Danny Graves",326,115056
"Tim Worrell","- - -",0.62834225,88.1955836,0.14705882,81.45882353,0.04411765,85.92307692,0.05882353,79.07692308,0.10962567,82.50980392,0.01203209,83.2,,,0.04942966,"Tim Worrell",1139,124580
"Jamey Wright","COL",0.55843653,89.00249169,0.15479876,83.53703704,0.07004644,86.9556962,0.12151703,77.27007299,0.09520124,82.06603774,,,,,0.04915627,"Jamey Wright",715,124604
"Brandon Backe","HOU",0.5660463,90.19334719,0.19155697,81.73595506,0.00090785,74.5,0.14344076,74.29323308,0.09804812,81.97159091,,,,,0.04879102,"Brandon Backe",1529,407840
"Justin Miller","TOR",0.61538462,90.95454545,0.28205128,79.9,,,0.05128205,78,0.05128205,,,,,,0.04878049,"Justin Miller",1313,277405
"Tyler Walker","SFG",0.66666667,93.16955684,0.26262626,85.49321267,0.0020202,88.5,0.02828283,77.31818182,0.03939394,84.96875,0.0010101,,,,0.04875717,"Tyler Walker",901,400104
"Mike DeJean","- - -",0.5511022,90.61800487,0.33466934,83.31746032,0.00200401,87.5,0.001002,75,0.02304609,82.33333333,0.08817635,82.3880597,,,0.04834123,"Mike DeJean",682,113211
"Rudy Seanez","SDP",0.47619048,92.63461538,0.36296296,81.93928571,,,0.02328042,78.26315789,0.08994709,84.82857143,0.04761905,86.14705882,,,0.04833837,"Rudy Seanez",1279,121955
"Daniel Cabrera","BAL",0.65198238,96.24168694,0.27973568,87.46153846,,,0.0561674,84.60504202,0.01174743,85.66666667,0.00036711,84,,,0.04780181,"Daniel Cabrera",1931,425555
"Jake Peavy","SDP",0.58807859,91.54400671,0.16716617,83.65322581,0.07758908,87.44976077,0.01431901,78.05,0.15284715,83.87172012,,,,,0.04751346,"Jake Peavy",1051,408241
"Jeff Nelson","SEA",0.27454243,88.1119403,0.718802,78.51923077,,,,,0.00665557,78,,,,,0.04746835,"Jeff Nelson",1092,119704
"Damaso Marte","CHW",0.61466822,92.09186352,0.36554133,79.9795082,,,0.01979045,77,,,,,,,0.04746137,"Damaso Marte",247,150122
"Lance Cormier","ARI",0.64976959,90.77323944,0.01152074,84.45454545,0.00537634,87.66666667,0.29646697,79.42089552,0.03686636,81.65116279,,,,,0.04744526,"Lance Cormier",4346,433578
"Jeremy Bonderman","DET",0.59029055,93.19256757,0.29680029,84.97138315,0.00073556,86.5,,,0.11217359,86.08171206,,,,,0.04728546,"Jeremy Bonderman",1667,425827
"Scott Dohmann","COL",0.5840708,91.91549296,0.35044248,82.8742515,,,0.00530973,79.5,0.06017699,84.83333333,,,,,0.04721754,"Scott Dohmann",1936,430617
"Russ Springer","HOU",0.68681863,91.67537313,0.18037661,86.37162162,0.03072349,87.60869565,0.0654113,77.03773585,0.03666997,84.65625,,,,,0.04721435,"Russ Springer",1652,122620
"Lance Carter","TBD",0.58624849,86.06779661,0.1013269,80.65151515,0.00120627,87,0.10012063,75.20634921,0.21109771,79.7518797,,,,,0.04712644,"Lance Carter",1592,238796
"Kevin Millwood","CLE",0.67658519,92.36557864,0.19518243,85.07847082,0.0063762,88.94444444,0.10449876,74.02621723,0.01735742,84.04347826,,,,,0.04689609,"Kevin Millwood",106,119154
"Jason Christiansen","- - -",0.71328671,88.66838046,0.23916084,82.4469697,,,0.0013986,,0.04615385,82.33333333,,,,,0.04666667,"Jason Christiansen",1111,112270
"A.J. Burnett","FLA",0.63552296,95.63505926,0.0028699,85.2,,,0.26243622,80.86656891,0.09917092,85.93283582,,,,,0.0464199,"A.J. Burnett",512,150359
"Matt Perisho","- - -",0.6826087,88.88679245,0.23478261,79.3902439,,,0.00869565,75,0.07391304,77.69230769,,,,,0.04564315,"Matt Perisho",1423,120419
"Matt Wise","MIL",0.46606786,88.61580381,0.01397206,79.92307692,,,0.00499002,73.5,0.51497006,79.61764706,,,,,0.04558405,"Matt Wise",42,277184
"Kevin Gregg","LAA",0.63434903,92.19189765,0.13019391,82.96078431,0.06832872,87.26315789,0.00277008,80,0.08402585,83.43243243,0.08033241,83.671875,,,0.04545455,"Kevin Gregg",1793,276514
"Robinson Tejeda","PHI",0.6981402,92.15511551,0.1509299,82.0647482,0.00071531,,0.02002861,79.82608696,0.13018598,83.04,,,,,0.04545455,"Robinson Tejeda",2575,434565
"Duaner Sanchez","LAD",0.58931553,93.31294964,0.11018364,85.58333333,,,0.12020033,77.81889764,0.16861436,82.38547486,0.01168614,83.75,,,0.04509494,"Duaner Sanchez",1518,400093
"Jon Adkins","CHW",0.80689655,91.2,0.14482759,79.85714286,,,,,0.04827586,83.25,,,,,0.04487179,"Jon Adkins",1799,424668
"Dana Eveland","MIL",0.64970646,90.86476868,0.26418787,82.27966102,,,0.06457926,77.59375,0.02152642,83.75,,,,,0.04485981,"Dana Eveland",5508,445968
"Scott Linebrink","SDP",0.73271889,92.97378277,0.15576037,81.31192661,,,0.01751152,79.05555556,0.08571429,81.1971831,0.00829493,81.66666667,,,0.04485488,"Scott Linebrink",564,276530
"Brian Lawrence","SDP",0.54581105,83.33988534,0.31372549,77.91480447,0.0057041,81.18181818,0.00463458,74.30769231,0.13012478,77.93243243,,,,,0.04452753,"Brian Lawrence",1045,400147
"Scot Shields","LAA",0.75156142,92.65222482,0.14434421,81.8,0.00069396,,0.06315059,78.34246575,0.04024983,85.1,,,,,0.04440027,"Scot Shields",35,276912
"Gustavo Chacin","TOR",0.55943152,89.26470588,0.12080103,83.47659574,0.14276486,85.76470588,0.05200258,75.16806723,0.125,79.69178082,,,,,0.0440678,"Gustavo Chacin",2060,407860
"Sun-Woo Kim","- - -",0.61815209,90.41176471,0.22485691,82.42920354,,,0.04987735,74.20833333,0.10711365,82.41732283,,,,,0.04378421,"Sun-Woo Kim",197,279615
"LaTroy Hawkins","- - -",0.79475983,93.57377049,0.1419214,86.58415842,,,0.00764192,77.42857143,0.05567686,83.25,,,,,0.04370447,"LaTroy Hawkins",729,115629
"Masao Kida","SEA",0.45454545,89.375,,,,,0.22727273,72.75,0.31818182,80.57142857,,,,,0.04347826,"Masao Kida",1800,150196
"Brian Bruney","ARI",0.67292818,92.74618321,0.16574586,82.50746269,0.00110497,75,0.03535912,75.29032258,0.12486188,84.46601942,,,,,0.04329461,"Brian Bruney",1929,430663
"Mike Esposito","COL",0.56561086,87.83606557,0.13122172,83.96551724,,,0.07239819,76.25,0.1719457,83.34285714,0.05882353,83.76923077,,,0.04329004,"Mike Esposito",4986,435438
"Terry Mulholland","MIN",0.6974026,87.05752212,0.13506494,80.86315789,0.0038961,84,0.14025974,75.29545455,0.02337662,78.53333333,,,,,0.04305043,"Terry Mulholland",665,119488
"Brian Cooper","SFG",0.52592593,86.52222222,0.17777778,81.03333333,,,0.14814815,73.03571429,0.03333333,79.25,0.11481481,78.31034483,,,0.04255319,"Brian Cooper",1295,150001
"Bronson Arroyo","BOS",0.48539683,89.45966958,0.25396825,76.22284644,0.0015873,85.5,0.18698413,72.53828306,0.07206349,79.74712644,,,,,0.04242424,"Bronson Arroyo",978,276520
"Nate Field","KCR",0.58823529,92.72093023,0.31617647,83.08695652,,,0.08088235,82.44444444,0.01470588,87.5,,,,,0.04195804,"Nate Field",599,407757
"Jason Marquis","STL",0.69458763,91.3569421,0.13659794,83.66312997,0.01256443,86.48648649,0.09987113,76.9738806,0.05637887,82.85185185,,,,,0.04138357,"Jason Marquis",105,150302
"Joe Beimel","TBD",0.69512195,85.80808081,0.17682927,76.95238095,0.00609756,85,0.04878049,73.83333333,0.07317073,80.77777778,,,,,0.04093567,"Joe Beimel",979,346847
"Craig Breslow","SDP",0.6852459,88.92957746,0.13442623,78.44444444,,,0.05245902,66.66666667,0.12786885,74.6875,,,,,0.0408805,"Craig Breslow",4363,444520
"Lenny DiNardo","BOS",0.43965517,81.4375,0.22844828,79.8,,,0.27155172,73.54285714,0.06034483,75.2,,,,,0.04065041,"Lenny DiNardo",1894,430837
"Jake Westbrook","CLE",0.69892822,91.28064516,0.07957129,82.90502793,0.06690484,87.31333333,0.05781098,79.37209302,0.09678467,82.71770335,,,,,0.04049844,"Jake Westbrook",412,150414
"CC Sabathia","CLE",0.6631405,94.67978652,0.15338843,81.79844961,0.00033058,92,0.02280992,79.21428571,0.16033058,85.13984169,,,,,0.04029188,"CC Sabathia",404,282332
"Chris Young","TEX",0.71934307,89.94529809,0.00364964,81,,,0.14525547,74.1576087,0.13175182,79.99112426,,,,,0.04022385,"Chris Young",3196,432934
"John Riedling","FLA",0.65054945,90.0173913,0.16703297,85.34920635,,,0.10989011,79.12195122,0.07252747,83.19230769,,,,,0.04008439,"John Riedling",1515,150180
"Scott Sauerbeck","CLE",0.4365942,85.08762887,0.08333333,76.14705882,,,0.44746377,74.62745098,0.0326087,78.70588235,,,,,0.04,"Scott Sauerbeck",1007,150261
"Joey Devine","ATL",0.6875,93.90909091,0.3125,82.66666667,,,,,,,,,,,0.03960396,"Joey Devine",9862,457733
"John Lackey","LAA",0.60035896,91.41567065,0.07538139,85.01960784,0.03110978,87.70786517,0.20071792,80.5,0.09243195,82.90530303,,,,,0.03955288,"John Lackey",1507,407793
"Chris Carpenter","STL",0.52132556,91.30234506,0.15004603,85.79234973,0.07671065,86.6318408,0.22368825,75.42264151,0.02822952,84.37974684,,,,,0.03946981,"Chris Carpenter",1292,112020
"Scott Elarton","CLE",0.62198685,89.40125392,0.04711468,83.43010753,0.00584368,84.8,0.19357195,74.80788177,0.13148283,79.27681661,,,,,0.03921569,"Scott Elarton",426,134003
"Octavio Dotel","OAK",0.89473684,92.05882353,0.08502024,82.57894737,,,,,0.02024291,,,,,,0.03891051,"Octavio Dotel",555,136734
"Pete Walker","TOR",0.47694754,86.58352403,0.30842607,83.43269231,0.02384738,84.38461538,0.00476948,75,0.14944356,80.64052288,0.03656598,81.46341463,,,0.03884235,"Pete Walker",1325,123839
"Scott Kazmir","TBD",0.6521327,92.58964143,0.21769352,83.49264706,,,0.00126382,81,0.12890995,82.84520124,,,,,0.03882317,"Scott Kazmir",4897,431148
"Brandon Webb","ARI",0.77482215,87.56842105,0.0030931,82.1,,,0.09495824,74.91240876,0.12712651,79.3890411,,,,,0.03852993,"Brandon Webb",1692,425630
"Aaron Harang","CIN",0.6809872,90.482894,0.17458867,82.17515275,0.00030469,87,0.05819622,75.98026316,0.08592322,80.73029046,,,,,0.03838265,"Aaron Harang",1451,421685
"Shawn Estes","ARI",0.67328326,88.59285005,0.00053648,78,0.00858369,84.13333333,0.16577253,72.68301887,0.15182403,82.41767068,,,,,0.03818369,"Shawn Estes",873,113915
"Gabe White","STL",0.5984252,89.31111111,0.26771654,79.5,,,0.01574803,,0.11811024,81.61538462,,,,,0.03787879,"Gabe White",360,124171
"Franquelis Osoria","LAD",0.77348066,89.01639344,0.05801105,78.1,,,0.06629834,77.18181818,0.09944751,83.04,0.00276243,86,,,0.03723404,"Franquelis Osoria",2860,434701
"Nate Robertson","DET",0.51098512,88.46045694,0.23316797,80.48066298,0.0042523,84.08333333,0.01063076,75.25925926,0.24096386,78.97246127,,,,,0.03718867,"Nate Robertson",1620,425146
"Joey Eischen","WSN",0.47429519,88.92941176,0.34162521,78.97887324,,,0.1774461,77.10958904,0.0066335,82,,,,,0.03674121,"Joey Eischen",774,113784
"Chad Harville","- - -",0.63994744,94.06714628,0.24835742,85.2654321,,,0.09067017,79.78461538,0.02102497,83.875,,,,,0.03661616,"Chad Harville",915,150420
"Paul Quantrill","- - -",0.76068376,87.81063123,0.06267806,82.55769231,,,,,0.17663818,80.8447205,,,,,0.03636364,"Paul Quantrill",669,120824
"Greg Aquino","ARI",0.57358491,93.79116466,0.41132075,85.03314917,,,0.00377358,79,0.01132075,85.5,,,,,0.03629764,"Greg Aquino",1899,425628
"Mark Mulder","STL",0.64108741,87.89107413,0.1145905,82.9877551,0.0375086,84.5,0.07501721,68.26404494,0.09532003,81.02739726,0.03647626,85.1097561,,,0.03615257,"Mark Mulder",932,150426
"Matt Miller","CLE",0.515,88.02631579,0.41,77.96774194,,,,,0.075,78.57142857,,,,,0.03614458,"Matt Miller",1754,285080
"Francisco Rodríguez","LAA",0.51779026,93.28448276,0.26685393,79.68918919,,,0.21441948,79.58247423,0.00093633,88,,,,,0.03610108,"Francisco Rodriguez",1642,408061
"Armando Benitez","SFG",0.75733855,92.0530303,0.10567515,82.475,,,,,0.05675147,85.08333333,0.08023483,86.03125,,,0.03584906,"Armando Benitez",865,110859
"Jeff Weaver","LAD",0.47983995,87.80264244,0.18621114,78.67333333,0.07417667,85.06046512,0.18621114,73.96565657,0.0710988,80.21698113,0.0024623,85.5,,,0.03556609,"Jeff Weaver",503,213711
"Brandon Medders","ARI",0.5835141,90.57746479,0.09110629,84.61111111,0.04121475,87.76470588,0.24078091,75.62365591,0.04338395,81.31578947,,,,,0.03549061,"Brandon Medders",8604,430665
"Rodrigo Lopez","BAL",0.55712937,88.3222138,0.15612213,79.80548628,0.02329241,87.56818182,0.07145105,77.85416667,0.19200504,81.99417476,,,,,0.03488019,"Rodrigo Lopez",150,150438
"Roger Clemens","HOU",0.65998059,91.92724777,0.11420252,83.9688716,,,0.02232287,76.68085106,0.00097056,84.33333333,0.20252346,87.02680412,,,0.03465501,"Roger Clemens",815,112388
