Name,Team,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,NameASCII,PlayerId,MLBAMID
"A.J. Burnett","FLA",6.20420503616333,0.04600215703248978,,19.876911163330078,-0.2646368145942688,,,0.31129980111205874,0.5111350781387752,,2.4151775411093657,-0.08509222334220862,,,"A.J. Burnett",512,150359
"Vic Darensbourg","DET",3.433706045150757,-0.13254722952842712,,-1.6676232814788818,-0.4866352081298828,,,2.304500701443461,-1.4727469947603014,,-1.8737340241335751,-1.0814115736219618,,,"Vic Darensbourg",516,133240
"Ryan Dempster","CHC",-2.9495866298675537,13.122856140136719,0.2140938937664032,-0.08716486394405365,0.5866382122039795,,,-0.36235707983630877,2.343367167881557,4.281877875328064,-4.3582431972026825,0.3859461922394602,,,"Ryan Dempster",517,133225
"Jason Grilli","DET",1.7430104911327362,0.13227562606334686,,-0.4917261600494385,0.26872582733631134,,,1.3407773008713355,6.613781303167343,,-0.9834523200988771,0.9597350976296835,,,"Jason Grilli",521,276351
"Braden Looper","NYM",-6.173797607421875,0.5818740725517273,,,-0.714356005191803,0.11995638906955719,,-0.7547429837924052,0.43749930267047166,,,-0.9399421120944776,0.4284156752484185,,"Braden Looper",526,131702
"Brad Penny","LAD",15.13418197631836,-0.9810351133346558,,-3.481452703475952,-1.3748561143875122,,,0.7436944460107302,-19.620702266693115,,-0.6853253353299118,-0.755415447465666,,,"Brad Penny",535,207267
"Julian Tavarez","STL",7.5314130783081055,3.874338150024414,,-0.5099726915359497,-5.941629886627197,-0.9875353574752808,,1.1841844462748594,1.6992711184317606,,-4.249772429466248,-6.675988636659773,-5.809031514560475,,"Julian Tavarez",541,123118
"Michael Tejera","TEX",-2.1144673824310303,-0.2213413119316101,,-0.01016291230916977,0.1230379119515419,,,-9.6112153746865,-1.0540062472933815,,-0.5081456154584885,1.5379738993942738,,,"Michael Tejera",542,150373
"Doug Brocail","TEX",-3.2873966693878174,2.1639981269836426,-0.42622658610343933,-3.342414379119873,0.2885989248752594,,,-0.37829650971091106,1.387178286527976,-5.327832326292992,-1.6546605837227095,0.7038998167689253,,,"Doug Brocail",551,111492
"Octavio Dotel","OAK",1.9061555862426758,-0.9016247987747192,,,0.202373206615448,,,0.8625138399288126,-4.293451422736759,,,4.04746413230896,,,"Octavio Dotel",555,136734
"Wayne Franklin","NYY",0.8267804980278015,0.1232176423072815,,-0.03423404321074486,-0.0916496142745018,,,0.5511869986852009,0.1812024151577669,,-3.423404321074486,-0.3273200509803636,,,"Wayne Franklin",557,276356
"Brad Lidge","HOU",-3.2331535816192627,14.182433128356934,,,0.22552935779094696,,,-0.5291577056660004,2.8651380057286735,,,0.8352939177442479,,,"Brad Lidge",563,400058
"Scott Linebrink","SDP",16.96289825439453,2.8892197608947754,,0.4372561573982239,-0.00684409961104393,0.8731269836425781,,2.1336978936345323,1.709597491653713,,2.301348196832757,-0.0073592468935956236,9.70141092936198,,"Scott Linebrink",564,276530
"Wade Miller","BOS",-11.539630889892578,4.677907466888428,-0.7845230102539062,4.278037071228027,-4.9524245262146,,,-1.134673637157579,2.411292508705375,-1.0057987310947516,1.3122813101926465,-13.756734795040554,,,"Wade Miller",568,150063
"C.J. Nitkowski","WSN",-1.190102219581604,-0.3532737195491791,,0.2333795726299286,0.24191662669181824,,,-3.9670073986053467,-3.9252635505464344,,2.1216324784538965,4.838332533836365,,,"C.J. Nitkowski",570,119809
"Roy Oswalt","HOU",26.224702835083008,2.6723995208740234,1.085748553276062,-3.5315370559692383,-5.476790428161621,0.44354546070098877,,1.060440874851719,0.8299377394018707,2.2619761526584625,-0.7403641626769892,-2.620473889072546,2.77215912938118,,"Roy Oswalt",571,400061
"Brandon Puffer","SFG",-1.2264633178710938,-1.087059736251831,,0.4574265778064728,-0.2709352672100067,,,-2.010595603067367,-4.941180619326505,,5.082517531183031,-1.593736865941216,,,"Brandon Puffer",572,407836
"Tim Redding","- - -",-5.354881405830383,-1.9242452085018158,0.2830677628517151,-3.4202480912208557,-3.394032970070839,,,-1.529966115951538,-3.3176641525893382,4.717796047528585,-2.8741580598494587,-10.284948394154057,,,"Tim Redding",573,400062
"Ricky Stone","CIN",-11.42737102508545,-2.7703969478607178,,,2.468266487121582,,,-4.664233071463449,-6.442783599676089,,,1.8558394640011897,,,"Ricky Stone",576,150392
"Billy Wagner","PHI",17.213327407836914,8.135498046875,,-0.025907065719366074,0.03748217225074768,,,1.9147194002043284,2.8747342921819787,,-2.5907065719366074,1.874108612537384,,,"Billy Wagner",578,123790
"Jeremy Affeldt","KCR",-1.2785098552703857,0.3548234701156616,,-1.2637423276901245,0.5404260754585266,,,-0.20197628045345747,2.5344533579690114,,-0.770574590054954,1.149842713741546,,,"Jeremy Affeldt",583,346793
"Paul Byrd","LAA",6.411783695220947,7.086794376373291,-0.17763879895210266,-1.7210063934326172,-2.5953845977783203,,,0.40683906695564387,1.241119855757144,-0.29121114582311913,-0.6469948847491043,-0.6554001509541213,,,"Paul Byrd",594,111838
"Nate Field","KCR",-3.586121082305908,-0.7316626310348511,,0.149036705493927,-0.4555463194847107,,,-4.482651352882385,-1.7015410024066302,,1.3548791408538818,-22.777315974235535,,,"Nate Field",599,407757
"Jason Grimsley","BAL",-3.813232898712158,1.2293494939804077,,-0.0395197793841362,0.1353132426738739,,,-1.3332982163329226,5.58795224536549,,-1.97598896920681,2.2552207112312317,,,"Jason Grimsley",602,115169
"Roberto Hernandez","NYM",9.650832176208496,1.9952456951141357,,,0.5587514638900757,-1.3506603240966797,,1.0941986594340698,1.8138597228310325,,,6.984393298625946,-1.2863431658063615,,"Roberto Hernandez",605,115832
"Mike MacDougal","KCR",-3.9182143211364746,7.511783123016357,0.1556122601032257,-0.8313055038452148,0.436318039894104,,,-0.6319700517962056,2.384693054925828,3.112245202064514,-1.8473455641004772,1.5045449651520828,,,"Mike MacDougal",612,213680
"Darrell May","- - -",-9.694467544555664,2.252726197242737,-0.06542684137821198,-1.7652734518051147,-7.418805882334709,,,-1.3968973407140726,0.9880378058082179,-1.6356710344552994,-22.065918147563934,-3.0157747489165483,,,"Darrell May",613,118469
"Brian Shouse","TEX",-7.178258419036865,3.4595112800598145,,0.277983695268631,0.9056230783462524,,,-1.6654891923519408,1.435481858945981,,5.55967390537262,1.5888124181513201,,,"Brian Shouse",630,122195
"Jeff Suppan","STL",-5.076451778411865,0.1294117271900177,0.30227553844451904,5.545558929443359,-1.4669398069381714,,,-0.2842358218595669,0.03851539499702907,0.6045510768890381,1.3898643933442003,-0.3356841663474076,,,"Jeff Suppan",633,122987
"Kevin Brown","NYY",-6.540683746337891,-3.0022432804107666,-0.5839344263076782,-1.3519433736801147,-1.5465748310089111,0.8161871433258057,,-0.7171802353440669,-1.4716878825542974,-2.780640125274658,-45.06477912267049,-3.514942797747525,3.264748573303223,,"Kevin Brown",642,111554
"Giovanni Carrara","LAD",0.6022729873657227,1.3306924104690552,-0.6214710474014282,8.054059982299805,-4.814118385314941,-0.001835934817790985,,0.08494682473423451,1.2321226022861622,-1.5536776185035706,3.8908502329950743,-3.27491046620064,-0.09179674088954926,,"Giovanni Carrara",643,112030
"Eric Gagne","LAD",-1.705511450767517,0.06515638530254364,,1.5075522661209106,1.6216118335723877,0.32567521929740906,,-1.7952752113342285,1.3031277060508728,,8.375290367338392,1.8639216477843537,5.427920321623484,,"Eric Gagne",650,150378
"Kaz Ishii","NYM",-7.352655708789825,-0.2793867439031601,-1.3817726373672485,4.650943279266357,-1.2881547212600708,,,-0.7983339531802198,-1.9956195993082866,-1.132600522432171,1.5149652375460447,-1.3144435931225213,,,"Kaz Ishii",655,408193
"Terry Mulholland","MIN",1.5628591775894165,1.2736873626708984,0.2584415376186371,-3.05417799949646,-0.15181298553943634,,,0.2910352286013811,1.224699387183556,8.614717920621235,-2.8279425921263517,-0.8434054752190908,,,"Terry Mulholland",665,119488
"Hideo Nomo","TBD",-19.178245544433594,0.33971092104911804,,-0.23461578786373138,-0.8405116200447083,-3.4228577613830566,,-1.8041623277924361,0.7227891937215278,,-1.2348199361249022,-1.4245959661774716,-0.7923281855053372,,"Hideo Nomo",666,119827
"Odalis Perez","LAD",-6.998957633972168,2.139785051345825,0.7103296518325806,0.5938381552696228,5.06826639175415,,,-0.9319517488644697,1.4859618412123787,6.457542289387096,0.21994005750726772,1.1415014395842682,,,"Odalis Perez",668,136602
"Paul Quantrill","- - -",-4.57988315820694,-0.3562285453081131,,,-3.870437264442444,,,-0.5717706814240874,-0.5397402201638077,,,-2.0808802497002383,,,"Paul Quantrill",669,120824
"Valerio De Los Santos","FLA",-6.738341808319092,2.4807028770446777,1.1324379444122314,-0.0395197793841362,-0.31473612785339355,,,-2.652890475716178,4.9614057540893555,7.0777371525764465,-3.95197793841362,-0.4561393157295559,,,"Valerio De Los Santos",681,136304
"Mike DeJean","- - -",-0.1893455982208252,2.315530300140381,-0.06846808642148972,0.05733560398221016,0.4134432412683964,1.2248741388320923,,-0.0344264724037864,0.6932725449522098,-3.423404321074486,5.733560398221016,1.7975793098625932,1.391902430491014,,"Mike DeJean",682,113211
"Chad Fox","CHC",0.18778911232948303,-3.3397884368896484,,0.17017674446105957,,0.29782161116600037,,0.2537690707155176,-4.0238414902284925,,2.836279074350993,,2.9782161116600037,,"Chad Fox",684,114354
"Ryan Glynn","OAK",-6.65343165397644,-0.5495381653308868,,2.403915673494339,-0.5518307127058506,,,-3.3603190171598185,-0.8586533833295107,,4.90595035407008,-3.2460630159167683,,,"Ryan Glynn",686,150281
"Ray King","STL",-2.7273337841033936,0.2968429625034332,-0.4986712634563446,,0.07092916965484619,,,-0.6184430349440803,0.16132769701273544,-16.622375448544823,,0.23643056551615396,,,"Ray King",693,150037
"Glendon Rusch","CHC",-8.881402730941772,0.5191530585289001,1.371237501502037,-2.164214849472046,-5.188319206237793,,,-0.4681814829173312,0.5582290951923657,4.155265156066779,-0.9973340320147677,-2.1984403416261835,,,"Glendon Rusch",707,121556
"Ben Sheets","MIL",8.998007774353027,,,11.988506317138672,-0.41853344440460205,,,0.5994675399302483,,,1.729943191506302,-0.6861204006632821,,,"Ben Sheets",710,282656
"Luis Vizcaino","CHW",-4.499231338500977,10.024361610412598,0,-0.3471963107585907,-5.323687553405762,-0.507307231426239,,-0.9696619264010725,2.0927686034264297,0,-17.359815537929535,-15.657904568840475,-0.45295288520199917,,"Luis Vizcaino",714,150430
"Jamey Wright","COL",-17.599598288536072,2.16064590215683,-5.303079307079315,-2.844023257493973,-5.03680482506752,,,-1.2196533810489307,0.5401614755392075,-2.929878070209566,-0.9057398909216474,-2.0474816362063093,,,"Jamey Wright",715,124604
"Eddie Guardado","SEA",7.521027565002441,1.1026595830917358,,0.07098373770713806,-4.447560787200928,,,1.1092961010328084,1.2389433517884674,,1.014053395816258,-5.171582310698753,,,"Eddie Guardado",727,115216
"LaTroy Hawkins","- - -",2.6763051748275757,-0.9292201101779938,,-0.5122522115707397,-0.44088202342391014,,,0.3676243372015901,-0.7147847001369183,,-7.3178887367248535,-0.8644745557331572,,,"LaTroy Hawkins",729,115629
"Matt Kinney","SFG",2.41507625579834,-0.8738682866096497,,-1.0120151042938232,-0.04101284220814705,,,2.3911646097013266,-6.722063743151151,,-4.819119544256301,-0.5858977458306721,,,"Matt Kinney",737,150219
"Kyle Lohse","MIN",-6.867422252893448,-3.4837092980742455,0.7330999970436096,-3.230077028274536,1.8610507994890213,,,-0.445069491438331,-0.5376094595793589,1.7454761834371657,-8.07519257068634,0.6042372725613705,,,"Kyle Lohse",739,346798
"Joe Mays","MIN",-26.036258935928345,-3.7684116065502167,-0.4989010691642761,0.10754165053367615,2.6097311079502106,,,-1.8143734450124283,-2.229829352988294,-9.978021383285522,0.06806433578080769,0.9189194042078207,,,"Joe Mays",740,150222
"Eric Milton","CIN",-17.57962417602539,-0.9496177434921265,-2.7586772441864014,-5.672313213348389,-9.560639381408691,,,-1.0022590750299538,-0.3924040262364159,-39.40967491694859,-1.508593939720316,-2.281775508689425,,,"Eric Milton",743,132980
"Brad Radke","MIN",-2.672351837158203,5.899998664855957,-0.6030225157737732,-2.228466749191284,-1.868727684020996,,,-0.16364677508623413,2.2779917624926473,-8.61460736819676,-1.1728772364164652,-0.43661861776191496,,,"Brad Radke",748,120878
"Juan Rincon","MIN",9.265717506408691,4.756744384765625,0.6087262630462646,,0.03748217225074768,,,1.1773465700646368,1.3908609312180191,30.436313152313232,,3.748217225074768,,,"Juan Rincon",752,346799
"J.C. Romero","MIN",-4.650074481964111,1.1548874378204346,,1.2456361055374146,2.369978189468384,,,-0.7536587491027733,0.6242634799029376,,4.0181809856045625,2.7882096346686867,,,"J.C. Romero",754,240694
"Johan Santana","MIN",23.36906623840332,-1.2173112630844116,-0.07031887769699097,,20.00620460510254,,,1.328542708266249,-0.23962820139456922,-1.4063775539398193,,2.7405759733017176,,,"Johan Santana",755,276371
"Tony Armas","WSN",-6.448208808898926,0.1358087956905365,0.2792268693447113,-1.4406167268753052,0.3968789279460907,,,-0.5563596901552137,0.029395843223059846,27.92268693447113,-1.9467793606423045,0.640127303138856,,,"Tony Armas",761,150393
"Bruce Chen","BAL",2.9919055700302124,1.4181961417198181,0.4388415515422821,0.4032454863190651,-0.7686339020729065,,,0.2206420036895437,0.39504070799994934,3.989468650384383,0.07969278385752275,-0.10401000028050156,,,"Bruce Chen",769,136600
"Scott Downs","TOR",0.4336817264556885,7.571002125740051,,-6.7914698123931885,-2.7746169567108154,,,0.0472935361456585,3.639904868144255,,-2.865599076959151,-2.2557861436673297,,,"Scott Downs",773,275933
"Joey Eischen","WSN",-2.3442015647888184,5.883938789367676,,-1.3807989358901978,0.1585729867219925,,,-0.8196508967793071,2.856280965712464,,-1.2904662952244839,3.9643246680498123,,,"Joey Eischen",774,113784
"Matt Herges","- - -",-5.73225462436676,-0.9313874244689941,0.07924313098192215,0.244882732629776,-3.461211383342743,,,-2.171308569835894,-4.04951054116954,7.924313098192215,0.48016222084269805,-4.170134196798485,,,"Matt Herges",780,150382
"Tomo Ohka","- - -",-3.640693187713623,-4.558142423629761,-0.23373201489448547,-0.7113537788391113,1.2600411176681519,5.059029817581177,,-0.2824432263548195,-0.7521687167705876,-0.11291401685723935,-1.1855896313985188,0.583352369290811,6.169548558025825,,"Tomo Ohka",788,219594
"Carl Pavano","NYY",-20.70859718322754,-3.8685827255249023,,0.003248129040002823,4.711390018463135,4.177055358886719,,-2.134906926105932,-2.2623290792543287,,0.16240645200014114,1.7132327339865943,3.797323053533381,,"Carl Pavano",790,134321
"Britt Reames","OAK",-1.7461055517196655,0.09669885039329529,0.0981871709227562,-1.3409595489501953,-0.004641439765691757,-0.6816171407699585,,-3.7151181951482246,0.37191865535882807,4.90935854613781,-11.174662907918293,-0.09282879531383514,-13.63234281539917,,"Britt Reames",794,337392
"T.J. Tucker","WSN",-0.9122763276100159,-2.197998046875,0.13227561116218567,-1.0819993019104004,-0.5499799251556396,,,-0.7127158809453249,-2.9702676309121623,6.6137805581092834,-9.016660849253338,-6.1108880572848845,,,"T.J. Tucker",800,324892
"Javier Vazquez","ARI",-1.946858525276184,-3.836949586868286,-1.3304722309112549,0.5276052355766296,12.85945987701416,,,-0.11299236942984238,-1.2417312578861768,-7.00248542584871,0.11750673398143198,2.19819826957507,,,"Javier Vazquez",801,134320
"Todd Williams","BAL",9.01907730102539,-1.7577680349349976,0.16655883193016052,0.2527610957622528,-0.5420406460762024,0.01781582459807396,,0.9943855899697233,-1.5979709408499978,2.0819853991270065,4.21268492937088,-2.007557948430379,0.890791229903698,,"Todd Williams",805,124343
"Randy Choate","ARI",-0.20540925860404968,-1.1599339246749878,,0.39887937903404236,0.060704998672008514,,,-0.22823250956005522,-6.444077359305488,,9.971984475851059,6.070499867200851,,,"Randy Choate",813,329092
"Brandon Claussen","CIN",-12.538702011108398,-0.1763811707496643,0.07496434450149536,1.1892762184143066,1.5478578805923462,,,-0.7388746028938361,-0.11758744716644288,3.748217225074768,0.3171403249104818,0.432362536478309,,,"Brandon Claussen",814,407799
"Roger Clemens","HOU",32.52915954589844,3.3380441665649414,,-1.763527750968933,0.23405912518501282,20.375381469726562,,1.5945666444067863,0.9456215769305782,,-2.5558373202448306,7.801970839500427,3.254853269924371,,"Roger Clemens",815,112388
"Orlando Hernandez","CHW",-2.8729708194732666,-0.0984354019165039,0.3610250949859619,-0.7097431421279907,-2.2780872583389282,,,-0.2811126046451337,-0.01621670542281778,12.034169832865398,-0.2861867508580608,-0.9531745850790495,,,"Orlando Hernandez",823,133340
"Steve Karsay","- - -",-3.0139711499214172,-0.0395197793841362,,0.6616668105125427,-2.9008923172950745,-0.7847619354724884,,-1.3825555733584483,-3.95197793841362,,0.8069107445274911,-6.592937084761533,-9.809524193406105,,"Steve Karsay",829,116853
"Randy Keisler","CIN",-14.353630542755127,0.2533683478832245,,0.616454690694809,5.057403087615967,,,-2.893877125555469,1.8097739134516035,,0.4670111293142492,2.567209689145161,,,"Randy Keisler",830,342892
"Ted Lilly","TOR",-2.2177906036376953,-0.40104779601097107,-0.2830706238746643,-1.9080382585525513,-7.046810626983643,,,-0.19731233128449246,-0.16302755935405328,-0.4966151296046742,-0.720014437189642,-2.807494273698662,,,"Ted Lilly",833,150404
"Ramiro Mendoza","NYY",-1.654995322227478,,,0.14611154794692993,0.06883030384778976,,,-11.8213951587677,,,4.870384931564331,6.883030384778976,,,"Ramiro Mendoza",836,118947
"Mike Mussina","NYY",-10.790091514587402,4.79828405380249,-1.1850987672805786,6.131277084350586,0.23852872848510742,-3.4148502349853516,,-0.8028341900734673,0.9053366139249982,-4.2324955974306375,0.9043181540340096,0.1146772733101478,-2.4391787392752513,,"Mike Mussina",837,119608
"Andy Pettitte","HOU",28.96122169494629,-4.044472694396973,5.337630271911621,3.2281312942504883,4.473526477813721,,,1.7910464870096656,-0.8660541101492447,1.2588750641300992,0.8517496818602871,1.69451760523247,,,"Andy Pettitte",840,120485
"Bill Pulsipher","STL",1.155089259147644,-0.4174838662147522,,,-0.668163537979126,,,4.812871913115183,-2.319354812304179,,,-9.5451933997018,,,"Bill Pulsipher",842,120802
"Mariano Rivera","NYY",7.598426818847656,1.19672429561615,15.625897407531738,,,,,1.4725633369859799,9.972702463467915,2.437737505075154,,,,,"Mariano Rivera",844,121250
"Mike Stanton","- - -",-3.2780066058039665,1.9165338277816772,0,1.2287282943725586,0.5284911394119263,,,-1.0340714844807466,1.3592438494905512,0,0.8839771901960853,0.9271774375647829,,,"Mike Stanton",849,122681
"David Wells","BOS",-9.657989501953125,-0.24263249337673187,4.470320701599121,4.004229545593262,-2.217841386795044,,,-0.6167298532537117,-0.4951683538300651,1.7881282806396483,0.4961870564551749,-2.609225160935346,,,"David Wells",855,124071
"Pedro Astacio","- - -",-10.475343465805054,4.359513998031616,-0.03423404321074486,-4.70827043056488,6.20643150806427,,,-0.959280537161635,4.232537862166617,-3.423404321074486,-1.5336385767312313,1.6865303011044213,,,"Pedro Astacio",862,110359
"Armando Benitez","SFG",2.2931463718414307,-0.20473632216453552,,,-2.5643930435180664,1.497971773147583,,0.5925442821295687,-0.37914133734173244,,,-8.84273463282092,3.653589690603861,,"Armando Benitez",865,110859
"Kane Davis","MIL",-0.358518123626709,0.649148166179657,,-0.3206724226474762,0.30424705147743225,,,-0.18015986111894924,1.4753367413174023,,-2.9152038422497837,2.765882286158475,,,"Kane Davis",872,282327
"Shawn Estes","ARI",-4.991125106811523,0.060704998672008514,-0.4520220160484314,1.758642554283142,0.9798346161842346,,,-0.3976992116981294,6.070499867200851,-2.8251376003026962,0.5691399852049003,0.3462313131393055,,,"Shawn Estes",873,113915
"John Franco","HOU",-0.8589550256729126,-0.09036783874034882,,,-2.193593978881836,,,-0.4497146731271794,-0.36147135496139526,,,-3.133705684116909,,,"John Franco",874,114374
"Al Leiter","- - -",-18.83611238002777,-2.106930658221245,-1.0669780373573303,4.933490008115768,-0.13625606521964073,,,-1.1429679842249862,-0.5388569458366355,-0.2534389637428338,1.8758517141124593,-0.2620308946531552,,,"Al Leiter",883,117652
"Jae Weong Seo","NYM",3.3730525970458984,-1.7897701263427734,0.060704998672008514,3.276301622390747,4.2029829025268555,2.3267359733581543,,0.5004529075735754,-1.7546765944536995,6.070499867200851,2.600239382849799,1.2042930952799014,2.1543851605168096,,"Jae Weong Seo",895,150242
"Scott Strickland","HOU",-0.5872707962989807,0.3366217315196991,,-0.03423404321074486,-0.3763079047203064,,,-1.6313077674971685,1.3464869260787964,,-3.423404321074486,-5.375827210290091,,,"Scott Strickland",897,232994
"Steve Trachsel","NYM",-2.58624267578125,-0.5323182940483093,,-0.8282040953636169,-1.1890071630477905,3.931354522705078,,-1.2199257904628538,-4.094756108063917,,-0.6420186785764472,-1.6067664365510683,3.0713707208633423,,"Steve Trachsel",898,123431
"Tyler Walker","SFG",-9.846668243408203,7.2683305740356445,-0.8012120723724365,-0.7148056030273438,-0.5818257927894592,0.05733560398221016,,-1.4919194308194246,2.7955117592444787,-40.060603618621826,-2.5528771536690846,-1.4918610071524596,5.733560398221016,,"Tyler Walker",901,400104
"David Weathers","CIN",-2.65299129486084,3.87431263923645,,0.03748217225074768,1.9257973432540894,,,-0.35046120143472126,1.1848050884515138,,3.748217225074768,4.5852317696525935,,,"David Weathers",902,124000
"Chad Bradford","BOS",0.9696817398071289,-0.5354697704315186,,,-0.050677452236413956,,,0.3659176376630675,-0.6530119151603885,,,-0.26672343282323135,,,"Chad Bradford",904,136268
"Justin Duchscherer","OAK",4.098100185394287,0.9928392767906189,5.882469654083252,7.667890548706055,0.4777853488922119,,,0.6578009928401746,1.3789434399869707,2.986025205118402,2.4037274447354404,1.6475356858352135,,,"Justin Duchscherer",910,407113
"Chad Harville","- - -",-7.050901651382446,2.595770001411438,,1.3557535894215107,-0.18853923678398132,,,-1.4478237477171347,1.373423281170073,,1.9648602745239285,-1.1783702298998833,,,"Chad Harville",915,150420
"Tim Hudson","ATL",-2.826637029647827,2.9711787700653076,1.3803136348724365,-2.108027219772339,-0.6118524670600891,2.6896049976348877,,-0.14197071972113648,0.8095854959306016,1.095487011803521,-6.387961272037391,-0.4934294089194267,1.3652817246877602,,"Tim Hudson",921,218596
"Cory Lidle","PHI",9.509900093078613,-0.9913313984870911,0.7339942455291748,-5.92104959487915,-5.441525936126709,-3.7896904945373535,,0.5640510138243543,-9.91331398487091,12.233237425486248,-1.1408573400537863,-1.7899756368837858,-1.6264766070975767,,"Cory Lidle",926,117756
"Jim Mecir","FLA",4.879702568054199,-2.096356153488159,-0.03423404321074486,-0.805933952331543,0.4120778739452362,3.3534505367279053,,1.086793445000935,-4.557295985843824,-3.423404321074486,-80.5933952331543,2.423987493795507,1.6438483023176007,,"Jim Mecir",930,118898
"Mark Mulder","STL",-3.9950342178344727,3.788484573364258,-2.0956594944000244,2.011478900909424,-0.10061590373516083,0.8393518328666687,,-0.2144409134640082,1.1376830550643418,-1.9226233893578206,0.9226967435364328,-0.0363234309513216,0.7918413517610082,,"Mark Mulder",932,150426
"Barry Zito","OAK",3.8183822631835938,5.475366592407227,-1.7850000858306885,8.669343948364258,7.162358283996582,,,0.20785967682001052,1.8011074317129032,-9.39473729384573,0.9579385578303047,1.418288769108234,,,"Barry Zito",944,217096
"Terry Adams","PHI",-5.3658318519592285,-3.8356235027313232,-0.6363866925239563,0.03748217225074768,-0.04217904433608055,,,-2.630309731352563,-5.811550761714126,-21.212889750798546,3.748217225074768,-0.8435808867216111,,,"Terry Adams",946,110067
"Ricky Bottalico","MIL",-3.089675188064575,-1.5645751953125,0.2762233018875122,2.3198494911193848,-1.2303308248519897,0.31521594524383545,,-0.7983656816704328,-0.806482059439433,13.81116509437561,3.866415818532308,-2.6746322279391084,10.507198174794514,,"Ricky Bottalico",948,111262
"Rheal Cormier","PHI",-5.57696008682251,-4.536581039428711,,-0.5688222646713257,1.6630642414093018,0.117813840508461,,-1.3635599234284865,-2.6529713680869658,,-11.376445293426514,1.4717382667338954,0.4908910021185875,,"Rheal Cormier",952,112690
"Brandon Duckworth","HOU",-2.7660354375839233,0.2467842921614647,-0.18668699264526367,-3.9151482582092285,-0.8939180374145508,,,-1.4635108135364674,2.056535768012206,-3.7337398529052734,-6.991336175373622,-3.438146297748272,,,"Brandon Duckworth",954,346855
"Jose Mesa","PIT",-6.247738361358643,-2.1461849212646484,1.171980857849121,0.7538184523582458,0.9166157841682434,0.7175809144973755,,-1.0242194035014167,-3.353413939476013,2.6635928587480024,1.0617161300820364,6.110771894454956,14.35161828994751,,"Jose Mesa",961,118986
"Brett Myers","PHI",-9.437517166137695,1.2157660722732544,-1.4511518478393555,15.199520111083984,-1.3497785329818726,-0.02253767102956772,,-0.47211191426401683,0.7504728841192928,-0.48696370732864275,2.1437969127057808,-0.5055350310793529,-2.253767102956772,,"Brett Myers",962,408206
"Vicente Padilla","PHI",-4.439236164093018,0.5912865400314331,-1.205854058265686,-3.40791916847229,-2.276627540588379,,,-0.2357533809927253,0.5097297758891665,-17.22648654665266,-1.2811726197264248,-1.8068472544352214,,,"Vicente Padilla",964,218894
"Cliff Politte","CHW",8.531262397766113,6.568721771240234,,,2.4365053176879883,0.3908218741416931,,1.4031681575273214,2.4694442749023438,,,4.430009668523615,6.513697902361552,,"Cliff Politte",967,131700
"Jose Santiago","NYM",-2.701063632965088,0.6994839906692505,,-0.3858834207057953,-0.08337141573429108,,,-3.8043149760071664,5.829033255577087,,-4.287593563397726,-0.9263490637143453,,,"Jose Santiago",972,121696
"Carlos Silva","MIN",10.586217880249023,0.6031042337417603,,0.7588324546813965,-0.3015339970588684,,,0.60492673601423,0.5743849845159622,,0.549878590348838,-0.3242301043643746,,,"Carlos Silva",973,400067
"Randy Wolf","PHI",-1.4014506340026855,-1.332812786102295,-0.019782673567533493,-0.156758114695549,-1.825355887413025,,,-0.17562038020083778,-1.0835876309774757,-0.2826096223933356,-0.06504486086952241,-1.5601332371051495,,,"Randy Wolf",976,150116
"Bronson Arroyo","BOS",-9.640360116958618,13.098493754863739,-1.3062537908554077,-3.510019838809967,-3.2221373319625854,,,-0.6305009886827089,1.6373117193579674,-26.125075817108158,-0.5959286653327618,-1.4194437585738262,,,"Bronson Arroyo",978,276520
"Joe Beimel","TBD",-2.1736788749694824,-0.6822850704193115,0.05733560398221016,0.49439477920532227,0.09778977930545807,,,-1.906735855236388,-2.3527071393769363,5.733560398221016,6.179934740066528,0.8149148275454839,,,"Joe Beimel",979,346847
"Kris Benson","NYM",1.5309576988220215,6.6099019050598145,-1.0709927082061768,1.5350797176361084,0.2728004455566406,,,0.09915529137448326,0.9806976120266786,-1.6734261065721512,5.482427562986102,0.06719222796961592,,,"Kris Benson",982,150249
"Josh Fogg","PIT",-10.293125987052917,-7.07178857922554,0.638108029961586,4.369045794010162,-4.2813825607299805,,,-0.9340404706944571,-1.9753599383311564,1.251192215610953,1.8751269502189538,-0.9388996843706098,,,"Josh Fogg",989,150319
"Brian Meadows","PIT",-6.926299095153809,-4.714243412017822,,0.6115297079086304,0.5867082476615906,,,-1.1680099654559544,-3.8018092032401793,,0.34549701011787026,1.6763092790331158,,,"Brian Meadows",998,132785
"Al Reyes","STL",7.932409286499023,1.0304676294326782,,0.19940809905529022,6.430117130279541,,,1.4014857396641385,0.5026671363086236,,1.4243435646806444,2.5117645040154457,,,"Al Reyes",1005,121099
"Scott Sauerbeck","CLE",2.3526535034179688,-1.3969180583953857,,0.5437278151512146,-0.7269734740257263,,,0.9762047732024767,-3.036778387816056,,0.22013271868470224,-4.038741522365146,,,"Scott Sauerbeck",1007,150261
