Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Chris Paddack","- - -",581.2,94.16323855943676,90.77017543859648,84.65014084507042,,87.00601419687851,87.06556808562782,104.20720844327178,,,95.0905889197124,109.9001128104748,104.82692557327931,"Chris Paddack",20099,663978
"JoJo Romero","- - -",192.2,88.01546599496221,108.45829787234038,123.08125000000001,,119.14337655061817,103.13833333333334,94.41178729689808,,,106.00461683462714,99.15922531838534,104.78592054287961,"JoJo Romero",19574,668941
"Jordan Hicks","- - -",420.1,97.95942196531792,110.78166301969365,119.09562499999998,111.83749469214439,118.41448472906401,,79.5646153846154,,,111.97661705559305,93.57545414690765,104.75787573697691,"Jordan Hicks",19618,663855
"Diego Castillo","- - -",278.1,75.14977777777777,93.67958100558657,,,114.78072880553188,,68.55684210526316,,,106.04659509851771,97.73228907800755,104.74490583375368,"Diego Castillo",17496,650895
"Scott Alexander","- - -",327,94.215,103.23478477854025,,,112.30283694162785,,90.21792207792208,,,103.49377967854618,100.88243081429589,104.74458186166224,"Scott Alexander",10591,518397
"Ty Adcock","- - -",23,98.86860759493672,79.38,95.59560975609756,132.56799999999998,114.92976470588236,,,,,106.22042310370736,100.11767986298192,104.72414482807069,"Ty Adcock",25651,686654
"Tanner Houck","BOS",474.1,85.28367010309277,106.97594959495949,83.49052631578948,87.60550084889643,110.61781738712403,,,,,101.86437645599985,103.28700253830036,104.65149809613581,"Tanner Houck",19879,656557
"Mitch Spence","OAK",236,,86.50420928096639,95.99402351359034,,110.86777233467177,119.73888239059589,78.85525498891353,,,102.46394481822956,101.39769636537744,104.63091989255761,"Mitch Spence",27707,687765
"Yusei Kikuchi","- - -",988,102.69169277929157,96.54944444444443,97.79723619207167,,99.80271481298793,95.08477147517767,103.3488745148771,,,100.67843503827433,102.44444924180496,104.62629377297802,"Yusei Kikuchi",20633,579328
"Jake McGee","- - -",572.1,101.04925245098042,182.87,,,120.99053658536586,,,,,103.40402431910077,105.61988856902657,104.62348805202231,"Jake McGee",7550,459429
"Daniel Palencia","CHC",95.2,110.57717492984096,117.23891891891893,,117.73076923076923,127.18035443037972,122.40080000000002,92.45666666666666,,,115.21132642517183,88.99216151828472,104.61096841299695,"Daniel Palencia",27914,694037
"Spencer Bivens","SFG",129.2,90.01573529411765,99.59381345926799,92.98434782608695,,125.9522785933123,107.82000000000004,90.86668874172184,,,100.6498276910394,104.42681147102078,104.55888872124386,"Spencer Bivens",30226,702352
"Reed Garrett","- - -",157,104.75932038834951,110.35212527964207,107.48042884990255,114.94137931034481,117.98975928908766,101.62666666666667,,,,112.0817197790128,90.67949500698614,104.54533937603703,"Reed Garrett",16866,657585
"Walker Buehler","- - -",839.2,106.80743046357615,97.76153005464481,102.26373757455268,,118.55038371635916,,88.39823008849555,107.1194612244898,,106.50229865484711,97.6796911248815,104.54025574730167,"Walker Buehler",19374,621111
"Keegan Akin","BAL",368,110.1729896313364,,,,108.27044496553259,98.21603225806452,93.95574947282098,,,106.68218320465603,100.35179798136204,104.53714947682288,"Keegan Akin",19362,669211
"Gregory Soto","- - -",378.1,109.37763898270691,108.99300391041595,89.14285714285714,108.3,122.56920353856897,,89.6276923076923,,,114.06673624505173,93.31270192079808,104.50758319049494,"Gregory Soto",19677,642397
"Zac Gallen","- - -",1007.1,103.64727833029836,88.64771929824562,97.63349063150591,,93.19832021399847,,86.38118213660245,97.56827437711472,,98.47241921410962,103.93546514745563,104.4318856899335,"Zac Gallen",19291,668678
"Zebby Matthews","MIN",117,102.98231227651965,101.55756097560975,91.43632653061223,,115.28225677119255,103.3533846153846,88.56859999999999,,,103.04935934444032,101.92966811662117,104.34727077102272,"Zebby Matthews",31827,805673
"Ryan Brasier","- - -",311.1,105.01575714285714,109.50205128205127,93.61936363636363,,101.93928819138951,109.74727272727273,106.99764705882353,,,103.64862419277281,103.32525238181225,104.33382457840884,"Ryan Brasier",5615,518489
"Aaron Loup","- - -",515,145.42694444444444,115.91826429980276,100.22803063457332,,,106.35589403973509,116.52010810810812,,,110.98313523475554,98.53164633553543,104.28675865904788,"Aaron Loup",10343,571901
"Yunior Marte","- - -",113.1,96.61269565217393,111.79341433778858,100.5,98.18733333333334,113.7575828723599,,67.58,,,109.87866175281808,94.5917903157073,104.28288416968901,"Yunior Marte",14416,628708
"Jesús Luzardo","- - -",695.2,91.29343097238896,93.45861236802413,103.36363636363636,,123.58651078488603,89.05000000000001,96.341298590346,,,102.70066693232476,101.01447163298052,104.25417801191082,"Jesus Luzardo",19959,666200
"Sixto Sánchez","MIA",74.2,90.46937106918237,109.69292682926829,113.15895765472314,,123.50956521739131,,95.98040697674419,,,101.88914097149554,100.59057718167416,104.24488088946639,"Sixto Sanchez",19680,664350
"José Lopez","TBR",2,98.46,,,,108.71999999999998,,86.66,,,97.12196078431371,97.09803921568627,104.24274509803922,"Jose Lopez",22982,673111
"Hayden Wesneski","- - -",222,85.65850746268656,107.43630550621671,86.86381215469612,,114.3074011078307,95.188085106383,95.26010752688171,,,100.0845568138547,104.52833331674815,104.2395199349863,"Hayden Wesneski",27581,669713
"Trent Thornton","- - -",401,96.23304143862394,96.47359480519482,95.3477590361446,92.58266666666668,109.89857679496204,104.27575331935708,95.84111111111113,,,101.85914158510607,104.2379840039595,104.22992995508005,"Trent Thornton",17948,663423
"Ryan Yarbrough","- - -",832,90.64683043738768,94.27397435897434,104.21302024291495,,119.18610142232497,124.0494154778229,85.31379310344828,,,105.94122922691975,103.58107619168895,104.22881371827536,"Ryan Yarbrough",16502,642232
"Sam Moll","- - -",178.2,106.43685512367493,106.9911623439001,,,113.829901530579,,95.3645283018868,,,109.16617747195237,97.42996660361115,104.22688121063918,"Sam Moll",14874,594580
"Michael King","- - -",494.2,102.41126423007789,102.89309296571228,108.65385620915033,,117.73709891471717,106.34106382978723,78.0649348811899,,,101.68818920382333,102.44706804527024,104.20549464744362,"Michael King",19853,650633
"José Fermin","LAA",34.1,95.436125,101.76285714285713,,,109.70517350157729,,95.42,,,101.88653295128938,101.0186246418338,104.19412607449854,"Jose Fermin",33908,820862
"Richard Bleier","- - -",330.1,89.59929577464787,119.67260337662336,101.72581227436821,100.83040000000001,118.63106358872682,,93.33270270270268,,,112.68110826422074,96.64642077267256,104.11827234883134,"Richard Bleier",7803,542947
"Brenan Hanifee","DET",94.1,82.80918604651163,102.99156708004512,92.28857142857143,,109.79400630914826,,85.8048,,,100.91203497539094,104.9766089916902,104.09620001587447,"Brenan Hanifee",22304,669724
"Josh Sborz","- - -",163.1,97.85306772908366,107.72999999999999,,,117.58625382066495,113.17591288566241,,,,107.29966357191347,95.51653310427515,104.0908231149074,"Josh Sborz",18323,622250
"Nick Sandlin","- - -",211.2,110.33192219679634,102.4565573770492,,82.68091533180778,113.93514954069992,,,,,107.12978413466683,98.65766690729345,104.08210415498633,"Nick Sandlin",20517,680704
"Collin Wiles","OAK",9.2,94.95833333333333,81.51481481481481,87.98500000000001,,98.436,99.50736842105262,74.772,,,89.9479220779221,112.16467532467533,104.06974025974027,"Collin Wiles",15106,621079
"Reiver Sanmartin","CIN",84.1,95.33534246575341,99.51486033519554,,,105.50221018688832,,94.5022823984526,,,98.43893541623287,103.2252410425644,104.05806579744466,"Reiver Sanmartin",19754,665665
"Matt Bowman","- - -",240.2,89.18625,110.04615384615384,96.716,94.73438596491229,119.7831653511435,,,,,107.43510660930322,95.75879872562417,104.04363655205125,"Matt Bowman",13528,621199
"Troy Melton","DET",45.2,107.45939393939395,106.68050632911392,103.11605633802817,111.68264150943396,105.05688311688311,105.7337142857143,,,,106.59713864186229,96.69855996207413,104.02394723075916,"Troy Melton",31807,675512
"Trevor McDonald","SFG",18,105.59999999999998,107.49111111111112,,,83.75750000000001,88.35193441342965,82.28875000000001,,,94.93404896421846,107.14614480016739,104.0134778644666,"Trevor McDonald",26448,686790
"Kyle Dowdy","- - -",28.2,97.67,,104.25714285714284,,,85.61052631578947,,,,94.33702127659576,103.02127659574468,104.00446808510638,"Kyle Dowdy",19285,664871
"Steven Wilson","- - -",196,100.04464675892206,,110.81280000000001,,112.088916223418,,93.08049714285715,,,106.15713710987262,97.67482129118001,103.98952431509144,"Steven Wilson",20353,621051
"Tommy Nance","- - -",126,77.41705583756345,103.04944615384613,,,99.49560767590619,107.28023763195017,,,,101.09512642036817,100.05618380010665,103.97478992379322,"Tommy Nance",19178,667297
"Darren O'Day","- - -",609,109.07851851851851,104.03391304347826,,,86.24922680412371,,,,,98.01804587747581,107.31598940580379,103.9606904652234,"Darren O'Day",3321,503285
"José Rodríguez","- - -",24.1,81.05931034482758,97.1,,,100.8111111111111,85.24,97.52823529411765,,,92.20954545454546,109.59240056818182,103.95764678030304,"Jose Rodriguez",17860,642578
"Shawn Armstrong","- - -",421.1,109.50838513101768,108.49642087821044,98.96735691318328,,119.73090077894777,133.02,,,,108.27994169467354,100.08049096383849,103.94196555893298,"Shawn Armstrong",12857,542888
"Jake Fishman","MIA",11,,109.04912621359225,,,105.35411764705883,,,,,107.50900584795322,105.93859649122807,103.93345029239765,"Jake Fishman",20060,670288
"Kyle McGowin","WSN",64.2,103.6460759493671,93.86776978417265,,,106.92884401925178,,84.76,,,104.37931342163967,98.91186005882699,103.92510521744285,"Kyle McGowin",15071,641851
"Clarke Schmidt","NYY",393.1,86.05100977198695,90.5820238095238,96.65195689166194,,111.27089783011311,,84.296515625,122.89646872525732,,103.77337634048614,101.58688656019113,103.89151071996993,"Clarke Schmidt",19899,657376
"Seth Halvorsen","COL",52,105.63187266402161,119.26647058823531,,105.78130841121494,128.87744683058412,,,,,110.8930847492881,92.94398684734215,103.87435460397552,"Seth Halvorsen",33294,678020
"Nolan Hoffman","PHI",1,,81.38,95.08,,,117,77.64,,,91.5923076923077,108.81153846153848,103.85230769230769,"Nolan Hoffman",23381,676510
"Ryan Pepiot","- - -",376,108.7230557377049,98.36636363636364,97.04460567823344,,98.19656496240601,107.4368707482993,111.55386833855799,,,106.91832363528276,96.88760445458517,103.83728378748165,"Ryan Pepiot",26221,686752
"Ryan Zeferjahn","LAA",74,116.28568004626952,,110.60880353604634,,130.43460894753787,85.68,,,,120.05280476113779,84.63498075620822,103.83095227445826,"Ryan Zeferjahn",25420,666171
"Drew Sommers","DET",3,93.584,98.24882352941177,,,101.27333333333333,,82.84,,,98.57558441558443,101.50103896103896,103.81974025974024,"Drew Sommers",32026,805427
"Heath Hembree","- - -",356,99.6523185483871,,,,112.52863252467871,105.69760000000002,,,,105.50255485579225,97.63888122092689,103.81483650740553,"Heath Hembree",11632,592390
"Edgar Santana","- - -",127,76.17,104.30641025641022,,,114.06719626168221,,,,,107.39198675496687,96.37069536423846,103.8135430463576,"Edgar Santana",17355,650828
"John King","- - -",253.1,90.50722222222221,108.50820846905538,93.33928571428571,,113.703081492598,118.61894736842103,88.83534710564793,,,103.95036261577161,101.01753865158398,103.65288888184513,"John King",22051,667463
"Peter Strzelecki","- - -",83.2,95.46757433489827,89.47085714285713,86.9075925925926,,110.6704480477597,,98.47466101694916,,,101.80242695802413,103.87096976257756,103.64920457009724,"Peter Strzelecki",21367,657265
"Luis Morales","ATH",48.2,89.25339534883719,,,,133.67373525284546,,72.76018691588786,,,102.70689707104093,99.55916697770878,103.64795156073718,"Luis Morales",32227,806960
"Shota Imanaga","CHC",318,103.62304365904366,78.06463414634146,79.94833333333334,82.89407055630937,103.64785964912284,81.5855462184874,99.9534,,,96.02356704494655,108.37703849141914,103.64249653312183,"Shota Imanaga",33829,684007
"Aaron Bummer","- - -",381.2,97.72170328601983,105.80273627362739,107.57450171821306,,134.95655194849462,122.11523260928355,96.0125925925926,,,115.65068005666946,92.68477467593337,103.64210482906276,"Aaron Bummer",16258,607481
"Cam Booser","- - -",73.2,113.84045536858525,,107.91366539773571,,107.36046852860606,,102.81285714285714,,,110.2511646759627,95.93644207325424,103.54681549005105,"Cam Booser",16061,592155
"Hunter Dobbins","BOS",61,84.47549071618039,104.38000000000001,,98.27506172839504,108.94821839080461,106.92714285714285,,,,97.8180965297963,104.58482029864531,103.53799993703892,"Hunter Dobbins",30240,690928
"Brayan Bello","BOS",543.1,88.54254948535232,113.2192499249925,94.04913419913422,,95.7484205278436,82.316,87.9772927072927,,,99.31520554259517,103.03731528155201,103.52663433152935,"Brayan Bello",23920,678394
"Ryne Nelson","ARI",467,107.17090573012939,,91.78593984962407,,102.07835322337459,94.05042704626335,101.96185243328101,,,102.96217062609719,102.23971515848085,103.46493334214965,"Ryne Nelson",26253,669194
"Josh Winckowski","BOS",242.1,94.17582895406002,110.12400285918513,100.98043478260871,,101.55310366995555,,94.27830188679245,,,103.01380946025391,99.51151480834,103.42389010856272,"Josh Winckowski",22387,670174
"Brandyn Garcia","- - -",14.1,,108.11475862068966,,,127.10253968253967,,75.12,,,116.03711191335739,87.44851985559565,103.41018050541511,"Brandyn Garcia",33568,805299
"Ian Krol","- - -",208.2,95.24328358208956,85.66596491228071,98.59999999999998,,100.435,93.51150000000003,93.97829787234042,,,95.31356321839084,103.02373563218387,103.3849425287356,"Ian Krol",10066,571871
"Jameson Taillon","- - -",1237,95.9161163764602,92.12016304347826,91.98760768033212,,109.55446492598138,99.58529669975789,82.2245012787724,,,96.77025821770239,107.49735694837973,103.3844303561807,"Jameson Taillon",11674,592791
"Bryan King","HOU",94.1,91.04581901489117,89.9935,,,112.84132910764012,88.91235294117648,81.25600000000001,,,98.02117870664893,107.05021352096722,103.37601981488235,"Bryan King",25890,687911
"Luinder Avila","KCR",14,92.58375000000001,113.08549019607841,,,,107.4557894736842,103.60333333333334,,,104.19767441860466,99.7553488372093,103.35404651162789,"Luinder Avila",24452,679883
"Jordan Wicks","CHC",95,98.96962145110409,94.43064516129031,95.71449275362318,,108.27652608082707,97.21572815533983,101.91394618834082,,,99.95248492724254,102.69458410209006,103.31716752348062,"Jordan Wicks",30094,696136
"Eduard Bazardo","- - -",141.2,88.54356983773464,103.6588155738555,100.57333333333334,88.40291485148515,112.14876077851687,,97.38,,,103.59757864065757,103.248595857359,103.3025428168323,"Eduard Bazardo",20997,660825
"José Castillo","- - -",72.1,83.03500000000001,112.93248025276462,,,107.01120270555906,,90.75142857142858,,,104.71111114227145,98.12239639801638,103.29493518719558,"Jose Castillo",17169,620454
"Kyle Finnegan","- - -",347.1,99.44031688311689,,,108.96893321769295,105.62638557189148,,,,,102.09488518941005,103.37919470085335,103.28038320876593,"Kyle Finnegan",15009,640448
"Robert Garcia","- - -",155.2,103.50255677039532,,,,109.57497683728911,,97.19532394366196,,,102.98661753502256,103.39708947702348,103.24600159261442,"Robert Garcia",23363,676395
"Will Warren","NYY",185,98.0634176245211,104.28530324400565,120.91,,105.69925461281683,110.84469387755102,85.57939577039275,,,100.70541961343227,100.03123182642487,103.22785748896835,"Will Warren",30182,701542
"Anthony Bass","- - -",524.2,89.10994526508645,102.85155466399196,,95.42652173913044,109.27188730536464,,,,,104.77377319427951,100.61246000372932,103.2237892624859,"Anthony Bass",7982,542914
"Lance Lynn","- - -",2006.1,108.55601115760112,88.12708025042686,104.42987822349569,,108.4758536585366,108.04178963730072,79.83698729582578,,,102.72267028866084,101.59716861122834,103.21007284296763,"Lance Lynn",2520,458681
"Gerardo Reyes","- - -",41.2,106.49499999999999,92.22941176470587,147.70857142857145,,114.99238095238096,,,,,108.21113678128256,98.86440857251114,103.20088191721133,"Gerardo Reyes",16306,622103
"Mason Englert","- - -",122.1,84.55843283582091,96.93025316455693,94.68042105263157,,86.10519174757283,88.61222588151287,101.26767213114755,,,92.00519979893062,109.08741959689424,103.19977807379645,"Mason Englert",22288,669438
"Elvis Peguero","- - -",141.2,,100.43104504504507,,,105.649372106198,59.800000000000004,,,,103.12309908758029,97.83029227847923,103.17299238125285,"Elvis Peguero",21652,665625
"Mick Abel","- - -",39,104.75862922611057,101.82831294030403,,,110.4162105263158,123.02495121951222,96.3752380952381,,,108.55159365324734,96.0789739384421,103.16816481326201,"Mick Abel",27756,690953
"Manuel Rodríguez","- - -",99.1,90.29512345679014,112.00385026737969,,,107.7369411987391,,57.63999999999999,,,105.56586303331395,96.24448846552971,103.15515734401006,"Manuel Rodriguez",20794,655889
"Alex McRae","- - -",38,81.27266666666668,89.67444444444445,,,,96.86222222222223,97.56125,,,89.71731707317073,111.15926829268294,103.1409756097561,"Alex McRae",16317,656725
"Sean Hjelle","SFG",149.2,76.82285714285715,105.1088787878788,82.71548780487804,,,,75.82017094017094,107.58600877192983,,103.83743028476188,100.93258823436922,103.12061708483284,"Sean Hjelle",21481,663546
"Jonathan Bowlan","KCR",50,106.87563306571514,97.38367541211979,,,108.53005336834386,96.88669531250001,88.315223880597,,,103.38023501762632,100.38566392479436,103.11708578143359,"Jonathan Bowlan",24607,680742
"Cristian Javier","HOU",538,97.30534739220487,81.74610169491527,,,120.18352823852577,,82.01540334855403,92.56330975954738,,102.08415587243682,99.93024774306082,103.07424677394845,"Cristian Javier",17606,664299
"Reid Detmers","LAA",449.1,98.60596076168494,103.26771929824562,,,115.74439082687836,101.18693372023318,93.29653418124006,,,103.56807301622516,100.56570185998793,103.06972027113102,"Reid Detmers",27468,672282
"Daniel Robert","- - -",18.2,95.64094339622642,97.98307692307692,106.0539393939394,,126.86968553459118,,65.02,,,111.30084477836829,95.43108346873535,103.05393027507992,"Daniel Robert",21229,642016
"Chris Roycroft","STL",55,90.87251344004831,114.00421786723163,111.42358974358976,,109.94654676258995,,,,,106.40114716322681,100.04082001126463,103.03927887091372,"Chris Roycroft",31261,688297
"Elieser Hernández","- - -",303.1,93.48093059936909,81.64378378378377,103.71521126760564,,131.1234095544634,,84.40990654205608,,,104.32785000544804,101.71220234679467,103.02521080390908,"Elieser Hernandez",16933,622694
"Trevor May","- - -",450.1,96.82156726768376,101.42470588235292,,104.47304347826088,100.2705641025641,,85.88958506224066,,,96.00452870187652,105.50352095357192,103.0182943219083,"Trevor May",6398,543507
"Danny Coulombe","- - -",316.2,85.02650339817203,93.58506082725059,110.88487867177523,,110.91891128519077,,103.03548500881833,126.9890058479532,,106.44145435157668,93.6295674847733,103.01208046872011,"Danny Coulombe",13293,543056
"Chase Lee","DET",37.1,89.543850931677,87.88865979381444,,,119.6324401913876,,76.77333333333334,,,98.72330000000002,107.79476666666666,102.96616666666668,"Chase Lee",29574,695445
"Kutter Crawford","BOS",392.1,106.78176368375325,,94.8539469578783,101.33143529411765,110.09045977011492,,82.23835616438356,82.62245614035089,,100.26438154195199,102.79277508451223,102.94126723630993,"Kutter Crawford",20531,676710
"Collin Snider","- - -",122.2,103.55614561027838,89.01163179916317,103.84607142857143,,115.56337854500617,106.352,72.85833333333333,,,104.75752955520954,102.87341823830684,102.92515881646126,"Collin Snider",23307,676092
"Justin Verlander","- - -",3567.2,97.26124511930587,85.32000000000001,,,122.95541299014472,115.01347138388857,111.03792982456142,,,108.21198680914631,95.72592757375963,102.9201352598945,"Justin Verlander",8700,434378
"Garrett Cleavinger","- - -",175,104.00278215223098,107.03639405204461,102.34225255972696,,118.84713376348138,88.22111111111111,,,,110.84473533149519,94.99013370677716,102.86466338444573,"Garrett Cleavinger",17897,664076
"Anthony Misiewicz","- - -",120.1,95.46356073211312,,101.38186440677967,,102.48272727272727,100.1811883627097,78.70190476190477,,,99.10294783149516,105.3572883364947,102.85201459856381,"Anthony Misiewicz",18152,664948
"Ryan Johnson","LAA",14.2,87,82.45714285714287,102.81360655737706,100.32875,121.06648648648647,,,,,102.7628169014084,103.1360563380282,102.84957746478871,"Ryan Johnson",35325,696270
"Jackson Jobe","DET",53,100.29840000000002,111.5686956521739,120.806,,113.22104236808795,106.2825352112676,107.15612903225806,,,108.56508758680006,95.76152489550168,102.78753270545714,"Jackson Jobe",30203,695549
"Jakob Junis","- - -",847,85.80788732394362,84.3314215985357,95.7346153846154,,114.38548307430213,74.74000000000001,79.14973333333333,,,98.97379219489345,105.77288912124251,102.76306956972817,"Jakob Junis",13619,596001
"Taylor Rogers","- - -",541.1,107.42857142857143,98.43512597741095,91.59882352941176,,118.8449127892972,,,,,109.12742325673983,100.37563715151997,102.7618241811335,"Taylor Rogers",13449,573124
"Mychal Givens","- - -",461.2,107.30933546837468,76.94,,,99.34230412548689,,80.80609951845906,,,98.54636041919173,102.97191653366176,102.75896792979047,"Mychal Givens",10430,571710
"Tyler Mahle","- - -",735,102.57510042036432,,92.32223952867531,78.62550582464746,92.04856744637806,88.27000000000002,,,,94.89378216093681,106.74553089534506,102.74759149733832,"Tyler Mahle",16358,641816
"Colin Holderman","- - -",161.1,99.30242218449348,104.82475302889095,101.8045583038869,87.85894736842106,129.8914515948564,,95.032,,,113.13745317483615,90.32823491857262,102.72935789674337,"Colin Holderman",22361,670059
"Nick Martinez","- - -",940,89.54317159763315,96.0847861523471,83.56760509554141,,94.21620547405792,86.18701188253102,117.49973863042342,,,95.88090709444668,107.98608695489919,102.71756022970102,"Nick Martinez",12730,607259
"Bailey Ober","MIN",617.2,94.50620066571565,77.53111111111112,90.72125237191653,,97.10806024021997,93.75672619802911,105.56394285714286,,,97.33854252256518,106.35936363324096,102.71320687296596,"Bailey Ober",21224,641927
"Jason Adam","- - -",335,104.4137908496732,,119.99333333333334,,112.91639391891974,,104.35005251312828,102.72218749999999,,107.37850758870374,94.51944446966584,102.70923228489434,"Jason Adam",11861,592094
"Luke Bard","- - -",81,98.52436974789916,,84.41863636363635,,100.70217872340424,141.0825,77.75466666666668,,,102.68869730941704,97.48606782511213,102.70847001121076,"Luke Bard",14288,572703
"Carmen Mlodzinski","PIT",185.2,92.30791068580542,116.56452674897119,96.28357976653695,116.50536000000001,111.25428169015922,104.69385714285714,89.24127659574467,,,103.22704957152212,99.96232464856189,102.682355389372,"Carmen Mlodzinski",27572,669387
"Trevor Gott","- - -",243.2,110.11385793060931,104.30586363636365,98.53532824427481,,,100.72216748768474,80.50407407407408,,,103.08806154562042,99.38934746049821,102.65863108139548,"Trevor Gott",15046,641627
"Lance McCullers Jr.","HOU",774,83.20383561643835,95.78266816143498,94.43267441860466,,127.0072789778034,,86.17745412844036,106.3270563079116,,103.8415205555586,97.41629432641236,102.65813211570894,"Lance McCullers Jr.",14120,621121
"Mauricio Llovera","- - -",59,76.66416666666667,109.39499051233395,85.8218181818182,,117.77246575342467,,77.224,,,108.48560561487885,97.79014367348817,102.6567904982006,"Mauricio Llovera",20080,661440
"Matt Magill","- - -",149.2,94.52413793103447,,,,93.28289855072462,93.46879999999999,,,,93.83238636363636,105.45488636363636,102.65363636363635,"Matt Magill",3950,543483
"Reynaldo López","- - -",820.1,96.4191891891892,,,,115.97326223385791,100.97321258907365,100.11077309236947,,,102.91134103614218,101.02082795433351,102.62256925701747,"Reynaldo Lopez",16400,625643
"Hunter Brown","HOU",531.1,106.98546583850933,113.27424726661062,98.31048689138575,,93.63779575917042,,91.52945757997217,101.37774647887323,,103.6335796891846,97.74732568671627,102.61632036681941,"Hunter Brown",25880,686613
"Ricky Vanasco","- - -",4,91.85310344827589,,93.76,,86.592,87.30666666666667,,,,90.26831275720166,106.10169547325103,102.59522633744855,"Ricky Vanasco",23391,676568
"Brock Burke","- - -",264.1,97.01368177613321,99.8454080298786,,,103.77576640977851,,103.17646744059495,,,99.61913448417458,103.67851830242358,102.59397676395962,"Brock Burke",17968,656271
"Luis Severino","- - -",1072,100.32284346004191,97.85356612184252,102.15146274149032,,130.00041684173942,,93.14338054768649,,,106.42192665579724,97.97934976583224,102.568009641451,"Luis Severino",15890,622663
"Danny Duffy","KCR",1172.1,107.37514465408807,90.76540740740741,,,92.0058959537572,93.55355371900826,93.11063545150502,,,98.4332005195257,103.6097935093903,102.56001538289749,"Danny Duffy",3542,518633
"Anthony Veneziano","- - -",40.2,90.51058823529412,103.12436363636364,,,110.84133809723974,,92.4031884057971,,,101.2071219085925,102.71555441435835,102.5485528901019,"Anthony Veneziano",27453,685107
"Aaron Slegers","- - -",89,74.3561581920904,104.26994791666668,,,89.86877824311048,,85.80741573033708,,,92.46527339778996,104.48523281817647,102.53904995861814,"Aaron Slegers",15231,642083
"Christian Scott","NYM",47.1,96.70629807692308,,,97.13707317073171,106.36256944444443,,,,,100.28157961783437,101.3523566878981,102.51903184713377,"Christian Scott",30107,681035
"Victor Vodnik","COL",133,93.48051075268818,,104.95590909090907,,111.73390950814932,,100.34158859470467,,,98.11722647000428,100.96619413229459,102.51440725821227,"Victor Vodnik",24614,680767
"Spencer Turnbull","- - -",363,88.85806646525681,91.27929883138565,,,115.13767246918827,107.53974576271187,89.01133333333333,,,97.76034031263015,103.8598775598986,102.50950775274295,"Spencer Turnbull",16207,605513
"Roenis Elías","- - -",395.2,86.75,53.20666666666667,,,,94.73230769230769,101.61692307692306,,,92.6358260869565,107.8702608695652,102.49860869565218,"Roenis Elias",12673,606273
"Easton McGee","- - -",24.1,96.76612903225806,95.35076923076923,84.44108108108108,,111.73278571428571,107.53883720930233,75.0111111111111,,,98.81229327541828,106.04626528314026,102.47553410553412,"Easton McGee",22176,668834
"Jeffrey Springs","- - -",484.2,99.03668155273103,105.375,90.88297619047619,,97.45654293381268,,104.51116806308525,,,100.03772374795359,102.5591609789282,102.4702158619149,"Jeffrey Springs",17677,605488
"Taylor Guilbeau","SEA",20,81.63,105.60378378378377,,,101.89714285714287,,94.88424242424242,,,101.91507692307692,97.3576923076923,102.44061538461536,"Taylor Guilbeau",18306,607555
"Derek Holland","- - -",1466,83.43314285714285,100.18502840909092,,,,,74.08871794871794,101.98007272727274,,96.40304551601882,104.97915275413366,102.43693337192707,"Derek Holland",4141,502706
"Brian Moran","- - -",11.1,97.95750000000001,,,,139.21151515151516,,,,,114.59104347826089,87.22138325281803,102.43200966183576,"Brian Moran",9646,572383
"Keaton Winn","SFG",107.2,82.30019047619048,99.33552542372882,,116.84107526881719,104.29074829931972,,,,,103.39987664739614,97.36831152018915,102.41451331577723,"Keaton Winn",23499,676775
"Ethan Roberts","CHC",43.1,103.59999999999998,79.87333333333332,94.75963190184049,,114.06550722620052,89.98363636363636,,,,103.568,99.31079245283019,102.41421383647797,"Ethan Roberts",24930,681799
"Beau Brieske","DET",206.1,89.68574651625747,98.99952483801295,,,107.73845218912574,90.59551020408163,106.43885714285715,,,98.01544362998628,103.22766120855621,102.41399114615689,"Beau Brieske",26079,689225
"Jacob Latz","TEX",140.1,107.5408813559322,,,,100.91221079548741,85.71899919807537,97.94681159420287,,,102.59343012717342,98.61347764010249,102.40040341838163,"Jacob Latz",21306,656641
"Greg Holland","- - -",547.2,79.33220910623947,,,,118.80860130653882,104.77485380116958,100.65,,,101.83882242326538,100.02123081161078,102.39473200926064,"Greg Holland",7196,518813
"Ian Gibaut","- - -",172.1,99.85177904142972,,88.97226618705034,,105.90582873279594,,97.08954887218046,,,98.71966407836737,103.26927548807545,102.39193712020959,"Ian Gibaut",17871,664139
"Ronny Henriquez","- - -",104,113.84113207547168,115.77176470588235,,,107.22362988974817,,86.63908045977011,,,104.9899699198387,95.51402403263147,102.35425796494322,"Ronny Henriquez",24094,678692
"Preston Guilmet","- - -",35,65.54181818181819,,,83.30799999999999,80.96000000000001,,,,,76.32620689655172,121.14758620689656,102.34344827586207,"Preston Guilmet",7303,543258
"Cade Cavalli","WSN",53,99.43803508771929,113.22789115646259,104.81720000000001,,84.20833333333333,121.74,102.74416666666666,112.06808333333333,,106.89365166854142,94.15930490077626,102.32593262231107,"Cade Cavalli",27473,676917
"Colin Poche","- - -",217.2,105.93364879074657,,,,97.1691724137931,117.51668292682928,,,,104.94685780161923,94.74691500743783,102.32232040908218,"Colin Poche",19403,621363
