Name,Team,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,NameASCII,PlayerId,MLBAMID
"Gabe White","- - -",0.72468354,88.75394322,0.11392405,80.5862069,,,0.07436709,79.36363636,0.08702532,79.74468085,,,,,0.0853835,"Gabe White",360,124171
"Steve Sparks","- - -",0.16689098,78.78571429,0.01615074,65.30434783,,,0.02624495,74.32142857,0.00605653,71.66666667,,,0.7846568,69.56022099,0.08497537,"Steve Sparks",499,122562
"Darren Oliver","COL",0.75258552,85.41598916,0.06603023,81.89473684,,,0.08114558,74.97931034,0.10023866,80.03381643,,,,,0.0848198,"Darren Oliver",206,119984
"Joe Kennedy","TBD",0.66229985,88.38837638,0.06889859,80.63934426,,,0.15138282,73.38306452,0.11741873,80.81081081,,,,,0.0848135,"Joe Kennedy",1217,406773
"Kenny Rogers","MIN",0.53408292,84.8005698,0.07659874,80.35542169,,,0.12579058,70.54676259,0.26352776,80.1046875,,,,,0.08459312,"Kenny Rogers",1277,121386
"Andy Ashby","LAD",0.7463698,86.88149351,0.15779284,78.40322581,,,0.02613746,76.31578947,0.0696999,82.36666667,,,,,0.08340728,"Andy Ashby",637,110351
"Dan Miceli","- - -",0.61570248,90.42376682,0.20247934,80.25443787,,,0.03822314,78.48571429,0.10743802,80.19277108,0.03615702,81.93333333,,,0.08246445,"Dan Miceli",1463,119023
"Doug Creek","TOR",0.6212766,89.66666667,0.21702128,76.57692308,,,0.07659574,77.125,0.08510638,78.58333333,,,,,0.08203125,"Doug Creek",1202,150034
"Chris Spurling","DET",0.65988909,90.77941176,0.28003697,82.80658436,,,0.00184843,78.5,0.05452865,83.21568627,0.00369686,90.5,,,0.08149406,"Chris Spurling",1668,400050
"Hector Carrasco","BAL",0.70723104,89.50965251,0.13580247,80.12765957,,,0.05996473,73.76190476,0.08641975,77.475,0.01058201,83.33333333,,,0.08103728,"Hector Carrasco",1240,112031
"Damian Moss","- - -",0.51750973,85.62425447,0.05136187,80.97169811,,,0.06770428,68.69090909,0.36342412,77.47157191,,,,,0.08082976,"Damian Moss",107,150305
"Chad Bradford","OAK",0.79512635,81.9822294,0.11732852,70.10465116,,,0.01895307,68.83333333,0.06859206,72.24615385,,,,,0.08049793,"Chad Bradford",904,136268
"Brian Boehringer","PIT",0.70630081,89.84337349,0.14939024,80.72131148,,,0.01219512,82.27272727,0.13211382,37.32673267,,,,,0.08037383,"Brian Boehringer",984,111145
"Reynaldo Garcia","TEX",0.71571906,93.89814815,0.02341137,85.66666667,,,,,0.11371237,84.51851852,0.14715719,85,,,0.08,"Reynaldo Garcia",1557,424505
"Scott Sullivan","- - -",0.65728155,87.49408983,0.28058252,76.2408377,,,0.00679612,72.42857143,0.05533981,76.08888889,,,,,0.0795353,"Scott Sullivan",357,122975
"Jaret Wright","- - -",0.78631579,93.18133803,0.14421053,82.68421053,,,0.02947368,80.88888889,0.03368421,84.375,0.00631579,88.33333333,,,0.07945736,"Jaret Wright",415,124605
"Chad Zerbe","SFG",0.69591528,87.52136752,0.11195159,80.72,,,0.09077156,74.11111111,0.10136157,77.48214286,,,,,0.07938719,"Chad Zerbe",1140,345792
"Jay Powell","TEX",0.65846154,89.93456033,0.2574359,80.49753695,,,0.00205128,74,0.08205128,80.85507246,,,,,0.07932011,"Jay Powell",1271,120717
"Erasmo Ramirez","TEX",0.62043796,84.31487889,,,,,0.13284672,66.92207792,0.24671533,67.98,,,,,0.07930108,"Erasmo Ramirez",1699,285063
"Dave Burba","MIL",0.68624833,89.28223844,0.07343124,79.79166667,,,0.09345794,77.22727273,0.11348465,81.4025974,0.03337784,81.90909091,,,0.07872079,"Dave Burba",1239,111692
"Odalis Perez","LAD",0.53176113,89.26343612,0.17649296,81.6,,,0.04564473,77.80952381,0.24610118,83.45750452,,,,,0.07851385,"Odalis Perez",668,136602
"Joe Nathan","SFG",0.60887772,92.78928571,0.13735343,83.94701987,,,0.23031826,79.59390863,0.02261307,84.52380952,0.00083752,88,,,0.07799228,"Joe Nathan",1122,150274
"Steve Avery","DET",0.51111111,83.42028986,0.08444444,76.8,,,0.24,72.86666667,0.16444444,77.61538462,,,,,0.07786885,"Steve Avery",1706,110397
"Matt Anderson","DET",0.78684211,92.08133971,0.12368421,83.11627907,,,0.01842105,77,0.05526316,83.41176471,0.01578947,85.33333333,,,0.0776699,"Matt Anderson",459,150183
"Jason Jennings","COL",0.61480954,88.29233871,0.250623,80.0576,,,0.01352795,80.08571429,0.12103952,81.28013029,,,,,0.07720105,"Jason Jennings",434,407298
"Steve Reed","COL",0.56036217,85.05532787,0.34406439,74.10749186,,,0.0110664,74.63636364,0.08450704,75.76712329,,,,,0.07706592,"Steve Reed",1053,121002
"Brandon Duckworth","PHI",0.56569579,86.10358566,0.002589,82.33333333,,,0.26343042,74.89430894,0.16763754,79.22222222,,,0.00064725,,0.07595694,"Brandon Duckworth",954,346855
"Darrell May","KCR",0.62974052,84.55779674,0.12608117,79.71088435,,,0.04856953,76.66666667,0.19560878,78.76720648,,,,,0.07564576,"Darrell May",613,118469
"Brett Tomko","STL",0.65864116,91.20698748,0.14313984,83.68693009,,,0.1207124,76.74087591,0.0775066,81.41706161,,,,,0.07560976,"Brett Tomko",1056,123387
"Eric Eckenstahler","DET",0.74678112,90.90789474,0.02145923,77.5,,,0.13304721,72.65217391,0.09871245,63.4,,,,,0.07539683,"Eric Eckenstahler",1600,425166
"Jesus Colome","TBD",0.87405542,94.76590636,0.10747271,86.58695652,,,,,0.01847187,86.89473684,,,,,0.07531056,"Jesus Colome",1198,400125
"Jose Contreras","NYY",0.5635148,88.0536193,0.1165234,83.67073171,,,0.02387775,77.9,0.09360076,76.60810811,0.20248329,75.81168831,,,0.07508834,"Jose Contreras",1660,425747
"Barry Zito","OAK",0.59838663,84.90544629,0.0005762,69,,,0.23739556,69.24952741,0.1636416,74.85826772,,,,,0.07489339,"Barry Zito",944,217096
"Felix Heredia","- - -",0.72226999,90.3964497,0.15047291,82.43137255,,,0.06534824,80.15217391,0.06190886,83.85714286,,,,,0.07478123,"Felix Heredia",1304,115803
"Kirk Rueter","SFG",0.80294249,84.07238395,0.01337494,74.4,,,0.08114133,74.17829457,0.10254124,76.94267516,,,,,0.07352334,"Kirk Rueter",1128,121541
"Ryan Dempster","CIN",0.68375136,88.28963795,0.22900763,83.18456376,,,0.00381679,80,0.08342421,80.875,,,,,0.07326933,"Ryan Dempster",517,133225
"Scott Eyre","SFG",0.62029647,89.86111111,0.21322691,81.95,,,0.02052452,75,0.14595211,81.36956522,,,,,0.07293869,"Scott Eyre",1300,113961
"Shawn Chacon","COL",0.58533007,86.99492386,0.04743276,79.28888889,,,0.21858191,70.92833876,0.14865526,72.55688623,,,,,0.07256236,"Shawn Chacon",424,276336
"Glendon Rusch","MIL",0.74698795,85.07303371,0.01104418,81.73333333,,,0.10542169,69.69767442,0.13654618,77.66115702,,,,,0.07176142,"Glendon Rusch",707,121556
"Trever Miller","TOR",0.65238678,88.47076923,0.26682987,80.02484472,,,0.03549572,77,0.04528764,79.51515152,,,,,0.07159091,"Trever Miller",1672,119125
"Elmer Dessens","ARI",0.63060393,90.42755956,0.19451649,82.78318584,,,0.02408299,79.14754098,0.15005558,81.89671362,0.00074102,86.5,,,0.07155143,"Elmer Dessens",317,113296
"Ricardo Rodriguez","CLE",0.66261152,90.46994536,0.11841038,82.2,,,0.02595296,82.96875,0.19221411,82.58333333,0.00081103,86,,,0.07153614,"Ricardo Rodriguez",1585,400156
"Nelson Figueroa","PIT",0.57938144,87.49387755,0.06804124,81.67741935,,,0.25773196,74.78761062,0.09484536,79.43181818,,,,,0.07088123,"Nelson Figueroa",683,150153
"Kurt Ainsworth","- - -",0.61904762,85.8463357,0.13119534,79.8411215,,,0.17103984,70.0620155,0.0787172,76.4375,,,,,0.0704607,"Kurt Ainsworth",1431,215128
"Curt Leskanic","- - -",0.52281617,93.00395257,0.39634941,85.51304348,,,0.04954368,82.05,0.03129074,84.82352941,,,,,0.07030303,"Curt Leskanic",694,117710
"Adam Eaton","SDP",0.59444249,91.51863118,0.04924376,82.8018018,,,0.21632079,73.85348837,0.13999297,80.33519553,,,,,0.06969895,"Adam Eaton",1029,284566
"Mike Venafro","TBD",0.56802721,84.546875,0.14965986,73.80555556,,,0.11904762,70.2962963,0.16326531,74.80434783,,,,,0.06962025,"Mike Venafro",943,150291
"Kevin Jarvis","SDP",0.58980044,88.58631922,0.10051737,82.29824561,,,0.14412417,73.93959732,0.16555802,79.26767677,,,,,0.06946355,"Kevin Jarvis",1037,116496
"Wayne Franklin","MIL",0.69883527,87.40578035,0.14542429,81.89910979,,,0.0093178,73.9375,0.14642263,82.13246753,,,,,0.06821705,"Wayne Franklin",557,276356
"Grant Roberts","NYM",0.69731801,88.21341463,0.18390805,85.54761905,,,0.11111111,77,0.00766284,82,,,,,0.06785714,"Grant Roberts",894,150241
"Tim Redding","HOU",0.66593407,90.21114551,0.13956044,83.40740741,,,0.13369963,73.89490446,0.06043956,80.57936508,0.0003663,82,,,0.06762295,"Tim Redding",573,400062
"Brian Lawrence","SDP",0.56297316,82.46932271,0.2642808,75.62897527,,,0.01273228,67.72727273,0.15932553,77.0846395,0.00068823,82.5,,,0.0670947,"Brian Lawrence",1045,400147
"Troy Brohawn","LAD",0.48502994,82.7704918,0.1257485,76.08333333,,,0.15568862,73,0.23353293,74.26086957,,,,,0.06703911,"Troy Brohawn",1110,150151
"Jose Valverde","ARI",0.67625,91.46835443,0.1475,82.21212121,,,0.0175,80.14285714,0.05875,82.75,0.1,79.63265306,,,0.06651109,"Jose Valverde",1726,407878
"Jason Simontacchi","STL",0.55642633,88.29521587,0.12225705,78.70984456,,,0.12904911,75.19704433,0.19017764,81.22018349,0.00208986,82.66666667,,,0.06634146,"Jason Simontacchi",1181,421004
"Jason Schmidt","SFG",0.75742916,94.28823159,0.06565308,85.66883117,,,0.04181064,81.92,0.13510712,86.64825581,,,,,0.06615037,"Jason Schmidt",1131,121834
"Curt Schilling","ARI",0.53423463,91.45014808,0.10248583,83.88461538,,,0.03924989,71.97530864,0.08765809,82.38502674,0.23637157,83.87195122,,,0.06484502,"Curt Schilling",73,121811
"Brian Anderson","- - -",0.63485776,86.87631976,0.13431761,79.39735099,,,0.00504141,73.15384615,0.22542312,78.82364729,0.0003601,84,,,0.06466824,"Brian Anderson",44,110230
"Felix Rodriguez","SFG",0.86930091,92.40981013,0.11550152,85.45744681,,,,,0.01114488,86.14285714,0.00405268,87.25,,,0.06445498,"Felix Rodriguez",1127,121353
"Mickey Callaway","- - -",0.57563851,88.58987342,0.03045187,81.57142857,,,0.19646365,76.27536232,0.16404715,80.79699248,0.03339882,83,,,0.06433824,"Mickey Callaway",7,209068
"Jimmy Haynes","CIN",0.64290261,88.08126036,0.06301719,78.94594595,,,0.21896881,75.64788732,0.04646722,80.39130435,0.02864418,79.41935484,,,0.064324,"Jimmy Haynes",329,115649
"Nate Cornejo","DET",0.73013601,87.3403576,0.12848962,81.85901639,,,0.03078024,79.64705882,0.1095204,81.15234375,0.00107373,85.33333333,,,0.0639866,"Nate Cornejo",462,407074
"Ryan Drese","TEX",0.61994949,91.2133995,0.23989899,84.77439024,,,0.02777778,78.57142857,0.11237374,83.42857143,,,,,0.06382979,"Ryan Drese",379,400181
"Tom Martin","LAD",0.703657,92.30785563,0.08701135,79.23728814,,,0.15889029,76.38938053,0.05044136,81.21052632,,,,,0.06375443,"Tom Martin",1219,118353
"Kris Benson","PIT",0.61278427,90.56140351,0.18254456,84.80894309,,,0.10817455,77.22058824,0.09649662,83.80555556,,,,,0.06332758,"Kris Benson",982,150249
"Wilfredo Ledezma","DET",0.70452858,91.42577031,0.04305865,79.42,,,0.06533036,77.109375,0.18708241,80.12621359,,,,,0.06328234,"Wilfredo Ledezma",1669,425656
"Oscar Villarreal","ARI",0.53434066,90.53880597,0.36675824,82.95698925,,,0.00824176,80.1,0.08516484,81.11688312,0.00549451,84.125,,,0.06306306,"Oscar Villarreal",1654,425629
"Ben Sheets","MIL",0.62015257,91.66945876,0.0034965,83.1,,,0.32835346,79.88649262,0.04767959,83.97637795,0.00031786,86,,,0.06285374,"Ben Sheets",710,282656
"Jason Boyd","CLE",0.5836478,89.60422164,0.38867925,86.3,,,,,0.02641509,82.2,0.00125786,86,,,0.0625,"Jason Boyd",1020,150150
"Jack Cressend","CLE",0.57425743,89.07089552,0.08580858,81.27083333,,,0.18481848,79.10227273,0.14521452,81.63291139,0.00990099,82.4,,,0.0619195,"Jack Cressend",723,150162
"Rob Bell","TBD",0.58713137,89.4534413,0.02412869,83.3030303,,,0.10522788,76.74452555,0.28351206,81.7974359,,,,,0.06163522,"Rob Bell",1492,150174
"John Foster","MIL",0.5879397,89.3622449,0.27135678,78.96969697,,,0.06281407,73.14285714,0.07788945,82.95652174,,,,,0.06132075,"John Foster",86,407796
"Leo Estrella","MIL",0.73239437,92.03406814,0.21885157,85.92715232,,,0.00108342,,0.04767064,83.86666667,,,,,0.06103764,"Leo Estrella",277,150471
"Jim Brower","SFG",0.71596406,89.45491252,0.14996545,83.58959538,,,0.02902557,77.91176471,0.10504492,80.00775194,,,,,0.06099935,"Jim Brower",313,150342
"Jamie Walker","DET",0.40866873,86.45482866,0.30443756,76.98557692,,,0.02063983,74.46666667,0.26625387,78.6122449,,,,,0.06013579,"Jamie Walker",502,123828
"Danny Graves","CIN",0.69982847,89.13583557,0.05445969,81.11711712,,,0.19854202,74.003663,0.04631218,81.8,0.00085763,88,,,0.06005643,"Danny Graves",326,115056
"Jeriome Robertson","HOU",0.55118755,85.85650224,0.15970516,80.94750656,,,0.11425061,70,0.17485667,77.39086294,,,,,0.06004619,"Jeriome Robertson",1619,276359
"Josh Hall","CIN",0.58628842,88.79069767,0.07092199,81.76666667,,,0.21513002,74.675,0.12765957,81.5,,,,,0.06,"Josh Hall",1784,425406
"Mark Buehrle","CHW",0.61720888,86.09350504,0.07783521,81.79820628,,,0.10398297,75.02068966,0.20097294,79.02814259,,,,,0.05974843,"Mark Buehrle",225,279824
"Luther Hackman","SDP",0.6489899,90.64963504,0.13131313,83.30701754,,,0.10942761,76.47945205,0.1026936,82.45,0.00757576,84.88888889,,,0.05938242,"Luther Hackman",1155,235097
"Jeff Fassero","STL",0.64547677,89.16797488,0.19396903,81.0245098,,,0.02526487,78.72727273,0.11491443,80.79279279,0.0203749,84,,,0.05904908,"Jeff Fassero",279,114032
"Matt Roney","DET",0.73173804,90.00762527,0.04974811,78.6557377,,,0.1070529,75.31914894,0.11020151,80.76821192,0.00125945,88,,,0.05868405,"Matt Roney",1670,425662
"R.A. Dickey","TEX",0.6097561,89.35072816,0.0349947,81.78431373,,,0.00053022,73,0.31601273,78.69582505,0.03870626,83.86764706,,,0.05841238,"R.A. Dickey",1245,285079
"Jake Peavy","SDP",0.57693575,90.02027516,0.18616145,80.77403846,,,0.02537068,77.96774194,0.21120264,81.95348837,0.00032949,90,,,0.05833075,"Jake Peavy",1051,408241
"John Riedling","CIN",0.69279796,89.66145092,0.1402167,83.43229167,,,0.1179095,79.01449275,0.0484385,82.62,0.00063735,85,,,0.05822329,"John Riedling",1515,150180
"Ron Mahay","TEX",0.6227209,90.234375,0.05329593,79.3030303,,,,,0.25806452,81.3961039,0.06591865,83.25714286,,,0.05812417,"Ron Mahay",290,118158
"Kevin Correia","SFG",0.70806452,90.53367876,0.17258065,82.24,,,0.03548387,79.46153846,0.08387097,82.46428571,,,,,0.05775076,"Kevin Correia",1767,429781
"Brad Radke","MIN",0.65932203,88.43072626,0.04644068,81.17829457,,,0.05288136,77.29850746,0.24101695,77.79558011,0.00033898,,,,0.05750799,"Brad Radke",748,120878
"Pat Hentgen","BAL",0.59487391,86.34787234,0.06738322,83.16326531,,,0.16122365,72.228,0.17651922,70.66101695,,,,,0.05728761,"Pat Hentgen",145,115797
"Troy Percival","ANA",0.81077982,95.00699301,0.00114679,79,,,0.10206422,78.20967742,0.08600917,80.65625,,,,,0.0552546,"Troy Percival",29,120401
"Eddie Oropesa","ARI",0.51603499,85.90322581,0.33381924,76.8410596,,,0.08600583,74.89090909,0.06413994,80.51282051,,,,,0.05509642,"Eddie Oropesa",69,400280
"Franklyn German","DET",0.67781908,93.4987013,0.02230483,83.64705882,,,0.00371747,80.33333333,0.02850062,83.85,0.26765799,83.7875,,,0.05503513,"Franklyn German",1603,407883
"Rick Reed","MIN",0.67078825,87.97922313,0.02936631,80.85106383,,,0.18289541,75.19594595,0.11695003,79.7044335,,,,,0.05455431,"Rick Reed",750,120999
"Aaron Taylor","SEA",0.67489712,90.86290323,0.18930041,81.63414634,,,0.04526749,78.16666667,0.08230453,82.44444444,0.00823045,84,,,0.05447471,"Aaron Taylor",1627,407818
"Scot Shields","ANA",0.71719981,90.43294329,0.10431154,81.56179775,,,0.09411219,75.78676471,0.08159481,82.94039735,0.00278164,,,,0.05436212,"Scot Shields",35,276912
"Ricky Stone","HOU",0.65100671,87.51629503,0.1090604,81.12612613,,,0.00838926,79.5,0.23154362,80.10460251,,,,,0.05396825,"Ricky Stone",576,150392
"Danys Baez","CLE",0.84280936,92.696,0.01755853,85.58823529,,,0.05351171,79.70833333,0.00668896,83.57142857,0.07943144,87.49090909,,,0.05379747,"Danys Baez",367,276056
"Eric Gagne","LAD",0.55772647,95.1741683,0.01865009,86.21052632,,,0.06927176,71.42857143,0.30817052,85.11,0.04618117,85.78,,,0.05378151,"Eric Gagne",650,150378
"Kazuhiro Sasaki","SEA",0.54320988,88.3681592,0.00529101,75,,,0.08465608,74.51612903,0.02998236,80.47058824,0.33686067,80.56164384,,,0.05342237,"Kazuhiro Sasaki",1098,277408
"Mark Redman","FLA",0.60403573,85.26804861,0.02150182,78.4,,,0.09725438,70.71008403,0.27720807,77.31824611,,,,,0.05324147,"Mark Redman",491,150230
"Cliff Politte","TOR",0.6703567,92.98773006,0.23616236,85.91603053,,,0.00369004,,0.08610086,83.87272727,0.00369004,85,,,0.05244755,"Cliff Politte",967,131700
"Mike MacDougal","KCR",0.67557252,95.55957447,0.2471374,80.10091743,,,0.05629771,82.37254902,0.02003817,85.72222222,0.0009542,88,,,0.05244123,"Mike MacDougal",612,213680
"Tanyon Sturtze","TOR",0.6560425,90.8938992,0.14608234,82.79268293,,,0.01394422,80.90909091,0.13612218,80.25294118,0.04780876,80.31147541,,,0.05223411,"Tanyon Sturtze",1230,122915
"Sterling Hitchcock","- - -",0.63063063,85.67331288,0.04573805,80.66666667,,,0.08454608,71.85542169,0.20651421,78.71721311,0.03257103,79.61904762,,,0.05190539,"Sterling Hitchcock",824,115982
"Kyle Snyder","KCR",0.59352227,90.12670565,0.00242915,82,,,0.21538462,70.24489796,0.18866397,81.47593583,,,,,0.05145929,"Kyle Snyder",1689,216897
"Rich Harden","OAK",0.67734187,92.37246377,0.10488391,84.83193277,,,0.04723779,81.45454545,0.07445957,83.8,0.09607686,85.25,,,0.05091185,"Rich Harden",1772,425848
"Scott Sauerbeck","- - -",0.33163784,86.53937008,0.10579858,76.4625,,,0.50661241,75.82494005,0.05595117,78.46808511,,,,,0.05024155,"Scott Sauerbeck",1007,150261
"D.J. Carrasco","KCR",0.56473392,90.7,0.19221604,80.51592357,,,0.13343924,77.28571429,0.1096108,74.71875,,,,,0.04981132,"D.J. Carrasco",1666,425647
"Scott Schoeneweis","- - -",0.82502651,91.78350515,0.13573701,83.61445783,,,0.00424178,80.25,0.0349947,81.95454545,,,,,0.04939516,"Scott Schoeneweis",33,150011
"Tim Spooneybarger","FLA",0.76111111,91.63157895,0.19444444,83.23333333,,,0.03148148,80.25,0.00925926,82.5,0.0037037,84,,,0.04929577,"Tim Spooneybarger",1484,407486
"Rich Rodriguez","ANA",0.38983051,84,0.42372881,81,,,,,0.18644068,81.5,,,,,0.0483871,"Rich Rodriguez",1276,121363
"Hector Almonte","- - -",0.63091922,92.86423841,0.1810585,84.52,,,0.01949861,80.75,0.16713092,83.85714286,0.00139276,,,,0.04774536,"Hector Almonte",1729,150356
"Mike Williams","- - -",0.32003711,85.8700361,0.2541744,82.36199095,,,0.00092764,,0.29313544,80.91549296,0.13172542,82.66666667,,,0.04770318,"Mike Williams",1014,124328
"Tom Gordon","CHW",0.61392949,91.93193717,0.11607911,87.00854701,,,0.24677558,80.79741379,0.01977644,84.3,0.00343938,91.75,,,0.04750205,"Tom Gordon",282,114971
"Jeremy Bonderman","DET",0.69391091,92.28177642,0.22353903,81.36711712,,,0.01307724,81.07142857,0.06824683,84.0955414,0.00122599,83,,,0.04674718,"Jeremy Bonderman",1667,425827
"Armando Almanza","FLA",0.70957096,91.70449679,0.03190319,80.32142857,,,0.14521452,74.72631579,0.11331133,82.69620253,,,,,0.04616999,"Armando Almanza",507,150355
"Tom Glavine","NYM",0.64946237,83.20106525,0.00250896,82.28571429,,,0.03655914,72.51190476,0.31146953,78.71556122,,,,,0.04615385,"Tom Glavine",90,114849
"Albie Lopez","KCR",0.65057471,88.12318841,0.13793103,85.57142857,,,0.17241379,70.11111111,0.02758621,79.83333333,0.01149425,,,,0.04605263,"Albie Lopez",102,117913
"Josh Beckett","FLA",0.58767123,93.44515539,0.00136986,83.5,,,0.20958904,75.75482094,0.20136986,85.28767123,,,,,0.04575163,"Josh Beckett",510,277417
"Jake Westbrook","CLE",0.74185464,90.19844358,0.02406015,82.75555556,,,0.06215539,80.47368421,0.17192982,81.1656051,,,,,0.04545455,"Jake Westbrook",412,150414
"Esteban Yan","- - -",0.60019175,93.0619469,0.12847555,85.11607143,,,0.00191755,82.5,0.03835091,84.29411765,0.23106424,85.23762376,,,0.04487179,"Esteban Yan",1236,124643
"Mike Neu","OAK",0.57686676,86.77294686,0.00146413,83,,,0.11859444,73.98214286,0.29136164,80.38993711,0.01171303,,,,0.04475524,"Mike Neu",1685,407915
"Luis Vizcaino","MIL",0.57497517,91.46121593,0.37735849,83.00314465,,,0.00297915,79,0.02681231,84.18181818,0.01787488,83.92857143,,,0.04368471,"Luis Vizcaino",714,150430
"Paul Shuey","LAD",0.58278146,92.85682819,,,,,0.18543046,78.92857143,0.06622517,87.43076923,0.16556291,89.78417266,,,0.04343891,"Paul Shuey",406,122201
"Sidney Ponson","- - -",0.59477789,88.83649289,0.17293998,82.34033613,,,0.09833842,78.45341615,0.08646999,83.67836257,0.04747372,85.91452991,,,0.04284323,"Sidney Ponson",161,132260
"Brian Schmack","DET",0.66850829,87.96202532,0.11049724,81,,,0.00552486,78,0.21546961,81.11111111,,,,,0.04232804,"Brian Schmack",1809,430082
"Kyle Farnsworth","CHC",0.67020408,95.91691843,0.28816327,85.46785714,,,0.02122449,83.65217391,0.01306122,85.64285714,0.00734694,86.75,,,0.04222048,"Kyle Farnsworth",278,150035
"Tim Drew","MON",0.5408805,89.86075949,0.22012579,81.26470588,,,0.11949686,79,0.11949686,83.31578947,,,,,0.04216867,"Tim Drew",380,282328
"Mark Corey","PIT",0.56262425,91.04797048,0.01590457,84.25,,,0.22862823,74.65686275,0.19284294,80.36206897,,,,,0.04190476,"Mark Corey",870,407579
"Jason Christiansen","SFG",0.75626424,89.16556291,0.17539863,84.27142857,,,,,0.06833713,82.4137931,,,,,0.04148472,"Jason Christiansen",1111,112270
"Rodrigo Lopez","BAL",0.63811923,88.74560592,0.17968094,82.0764526,,,0.0768262,73.93693694,0.10537364,81.95145631,,,,,0.0410628,"Rodrigo Lopez",150,150438
"Omar Daal","BAL",0.53162055,81.90021692,0.04874835,79.02173913,,,0.18181818,74.8021978,0.23781291,77.16666667,,,,,0.04106128,"Omar Daal",646,112984
"Ismael Valdez","TEX",0.5664575,87.9794686,0.11694238,82.72049689,,,0.14318311,76.67195767,0.173417,80.2734375,,,,,0.04102845,"Ismael Valdez",1283,123595
"Jason Kershner","TOR",0.53814714,88.08928571,0.1253406,78.71428571,,,0.02997275,73.33333333,0.30653951,79.91150442,,,,,0.04052288,"Jason Kershner",1566,424625
"Jeff Nelson","- - -",0.44455067,91.09014085,0.49713193,78.79558011,,,0.00286807,75,0.05544933,79.22222222,,,,,0.04036697,"Jeff Nelson",1092,119704
"Braden Looper","FLA",0.91602465,93.83014862,0.06702619,87.59090909,,,0.00154083,84,0.0146379,86.92857143,0.00077042,86,,,0.03994083,"Braden Looper",526,131702
"Horacio Ramirez","ATL",0.63100037,88.36894492,0.19311103,83.42622951,,,0.01502382,78.175,0.16086479,82.35141509,,,,,0.03976073,"Horacio Ramirez",110,400141
"Rick Helling","- - -",0.63784213,87.36439114,0.09797699,83.21710526,,,0.21221737,76.72980501,0.05196351,81.92708333,,,,,0.03961905,"Rick Helling",58,115727
"Cory Vance","COL",0.58937198,86.89304813,0.02898551,84,,,0.24396135,70.87878788,0.13768116,74.25,,,,,0.03944316,"Cory Vance",1647,425246
"Kevin Olsen","FLA",0.69090909,89.64516129,0.23181818,80.57894737,,,0.03636364,,0.04090909,83,,,,,0.03930131,"Kevin Olsen",533,407485
"Rafael Betancourt","CLE",0.78798587,90.47692308,0.05477032,79.08695652,,,0.12367491,77.60606061,0.0335689,81.41666667,,,,,0.03904924,"Rafael Betancourt",177,429783
"Kerry Ligtenberg","BAL",0.57326203,88.81045752,0.33368984,78.77202073,,,0.01069519,77.5,0.07058824,79.71052632,0.01176471,80.3,,,0.03806584,"Kerry Ligtenberg",100,117763
"Francisco Cordero","TEX",0.63822285,95.94467497,0.24471086,86.4924812,,,0.00916784,,0.10437236,84.87096774,0.00352609,82.8,,,0.03799186,"Francisco Cordero",1243,150188
"Jeff Weaver","NYY",0.57788162,90.49943246,0.11020249,78.19285714,,,0.2644081,72.27880184,0.04633956,78.98795181,0.00116822,,,,0.03784189,"Jeff Weaver",503,213711
"Arthur Rhodes","SEA",0.73553719,92.06004619,0.17591499,81.56074766,,,0.03896104,79.25925926,0.04958678,82.25641026,,,,,0.0375,"Arthur Rhodes",1097,121125
"Mike Myers","ARI",0.64951768,78.77407407,0.21061093,72.12149533,,,0.07073955,70.45238095,0.06913183,71.36842105,,,,,0.0371517,"Mike Myers",68,119624
"Mike Gallo","HOU",0.60096154,88.67021277,0.0625,79,,,0.27163462,74.57142857,0.06490385,78.95454545,,,,,0.03703704,"Mike Gallo",1759,429760
"Brandon Villafuerte","SDP",0.69399707,89.56521739,0.10980966,83.57894737,,,0.15080527,80.98148148,0.04392387,83.42857143,0.00146413,83,,,0.03667137,"Brandon Villafuerte",1059,276344
"David Riske","CLE",0.85575221,90.33517241,0.04070796,82.35,,,0.01061947,79.09090909,0.08584071,79.5,0.00707965,72.125,,,0.03665814,"David Riske",402,228594
"Brooks Kieschnick","MIL",0.70426065,88.90026247,0.12030075,77.07058824,,,0.11904762,74.61290323,0.05639098,79,,,,,0.03623188,"Brooks Kieschnick",389,117044
"Rod Beck","SDP",0.38195777,84.30967742,0.03262956,80.625,,,0.243762,75.84313725,0.17082534,79.10666667,0.17082534,78.85,,,0.03518519,"Rod Beck",1730,110763
"Jamie Moyer","SEA",0.52345159,81.37959559,0.00992183,,,,0.13289236,72.43846154,0.33373422,74.16442049,,,,,0.03510299,"Jamie Moyer",1091,119469
"Jason Anderson","- - -",0.78719397,91.10402685,0.09039548,81.44444444,,,0.07721281,74.90322581,0.0433145,76.06666667,0.00188324,,,,0.03454545,"Jason Anderson",1661,425427
"Nate Bland","HOU",0.67159763,87.97354497,0.18047337,82.39534884,,,0.07692308,75.85,0.07100592,82.23809524,,,,,0.03428571,"Nate Bland",1700,429280
"Colby Lewis","TEX",0.74573226,91.87429035,0.02425876,83.87234043,,,0.16172507,79.08275862,0.06828392,83.05384615,,,,,0.03427332,"Colby Lewis",1259,407890
