Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Justin Masterson","BOS",6,5,3.158490338704067,36,9,5,0,0,0,3,1,88.1,365,68,31,31,10,40,3,8,1,0,68,"Justin Masterson",2038,475416
"Kyle Kendrick","PHI",11,9,5.492505712244052,31,30,13,0,0,0,0,0,155.2,722,194,103,95,23,57,2,14,4,1,68,"Kyle Kendrick",6230,452718
"Livan Hernandez","- - -",13,11,6.050000384648666,31,31,12,2,0,0,0,0,180,811,257,129,121,25,43,4,2,3,1,67,"Livan Hernandez",1116,115817
"Ryan Madson","PHI",4,2,3.0483880345707663,76,0,0,0,0,1,17,2,82.2,340,79,29,28,6,23,4,1,2,1,67,"Ryan Madson",1852,425492
"Blaine Boyer","ATL",2,6,5.875001245075066,76,0,0,0,0,1,14,4,72,313,73,51,47,10,25,4,2,2,0,67,"Blaine Boyer",2237,430641
"Francisco Liriano","MIN",6,4,3.907894344541214,14,14,7,0,0,0,0,0,76,329,74,40,33,7,32,1,1,3,0,67,"Francisco Liriano",3201,434538
"Darrell Rasner","NYY",5,10,5.4000001514659255,24,20,6,0,0,0,0,0,113.1,513,135,74,68,14,39,1,5,4,0,67,"Darrell Rasner",4770,434480
"Tom Gorzelanny","PIT",6,9,6.664556801118565,21,21,7,0,0,0,0,0,105.1,490,120,79,78,20,70,0,1,5,1,67,"Tom Gorzelanny",6244,452733
"Brian Wilson","SFG",3,2,4.620322363647579,63,0,0,0,0,41,0,6,62.1,274,62,32,32,7,28,4,3,2,0,67,"Brian Wilson",6485,451216
"Jon Rauch","- - -",4,8,4.144186524452607,74,0,0,0,0,18,6,6,71.2,295,69,36,33,11,16,2,0,1,0,66,"Jon Rauch",1475,400010
"Kevin Correia","SFG",3,8,6.05454550703695,25,19,6,0,0,0,0,0,110,514,141,80,74,15,47,3,4,5,0,66,"Kevin Correia",1767,429781
"Max Scherzer","ARI",0,4,3.0535714285714284,16,7,3,0,0,0,0,0,56,237,48,24,19,5,21,1,5,2,0,66,"Max Scherzer",3137,453286
"Joakim Soria","KCR",2,3,1.6039603354591772,63,0,0,0,0,42,0,3,67.1,260,39,13,12,5,19,1,6,1,1,66,"Joakim Soria",6941,465657
"Saul Rivera","WSN",5,6,3.964286434407268,76,0,0,0,0,0,17,6,84,371,90,41,37,3,35,2,2,4,1,65,"Saul Rivera",2027,346800
"Scot Shields","LAA",6,4,2.7000003794620446,64,0,0,0,0,4,31,5,63.1,270,56,29,19,6,29,2,2,2,0,64,"Scot Shields",35,276912
"Rafael Betancourt","CLE",3,4,5.070423080059974,69,0,0,0,0,4,12,4,71,309,76,41,40,11,25,5,0,2,0,64,"Rafael Betancourt",177,429783
"Doug Brocail","HOU",7,5,3.932039854337784,72,0,0,0,0,2,22,3,68.2,286,63,30,30,8,21,5,3,1,1,64,"Doug Brocail",551,111492
"Jeremy Sowers","CLE",4,9,5.578512396694215,22,22,7,0,0,0,0,0,121,533,141,84,75,18,39,1,3,3,1,64,"Jeremy Sowers",9083,460265
"Chad Durbin","PHI",5,4,2.8745252985407346,71,0,0,0,0,1,17,6,87.2,365,81,33,28,5,35,7,4,3,0,63,"Chad Durbin",1442,239795
"Tyler Yates","PIT",6,3,4.663637172289271,72,0,0,0,0,1,14,4,73.1,331,72,39,38,6,41,4,2,5,0,63,"Tyler Yates",1527,407884
"Jose Veras","NYY",5,3,3.5895967212995465,60,0,0,0,0,0,10,2,57.2,253,52,23,23,7,29,6,3,4,0,63,"Jose Veras",2063,407842
"Brian Burres","BAL",7,10,6.038559996794477,31,22,7,0,0,0,0,1,129.2,596,165,90,87,17,50,2,6,3,1,63,"Brian Burres",3425,434638
"Edwar Ramirez","NYY",5,1,3.9036164313525807,55,0,0,0,0,1,5,3,55.1,233,44,25,24,7,24,2,3,3,0,63,"Edwar Ramirez",4830,469735
"John Grabow","PIT",6,3,2.842105833777545,74,0,0,0,0,4,16,4,76,322,60,25,24,9,37,2,1,4,2,62,"John Grabow",1848,346848
"Sean Green","SEA",4,5,4.670887429216823,72,0,0,0,0,1,17,3,79,358,80,47,41,3,36,1,6,5,1,62,"Sean Green",3001,434958
"Zach Miner","DET",8,5,4.271187131071435,45,13,8,0,0,0,6,3,118,509,118,60,56,10,46,3,6,4,0,62,"Zach Miner",3193,435261
"Kyle Farnsworth","- - -",2,3,4.475139135450199,61,0,0,0,0,1,14,3,60.1,261,70,32,30,15,22,4,1,1,1,61,"Kyle Farnsworth",278,150035
"Aquilino Lopez","DET",4,1,3.546610628110029,48,0,0,0,0,0,4,1,78.2,344,86,33,31,9,22,4,2,6,1,61,"Aquilino Lopez",1671,425658
"Chris Sampson","HOU",6,4,4.218750045719473,54,11,4,0,0,0,11,2,117.1,478,118,60,55,8,23,5,3,0,0,61,"Chris Sampson",2651,448200
"Joe Nelson","FLA",3,1,2.000000706425669,59,0,0,0,0,1,11,4,54,230,42,16,12,5,22,4,2,3,0,60,"Joe Nelson",108,406874
"Jamey Wright","TEX",8,7,5.122530416636473,75,0,0,0,0,0,17,6,84.1,379,93,57,48,5,35,3,8,5,0,60,"Jamey Wright",715,124604
"Takashi Saito","LAD",4,4,2.4893619041736605,45,0,0,0,0,18,0,4,47,197,40,14,13,1,16,3,2,1,0,60,"Takashi Saito",6021,493416
"Hideki Okajima","BOS",3,2,2.612903868866919,64,0,0,0,0,1,23,8,62,258,49,18,18,6,23,1,1,2,0,60,"Hideki Okajima",7763,506606
"Bob Howry","CHC",7,5,5.3490573737748885,72,0,0,0,0,1,15,4,70.2,311,90,44,42,13,13,5,2,0,0,59,"Bob Howry",237,133982
"Buddy Carlyle","ATL",2,0,3.5904256776211385,45,0,0,0,0,0,0,0,62.2,259,52,26,25,5,26,6,1,4,1,59,"Buddy Carlyle",2010,234194
"Matt Guerrier","MIN",6,9,5.187774826966768,76,0,0,0,0,1,20,4,76.1,344,84,47,44,12,37,9,0,2,0,59,"Matt Guerrier",2061,407825
"Kyle McClellan","STL",2,7,4.044053814871253,68,0,0,0,0,1,30,5,75.2,327,79,37,34,7,26,2,4,6,0,59,"Kyle McClellan",4845,449072
"Sidney Ponson","- - -",8,5,5.041769278044515,25,24,10,1,0,0,0,0,135.2,612,170,89,76,14,48,2,7,4,0,58,"Sidney Ponson",161,132260
"B.J. Ryan","TOR",2,4,2.948276055978976,60,0,0,0,0,32,1,4,58,249,46,21,19,4,28,3,4,2,1,58,"B.J. Ryan",168,124805
"Bobby Seay","DET",1,2,4.473375911253376,60,0,0,0,0,0,13,1,56.1,246,59,28,28,4,25,7,2,3,0,58,"Bobby Seay",1225,150144
"R.A. Dickey","SEA",5,8,5.207714661938163,32,14,6,0,0,0,0,0,112.1,500,124,65,65,15,51,4,2,11,1,58,"R.A. Dickey",1245,285079
"Kevin Gregg","FLA",7,8,3.4077674951301495,72,0,0,0,0,29,4,9,68.2,296,51,30,26,3,37,4,4,7,0,58,"Kevin Gregg",1793,276514
"Roberto Hernandez","CLE",8,7,5.444752184478281,22,22,9,1,1,0,0,0,120.2,549,126,80,73,7,70,0,9,8,1,58,"Roberto Hernandez",3273,433584
"Sean Marshall","CHC",3,5,3.8571430448192987,34,7,3,0,0,1,3,1,65.1,279,60,28,28,9,23,4,4,3,0,58,"Sean Marshall",5905,445156
"George Sherrill","BAL",3,5,4.725000450611158,57,0,0,0,0,31,0,6,53.1,239,47,28,28,6,33,6,1,1,0,58,"George Sherrill",6291,430941
"Jared Burton","CIN",5,1,3.22159104874312,54,0,0,0,0,0,11,2,58.2,257,56,24,21,6,25,3,2,2,1,58,"Jared Burton",8346,454537
"David Purcey","TOR",3,6,5.538461538461538,12,12,6,1,0,0,0,0,65,289,67,41,40,9,29,0,4,3,0,58,"David Purcey",8360,453515
"Scott Downs","TOR",0,3,1.7830195095924195,66,0,0,0,0,5,24,4,70.2,290,54,15,14,3,27,7,4,3,0,57,"Scott Downs",773,275933
"Adam Eaton","PHI",4,8,5.803737076289722,21,19,10,0,0,0,0,0,107,478,131,71,69,15,44,5,6,2,0,57,"Adam Eaton",1029,284566
"Alan Embree","OAK",2,5,4.962165436395057,70,0,0,0,0,0,18,5,61.2,270,59,36,34,8,30,5,2,2,0,57,"Alan Embree",1030,113833
"Mike Lincoln","CIN",2,5,4.478674281310827,64,0,0,0,0,0,10,1,70.1,297,66,37,35,10,24,1,3,3,0,57,"Mike Lincoln",1457,150221
"Radhames Liz","BAL",6,6,6.723320563595772,17,17,3,0,0,0,0,0,84.1,393,99,67,63,16,51,3,3,6,0,57,"Radhames Liz",5843,467785
"Wesley Wright","HOU",4,3,5.0119783376263545,71,0,0,0,0,1,13,0,55.2,250,45,34,31,8,34,4,4,2,1,57,"Wesley Wright",5960,449079
"Justin Speier","LAA",2,8,5.029414021846108,62,0,0,0,0,0,10,2,68,305,69,41,38,15,27,5,6,8,0,56,"Justin Speier",451,133221
"J.J. Putz","SEA",6,5,3.8848928326462624,47,0,0,0,0,15,0,8,46.1,211,46,20,20,4,28,2,2,2,0,56,"J.J. Putz",1795,407816
"Taylor Buchholz","COL",6,6,2.1708541881291303,63,0,0,0,0,1,21,2,66.1,263,45,23,16,5,18,2,2,5,1,56,"Taylor Buchholz",2168,430587
"Renyel Pinto","FLA",2,5,4.453608948007005,67,0,0,0,0,0,17,2,64.2,284,52,33,32,9,39,2,4,8,0,56,"Renyel Pinto",2180,430594
"Glendon Rusch","- - -",5,5,5.163346417364507,35,9,2,0,0,0,1,1,83.2,367,94,50,48,10,25,7,0,2,0,55,"Glendon Rusch",707,121556
"Jesus Colome","WSN",2,2,4.309859154929577,61,0,0,0,0,0,1,2,71,312,61,38,34,6,39,4,4,7,0,55,"Jesus Colome",1198,400125
"Jesse Carlson","TOR",7,2,2.2500011444097616,69,0,0,0,0,2,19,0,60,237,41,16,15,6,21,7,3,2,1,55,"Jesse Carlson",4391,434482
"Dustin Nippert","TEX",3,5,6.404651901426757,20,6,1,0,0,0,0,0,71.2,341,92,52,51,10,37,3,1,1,1,55,"Dustin Nippert",4426,430962
"Jose Arredondo","LAA",10,2,1.622951022657929,52,0,0,0,0,0,16,7,61,244,42,15,11,3,22,0,1,1,0,55,"Jose Arredondo",4722,461766
"Logan Kensing","FLA",3,1,4.2289166344600435,48,0,0,0,0,0,5,3,55.1,254,50,26,26,7,33,5,4,7,0,55,"Logan Kensing",6166,434137
"Mark Lowe","SEA",1,5,5.371728606974594,57,0,0,0,0,1,1,4,63.2,303,78,44,38,6,34,0,4,2,0,55,"Mark Lowe",7416,450275
"Chien-Ming Wang","NYY",8,2,4.073684537681542,15,15,9,1,0,0,0,0,95,402,90,44,43,4,35,1,3,0,0,54,"Chien-Ming Wang",2074,425426
"Bill Bray","CIN",2,2,2.872341124922032,63,0,0,0,0,0,9,4,47,215,50,19,15,4,24,5,1,2,0,54,"Bill Bray",8538,435538
"Dan Wheeler","TBR",5,6,3.1206039721937238,70,0,0,0,0,13,26,5,66.1,264,44,25,23,10,22,4,0,1,0,53,"Dan Wheeler",120,235095
"Will Ohman","ATL",4,1,3.6818197778440727,83,0,0,0,0,1,23,3,58.2,248,51,27,24,3,22,4,1,2,0,53,"Will Ohman",296,349193
"Shawn Chacon","HOU",2,3,5.042802155229995,15,15,9,0,0,0,0,0,85.2,374,88,52,48,16,41,5,2,2,0,53,"Shawn Chacon",424,276336
"Wilfredo Ledezma","- - -",0,2,4.165713491167493,28,6,0,0,0,0,0,0,58.1,266,51,29,27,4,41,2,3,4,0,53,"Wilfredo Ledezma",1669,425656
"Josh Rupe","TEX",3,1,5.138060432841234,46,0,0,0,0,0,2,2,89.1,392,93,52,51,8,46,3,10,3,0,53,"Josh Rupe",7206,434666
"Billy Wagner","NYM",0,1,2.297872526929533,45,0,0,0,0,27,0,7,47,184,32,17,12,4,10,0,0,2,0,52,"Billy Wagner",578,123790
"J.C. Romero","PHI",4,4,2.7457641321029054,81,0,0,0,0,1,24,4,59,255,41,18,18,5,38,5,5,2,1,52,"J.C. Romero",754,240694
"Joe Smith","NYM",6,3,3.552634218064681,82,0,0,0,0,0,18,3,63.1,271,51,28,25,4,31,4,4,1,0,52,"Joe Smith",3281,501925
"Jensen Lewis","CLE",0,4,3.818182700921885,51,0,0,0,0,13,4,1,66,292,68,29,28,8,27,3,5,0,0,52,"Jensen Lewis",3384,460029
"Ramon Pena","ARI",3,2,4.33486253702925,72,0,0,0,0,3,23,5,72.2,313,80,38,35,5,17,5,3,4,0,52,"Ramon Pena",4573,430963
"Phil Dumatrait","PIT",3,4,5.2627117793404565,21,11,3,0,0,0,0,0,78.2,351,82,48,46,7,42,2,2,1,0,52,"Phil Dumatrait",8598,430597
"Chris Volstad","FLA",6,4,2.8814230986839022,15,14,9,0,0,0,0,0,84.1,365,76,30,27,3,36,4,5,0,0,52,"Chris Volstad",9901,458690
"Brad Penny","LAD",6,9,6.274647044511306,19,17,5,0,0,0,0,0,94.2,426,112,68,66,13,42,0,3,1,1,51,"Brad Penny",535,207267
"Julian Tavarez","- - -",1,5,5.10365948628858,52,0,0,0,0,0,6,0,54.2,267,73,42,31,5,28,4,3,2,1,51,"Julian Tavarez",541,123118
"Ryan Franklin","STL",6,6,3.546610972073985,74,0,0,0,0,17,13,8,78.2,346,86,34,31,10,30,4,3,3,0,51,"Ryan Franklin",1076,211041
"Salomon Torres","MIL",7,5,3.4875006651879628,71,0,0,0,0,28,5,7,80,344,75,35,31,6,33,5,4,2,0,51,"Salomon Torres",1628,123415
"Cory Wade","LAD",2,1,2.2710281993137396,55,0,0,0,0,0,9,1,71.1,275,51,22,18,7,15,3,4,2,0,51,"Cory Wade",7570,460677
"Ron Villone","STL",1,2,4.680001785279002,74,0,0,0,0,1,16,1,50,229,45,27,26,4,37,2,2,2,0,50,"Ron Villone",1010,123725
"Guillermo Mota","MIL",5,6,4.1052639821231205,58,0,0,0,0,1,11,3,57,244,52,28,26,7,28,0,0,4,1,50,"Guillermo Mota",1467,150407
"Pedro Feliciano","NYM",3,4,4.050002413989552,86,0,0,0,0,2,21,2,53.1,237,57,24,24,7,26,8,3,2,0,50,"Pedro Feliciano",1601,408230
"Luis Ayala","- - -",2,10,5.709252300609534,81,0,0,0,0,9,19,6,75.2,335,86,53,48,9,24,4,4,1,0,50,"Luis Ayala",1650,425646
"Manny Corpas","COL",3,4,4.518829461638199,76,0,0,0,0,4,19,9,79.2,346,93,41,40,7,23,4,2,1,0,50,"Manny Corpas",2807,466918
"Aníbal Sánchez","FLA",2,5,5.574192999642354,10,10,2,0,0,0,0,0,51.2,241,54,35,32,7,27,2,6,1,0,50,"Anibal Sanchez",3284,434671
"Jesse Crain","MIN",5,4,3.5904272075374233,66,0,0,0,0,0,17,3,62.2,268,62,29,25,6,24,3,1,2,0,50,"Jesse Crain",4817,430884
"Collin Balester","WSN",3,7,5.512499474287083,15,15,3,0,0,0,0,0,80,358,92,53,49,12,28,1,6,4,0,50,"Collin Balester",6883,444446
"Ron Mahay","KCR",5,0,3.479382811628051,57,0,0,0,0,0,21,1,64.2,278,61,27,25,6,29,0,1,1,0,49,"Ron Mahay",290,118158
"Fernando Rodney","DET",0,6,4.909092456752196,38,0,0,0,0,13,5,6,40.1,188,34,22,22,3,30,5,3,3,0,49,"Fernando Rodney",494,407845
"Luis Vizcaino","COL",1,2,5.282608695652174,43,0,0,0,0,0,1,1,46,203,48,28,27,10,19,1,1,0,0,49,"Luis Vizcaino",714,150430
"Tyler Walker","SFG",5,8,4.556251738072104,65,0,0,0,0,0,19,4,53.1,226,47,29,27,7,21,3,1,5,0,49,"Tyler Walker",901,400104
"Brett Tomko","- - -",2,7,6.300000171661382,22,10,3,0,0,0,0,2,70,307,83,51,49,11,18,2,0,4,0,49,"Brett Tomko",1056,123387
"David Aardsma","BOS",4,2,5.547946800007619,47,0,0,0,0,0,4,1,48.2,228,49,32,30,4,35,2,5,3,0,49,"David Aardsma",1902,430911
"Cla Meredith","SDP",0,3,4.094787914341328,73,0,0,0,0,0,11,6,70.1,302,79,34,32,6,24,3,1,2,0,49,"Cla Meredith",7613,448592
"Ross Ohlendorf","- - -",1,4,6.462768383456598,30,5,1,0,0,0,4,0,62.2,300,86,49,45,10,31,3,1,10,1,49,"Ross Ohlendorf",8268,456027
"Joey Devine","OAK",6,1,0.5912411063918368,42,0,0,0,0,1,11,1,45.2,170,23,7,3,0,15,2,0,0,0,49,"Joey Devine",9862,457733
"Darren Oliver","LAA",7,1,2.87499969535407,54,0,0,0,0,0,12,2,72,291,67,24,23,5,16,2,4,3,0,48,"Darren Oliver",206,119984
"LaTroy Hawkins","- - -",3,1,3.919354476988287,57,0,0,0,0,1,13,1,62,252,53,29,27,3,22,4,0,3,0,48,"LaTroy Hawkins",729,115629
"Charlie Morton","ATL",4,8,6.147322266077623,16,15,6,0,0,0,0,0,74.2,345,80,56,51,9,41,2,2,2,0,48,"Charlie Morton",4676,450203
"Keiichi Yabu","SFG",3,6,3.5735302136432905,60,0,0,0,0,0,9,1,68,302,63,33,27,3,32,4,8,5,1,48,"Keiichi Yabu",8624,435158
"Brian Tallet","TOR",1,2,2.8757400993523388,51,0,0,0,0,0,4,0,56.1,240,52,19,18,4,22,3,1,0,0,47,"Brian Tallet",1646,425226
"Tim Byrdak","HOU",2,1,3.903615354886194,59,0,0,0,0,0,8,0,55.1,237,45,24,24,10,29,2,2,0,0,47,"Tim Byrdak",1995,136263
"Alex Hinshaw","SFG",2,1,3.4033631992235707,48,0,0,0,0,0,4,0,39.2,179,31,16,15,5,29,4,3,5,0,47,"Alex Hinshaw",3941,450527
"Matt Herges","COL",3,4,5.0362698282247615,58,0,0,0,0,0,4,5,64.1,294,79,40,36,5,24,5,5,3,1,46,"Matt Herges",780,150382
"David Weathers","CIN",4,6,3.245193259956143,72,0,0,0,0,0,19,4,69.1,311,76,27,25,6,30,8,3,1,1,46,"David Weathers",902,124000
"Trevor Hoffman","SDP",3,6,3.7720589293328155,48,0,0,0,0,30,0,4,45.1,180,38,19,19,8,9,2,0,0,0,46,"Trevor Hoffman",1035,116034
"Doug Waechter","FLA",4,2,3.6947369162858044,48,0,0,0,0,0,9,1,63.1,275,63,29,26,7,21,3,2,2,0,46,"Doug Waechter",1814,425531
"Scott Proctor","LAD",2,0,6.0517239389181485,41,0,0,0,0,0,2,1,38.2,184,41,30,26,7,24,1,0,6,0,46,"Scott Proctor",1911,429984
"Lance Cormier","BAL",3,3,4.01860436595797,45,1,0,0,0,1,0,2,71.2,319,78,36,32,4,34,3,1,2,1,46,"Lance Cormier",4346,433578
"Garrett Mock","WSN",1,3,4.17073228939321,26,3,0,0,0,0,0,0,41,180,37,20,19,4,23,3,0,3,1,46,"Garrett Mock",7335,452241
"Josh Fogg","CIN",2,7,7.582978661857941,22,14,3,0,0,0,1,0,78.1,362,97,69,66,17,27,1,6,1,0,45,"Josh Fogg",989,150319
"Russ Springer","STL",2,1,2.3245044270088275,70,0,0,0,0,0,15,2,50.1,205,39,14,13,4,18,0,1,2,0,45,"Russ Springer",1652,122620
"Geoff Geary","HOU",2,3,2.53125030174855,55,0,0,0,0,0,12,2,64,262,45,18,18,3,28,5,2,0,1,45,"Geoff Geary",1813,407783
"Brian Bass","- - -",4,4,4.835821164400563,49,4,1,0,0,1,3,1,89.1,388,98,55,48,12,31,4,5,6,0,45,"Brian Bass",2219,430654
"Robinson Tejeda","- - -",2,2,3.9705870102024887,29,1,0,0,0,0,1,1,45.1,186,27,23,20,4,24,0,1,5,0,45,"Robinson Tejeda",2575,434565
"Brandon Lyon","ARI",3,5,4.70224729178455,61,0,0,0,0,26,3,5,59.1,265,75,34,31,7,13,1,0,1,0,44,"Brandon Lyon",1312,407193
"Duaner Sanchez","NYM",5,1,4.32000037667414,66,0,0,0,0,0,21,1,58.1,254,54,28,28,6,23,3,3,2,0,44,"Duaner Sanchez",1518,400093
"Jeremy Bonderman","DET",3,4,4.289719932037063,12,12,5,0,0,0,0,0,71.1,319,75,39,34,9,36,2,3,1,0,44,"Jeremy Bonderman",1667,425827
"Trever Miller","TBR",2,0,4.153848835422058,68,0,0,0,0,2,11,1,43.1,187,39,21,20,2,20,1,4,1,0,44,"Trever Miller",1672,119125
"Michael Gonzalez","ATL",0,3,4.277229015155155,36,0,0,0,0,14,0,2,33.2,142,26,21,16,6,14,3,1,0,0,44,"Michael Gonzalez",1794,283166
"Denny Bautista","- - -",4,4,5.2209952453901325,51,0,0,0,0,0,10,1,60.1,271,61,35,35,6,42,2,2,4,0,44,"Denny Bautista",1947,429714
"Jason Hammel","TBR",4,4,4.595743524526642,40,5,3,0,0,2,1,0,78.1,346,83,45,40,11,35,4,2,7,0,44,"Jason Hammel",4538,434628
"Justin Miller","FLA",4,2,4.242857720900634,46,0,0,0,0,0,7,1,46.2,202,46,26,22,4,20,3,3,1,1,43,"Justin Miller",1313,277405
"Joaquín Benoit","TEX",3,2,5.000001271566078,44,0,0,0,0,1,13,3,45,209,40,28,25,6,35,2,0,3,0,43,"Joaquin Benoit",1437,276542
"Neal Cotts","CHC",0,2,4.289722684858579,50,0,0,0,0,0,9,2,35.2,160,38,18,17,7,13,2,1,3,0,43,"Neal Cotts",1797,425840
"Santiago Casilla","OAK",2,1,3.9337767226303235,51,0,0,0,0,2,7,1,50.1,229,60,22,22,5,20,2,3,6,0,43,"Santiago Casilla",2873,433586
"Matt Lindstrom","FLA",3,3,3.1395359978027337,66,0,0,0,0,5,14,1,57.1,245,57,21,20,1,26,4,1,4,0,43,"Matt Lindstrom",4604,434637
"Josh Banks","SDP",3,6,4.746094032889249,17,14,4,1,0,0,0,0,85.1,372,94,47,45,12,32,5,3,0,0,43,"Josh Banks",5570,457468
"Aaron Laffey","CLE",5,7,4.227757433180971,16,16,10,0,0,0,0,0,93.2,409,103,52,44,10,31,1,9,5,1,43,"Aaron Laffey",6248,444836
"Nick Masset","- - -",2,0,3.9193553210049688,42,1,0,0,0,1,2,2,62,271,71,32,27,7,26,4,2,3,1,43,"Nick Masset",7267,434665
"Sean Burnett","PIT",1,1,4.764706416938604,58,0,0,0,0,0,8,0,56.2,253,57,31,30,7,34,3,2,4,0,42,"Sean Burnett",1886,430634
"Jason Frasor","TOR",1,2,4.183101738052601,49,0,0,0,0,0,4,1,47.1,208,36,23,22,4,32,4,1,6,0,42,"Jason Frasor",1906,430630
"Yusmeiro Petit","ARI",3,5,4.313609491797506,19,8,3,0,0,0,0,0,56.1,229,45,29,27,12,14,2,1,3,1,42,"Yusmeiro Petit",4020,433589
"Chris Perez","STL",3,3,3.4559998945312533,41,0,0,0,0,7,6,4,41.2,177,34,18,16,5,22,0,1,2,0,42,"Chris Perez",5213,453198
"Boone Logan","CHW",2,3,5.952759839177063,55,0,0,0,0,0,3,1,42.1,197,57,31,28,7,14,3,1,1,0,42,"Boone Logan",5525,457429
"Matt Harrison","TEX",9,3,5.48605494312196,15,15,6,1,1,0,0,0,83.2,372,100,57,51,12,31,2,2,2,2,42,"Matt Harrison",5551,457448
"Billy Sadler","SFG",0,1,4.060149444316332,33,0,0,0,0,0,1,0,44.1,197,34,21,20,6,27,4,8,8,0,42,"Billy Sadler",6235,452724
"C.J. Wilson","TEX",2,2,6.021583394835042,50,0,0,0,0,24,1,4,46.1,214,49,35,31,8,27,2,2,3,0,41,"C.J. Wilson",3580,450351
"Steven Shell","WSN",2,2,2.16,39,0,0,0,0,2,7,1,50,199,34,14,12,5,20,1,2,1,0,41,"Steven Shell",3681,434579
"Dallas Braden","OAK",5,4,4.144185972982256,19,10,4,0,0,0,0,0,71.2,301,77,36,33,8,25,2,2,0,1,41,"Dallas Braden",8099,460284
"Scott Linebrink","CHW",2,2,3.690648191013949,50,0,0,0,0,1,19,3,46.1,186,41,20,19,8,9,1,0,3,0,40,"Scott Linebrink",564,276530
"Arthur Rhodes","- - -",4,1,2.0377370223924296,61,0,0,0,0,2,24,1,35.1,146,28,9,8,0,16,4,0,1,0,40,"Arthur Rhodes",1097,121125
"Dennys Reyes","MIN",3,0,2.3309360834072055,75,0,0,0,0,0,17,3,46.1,188,40,12,12,4,15,2,2,5,0,39,"Dennys Reyes",444,121096
"Juan Rincon","- - -",3,3,5.855422830491906,47,0,0,0,0,0,3,0,55.1,254,67,39,36,8,24,2,3,5,0,39,"Juan Rincon",752,346799
"Roy Corcoran","SEA",6,2,3.220183260843591,50,0,0,0,0,3,8,3,72.2,316,65,31,26,1,36,4,2,3,0,39,"Roy Corcoran",1780,429981
"Shawn Hill","WSN",1,5,5.8263159064506915,12,12,3,0,0,0,0,0,63.1,296,88,47,41,5,23,2,1,2,1,39,"Shawn Hill",1882,429718
"Jack Taschner","SFG",3,2,4.875000387430222,67,0,0,0,0,0,14,4,48,227,57,27,26,5,24,2,2,5,0,39,"Jack Taschner",2766,435620
"Craig Breslow","- - -",0,2,1.9148942387014312,49,0,0,0,0,1,5,1,47,189,34,12,10,1,19,2,0,4,1,39,"Craig Breslow",4363,444520
"Matt Capps","PIT",2,3,3.018633897986785,49,0,0,0,0,21,0,5,53.2,211,47,20,18,5,5,0,2,0,0,39,"Matt Capps",4788,448165
"Troy Percival","TBR",2,1,4.532847725047698,50,0,0,0,0,28,4,4,45.2,194,29,26,23,9,27,0,1,2,0,38,"Troy Percival",29,120401
"Mike Hampton","ATL",3,4,4.846153846153846,13,13,9,0,0,0,0,0,78,331,83,45,42,10,28,6,1,0,0,38,"Mike Hampton",430,115399
"Eric Gagne","MIL",4,3,5.438849517915521,50,0,0,0,0,10,7,7,46.1,203,46,28,28,11,22,2,2,1,0,38,"Eric Gagne",650,150378
"Javier López","BOS",2,0,2.426966812255262,70,0,0,0,0,0,10,1,59.1,247,53,18,16,4,27,0,2,1,0,38,"Javier Lopez",1663,425657
"Joel Peralta","KCR",1,2,5.981013813456053,40,0,0,0,0,0,1,1,52.2,224,56,37,35,15,14,0,2,1,0,38,"Joel Peralta",2332,407908
"Jim Johnson","BAL",2,4,2.2281559174580776,54,0,0,0,0,1,19,0,68.2,281,54,18,17,0,28,3,3,1,1,38,"Jim Johnson",3656,462382
"Ramon Troncoso","LAD",1,1,4.263158322701536,32,0,0,0,0,0,2,0,38,160,37,19,18,2,12,1,3,2,0,38,"Ramon Troncoso",4685,470462
"Pat Misch","SFG",0,3,5.675160200911635,15,7,1,0,0,0,0,0,52.1,230,56,34,33,11,15,2,3,1,1,38,"Pat Misch",5909,435619
"Bobby Jenks","CHW",3,1,2.6270272978733473,57,0,0,0,0,30,0,4,61.2,243,51,18,18,3,17,4,1,3,0,38,"Bobby Jenks",8645,408057
"Tom Glavine","ATL",2,4,5.5421047068039035,13,13,5,0,0,0,0,0,63.1,281,67,40,39,11,37,4,1,0,0,37,"Tom Glavine",90,114849
"Gary Glover","- - -",2,3,5.30061473743807,47,0,0,0,0,0,5,1,54.1,246,64,33,32,7,22,6,2,4,0,37,"Gary Glover",234,150474
"Charlie Manning","WSN",1,3,5.142859011280972,57,0,0,0,0,0,7,2,42,189,35,25,24,8,31,2,0,2,0,37,"Charlie Manning",3578,425899
"Dustin Moseley","LAA",2,4,6.79470267337043,12,10,0,0,0,0,0,0,50.1,237,70,38,38,6,20,0,2,3,1,37,"Dustin Moseley",7060,400291
"John Smoltz","ATL",3,2,2.5714285714285716,6,5,2,0,0,0,0,1,28,117,25,8,8,2,8,1,0,2,0,36,"John Smoltz",115,122477
"Nelson Figueroa","NYM",3,3,4.566177367133016,16,6,2,0,0,0,0,1,45.1,211,48,26,23,3,26,1,2,0,0,36,"Nelson Figueroa",683,150153
"Jason Isringhausen","STL",1,5,5.695313857868638,42,0,0,0,0,12,2,7,42.2,200,48,28,27,5,22,0,5,1,0,36,"Jason Isringhausen",1158,116414
